"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.354540416E-1,-3.038933873E-1,-1.719292879E0,8.111589551E-1
3.454240416E-1,-3.303631842E-1,-1.808166504E0,8.185215592E-1
3.553950416E-1,-3.504039943E-1,-1.849530220E0,8.108612299E-1
3.653650417E-1,-3.660617769E-1,-1.857043386E0,7.929248214E-1
3.753360417E-1,-3.799323142E-1,-1.816674709E0,7.752922773E-1
3.853060417E-1,-3.810502589E-1,-1.725057244E0,7.820929885E-1
3.952760417E-1,-3.816939592E-1,-1.611701131E0,7.974780798E-1
4.052470417E-1,-3.827941418E-1,-1.506743073E0,8.100106120E-1
4.152170417E-1,-3.756046891E-1,-1.422041655E0,8.131387830E-1
4.251870418E-1,-3.376178443E-1,-1.363835216E0,7.951523662E-1
4.351580418E-1,-2.726953030E-1,-1.292085409E0,7.830799818E-1
4.451280418E-1,-2.107251734E-1,-1.215351582E0,7.896093726E-1
4.550980418E-1,-1.496229470E-1,-1.166897774E0,7.971118093E-1
4.650690418E-1,-7.634333521E-2,-1.156114459E0,8.170840740E-1
4.750390416E-1,-1.127618458E-2,-1.170200944E0,8.566232324E-1
4.850090416E-1,1.547623798E-2,-1.221267223E0,8.961162567E-1
4.949800416E-1,1.599928364E-2,-1.302345514E0,8.944059610E-1
5.049500416E-1,5.430681631E-3,-1.397353411E0,8.513482809E-1
5.149200417E-1,1.255623531E-2,-1.493044257E0,7.724425197E-1
5.248910417E-1,3.329360858E-2,-1.564975739E0,6.894542575E-1
5.348610417E-1,6.555461138E-2,-1.583356380E0,6.300665736E-1
5.448310417E-1,8.842107654E-2,-1.559499741E0,5.965273976E-1
5.548020417E-1,1.095569879E-1,-1.485702276E0,5.504667163E-1
5.647720417E-1,1.589128375E-1,-1.372646689E0,4.868441820E-1
5.747420418E-1,2.432556748E-1,-1.255443931E0,4.229829013E-1
5.847130418E-1,3.054844737E-1,-1.154567957E0,3.632044494E-1
5.946830418E-1,3.205134869E-1,-1.061368704E0,3.127266169E-1
6.046530418E-1,3.346143365E-1,-9.730707407E-1,2.518101633E-1
6.146240416E-1,3.381827176E-1,-8.766562939E-1,1.600831747E-1
6.245940416E-1,3.329400122E-1,-7.666635513E-1,6.441686302E-2
6.345650416E-1,3.299157321E-1,-6.599600315E-1,-6.316700019E-3
6.445350416E-1,3.648313880E-1,-5.608052611E-1,-4.956279323E-2
6.545050417E-1,4.064866900E-1,-4.597367048E-1,-7.565803826E-2
6.644760417E-1,4.378601015E-1,-3.919028640E-1,-9.972067922E-2
6.744460417E-1,4.647777379E-1,-3.832049668E-1,-1.326463968E-1
6.844160417E-1,4.917853177E-1,-4.337663949E-1,-1.724531800E-1
6.943870417E-1,5.132431984E-1,-5.254113674E-1,-2.334036231E-1
7.043570417E-1,5.207898021E-1,-6.386369467E-1,-2.986413240E-1
7.143270418E-1,5.208478570E-1,-7.423018217E-1,-3.569850624E-1
7.242980418E-1,5.365201235E-1,-8.279765844E-1,-4.125623405E-1
7.342680418E-1,5.840868354E-1,-9.026931524E-1,-4.521259964E-1
7.442380418E-1,6.326735020E-1,-9.649002552E-1,-4.708161950E-1
7.542090416E-1,6.835454702E-1,-1.008063436E0,-5.050426722E-1
7.641790416E-1,7.249919772E-1,-1.010820389E0,-5.574113727E-1
7.741490416E-1,7.582740784E-1,-9.744619727E-1,-6.176161170E-1
7.841200416E-1,7.770453691E-1,-8.949979544E-1,-6.591960788E-1
7.940900417E-1,7.997767925E-1,-7.765658498E-1,-6.853001118E-1
8.040600417E-1,8.442935944E-1,-6.464472413E-1,-7.079948187E-1
8.140310417E-1,8.896760345E-1,-5.112993121E-1,-7.310141325E-1
8.240010417E-1,9.106377959E-1,-3.626247048E-1,-7.532072067E-1
8.339710417E-1,9.320381284E-1,-2.109118998E-1,-7.747306228E-1
8.439420417E-1,9.504739046E-1,-6.977965683E-2,-8.012688160E-1
8.539120418E-1,9.624434710E-1,4.536051676E-2,-8.178840280E-1
8.638820418E-1,9.981274605E-1,1.369616985E-1,-8.164890409E-1
8.738530418E-1,1.017090201E0,2.233913988E-1,-8.145207167E-1
8.838230418E-1,1.015179396E0,2.926967144E-1,-8.137275577E-1
8.937930418E-1,9.866467714E-1,3.340201974E-1,-8.119901419E-1
9.037640416E-1,9.601291418E-1,3.448762298E-1,-8.046752214E-1
9.137340416E-1,9.679654837E-1,3.656425178E-1,-7.916592956E-1
9.237040416E-1,9.920258522E-1,3.861898780E-1,-7.432525754E-1
9.336750417E-1,1.027461648E0,4.030956030E-1,-6.474424601E-1
9.436450417E-1,1.060804367E0,3.966686130E-1,-5.119967461E-1
9.536150417E-1,1.066304088E0,3.231054246E-1,-3.830664754E-1
9.635860417E-1,1.048386455E0,1.794153750E-1,-3.371738195E-1
9.735560417E-1,9.597526789E-1,6.434017792E-3,-3.549506962E-1
9.835260417E-1,8.255353570E-1,-1.576279849E-1,-4.071373641E-1
9.934970418E-1,6.628090739E-1,-2.833369076E-1,-4.291363955E-1
1.003467042E0,5.506755710E-1,-3.715099692E-1,-3.831540048E-1
1.013438042E0,5.398013592E-1,-4.370450377E-1,-2.411587685E-1
1.023408042E0,5.674415827E-1,-5.262675881E-1,-3.255320713E-2
1.033378042E0,5.921157598E-1,-6.427803636E-1,1.120609641E-1
1.043349042E0,6.085292697E-1,-7.238342166E-1,1.040185988E-1
1.053319042E0,6.114326715E-1,-7.851809263E-1,-4.554825276E-2
1.063289042E0,5.710019469E-1,-7.807265520E-1,-2.126348615E-1
1.073260042E0,4.862963855E-1,-6.464297175E-1,-3.194997609E-1
1.083230042E0,3.887077272E-1,-3.654149175E-1,-3.502991498E-1
1.093200042E0,2.551320791E-1,-5.415131152E-2,-3.224536777E-1
1.103171042E0,1.634161025E-1,2.759893835E-1,-2.872857451E-1
1.113141042E0,4.091122374E-2,6.377792954E-1,-2.799532712E-1
1.123111042E0,-1.240668893E-1,9.334955812E-1,-3.490357399E-1
1.133082042E0,-3.176962733E-1,1.124125719E0,-4.314773679E-1
1.143052042E0,-4.562646747E-1,1.231047153E0,-5.226537585E-1
1.153022042E0,-5.550586581E-1,1.306002617E0,-5.850553513E-1
1.162993042E0,-5.909869075E-1,1.326455355E0,-5.835425258E-1
1.172963042E0,-5.700272918E-1,1.280078769E0,-5.025515556E-1
1.182933042E0,-5.213319063E-1,1.178562284E0,-3.678776324E-1
1.192904042E0,-4.652859569E-1,9.703825712E-1,-1.983522326E-1
1.202874042E0,-4.093617499E-1,6.679751873E-1,-2.033354193E-1
1.212844042E0,-4.657145143E-1,2.924041748E-1,-4.061133265E-1
1.222815042E0,-5.738412142E-1,1.415043697E-2,-6.479188204E-1
1.232785042E0,-6.325964332E-1,-1.143284440E-1,-7.877950072E-1
1.242755042E0,-5.345505476E-1,-6.291961670E-2,-6.906227469E-1
1.252726042E0,-2.181305140E-1,2.255746908E-2,-3.850462735E-1
1.262696042E0,1.956011504E-1,-7.034108043E-2,-9.623134136E-2
1.272666042E0,5.007346869E-1,-3.685432076E-1,2.514621988E-2
1.282637042E0,6.333899498E-1,-7.332826853E-1,-4.853412136E-2
1.292607333E0,6.127054691E-1,-1.007411480E0,-2.101677507E-1
1.302577333E0,5.247076750E-1,-1.103034735E0,-3.118510544E-1
1.312548333E0,4.698143303E-1,-1.011876225E0,-2.993291318E-1
1.322518333E0,4.217003584E-1,-7.930231094E-1,-2.159914076E-1
1.332488333E0,4.025413096E-1,-5.267834663E-1,-8.819030970E-2
1.342459333E0,4.158030748E-1,-2.953999341E-1,2.295888402E-2
1.352429333E0,4.615204930E-1,-1.135177240E-1,5.043791234E-2
1.362399333E0,4.835885763E-1,-2.229076251E-2,4.723807331E-3
1.372370333E0,4.727313817E-1,-5.387505144E-2,-4.673618823E-2
1.382340333E0,4.675893188E-1,-1.646863371E-1,-8.321880549E-2
1.392310333E0,4.578477442E-1,-2.883744538E-1,-9.443470836E-2
1.402281333E0,4.404085577E-1,-4.130635858E-1,-7.014010847E-2
1.412251333E0,3.686073422E-1,-4.747983217E-1,-3.594006225E-2
1.422221333E0,2.220743448E-1,-4.465320110E-1,-5.649265274E-2
1.432192333E0,4.395276308E-3,-3.863469660E-1,-1.265316606E-1
1.442162333E0,-2.184529752E-1,-2.786079943E-1,-1.858975142E-1
1.452132333E0,-4.415662289E-1,-8.701512963E-2,-1.619671583E-1
1.462103333E0,-5.951735973E-1,9.133546799E-2,-7.849693298E-2
1.472073333E0,-6.630935669E-1,1.726002395E-1,6.386265159E-3
1.482043333E0,-6.451447010E-1,1.650800258E-1,4.984961078E-2
1.492014333E0,-5.625129342E-1,9.085213393E-2,3.404028714E-2
1.501984333E0,-4.153846502E-1,-7.434245199E-3,-3.596352413E-2
1.511954333E0,-2.778028250E-1,-1.147436574E-1,-1.135339513E-1
1.521925333E0,-2.013245672E-1,-2.597381175E-1,-1.658405662E-1
1.531895333E0,-1.567278057E-1,-4.654691815E-1,-1.839138418E-1
1.541865333E0,-9.045822918E-2,-6.935783625E-1,-1.953258067E-1
1.551836333E0,-1.025474072E-2,-9.356144071E-1,-2.505243421E-1
1.561806333E0,7.307286561E-2,-1.149160981E0,-3.888950348E-1
1.571776333E0,1.469958127E-1,-1.288198113E0,-6.184682846E-1
1.581747333E0,2.122510076E-1,-1.312648654E0,-8.665950894E-1
1.591717333E0,3.293006420E-1,-1.251580238E0,-1.036694884E0
1.601687333E0,4.823789001E-1,-1.111904144E0,-1.095956206E0
1.611658333E0,5.833278894E-1,-8.630577922E-1,-1.043318033E0
1.621628333E0,5.834075212E-1,-6.684572101E-1,-9.024445415E-1
1.631598333E0,5.607793927E-1,-7.369374633E-1,-7.668912411E-1
1.641569333E0,5.193409324E-1,-1.075706720E0,-6.519491076E-1
1.651539333E0,4.102650285E-1,-1.534482598E0,-5.898692608E-1
1.661509333E0,2.897007763E-1,-1.920841336E0,-6.128421426E-1
1.671480333E0,2.237902135E-1,-2.130654812E0,-7.024409771E-1
1.681450333E0,2.202437371E-1,-2.163374424E0,-8.088313937E-1
1.691420333E0,2.664804459E-1,-2.084488869E0,-9.129418135E-1
1.701391333E0,3.243069649E-1,-1.988460541E0,-9.796411991E-1
1.711361333E0,3.537569940E-1,-1.883961082E0,-9.963429570E-1
1.721331333E0,3.619228601E-1,-1.764266968E0,-1.011615038E0
1.731302333E0,3.373661041E-1,-1.623800397E0,-1.070275426E0
1.741272333E0,2.837630808E-1,-1.473844886E0,-1.148323178E0
1.751242333E0,2.056573331E-1,-1.329506040E0,-1.192771673E0
1.761213333E0,1.016408950E-1,-1.233794808E0,-1.211089134E0
1.771183333E0,-3.026627190E-2,-1.197369933E0,-1.220742822E0
1.781153333E0,-1.678014994E-1,-1.235254049E0,-1.200727105E0
1.791124333E0,-2.704831362E-1,-1.295634866E0,-1.162429571E0
1.801094333E0,-3.153515458E-1,-1.325208664E0,-1.117126226E0
1.811064333E0,-2.875231206E-1,-1.325002074E0,-1.073857069E0
1.821035333E0,-2.100309581E-1,-1.296993136E0,-1.038045287E0
1.831005333E0,-1.132631451E-1,-1.233646274E0,-1.003216743E0
1.840975333E0,-3.390067816E-2,-1.123461246E0,-9.762924910E-1
1.850946333E0,7.730390411E-3,-9.774648547E-1,-9.651767612E-1
1.860916333E0,1.481871866E-2,-8.427603245E-1,-9.521592259E-1
1.870886333E0,2.095466247E-3,-7.667310238E-1,-9.540966749E-1
1.880857333E0,-1.669663936E-2,-7.300982475E-1,-9.879851937E-1
1.890827333E0,-2.925584093E-2,-6.730962396E-1,-1.043232441E0
1.900797333E0,-3.343965113E-2,-6.038535237E-1,-1.083332539E0
1.910768333E0,-1.984341443E-2,-5.607427955E-1,-1.080692530E0
1.920738333E0,4.442690988E-4,-5.252515674E-1,-1.050191522E0
1.930708333E0,3.956291080E-2,-5.160620809E-1,-1.006956697E0
1.940679333E0,7.297279686E-2,-5.367845297E-1,-9.738995433E-1
1.950649333E0,7.376056165E-2,-5.533014536E-1,-9.368315339E-1
1.960619333E0,4.864139482E-2,-5.073058605E-1,-8.702907562E-1
1.970590333E0,2.951989882E-2,-4.465516806E-1,-7.716422081E-1
1.980560333E0,4.408682138E-2,-3.897022307E-1,-6.876669526E-1
1.990530333E0,8.960556984E-2,-3.208555281E-1,-6.578424573E-1
2.000501333E0,1.560061127E-1,-2.255172729E-1,-6.686199903E-1
2.010471333E0,2.116113156E-1,-7.097004354E-2,-6.736730933E-1
2.020441333E0,2.938173115E-1,6.511734426E-2,-6.544062495E-1
2.030412333E0,4.023006260E-1,1.207382604E-1,-6.192480326E-1
2.040382333E0,4.966809452E-1,1.021086872E-1,-6.026532650E-1
2.050352333E0,5.692360997E-1,2.784564160E-2,-6.246445775E-1
2.060323333E0,6.020669937E-1,-3.608381003E-2,-6.467994452E-1
2.070293333E0,5.877836347E-1,-8.071865141E-2,-6.278145313E-1
2.080263333E0,5.632998943E-1,-1.213615313E-1,-5.934952497E-1
2.090233333E0,5.464274287E-1,-1.120138317E-1,-5.628854036E-1
2.100204333E0,5.474804640E-1,-1.937664859E-2,-4.961267412E-1
2.110174333E0,5.762127638E-1,1.487545669E-1,-3.820321262E-1
2.120144333E0,6.168512702E-1,3.402014971E-1,-2.599259913E-1
2.130115333E0,6.485521793E-1,5.495573282E-1,-1.693473607E-1
2.140085333E0,6.604562998E-1,7.191142440E-1,-1.287356019E-1
2.150055333E0,6.469562054E-1,8.301172256E-1,-1.133864671E-1
2.160026333E0,6.119976044E-1,8.492270112E-1,-7.215084881E-2
2.169996333E0,5.631336570E-1,7.100778818E-1,-2.351620607E-2
2.179966333E0,5.140663385E-1,4.627926946E-1,-1.927035488E-2
2.189937333E0,4.632414877E-1,1.635231525E-1,-6.372649968E-2
2.199907333E0,3.966006041E-1,-9.624324739E-2,-1.328002214E-1
2.209877333E0,3.590979576E-1,-2.214227468E-1,-2.040911764E-1
2.219848333E0,3.323255479E-1,-2.102802098E-1,-2.585337162E-1
2.229818333E0,3.148725331E-1,-8.747227490E-2,-2.566711009E-1
2.239788333E0,3.312288225E-1,7.628694177E-2,-1.955190748E-1
2.249759333E0,3.620983064E-1,1.996725202E-1,-1.271237731E-1
2.259729333E0,3.746537864E-1,2.844666541E-1,-6.596166641E-2
2.269699333E0,3.354462087E-1,3.198171854E-1,-3.483224660E-2
2.279670333E0,2.628466487E-1,3.148756921E-1,4.838060588E-3
2.289640792E0,2.209585756E-1,3.124767244E-1,1.010886952E-1
2.299610792E0,1.990937740E-1,3.066193461E-1,2.319403589E-1
2.309581792E0,1.638127416E-1,2.853420079E-1,3.439018130E-1
2.319551792E0,1.263937354E-1,2.414285094E-1,4.069890976E-1
2.329521792E0,7.314064354E-2,2.032278627E-1,4.267638624E-1
2.339492792E0,-8.968679234E-3,1.657936573E-1,4.321276248E-1
2.349462792E0,-1.020165980E-1,8.516406268E-2,4.650118053E-1
2.359432792E0,-2.105552852E-1,-1.203091964E-1,5.168164968E-1
2.369403792E0,-3.353611529E-1,-4.070373774E-1,5.437349081E-1
2.379373792E0,-4.747837484E-1,-6.562497020E-1,5.213391185E-1
2.389343792E0,-5.727720857E-1,-8.059625030E-1,4.794643521E-1
2.399314792E0,-6.106355190E-1,-7.998131514E-1,4.943090975E-1
2.409284792E0,-6.048694849E-1,-7.208592296E-1,5.490927100E-1
2.419254792E0,-6.210820079E-1,-5.853571892E-1,6.525072455E-1
2.429225792E0,-6.515483260E-1,-4.713214636E-1,7.828778028E-1
2.439195792E0,-7.218983173E-1,-4.351557493E-1,8.473538756E-1
2.449165792E0,-7.904244065E-1,-3.618535995E-1,8.585881591E-1
2.459136792E0,-7.988643646E-1,-1.384482533E-1,8.746567965E-1
2.469106792E0,-7.437470555E-1,8.106572181E-2,9.429059029E-1
2.479076792E0,-7.651945353E-1,3.937336802E-2,9.527156353E-1
2.489047792E0,-9.366331100E-1,-2.217801958E-1,8.449532390E-1
2.499017792E0,-1.182630777E0,-4.783126712E-1,6.667037606E-1
2.508987792E0,-1.393041849E0,-6.242696047E-1,5.111770630E-1
2.518958792E0,-1.579919577E0,-7.497829795E-1,3.419449031E-1
2.528928792E0,-1.730387688E0,-8.539357781E-1,1.296675354E-1
2.538898792E0,-1.757832408E0,-8.887521625E-1,-7.925529778E-2
2.548869792E0,-1.738122106E0,-9.584132433E-1,-2.504115999E-1
2.558839792E0,-1.759606004E0,-1.093459129E0,-2.905237675E-1
2.568809792E0,-1.764517665E0,-1.285175323E0,-2.405415773E-1
2.578780792E0,-1.647140145E0,-1.330277205E0,-1.733848751E-1
2.588750792E0,-1.436442018E0,-1.105493665E0,-1.080460846E-1
2.598720792E0,-1.181237578E0,-8.023354411E-1,-1.722723618E-2
2.608691792E0,-1.003138065E0,-5.491482019E-1,3.195096180E-2
2.618661792E0,-7.650221586E-1,-3.160195351E-1,-3.376659006E-2
2.628631792E0,-5.551650524E-1,3.938943520E-2,-2.419536114E-1
2.638602792E0,-4.245189428E-1,5.813342929E-1,-3.518027067E-1
2.648572792E0,-2.927145660E-1,9.201890230E-1,-3.858219087E-1
2.658542792E0,-1.619776040E-1,1.004796028E0,-3.755581081E-1
2.668513792E0,-7.324640639E-3,9.398229718E-1,-4.040376842E-1
2.678483792E0,1.220152602E-1,6.963919997E-1,-4.623112381E-1
2.688453792E0,3.046751022E-1,5.335186720E-1,-4.296022952E-1
2.698424792E0,4.636634290E-1,5.139207244E-1,-4.785012603E-1
2.708394792E0,4.089908600E-1,5.315260887E-1,-6.988155246E-1
2.718364792E0,2.696806192E-1,4.691833258E-1,-9.236668944E-1
2.728335792E0,1.751961857E-1,2.942642570E-1,-9.943791628E-1
2.738305792E0,8.058504015E-2,4.390517250E-2,-9.628065825E-1
2.748275792E0,5.610473454E-2,-3.412304819E-2,-7.654032111E-1
2.758246792E0,1.512413621E-1,3.357895464E-2,-5.359207392E-1
2.768216792E0,3.133476973E-1,1.731773317E-1,-4.629844427E-1
2.778186792E0,4.414188564E-1,3.112065792E-1,-4.512966275E-1
2.788157792E0,4.386622012E-1,3.556422293E-1,-4.148227870E-1
2.798127792E0,3.848244846E-1,3.335176706E-1,-3.303152919E-1
2.808097792E0,3.124850392E-1,2.936552167E-1,-3.015821874E-1
2.818068792E0,2.085818648E-1,2.385709435E-1,-3.077742755E-1
2.828038792E0,1.648849845E-1,2.367661148E-1,-3.493150473E-1
2.838008792E0,1.717177927E-1,3.676955104E-1,-3.970614374E-1
2.847978792E0,1.860024482E-1,4.839997292E-1,-3.587268591E-1
2.857949792E0,2.413991839E-1,5.768040419E-1,-1.952041835E-1
2.867919792E0,3.706921935E-1,7.094920874E-1,-2.390220948E-2
2.877890792E0,4.555447400E-1,8.253952861E-1,3.728089482E-2
2.887860792E0,4.207369387E-1,8.068796992E-1,1.080161799E-2
2.897830792E0,3.197840750E-1,7.300437093E-1,-6.925830245E-2
2.907800792E0,2.727174759E-1,7.147611976E-1,-1.568262279E-1
2.917771792E0,2.482195497E-1,7.337502837E-1,-1.879804730E-1
2.927741792E0,2.442333400E-1,6.914103031E-1,-1.416625082E-1
2.937711792E0,2.217113823E-1,7.548827529E-1,-7.280506939E-2
2.947682792E0,2.826857865E-1,9.370826483E-1,9.817360342E-2
2.957652792E0,3.955307901E-1,1.047897339E0,3.143727779E-1
2.967622792E0,5.426546931E-1,1.121754885E0,5.117665529E-1
2.977593792E0,6.702719927E-1,1.224002838E0,4.553735256E-1
2.987563792E0,8.332121968E-1,1.334422588E0,2.470149994E-1
2.997533792E0,9.302103519E-1,1.376427650E0,8.197705448E-2
3.007504792E0,9.798330665E-1,1.168748975E0,2.890371718E-2
3.017474792E0,9.767813087E-1,6.847781539E-1,-1.943359971E-1
3.027444792E0,9.144090414E-1,4.086927176E-1,-3.398801386E-1
3.037415792E0,9.004966617E-1,2.210034132E-1,-3.328337371E-1
3.047385792E0,9.689284563E-1,2.837674618E-1,-3.102842271E-1
3.057355792E0,9.821883440E-1,5.715981126E-1,-2.282530516E-1
3.067326792E0,9.134223461E-1,8.978036642E-1,-2.083608359E-1
3.077296792E0,8.813304305E-1,1.212194681E0,-1.824317127E-1
3.087266792E0,8.348675966E-1,1.495764613E0,-2.191625684E-1
3.097237792E0,7.708718777E-1,1.576665282E0,-3.157339394E-1
3.107207792E0,6.563224196E-1,1.335866809E0,-4.050004482E-1
3.117177792E0,4.798932672E-1,7.641071677E-1,-4.809049368E-1
3.127148792E0,3.255630732E-1,8.671327680E-2,-5.668206215E-1
3.137118792E0,2.065787464E-1,-4.272587895E-1,-5.386208296E-1
3.147088792E0,1.224779785E-1,-6.932779551E-1,-5.118121505E-1
3.157059792E0,9.195384383E-2,-6.651147604E-1,-5.165541172E-1
3.167029792E0,1.332996786E-1,-4.954141378E-1,-5.091419816E-1
3.176999792E0,1.220483482E-1,-2.703702450E-1,-5.966367126E-1
3.186970792E0,2.080375142E-2,6.288361549E-2,-5.576786399E-1
3.196940792E0,-1.446629465E-1,1.298041791E-1,-4.862165749E-1
3.206910792E0,-2.505869567E-1,7.968695462E-2,-4.224261343E-1
3.216880792E0,-2.545835972E-1,4.601424560E-2,-2.827094197E-1
3.226851792E0,-2.188328058E-1,-1.877643634E-3,-2.213376611E-1
3.236821792E0,-1.791333556E-1,1.353980973E-2,-2.109216303E-1
3.246791792E0,-1.668665707E-1,4.993909597E-2,-1.614241153E-1
3.256762792E0,-1.928215325E-1,8.799791336E-3,-1.702042073E-1
3.266732792E0,-2.624051273E-1,8.747563697E-4,-1.400811970E-1
3.276702792E0,-3.138996661E-1,-4.266762990E-4,-9.741229564E-2
3.286673792E0,-3.281750083E-1,2.225565724E-3,-1.266458035E-1
3.296643167E0,-3.283246756E-1,7.779868692E-2,-1.125734821E-1
3.306613167E0,-3.059799671E-1,7.821280509E-2,-1.456560791E-1
3.316584167E0,-3.127787411E-1,4.771772027E-2,-1.323398203E-1
3.326554167E0,-3.372183144E-1,-8.373032510E-2,-3.621914983E-2
3.336524167E0,-3.756046295E-1,-3.620850146E-1,-4.369512200E-2
3.346495167E0,-3.995293975E-1,-5.810523033E-1,-1.042378247E-1
3.356465167E0,-3.685684502E-1,-7.495638132E-1,-1.247270331E-1
3.366435167E0,-3.594644368E-1,-7.928617597E-1,-1.616632044E-1
3.376406167E0,-3.634951711E-1,-6.026697755E-1,-1.576816142E-1
3.386376167E0,-3.303018212E-1,-3.196694851E-1,-1.787999421E-1
3.396346167E0,-2.972666323E-1,-3.409976140E-2,-1.685306430E-1
3.406317167E0,-2.314492613E-1,6.988921762E-2,-7.788543403E-2
3.416287167E0,-1.633911133E-1,-2.242941223E-2,-5.174298212E-2
3.426257167E0,-1.637077630E-1,-1.287923455E-1,-4.417854175E-2
3.436227167E0,-2.045004219E-1,-2.875202000E-1,-2.045104653E-2
3.446198167E0,-2.227337658E-1,-3.519308865E-1,-2.869113162E-2
3.456168167E0,-1.853222996E-1,-3.105645478E-1,1.520962641E-2
3.466138167E0,-9.923826903E-2,-2.979494035E-1,5.922129378E-2
3.476109167E0,-4.795876145E-2,-2.753753960E-1,5.425648019E-2
3.486079167E0,-2.021421678E-2,-2.352258414E-1,8.775532246E-2
3.496049167E0,9.032601491E-3,-2.131492496E-1,1.380124390E-1
3.506020167E0,2.643076703E-2,-1.639984846E-1,2.175203264E-1
3.515990167E0,3.358001634E-2,-1.851115674E-1,2.864538729E-1
3.525960167E0,2.164612710E-2,-2.780383229E-1,3.045452535E-1
3.535931167E0,1.641029678E-2,-3.091064692E-1,3.098612130E-1
3.545901167E0,3.313761204E-2,-3.117672205E-1,3.834086657E-1
3.555871167E0,1.614100533E-3,-3.149693608E-1,4.501309395E-1
3.565842167E0,-8.207333833E-2,-2.794790268E-1,5.360650420E-1
3.575812167E0,-1.558958888E-1,-3.262518644E-1,6.113116145E-1
3.585782167E0,-1.958952397E-1,-4.112181365E-1,6.581611037E-1
3.595753167E0,-1.871292293E-1,-4.411012232E-1,6.712328792E-1
3.605723167E0,-1.833920181E-1,-4.499069452E-1,6.745184064E-1
3.615693167E0,-2.383261025E-1,-3.587998152E-1,7.135282159E-1
3.625663167E0,-2.662632167E-1,-2.432138473E-1,7.384313941E-1
3.635634167E0,-2.161922902E-1,-1.266030222E-1,7.185875177E-1
3.645604167E0,-1.952318698E-1,5.180026591E-2,7.551516891E-1
3.655574167E0,-2.055726349E-1,1.502343565E-1,7.755867839E-1
3.665545167E0,-2.664785683E-1,1.639943719E-1,8.010282516E-1
3.675515167E0,-3.384230733E-1,1.050062031E-1,8.834071159E-1
3.685485167E0,-4.137500525E-1,-7.095204294E-2,9.301397800E-1
3.695456167E0,-5.139653087E-1,-3.355917335E-1,9.460821152E-1
3.705426167E0,-5.808974504E-1,-5.968712568E-1,8.710241318E-1
3.715396167E0,-5.723335147E-1,-7.108837962E-1,7.897627354E-1
3.725367167E0,-6.073245406E-1,-7.041164637E-1,8.206639290E-1
3.735337167E0,-7.183890343E-1,-6.794817448E-1,9.076093435E-1
3.745307167E0,-8.341907859E-1,-6.579929590E-1,1.052233696E0
3.755278167E0,-9.128630161E-1,-6.616827250E-1,1.231012344E0
3.765248167E0,-9.192934632E-1,-6.355978251E-1,1.397946358E0
3.775218167E0,-8.924969435E-1,-4.413329661E-1,1.531354427E0
3.785189167E0,-8.223007917E-1,-2.688192427E-1,1.681491494E0
