"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.695416799E-3,-4.989574127E0,-3.093616791E0,7.896229706E0
1.266541681E-2,-5.146896973E0,-3.155737610E0,7.843539276E0
2.263641660E-2,-5.341043243E0,-2.967429199E0,7.767647095E0
3.260641661E-2,-5.423521729E0,-2.765499115E0,7.747588806E0
4.257641663E-2,-5.285209351E0,-2.797682190E0,7.800279236E0
5.254741665E-2,-5.024002533E0,-2.987936554E0,7.741601257E0
6.251741666E-2,-4.863386536E0,-3.334166565E0,7.653434601E0
7.248741668E-2,-4.798571320E0,-3.539689178E0,7.649991760E0
8.245841670E-2,-4.849016418E0,-3.351081390E0,7.753726044E0
9.242841671E-2,-4.972958679E0,-3.028352509E0,7.737709351E0
1.023994167E-1,-5.075345764E0,-2.826572113E0,7.697592773E0
1.123694167E-1,-5.116959229E0,-2.788102112E0,7.643405457E0
1.223394168E-1,-5.156327362E0,-2.793640594E0,7.536527710E0
1.323104168E-1,-5.195695496E0,-2.831362152E0,7.520810394E0
1.422804168E-1,-5.166057129E0,-2.885998535E0,7.584428101E0
1.522504168E-1,-5.064867554E0,-2.881358185E0,7.726183319E0
1.622214166E-1,-4.959786072E0,-2.837948456E0,7.832162933E0
1.721914166E-1,-4.977299652E0,-2.847678223E0,7.893684998E0
1.821614166E-1,-5.109325104E0,-2.846630402E0,7.894882507E0
1.921324166E-1,-5.154830475E0,-2.933000793E0,7.807613983E0
2.021024167E-1,-5.108277283E0,-3.023562469E0,7.623796234E0
2.120724167E-1,-5.115761719E0,-3.030298462E0,7.489675140E0
2.220434167E-1,-5.234165497E0,-2.903362427E0,7.404202881E0
2.320134167E-1,-5.424868927E0,-2.752027130E0,7.400310974E0
2.419834167E-1,-5.667065277E0,-2.682122498E0,7.399861908E0
2.519544167E-1,-5.879323883E0,-2.703677673E0,7.412735138E0
2.619244168E-1,-6.000272369E0,-2.758463745E0,7.451953583E0
2.718944168E-1,-6.083199921E0,-2.850522308E0,7.466174011E0
2.818654168E-1,-6.204298096E0,-2.915038147E0,7.375762024E0
2.918340417E-1,-6.333030396E0,-2.869532776E0,7.352260895E0
3.018040417E-1,-6.448141022E0,-2.829416199E0,7.316185913E0
3.117750417E-1,-6.547833710E0,-2.796484680E0,7.286697235E0
3.217450418E-1,-6.587800598E0,-2.723286896E0,7.323520660E0
3.317160418E-1,-6.405030670E0,-2.748584290E0,7.553292847E0
3.416860418E-1,-5.896837463E0,-2.759511566E0,7.848179626E0
3.516560418E-1,-5.237159271E0,-2.749332733E0,7.975864105E0
3.616270416E-1,-4.605921936E0,-2.699785767E0,8.027207336E0
3.715970416E-1,-4.068988495E0,-2.633323975E0,8.071515198E0
3.815670416E-1,-3.730392609E0,-2.686912537E0,8.120463409E0
3.915380416E-1,-3.528312836E0,-2.779420166E0,8.280330963E0
