"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.640441664E-2,-1.196287698E-1,-1.139905921E-1,-7.506655455E-3
2.637441666E-2,-2.947090244E-1,1.326206982E-1,-8.941620648E-2
3.634541668E-2,-3.119419384E-1,2.459055313E-1,-6.178752780E-2
4.631541669E-2,-1.126600581E-1,1.312068415E-1,-5.232673287E-2
5.628541671E-2,1.277827120E-1,-1.236800131E-1,-1.389508939E-1
6.625641673E-2,2.347189307E-1,-4.692776477E-1,-2.232835311E-1
7.622641674E-2,2.608290875E-1,-5.418921724E-1,-1.721239024E-1
8.619641676E-2,1.746767968E-1,-2.378214633E-1,-1.016573524E-1
9.616741678E-2,4.197189867E-2,4.329775482E-2,-1.384562194E-1
1.061374168E-1,-3.643984795E-2,1.859408730E-1,-1.796831828E-1
1.161074168E-1,-6.582736909E-2,1.788101935E-1,-2.664944547E-1
1.260784166E-1,-1.206894547E-1,1.662927666E-1,-3.474555874E-1
1.360484166E-1,-1.374721330E-1,1.119747645E-1,-3.344309145E-1
1.460194166E-1,-1.004920024E-1,8.072198153E-2,-2.357398546E-1
1.559894166E-1,2.218199730E-2,1.054875711E-1,-9.846243382E-2
1.659594167E-1,7.897717237E-2,1.399934524E-1,-2.441621840E-2
1.759304167E-1,-5.029774904E-3,1.236148167E-1,2.096109867E-2
1.859004167E-1,-1.359916180E-1,1.034036234E-1,-2.494480669E-2
1.958704167E-1,-1.397759360E-1,-7.461047173E-3,-1.650347382E-1
2.058414167E-1,-1.229570049E-1,-8.283925831E-2,-3.472450876E-1
2.158114167E-1,-1.802948016E-1,-3.379427522E-2,-4.774082011E-1
2.257814168E-1,-3.548523152E-1,1.139771435E-1,-5.418182051E-1
2.357524168E-1,-5.938829827E-1,2.319254234E-1,-5.559158421E-1
2.457224168E-1,-8.518875727E-1,2.677326027E-1,-5.696111906E-1
2.556924168E-1,-1.069358679E0,2.062950307E-1,-5.776452649E-1
2.656634168E-1,-1.197082334E0,1.290240759E-1,-5.555363578E-1
2.756334166E-1,-1.329722036E0,1.584917039E-2,-6.223735410E-1
2.856034166E-1,-1.520989138E0,-2.317660868E-2,-7.377776974E-1
2.955730418E-1,-1.714215934E0,2.266146898E-2,-7.964393038E-1
3.055430418E-1,-1.913705098E0,2.389026135E-2,-8.871652865E-1
3.155130418E-1,-2.080114516E0,6.641998440E-2,-9.603981543E-1
3.254840418E-1,-2.176425467E0,9.624312311E-2,-9.192705935E-1
3.354540416E-1,-1.965511428E0,5.957844973E-2,-6.944586003E-1
3.454240416E-1,-1.510471458E0,5.346577048E-2,-5.306324816E-1
3.553950416E-1,-9.797749498E-1,6.844458282E-2,-4.975068355E-1
3.653650417E-1,-5.133124441E-1,1.297137550E-1,-5.258032662E-1
3.753360417E-1,-1.747592425E-1,1.628256601E-1,-5.365627277E-1
3.853060417E-1,-3.501546621E-2,7.618717343E-2,-5.205366790E-1
3.952760417E-1,2.599876732E-2,2.710476816E-3,-3.551815134E-1
4.052470417E-1,9.334670484E-2,-1.189332435E-1,-1.816349834E-1
4.152170417E-1,2.383421579E-1,-2.975250435E-1,3.860331774E-3
4.251870418E-1,4.746258035E-1,-4.772582200E-1,2.408339489E-1
4.351580418E-1,6.732334998E-1,-6.787298825E-1,4.112709296E-1
4.451280418E-1,7.426735711E-1,-7.246688247E-1,4.041501904E-1
4.550980418E-1,6.078303462E-1,-5.195949849E-1,2.932337719E-1
4.650690418E-1,4.697533187E-1,-2.492501387E-1,2.175088209E-1
4.750390416E-1,2.532870564E-1,-4.671486765E-2,2.248131627E-1
4.850090416E-1,-5.886567414E-2,-5.424549669E-2,1.811771464E-1
4.949800416E-1,-3.314801171E-1,-6.878722966E-2,6.363934100E-2
5.049500416E-1,-4.461723751E-1,-1.964202529E-1,9.363146424E-2
5.149200417E-1,-3.395858198E-1,-4.372854844E-1,2.261089057E-1
5.248910417E-1,-9.110839069E-3,-6.818327075E-1,3.572718930E-1
5.348610417E-1,3.775229935E-1,-7.911440653E-1,3.782557958E-1
5.448310417E-1,6.814562930E-1,-6.044904166E-1,3.655480421E-1
5.548020417E-1,8.900127344E-1,-2.887074423E-1,3.205162954E-1
5.647720417E-1,1.054403986E0,-1.225804442E-1,3.652340466E-1
5.747420418E-1,1.214239819E0,-9.050320387E-2,6.124958396E-1
5.847130418E-1,1.361430171E0,-1.112070251E-1,9.744074982E-1
5.946830418E-1,1.423331281E0,-9.824579448E-2,1.052378950E0
6.046530418E-1,1.449682197E0,-5.183468968E-2,8.771279562E-1
6.146240416E-1,1.573420536E0,-6.872539535E-2,7.155126697E-1
6.245940416E-1,1.771136385E0,-2.176245958E-2,5.802408439E-1
