"Time (s)","Distance (cm)"
3.871083260E-3,5.000000000E0
2.973712515E-2,0.000000000E0
2.976029180E-2,5.000000000E0
4.630788751E-1,0.000000000E0
5.798697500E-1,5.000000000E0
9.797706667E-1,0.000000000E0
4.146666292E0,5.000000000E0
4.263329542E0,0.000000000E0
2.570782196E1,5.000000000E0
2.587971892E1,0.000000000E0
2.600908504E1,5.000000000E0
2.630972742E1,0.000000000E0
4.081626008E1,5.000000000E0
