"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.480908343E-2,2.909484863E0,2.890418243E1,-3.684997559E1
2.478008345E-2,3.024536133E0,2.918260193E1,-3.668029785E1
3.475008346E-2,3.072113037E0,2.915804291E1,-3.675891113E1
4.472108348E-2,3.091995239E0,2.910192108E1,-3.685305786E1
5.469208350E-2,2.971160889E0,2.915915680E1,-3.668728638E1
6.466308353E-2,2.946609497E0,2.911772156E1,-3.680114746E1
7.463308331E-2,2.968704224E0,2.949636841E1,-3.656732178E1
8.460408333E-2,2.794036865E0,2.923763275E1,-3.631912231E1
9.457508335E-2,2.979995728E0,2.916770172E1,-3.669067383E1
1.045460834E-1,2.847961426E0,2.913001251E1,-3.676394653E1
1.145160834E-1,2.923156738E0,2.949617004E1,-3.667593384E1
1.244870834E-1,2.973403931E0,2.922587585E1,-3.685580444E1
1.344580834E-1,2.815948486E0,2.904617310E1,-3.672091675E1
1.444280834E-1,2.947479248E0,2.924911499E1,-3.659747314E1
1.543990835E-1,3.047256470E0,2.917594147E1,-3.665310669E1
1.643700835E-1,2.995147705E0,2.916114807E1,-3.653747559E1
1.743410835E-1,2.910247803E0,2.938050079E1,-3.639373779E1
1.843110835E-1,2.745788574E0,2.918494415E1,-3.660791016E1
1.942820833E-1,2.880859375E0,2.922904205E1,-3.708282471E1
2.042530833E-1,2.834259033E0,2.924984741E1,-3.692205811E1
2.142240833E-1,3.081863403E0,2.911175537E1,-3.666305542E1
2.241940834E-1,2.838455200E0,2.933040619E1,-3.652349854E1
2.341650834E-1,2.633087158E0,2.925995636E1,-3.689495850E1
2.441360834E-1,2.813873291E0,2.919422913E1,-3.685794067E1
2.541060834E-1,2.934219360E0,2.920637512E1,-3.683474731E1
2.640770834E-1,2.834182739E0,2.926337433E1,-3.676791382E1
2.740480835E-1,3.145278931E0,2.918492889E1,-3.697613525E1
2.840190835E-1,3.137634277E0,2.941501617E1,-3.688894653E1
2.939890835E-1,3.033493042E0,2.956419373E1,-3.683474731E1
3.039600835E-1,3.198928833E0,2.914947510E1,-3.696429443E1
3.139310833E-1,3.081985474E0,2.914214325E1,-3.706951904E1
3.239020833E-1,3.156967163E0,2.903459167E1,-3.732852173E1
3.338720833E-1,3.327438354E0,2.876267242E1,-3.728897095E1
3.438430834E-1,3.146530151E0,2.897461700E1,-3.744204712E1
