"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.480908343E-2,5.060741758E-1,-1.428726214E-1,-1.630297279E-1
2.478008345E-2,3.376024443E-1,-2.200424194E-2,-1.694148874E-1
3.475008346E-2,9.406269640E-2,-1.333954543E-1,-1.240305537E-1
4.472108348E-2,-1.259469786E-1,-3.757672209E-1,-1.278663272E-1
5.469208350E-2,-2.142270711E-1,-4.263731182E-1,-1.179365855E-1
6.466308353E-2,-1.670663533E-1,-2.692876697E-1,-1.120022464E-1
7.463308331E-2,-6.691056579E-2,-4.820678473E-2,-1.165806162E-1
8.460408333E-2,7.906955838E-2,1.383948237E-1,-1.211660028E-1
9.457508335E-2,2.335176203E-1,1.647189885E-1,-1.172700030E-1
1.045460834E-1,4.335789344E-1,1.496787804E-1,-1.278061008E-1
1.145160834E-1,6.029449975E-1,1.396396959E-1,-2.048969615E-1
1.244870834E-1,5.538549909E-1,1.398010790E-2,-2.375367039E-1
1.344580834E-1,2.407971114E-1,-1.047411740E-1,-1.732062221E-1
1.444280834E-1,-8.685863435E-2,-2.113651514E-1,-2.414900064E-3
1.543990835E-1,-1.843603706E-1,-2.433406502E-1,9.195974529E-2
1.643700835E-1,-7.679002136E-2,-2.735216385E-1,5.968603849E-2
1.743410835E-1,1.047119379E-2,-2.948446798E-1,-1.983667910E-2
1.843110835E-1,4.286593795E-3,-2.802634782E-1,-4.506332159E-2
1.942820833E-1,1.334363848E-2,-1.785429758E-1,-5.736586332E-2
2.042530833E-1,6.312770963E-2,-9.754500568E-2,-4.385060906E-2
2.142240833E-1,2.464045912E-1,-8.799591780E-2,-2.282168269E-2
2.241940834E-1,4.285281095E-1,-1.246193683E-1,-8.703463554E-2
2.341650834E-1,5.177993050E-1,-1.252637315E-1,-8.900631666E-2
2.441360834E-1,4.932971326E-1,-3.053100264E-1,-7.963790774E-2
2.541060834E-1,4.297291276E-1,-5.614250886E-1,-1.315506577E-1
2.640770834E-1,2.691350573E-1,-6.855421811E-1,-2.611559469E-1
2.740480835E-1,-8.435193300E-3,-6.331277400E-1,-4.178794527E-1
2.840190835E-1,-3.382710734E-1,-4.356403702E-1,-5.258073592E-1
2.939890835E-1,-6.070614374E-1,-1.711117494E-1,-5.978742921E-1
3.039600835E-1,-5.268391004E-1,-3.237603307E-3,-7.711109197E-1
3.139310833E-1,-3.979527265E-1,1.295421392E-1,-1.030632570E0
3.239020833E-1,-1.114697405E0,1.898871589E-1,-9.515945864E-1
3.338720833E-1,-2.210155131E0,3.149778128E-1,-5.990004659E-1
3.438430834E-1,-2.855513784E0,1.710404134E-1,-1.225126165E-1
3.538140834E-1,-2.728668088E0,-7.950049818E-2,4.075959545E-1
3.637840834E-1,-1.625887602E0,-3.685377234E-1,5.600188333E-1
3.737550834E-1,-1.207473421E-1,-7.104776323E-1,2.693192446E-1
3.837260834E-1,9.332445619E-1,-9.463279992E-1,-2.561875677E-1
3.936970835E-1,1.166106417E0,-9.629732680E-1,-6.520516688E-1
4.036670835E-1,7.176457340E-1,-7.766926718E-1,-7.383893162E-1
4.136380835E-1,-1.484219214E-1,-5.453791595E-1,-6.350122976E-1
4.236090835E-1,-1.041073066E0,-4.973933995E-1,-3.860618287E-1
4.335800833E-1,-1.644628805E0,-6.729016703E-1,1.032618284E-2
4.435500833E-1,-1.763145434E0,-9.565378225E-1,5.282485718E-1
4.535210833E-1,-1.435298485E0,-1.368225074E0,9.039082038E-1
4.634920834E-1,-8.933583650E-1,-1.635635787E0,8.501389629E-1
4.734620834E-1,-3.648107082E-1,-1.703620194E0,4.613622719E-1
4.834330834E-1,-9.123118222E-2,-1.486945771E0,6.223659396E-2
4.934040834E-1,-8.732787341E-2,-1.120902470E0,-2.121416616E-1
5.033750834E-1,-2.415899938E-1,-7.482559079E-1,-4.001670671E-1
5.133450835E-1,-3.114873174E-1,-4.738267815E-1,-4.360303795E-1
5.233160835E-1,-2.264372268E-1,-4.313467598E-1,-3.714303410E-1
5.332870835E-1,2.447673708E-2,-6.004008740E-1,-3.576057690E-1
5.432580835E-1,3.779303983E-1,-7.587890822E-1,-4.373723155E-1
5.532280835E-1,6.408858258E-1,-7.445183676E-1,-4.648922360E-1
5.631990833E-1,7.648339337E-1,-5.689627343E-1,-3.722694165E-1
5.731700833E-1,6.436039039E-1,-3.741112894E-1,-1.824541783E-1
5.831400834E-1,3.829557878E-1,-1.997584283E-1,1.611264592E-1
5.931110834E-1,1.675610277E-1,-3.336947501E-2,5.283666855E-1
6.030820834E-1,4.115270376E-2,3.656848669E-3,8.435754633E-1
6.130530834E-1,-9.318707585E-2,-1.072163004E-1,1.157173333E0
6.230230834E-1,-4.881930980E-1,-2.733754581E-1,1.475116854E0
6.329940835E-1,-7.942518604E-1,-4.195885938E-1,1.858532817E0
6.429650835E-1,-9.484408906E-1,-5.663747567E-1,2.183184848E0
6.529360835E-1,-1.034522430E0,-6.311823714E-1,1.978200763E0
6.629060835E-1,-1.072943022E0,-5.026295811E-1,1.413481354E0
6.728770835E-1,-9.750273031E-1,-3.167401636E-1,8.411360049E-1
6.828480833E-1,-5.702122843E-1,-2.109441519E-1,6.193598861E-1
6.928180833E-1,3.128552735E-3,-2.187039918E-1,6.893370241E-1
7.027890834E-1,5.823888186E-1,-3.351647401E-1,8.132307529E-1
7.127600834E-1,1.145292376E0,-3.509721029E-1,8.899088001E-1
7.227310834E-1,1.560976345E0,-2.767066169E-1,8.469107151E-1
7.327010834E-1,1.764123381E0,-1.532479209E-1,7.162663758E-1
7.426720834E-1,1.746398862E0,5.010303676E-2,5.986683440E-1
7.526430835E-1,1.441612600E0,2.355983520E-1,5.549820417E-1
7.626140835E-1,1.031476031E0,3.016537625E-1,6.114374936E-1
7.725840835E-1,6.753800127E-1,2.661699343E-1,7.105524766E-1
7.825550835E-1,4.164465925E-1,2.112762737E-1,8.560908437E-1
7.925260835E-1,3.831040147E-1,2.129582253E-1,1.015340347E0
8.024960833E-1,3.918154889E-1,1.383974549E-1,9.607127345E-1
8.124670833E-1,4.433870539E-1,1.843714803E-2,8.265594810E-1
8.224380834E-1,5.321249834E-1,4.652571023E-2,7.127902061E-1
8.324090834E-1,5.635005578E-1,1.519439918E-1,6.943486726E-1
8.423790834E-1,5.681906095E-1,2.491253006E-1,7.363778740E-1
8.523500834E-1,5.906649676E-1,3.244698903E-1,7.580271900E-1
8.623210834E-1,6.922036216E-1,3.683529514E-1,6.936388206E-1
8.722920835E-1,8.199515426E-1,4.631222838E-1,6.111965883E-1
8.822620835E-1,8.273810148E-1,5.355380031E-1,5.064600921E-1
8.922330835E-1,7.804462919E-1,4.663826913E-1,4.526306248E-1
9.022040835E-1,6.670848602E-1,4.175794905E-1,4.495257533E-1
9.121740835E-1,5.453841296E-1,4.271127909E-1,4.627784675E-1
9.221450833E-1,4.621934536E-1,4.257445425E-1,4.028737432E-1
9.321160833E-1,4.302229249E-1,4.868853682E-1,3.030389678E-1
9.420871667E-1,3.951010394E-1,5.606108639E-1,1.817051500E-1
9.520571667E-1,3.226566687E-1,5.871329570E-1,6.384516299E-2
9.620281667E-1,1.982112551E-1,6.597580066E-1,-1.240779161E-3
9.719991668E-1,1.004171580E-2,8.875506181E-1,-6.622614920E-2
9.819691668E-1,-1.575818771E-1,9.937351772E-1,-1.320628738E-1
9.919401668E-1,-2.420633259E-1,9.280773774E-1,-1.732991928E-1
1.001911167E0,-2.194784555E-1,7.209195900E-1,-1.423814553E-1
1.011882167E0,-1.479921511E-1,4.497122794E-1,-1.609171289E-1
1.021852167E0,-6.123496592E-2,3.236015788E-1,-3.668525559E-1
1.031823167E0,-2.338798553E-2,4.516535550E-1,-5.378765970E-1
1.041794167E0,-2.061962128E-2,6.582302754E-1,-5.961312371E-1
1.051765167E0,-3.215588540E-2,8.266613688E-1,-5.560982752E-1
1.061735167E0,1.201035637E-1,9.469288006E-1,-4.775011718E-1
1.071706167E0,3.825280640E-1,8.851460968E-1,-4.602378523E-1
1.081677167E0,5.464491999E-1,6.746622670E-1,-5.575507236E-1
1.091648167E0,5.785317028E-1,5.111567219E-1,-7.251494658E-1
1.101618167E0,5.119593984E-1,3.857221055E-1,-9.088198650E-1
1.111589167E0,4.158870140E-1,3.672023655E-1,-8.836937946E-1
1.121560167E0,3.307176402E-1,3.207114463E-1,-9.125041956E-1
1.131530167E0,2.404410160E-1,2.524653764E-1,-9.282337904E-1
1.141501167E0,1.450100711E-1,2.185939179E-1,-8.622579020E-1
1.151472167E0,6.782507032E-2,1.921294930E-1,-7.650795168E-1
1.161443167E0,-5.226446003E-2,9.896668307E-2,-7.678236151E-1
1.171413167E0,-2.067785954E-1,-4.638654649E-2,-8.818297023E-1
1.181384167E0,-2.643727925E-1,-1.437487536E-1,-1.090072441E0
1.191355167E0,-2.276022846E-1,-2.989816580E-1,-1.415658272E0
1.201326167E0,-1.021347776E-1,-3.842478032E-1,-1.671200892E0
1.211296167E0,-1.618246168E-2,-6.006935272E-1,-2.057412994E0
1.221267167E0,-1.954993165E-1,-6.598342397E-1,-2.475497684E0
1.231238167E0,-5.102654600E-1,-3.411605481E-1,-2.604924633E0
1.241208167E0,-7.151279229E-1,-8.406863540E-2,-2.634919680E0
1.251179167E0,-9.787242052E-1,1.121393636E-1,-2.520155209E0
1.261150167E0,-9.156353796E-1,4.083895679E-1,-2.340988920E0
1.271121167E0,-5.219174990E-1,4.589486875E-1,-1.851982182E0
1.281091167E0,2.016324610E-2,2.672191806E-1,-1.121391882E0
1.291062167E0,5.678710592E-1,-1.294027562E-1,-5.051415449E-1
1.301033167E0,9.866433817E-1,-4.653190462E-1,1.926131308E-2
1.311004167E0,1.175322506E0,-6.406316911E-1,4.300668043E-1
1.320974167E0,1.121180212E0,-5.478298372E-1,5.933771986E-1
1.330945167E0,1.035589839E0,-3.411002121E-1,4.999217355E-1
1.340916167E0,8.216209227E-1,-2.258883926E-1,4.261515087E-1
1.350886167E0,5.863459218E-1,-1.937718297E-1,4.542988354E-1
1.360857167E0,5.283924133E-1,-1.082330946E-1,3.903840905E-1
1.370828167E0,6.620644408E-1,-2.354640853E-2,1.710708189E-1
1.380799167E0,8.076577717E-1,5.028853968E-2,-2.471688223E-1
1.390769167E0,1.004214849E0,9.755788783E-2,-6.733507365E-1
