"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.099083340E-3,-1.878892822E0,-8.195307770E0,5.320835266E0
1.107008336E-2,-2.000589752E0,-7.869585114E0,5.301375732E0
2.104108338E-2,-2.182910614E0,-7.777825928E0,5.301076355E0
3.101208340E-2,-2.424358521E0,-7.932604065E0,5.328918457E0
4.098208342E-2,-2.632425842E0,-8.159083099E0,5.320984955E0
5.095308344E-2,-2.690954132E0,-8.181386719E0,5.334157562E0
6.092408346E-2,-2.623594208E0,-8.011040955E0,5.347330170E0
7.089508348E-2,-2.510878601E0,-7.788453827E0,5.340594177E0
8.086508350E-2,-2.366129608E0,-7.608078918E0,5.338797913E0
9.083608352E-2,-2.205214233E0,-7.611222382E0,5.345234528E0
1.008070833E-1,-2.012265472E0,-7.604785767E0,5.333558807E0
1.107780833E-1,-1.865570526E0,-7.642507324E0,5.246889038E0
1.207480833E-1,-1.961670685E0,-7.767946472E0,5.214556274E0
1.307190834E-1,-2.301015015E0,-7.881260834E0,5.301375732E0
1.406900834E-1,-2.620750122E0,-7.986941071E0,5.460345154E0
1.506610834E-1,-2.673590240E0,-8.018525391E0,5.537883911E0
1.606310834E-1,-2.560126190E0,-8.043224030E0,5.505401459E0
1.706020834E-1,-2.472857666E0,-8.057294769E0,5.421725464E0
1.805730835E-1,-2.486179962E0,-8.033045197E0,5.411696320E0
1.905430835E-1,-2.451601868E0,-7.925269318E0,5.410498810E0
2.005140835E-1,-2.390977936E0,-7.858957214E0,5.434149628E0
2.104850835E-1,-2.191891937E0,-7.851323090E0,5.444178772E0
2.204560833E-1,-2.021246796E0,-7.881560211E0,5.380561066E0
2.304260833E-1,-1.959125977E0,-7.887098694E0,5.384752350E0
2.403970833E-1,-2.010169830E0,-8.082891541E0,5.401218109E0
2.503680834E-1,-2.091151428E0,-8.327482910E0,5.333858185E0
2.603380834E-1,-2.278561707E0,-8.424481201E0,5.197342072E0
2.703090834E-1,-2.584675140E0,-8.342451782E0,5.051245880E0
2.802800834E-1,-2.925516357E0,-8.129444733E0,4.947960663E0
2.902510834E-1,-3.181035004E0,-7.858657837E0,4.880001984E0
3.002210835E-1,-3.088377686E0,-7.673792267E0,4.703968048E0
3.101920835E-1,-3.048111420E0,-7.544012146E0,4.484674072E0
3.201630835E-1,-3.914360046E0,-7.445516968E0,4.626429291E0
3.301340835E-1,-4.969066772E0,-7.324718170E0,5.010081482E0
3.401040835E-1,-5.517526245E0,-7.477101288E0,5.541775818E0
3.500750833E-1,-5.243745575E0,-7.705675964E0,6.085145874E0
3.600460833E-1,-3.986510010E0,-7.998167725E0,6.228547668E0
3.700170834E-1,-2.461631012E0,-8.312813416E0,5.926924896E0
3.799870834E-1,-1.479223938E0,-8.508157196E0,5.433401184E0
3.899580834E-1,-1.334474945E0,-8.475525055E0,5.109774170E0
3.999290834E-1,-1.865720215E0,-8.238118744E0,5.075345764E0
4.098990834E-1,-2.788401489E0,-8.002059631E0,5.221891022E0
4.198700835E-1,-3.676354980E0,-7.962990875E0,5.503754883E0
4.298410835E-1,-4.260440369E0,-8.128097534E0,5.949378204E0
4.398120835E-1,-4.327051849E0,-8.392597504E0,6.500831451E0
4.497820835E-1,-3.963607635E0,-8.767717438E0,6.872508545E0
4.597530835E-1,-3.413052521E0,-8.971593475E0,6.807843018E0
4.697240833E-1,-2.909349976E0,-8.964707794E0,6.455625458E0
4.796940833E-1,-2.669099579E0,-8.684789886E0,6.123915253E0
4.896650834E-1,-2.687361603E0,-8.261320496E0,5.914949799E0
4.996360834E-1,-2.850971375E0,-7.847131805E0,5.783074036E0
5.096070834E-1,-2.918630676E0,-7.548502808E0,5.810616760E0
5.195770834E-1,-2.836002502E0,-7.500752106E0,5.927523651E0
5.295480834E-1,-2.579735413E0,-7.630981293E0,5.970184937E0
5.395190835E-1,-2.255359955E0,-7.729775848E0,5.934708710E0
5.494900835E-1,-2.048041077E0,-7.646548920E0,5.944588165E0
5.594600835E-1,-1.982028351E0,-7.418572998E0,6.082601166E0
5.694310835E-1,-2.167492676E0,-7.185956726E0,6.318660278E0
5.794020835E-1,-2.467169495E0,-6.965465240E0,6.703210602E0
5.893730833E-1,-2.702929230E0,-6.767277374E0,7.091503143E0
5.993430833E-1,-2.850821686E0,-6.694079590E0,7.448361053E0
6.093140834E-1,-3.032394104E0,-6.768624573E0,7.821535034E0
6.192850834E-1,-3.454516296E0,-6.846313019E0,8.205187225E0
6.292550834E-1,-3.725901947E0,-6.918163605E0,8.690028992E0
6.392260834E-1,-3.859124908E0,-6.967111816E0,9.048982544E0
6.491970834E-1,-3.899989929E0,-6.911577301E0,8.892108765E0
6.591680835E-1,-3.872447205E0,-6.666836243E0,8.401129761E0
6.691380835E-1,-3.672014008E0,-6.392456818E0,7.971523132E0
6.791090835E-1,-3.162922668E0,-6.214327240E0,7.910150757E0
6.890800835E-1,-2.499053192E0,-6.147266693E0,8.094567261E0
6.990500835E-1,-1.843566284E0,-6.157445526E0,8.316705322E0
7.090210833E-1,-1.235979767E0,-6.055507507E0,8.486602020E0
7.189920833E-1,-8.126600647E-1,-5.875731354E0,8.515941010E0
7.289630834E-1,-6.110293579E-1,-5.645510101E0,8.455766144E0
7.389330834E-1,-6.786886597E-1,-5.329068146E0,8.417745209E0
7.489040834E-1,-1.022074585E0,-5.059628448E0,8.444389801E0
7.588750834E-1,-1.463955688E0,-4.898713074E0,8.573571167E0
7.688460834E-1,-1.848655701E0,-4.833299103E0,8.737929382E0
7.788160834E-1,-2.113604736E0,-4.779710541E0,8.953930206E0
7.887870835E-1,-2.166295166E0,-4.665198669E0,9.140891418E0
7.987580835E-1,-2.188299408E0,-4.636308746E0,9.131161652E0
8.087280835E-1,-2.164798279E0,-4.630470886E0,9.053772583E0
8.186990835E-1,-2.105072479E0,-4.467459869E0,8.992849274E0
8.286700833E-1,-2.099234619E0,-4.254153442E0,9.038354645E0
8.386410833E-1,-2.122735748E0,-4.047133942E0,9.133257294E0
8.486110833E-1,-2.127376099E0,-3.869603119E0,9.187743988E0
8.585820834E-1,-2.043400726E0,-3.697311401E0,9.167985077E0
8.685530834E-1,-1.964814148E0,-3.482508087E0,9.122030640E0
8.785240834E-1,-2.003583527E0,-3.317401428E0,9.066945190E0
8.884940834E-1,-2.099234619E0,-3.284469910E0,9.050928497E0
8.984650834E-1,-2.273771667E0,-3.196902008E0,9.094637604E0
9.084360835E-1,-2.432741089E0,-3.085982666E0,9.125174103E0
9.184060835E-1,-2.569107513E0,-2.948418732E0,9.097032623E0
9.283770835E-1,-2.640658722E0,-2.790646820E0,9.003626862E0
9.383481666E-1,-2.728675690E0,-2.606829071E0,8.913214874E0
9.483191667E-1,-2.853067017E0,-2.486479340E0,8.810827789E0
9.582891667E-1,-3.038082275E0,-2.287243652E0,8.773704987E0
9.682601667E-1,-3.267704773E0,-1.967508545E0,8.723110199E0
9.782311667E-1,-3.493585052E0,-1.782942352E0,8.664432220E0
9.882021667E-1,-3.614832916E0,-1.773961029E0,8.645122375E0
9.981721668E-1,-3.640429688E0,-1.888921967E0,8.682544556E0
1.008143167E0,-3.609294434E0,-2.048340454E0,8.663234711E0
1.018114167E0,-3.588936768E0,-2.035616913E0,8.432863770E0
1.028084167E0,-3.615731049E0,-1.789828033E0,8.294401703E0
1.038055167E0,-3.680097198E0,-1.491049347E0,8.245154114E0
1.048026167E0,-3.751947784E0,-1.228345642E0,8.286617889E0
1.057997167E0,-3.650608521E0,-1.027912445E0,8.358468475E0
1.067967167E0,-3.451223145E0,-1.006057892E0,8.359516296E0
1.077938167E0,-3.391497345E0,-1.124611359E0,8.231083374E0
1.087909167E0,-3.436254272E0,-1.183738403E0,8.037535858E0
1.097880167E0,-3.589385834E0,-1.204694824E0,7.853718109E0
1.107850167E0,-3.758833466E0,-1.130898285E0,7.867639160E0
1.117821167E0,-3.918102264E0,-1.114282837E0,7.806117096E0
1.127792167E0,-4.098776550E0,-1.096020813E0,7.781717834E0
1.137762167E0,-4.261787567E0,-1.063089294E0,7.817044373E0
1.147733167E0,-4.420756989E0,-1.013093262E0,7.889044647E0
1.157704167E0,-4.623435516E0,-1.074315948E0,7.839797058E0
1.167675167E0,-4.835694122E0,-1.137783966E0,7.698041840E0
1.177645167E0,-4.926255798E0,-1.193917236E0,7.433990936E0
1.187616167E0,-4.924160156E0,-1.278790741E0,7.094197540E0
1.197587167E0,-4.832550659E0,-1.317410431E0,6.831793213E0
1.207558167E0,-4.794978790E0,-1.487756195E0,6.415508881E0
1.217528167E0,-5.031636658E0,-1.451830902E0,6.012397156E0
1.227499167E0,-5.366640015E0,-1.056952057E0,5.894741821E0
1.237470167E0,-5.598358154E0,-7.985893250E-1,5.878725128E0
1.247440167E0,-5.859415283E0,-5.295986938E-1,6.003864899E0
1.257411167E0,-5.746549988E0,-2.335144043E-1,6.189329224E0
1.267382167E0,-5.344785461E0,-1.802252197E-1,6.727310486E0
1.277353167E0,-4.811893616E0,-3.806584167E-1,7.442223816E0
1.287323167E0,-4.283342743E0,-7.625143433E-1,8.035589905E0
1.297294167E0,-3.902235260E0,-1.048120422E0,8.547525330E0
1.307265167E0,-3.771706696E0,-1.180295563E0,8.923842773E0
1.317236167E0,-3.838168488E0,-1.019230499E0,9.041498108E0
1.327206167E0,-3.958218842E0,-7.870632935E-1,8.927135925E0
1.337177167E0,-4.188140717E0,-6.523434448E-1,8.870403900E0
1.347148167E0,-4.430337067E0,-5.770500183E-1,8.884474640E0
1.357119167E0,-4.449048157E0,-4.378395081E-1,8.814270630E0
1.367089167E0,-4.311783600E0,-3.097059631E-1,8.564140778E0
1.377060167E0,-4.176914062E0,-1.992356873E-1,8.136929169E0
