"Time (s)","Distance (cm)"
2.388166729E-3,5.000000000E0
1.913691685E-2,0.000000000E0
1.915504178E-2,5.000000000E0
3.314138625E0,0.000000000E0
3.430758500E0,5.000000000E0
3.597455917E0,0.000000000E0
3.814140333E0,5.000000000E0
4.580841292E0,0.000000000E0
6.347670542E0,5.000000000E0
1.382105883E1,0.000000000E0
1.382107075E1,5.000000000E0
1.638621296E1,0.000000000E0
1.890297871E1,5.000000000E0
1.934402125E1,0.000000000E0
3.654616612E1,5.000000000E0
