"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.004037494E-2,6.619340479E-2,-3.111683518E-2,-4.685958624E-2
2.001037495E-2,-1.064611325E-1,-8.441332877E-3,-4.477329969E-2
2.998037497E-2,-2.660550365E-1,8.638062447E-2,-9.758593619E-2
3.995037498E-2,-3.481791803E-1,2.168542251E-1,-1.360138375E-1
4.992037499E-2,-4.406692681E-1,2.188750228E-1,-9.994060993E-2
5.989037501E-2,-3.831730118E-1,1.158853823E-1,-5.443582356E-2
6.986037502E-2,-2.511952150E-1,1.898357034E-2,-6.498478532E-2
7.983137481E-2,-9.743156970E-2,-1.153714120E-2,-9.330168128E-2
8.980137482E-2,6.597179532E-2,-9.614664406E-2,-1.574333578E-1
9.977137484E-2,1.939597446E-1,-1.953572291E-1,-1.837440741E-1
1.097413749E-1,2.872652265E-1,-2.299706993E-1,-1.935498548E-1
1.197113749E-1,3.070814404E-1,-2.057100168E-1,-1.493320405E-1
1.296813749E-1,2.382524031E-1,-8.394204319E-2,-9.305551350E-2
1.396513749E-1,1.136917993E-1,2.609583110E-2,-3.805017114E-2
1.496213749E-1,-1.422580791E-1,2.097176984E-1,3.208250284E-2
1.595913749E-1,-2.637579578E-1,2.396688911E-1,4.444176257E-2
1.695613749E-1,-2.232747602E-1,1.507651931E-1,3.365774274E-2
1.795313749E-1,-1.460201776E-1,1.417043477E-2,-7.508000314E-2
1.895013750E-1,2.066113651E-2,-1.584627602E-1,-1.455909920E-1
1.994723750E-1,5.693521589E-2,-1.682211784E-1,-1.267828381E-1
2.094423750E-1,8.223904163E-2,-1.768925992E-1,-3.348998612E-1
2.194123750E-1,1.301403093E-1,-1.966061944E-1,-4.376465499E-1
2.293823750E-1,1.811347541E-1,-4.896341443E-2,-5.573565960E-1
2.393523750E-1,1.103895843E-2,1.461575872E-1,-6.949503511E-1
2.493223748E-1,-6.021141082E-1,9.327098340E-2,-6.221039844E-1
2.592923748E-1,-1.030016566E0,9.493685514E-2,-4.986996675E-1
2.692623748E-1,-1.055090011E0,2.158347631E-1,-3.328305316E-1
