"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.770333318E-3,-2.977608032E0,-7.284002838E0,6.709647217E0
1.274133334E-2,-3.159330139E0,-7.343279572E0,6.424639893E0
2.271233336E-2,-3.622467041E0,-6.967860260E0,6.142626343E0
3.268333338E-2,-4.001927948E0,-6.492448883E0,6.205645294E0
4.265533341E-2,-3.811374207E0,-6.594985657E0,6.059249725E0
5.262633343E-2,-3.386856995E0,-6.935527496E0,5.772895203E0
6.259733345E-2,-3.034340057E0,-7.042405243E0,5.849086761E0
7.256933348E-2,-2.700534210E0,-7.249873810E0,5.909710693E0
8.254033327E-2,-2.464924164E0,-7.458539886E0,5.960305481E0
9.251133329E-2,-2.401156769E0,-7.531438293E0,6.041436768E0
1.024833333E-1,-2.476749573E0,-7.487130432E0,6.059698792E0
1.124543333E-1,-2.643053741E0,-7.294481049E0,6.178401947E0
1.224253334E-1,-2.874322815E0,-7.161856842E0,6.371350708E0
1.323973334E-1,-3.225492554E0,-7.173682251E0,6.633455658E0
1.423683334E-1,-3.461401978E0,-7.169790344E0,6.818620605E0
1.523393334E-1,-3.517535248E0,-7.036866760E0,6.939269714E0
1.623103335E-1,-3.520529022E0,-6.705605621E0,6.942862244E0
1.722823335E-1,-3.418441315E0,-6.455475769E0,6.868916016E0
1.822533333E-1,-3.260669403E0,-6.394851837E0,6.769073639E0
1.922243333E-1,-3.103346558E0,-6.392456818E0,6.754404144E0
2.021963333E-1,-2.960393829E0,-6.454727325E0,6.678661652E0
2.121673333E-1,-2.817141724E0,-6.431226196E0,6.484216003E0
2.221383334E-1,-2.799328766E0,-6.242618408E0,6.299350433E0
2.321103334E-1,-2.947520599E0,-6.033054199E0,6.235583038E0
2.420813334E-1,-3.192561035E0,-5.844745789E0,6.148763580E0
2.520523334E-1,-3.515289917E0,-5.533992004E0,5.910010071E0
2.620243335E-1,-3.691772919E0,-5.289700012E0,5.621260529E0
2.719953335E-1,-3.767515411E0,-5.290747833E0,5.375920715E0
2.819663333E-1,-3.938459930E0,-5.213358765E0,5.167554016E0
2.919373333E-1,-4.049828339E0,-5.094206543E0,5.002746735E0
3.019093333E-1,-4.212539978E0,-5.026397552E0,4.980892181E0
3.118803333E-1,-4.382286987E0,-4.967869263E0,4.992118835E0
3.218513334E-1,-4.522545319E0,-4.851112061E0,5.050497437E0
3.318233334E-1,-4.637356567E0,-4.804109802E0,5.191803589E0
3.417943334E-1,-4.751269684E0,-4.828958130E0,5.271887054E0
3.517653334E-1,-4.772525482E0,-4.841531982E0,5.343288574E0
3.617373335E-1,-4.666695557E0,-4.955145721E0,5.481750641E0
3.717083333E-1,-4.637955322E0,-5.259762268E0,5.668711853E0
3.816793333E-1,-4.678670654E0,-5.620961151E0,5.818849640E0
3.916503333E-1,-4.602479095E0,-5.893544312E0,6.027066650E0
4.016223333E-1,-4.349804535E0,-6.217321014E0,6.030359802E0
4.115933334E-1,-3.981719971E0,-6.636299744E0,5.928122406E0
4.215643334E-1,-3.585793304E0,-7.067253571E0,5.957760773E0
4.315363334E-1,-3.167563019E0,-7.472460938E0,5.905669098E0
4.415073334E-1,-2.802322540E0,-7.641010437E0,6.084098053E0
4.514783334E-1,-2.617307281E0,-7.659122772E0,6.357579346E0
4.614503335E-1,-2.519560547E0,-7.616461487E0,6.458619232E0
4.714213333E-1,-2.419418793E0,-7.499554596E0,6.542444916E0
4.813923333E-1,-2.399659882E0,-7.374265137E0,6.616690521E0
4.913643333E-1,-2.503394165E0,-7.311844940E0,6.627168732E0
5.013353333E-1,-2.559078369E0,-7.238647156E0,6.574328613E0
5.113063334E-1,-2.568808136E0,-7.069947968E0,6.551126862E0
5.212773334E-1,-2.592458954E0,-7.062164154E0,6.388415222E0
5.312493334E-1,-2.565964050E0,-7.164251862E0,6.285279694E0
5.412203334E-1,-2.458936615E0,-7.191944275E0,6.196214905E0
5.511913334E-1,-2.376009064E0,-7.303013306E0,6.206393738E0
5.611633335E-1,-2.358495483E0,-7.441625061E0,6.409671021E0
5.711343333E-1,-2.377805328E0,-7.458689575E0,6.616840210E0
5.811053333E-1,-2.266436920E0,-7.187603302E0,6.778653717E0
5.910773333E-1,-2.047741699E0,-6.748566284E0,6.893764343E0
6.010483333E-1,-1.898052979E0,-6.474336548E0,6.874155121E0
6.110193334E-1,-1.929786987E0,-6.546935577E0,6.933282166E0
6.209903334E-1,-2.163451080E0,-6.790179749E0,7.037914581E0
6.309623334E-1,-2.338586884E0,-6.962022400E0,7.258256378E0
6.409333334E-1,-2.408790894E0,-6.928791504E0,7.448061676E0
6.509043335E-1,-2.443818054E0,-6.829398193E0,7.529941406E0
6.608763335E-1,-2.508034515E0,-6.727609863E0,7.483837280E0
6.708473333E-1,-2.530338135E0,-6.824608154E0,7.311096497E0
6.808183333E-1,-2.436183929E0,-6.981631622E0,7.151678009E0
6.907903333E-1,-2.135758667E0,-7.089856567E0,7.076234894E0
7.007613333E-1,-1.710642700E0,-7.170239410E0,7.018155670E0
7.107323334E-1,-1.278940430E0,-7.187902679E0,6.967710571E0
7.207033334E-1,-8.897497559E-1,-7.201973419E0,6.952891388E0
7.306753334E-1,-5.544470215E-1,-7.333699493E0,6.971602478E0
7.406463334E-1,-1.986369324E-1,-7.589816895E0,7.110812988E0
7.506173335E-1,1.628613281E-1,-7.770790558E0,7.218289490E0
7.605893335E-1,5.610333252E-1,-7.837701416E0,7.296277313E0
7.705603333E-1,9.681866455E-1,-7.681725769E0,7.335645447E0
7.805313333E-1,1.279838562E0,-7.376959534E0,7.296876068E0
7.905033333E-1,1.407972107E0,-7.110962677E0,7.309599609E0
8.004743333E-1,1.353186035E0,-7.000791779E0,7.426656189E0
8.104453334E-1,1.261127472E0,-7.127278748E0,7.688910828E0
8.204173334E-1,1.210233307E0,-7.339687042E0,7.965236206E0
8.303883334E-1,1.165925446E0,-7.413782959E0,8.069120178E0
8.403593334E-1,1.085093536E0,-7.376211090E0,8.069419556E0
8.503303335E-1,1.007704468E0,-7.266189880E0,8.018375702E0
8.603023335E-1,9.086105347E-1,-7.305558014E0,7.948321381E0
8.702733333E-1,7.942483521E-1,-7.460785217E0,7.938292236E0
8.802443333E-1,6.833290100E-1,-7.601492615E0,7.943531342E0
8.902163333E-1,5.387297058E-1,-7.578590240E0,7.829468536E0
9.001873333E-1,3.996688843E-1,-7.358547821E0,7.694898376E0
9.101583334E-1,3.737727356E-1,-7.134912872E0,7.626340942E0
9.201303334E-1,4.920268250E-1,-6.962621155E0,7.610473938E0
9.301013334E-1,7.626640320E-1,-6.771169281E0,7.493267670E0
9.400723334E-1,1.066831512E0,-6.500981140E0,7.251370697E0
9.500433335E-1,1.339863739E0,-6.164181519E0,7.057374115E0
9.600153333E-1,1.525777130E0,-5.963898010E0,7.045249329E0
9.699863333E-1,1.693428497E0,-5.932313690E0,7.022646332E0
9.799573333E-1,1.839225311E0,-6.104605408E0,6.946155396E0
9.899293333E-1,1.982028351E0,-6.328390045E0,6.809339905E0
9.998998751E-1,2.118694153E0,-6.343658295E0,6.688990173E0
1.009870875E0,2.201172638E0,-6.202501831E0,6.645580444E0
1.019842875E0,2.210453339E0,-5.991740112E0,6.690187683E0
1.029813875E0,2.096540222E0,-5.865402832E0,6.833439789E0
1.039784875E0,1.986968079E0,-5.798791351E0,6.997049561E0
1.049755875E0,1.872905273E0,-5.746849365E0,7.058571625E0
1.059727875E0,1.739532623E0,-5.674549713E0,7.094047852E0
1.069698875E0,1.630708923E0,-5.628445587E0,7.142546997E0
1.079669875E0,1.594933319E0,-5.460345154E0,7.078779602E0
1.089641875E0,1.665436707E0,-5.177732849E0,6.884333954E0
1.099612875E0,1.729503479E0,-4.986280975E0,6.686295776E0
1.109583875E0,1.775008850E0,-5.048850861E0,6.551875305E0
1.119555875E0,1.874551849E0,-5.243595886E0,6.575526123E0
1.129526875E0,1.950593719E0,-5.371430054E0,6.685098267E0
1.139497875E0,1.943708038E0,-5.395979004E0,6.707551575E0
1.149469875E0,1.664987640E0,-5.363795929E0,6.626569977E0
1.159440875E0,1.202150116E0,-5.450615387E0,6.415658569E0
1.169411875E0,8.701405334E-1,-5.556145935E0,6.273454285E0
1.179382875E0,7.414082336E-1,-5.818699951E0,6.331683197E0
1.189354875E0,7.737409973E-1,-6.246210938E0,6.548881531E0
