"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.686687500E-1,-1.046985090E-1,-8.621803522E-1,4.002307057E-1
4.786387500E-1,-1.019988656E-1,-9.150187969E-1,4.257352650E-1
4.886087500E-1,-9.655539691E-2,-9.473244548E-1,4.504045546E-1
4.985787501E-1,-8.291494846E-2,-9.627135396E-1,4.680069983E-1
5.085477501E-1,-6.878919154E-2,-9.702321291E-1,4.788913131E-1
5.185177501E-1,-5.522198230E-2,-9.693396688E-1,4.824240208E-1
5.284877501E-1,-3.522661701E-2,-9.720265865E-1,4.776102304E-1
5.384577501E-1,-1.757039130E-2,-9.898383617E-1,4.729656577E-1
5.484277501E-1,-5.956771784E-3,-1.018734455E0,4.610539973E-1
5.583967501E-1,-5.529515911E-4,-1.043985963E0,4.481815994E-1
5.683667501E-1,1.067417394E-2,-1.080116034E0,4.547506273E-1
5.783367502E-1,3.267294914E-2,-1.121995330E0,4.706654251E-1
5.883067499E-1,5.725509301E-2,-1.158725142E0,5.007426739E-1
5.982767500E-1,8.671685308E-2,-1.198892832E0,5.210221410E-1
6.082457500E-1,1.195837185E-1,-1.226833344E0,5.280190706E-1
6.182157500E-1,1.490225643E-1,-1.257260799E0,5.211627483E-1
6.281857500E-1,1.778955907E-1,-1.290562749E0,5.093643069E-1
6.381557500E-1,1.974149644E-1,-1.325092196E0,4.964458346E-1
6.481247500E-1,2.182210237E-1,-1.356775761E0,4.913293123E-1
6.580947500E-1,2.412917316E-1,-1.385227680E0,4.843910038E-1
6.680647500E-1,2.673686743E-1,-1.409813166E0,4.804704189E-1
6.780347500E-1,3.055261970E-1,-1.422699451E0,4.831546247E-1
6.880047501E-1,3.692811131E-1,-1.443865180E0,4.800252616E-1
6.979737501E-1,4.447356462E-1,-1.469197631E0,4.825595319E-1
7.079437501E-1,5.048475266E-1,-1.484493256E0,5.064948797E-1
7.179137501E-1,5.398110747E-1,-1.481704116E0,5.454624891E-1
7.278837501E-1,5.520502925E-1,-1.474691272E0,5.901757479E-1
7.378537501E-1,5.464472771E-1,-1.453982234E0,5.962123275E-1
7.478227501E-1,5.235703588E-1,-1.435385466E0,5.778225660E-1
7.577927501E-1,4.775823355E-1,-1.404105902E0,5.610436201E-1
7.677627502E-1,4.395434558E-1,-1.340615988E0,5.538124442E-1
7.777327499E-1,4.194791913E-1,-1.238545299E0,5.494976044E-1
7.877027499E-1,4.115980864E-1,-1.123046994E0,5.366294384E-1
7.976717500E-1,4.303070605E-1,-1.015537024E0,5.117582083E-1
8.076417500E-1,4.540502131E-1,-9.379693866E-1,4.842344820E-1
8.176117500E-1,4.720039070E-1,-8.854433298E-1,4.401828647E-1
8.275817500E-1,4.727157056E-1,-8.535467386E-1,3.890805840E-1
8.375507500E-1,4.693816900E-1,-8.276808262E-1,3.346250653E-1
8.475207500E-1,4.676979184E-1,-8.089538813E-1,2.769610584E-1
8.574907500E-1,4.990238845E-1,-8.213064075E-1,2.308265716E-1
8.674607500E-1,5.307858586E-1,-8.607000709E-1,1.943252087E-1
8.774307501E-1,5.699705482E-1,-9.253743887E-1,1.601288915E-1
8.873997501E-1,6.587737203E-1,-1.022885323E0,1.280581057E-1
8.973697501E-1,7.294260263E-1,-1.106029987E0,1.008669659E-1
9.073397501E-1,7.832782269E-1,-1.144174099E0,6.319979578E-2
9.173097501E-1,8.191270232E-1,-1.152088761E0,1.352145337E-2
9.272797501E-1,8.458830118E-1,-1.151734233E0,-6.141389534E-2
9.372487501E-1,8.500149250E-1,-1.128311157E0,-1.290576458E-1
9.472187501E-1,8.591406345E-1,-1.106733084E0,-1.899289191E-1
9.571887502E-1,8.526625037E-1,-1.059354305E0,-2.353853434E-1
9.671587499E-1,8.583498001E-1,-9.787437320E-1,-2.746947408E-1
9.771287499E-1,8.625946641E-1,-8.480317593E-1,-3.119440973E-1
9.870977500E-1,8.697302938E-1,-6.846849918E-1,-3.453544974E-1
9.970677500E-1,8.748944402E-1,-5.030123591E-1,-3.913523555E-1
1.007037750E0,8.783823848E-1,-3.336553574E-1,-4.406993091E-1
1.017007750E0,8.949296474E-1,-1.808578223E-1,-4.893552661E-1
1.026976750E0,9.049909115E-1,-2.877830155E-2,-5.469468236E-1
1.036946750E0,9.031668901E-1,1.046415344E-1,-5.990265012E-1
1.046916750E0,8.992708325E-1,2.355814725E-1,-6.513138413E-1
1.056886750E0,9.274193645E-1,3.031000495E-1,-6.662949324E-1
1.066856750E0,9.445406795E-1,3.859814703E-1,-7.067493796E-1
1.076825750E0,9.460070133E-1,4.328126311E-1,-7.261758447E-1
1.086795750E0,9.493817091E-1,4.655697048E-1,-7.367413640E-1
1.096765750E0,9.528739452E-1,5.097579956E-1,-7.571784854E-1
1.106735750E0,9.396949410E-1,5.244860649E-1,-7.774298191E-1
1.116706083E0,9.168423414E-1,5.162792802E-1,-7.832341790E-1
1.126675083E0,8.686173558E-1,5.007131100E-1,-7.915012836E-1
1.136645083E0,7.939956188E-1,4.961484075E-1,-8.160476685E-1
1.146615083E0,7.304722667E-1,4.762114286E-1,-8.161565661E-1
1.156585083E0,7.065964937E-1,4.353516400E-1,-7.841198444E-1
1.166554083E0,6.844106317E-1,3.988558948E-1,-7.444760799E-1
1.176524083E0,6.472371817E-1,3.895558715E-1,-7.190220952E-1
1.186494083E0,6.052215099E-1,3.751932681E-1,-7.059323788E-1
1.196464083E0,5.496386886E-1,3.339936435E-1,-6.802770495E-1
1.206434083E0,5.056408644E-1,3.112176061E-1,-6.393007040E-1
1.216403083E0,4.831999838E-1,3.168871999E-1,-6.141825914E-1
1.226373083E0,4.771539867E-1,2.828368247E-1,-6.061340570E-1
1.236343083E0,4.377671480E-1,2.534395158E-1,-6.099039912E-1
1.246313083E0,4.051835239E-1,2.239585221E-1,-6.242343187E-1
1.256283083E0,3.544002175E-1,2.021666765E-1,-6.426396966E-1
1.266252083E0,2.885080874E-1,2.089379132E-1,-6.595540047E-1
1.276222083E0,2.338054180E-1,2.033362240E-1,-6.551771164E-1
1.286192083E0,2.341124415E-1,1.880610436E-1,-6.423230171E-1
1.296162083E0,2.338463962E-1,1.470821798E-1,-6.303547621E-1
1.306132083E0,1.992440075E-1,9.666473418E-2,-6.179307103E-1
1.316101083E0,1.625424623E-1,4.710303247E-2,-6.166843772E-1
1.326071083E0,1.450949460E-1,-2.713867463E-2,-6.201674342E-1
1.336041083E0,1.469940394E-1,-1.011308804E-1,-6.039418578E-1
1.346011083E0,1.339678466E-1,-1.918739825E-1,-5.829869509E-1
1.355980083E0,1.285432577E-1,-2.838305533E-1,-5.906576514E-1
1.365950083E0,1.225213632E-1,-3.585735559E-1,-6.259718537E-1
1.375920083E0,1.213751361E-1,-4.447723627E-1,-6.629706621E-1
1.385890083E0,1.152063757E-1,-5.189608335E-1,-6.803124547E-1
1.395860083E0,9.231676906E-2,-5.288717747E-1,-6.697399616E-1
1.405829083E0,7.527649403E-2,-5.042960048E-1,-6.284277439E-1
1.415799083E0,6.366830319E-2,-4.240163863E-1,-6.042241454E-1
1.425769083E0,5.425805226E-2,-3.582476377E-1,-5.530351400E-1
1.435739083E0,4.787978157E-2,-3.341835737E-1,-4.950299561E-1
1.445709083E0,3.462142497E-2,-3.461295068E-1,-4.551732540E-1
1.455678083E0,-8.858938701E-3,-3.990196288E-1,-4.277461469E-1
1.465648083E0,-5.400620028E-2,-4.377789795E-1,-3.858160973E-1
1.475618083E0,-5.206422135E-2,-4.515736401E-1,-3.278928697E-1
1.485588083E0,-7.956714183E-2,-4.569015205E-1,-2.773524523E-1
1.495557083E0,-1.174705848E-1,-4.543438256E-1,-2.281364352E-1
1.505527083E0,-1.056887805E-1,-4.104239047E-1,-1.817629337E-1
1.515497083E0,-7.890456915E-2,-3.371219933E-1,-1.643304080E-1
1.525467083E0,-6.070784852E-2,-2.458404601E-1,-1.674750149E-1
1.535437083E0,-3.069375455E-2,-1.393997669E-1,-1.668539643E-1
1.545406083E0,-1.416078117E-2,-5.826974660E-2,-1.549583972E-1
1.555376083E0,1.562534273E-2,-6.623748923E-4,-1.352781653E-1
1.565346083E0,7.564017177E-2,1.940365136E-2,-1.035326943E-1
1.575316083E0,1.495253295E-1,-1.696181297E-2,-3.767112270E-2
1.585286083E0,2.333570421E-1,-8.258362114E-2,3.169074655E-2
1.595255083E0,2.991093993E-1,-1.564123183E-1,5.737454072E-2
1.605225083E0,3.536292315E-1,-2.166241854E-1,3.609649092E-2
1.615195083E0,3.991969824E-1,-2.469719797E-1,1.184228342E-2
1.625165083E0,3.951404095E-1,-2.079440653E-1,-2.178800479E-2
1.635135083E0,3.656762540E-1,-8.230091631E-2,-6.305528432E-2
1.645104083E0,3.423721194E-1,4.373404011E-2,-5.879734457E-2
1.655074083E0,3.284576237E-1,1.495619416E-1,-7.511293888E-2
1.665044083E0,2.789243162E-1,1.961730570E-1,-8.875185996E-2
1.675014083E0,2.519430220E-1,1.923703253E-1,-1.037449241E-1
1.684983083E0,2.438279539E-1,1.527311057E-1,-1.429825276E-1
1.694953083E0,2.484951466E-1,9.079795331E-2,-1.786931157E-1
1.704923083E0,2.662438452E-1,9.555797093E-3,-1.936469823E-1
1.714893083E0,2.512076199E-1,-1.154303476E-1,-1.938954592E-1
1.724863083E0,2.031574100E-1,-2.360411286E-1,-1.853977591E-1
1.734832083E0,1.387310177E-1,-3.287031353E-1,-1.712071151E-1
1.744802083E0,6.233944371E-2,-4.040667713E-1,-1.748715639E-1
1.754772083E0,5.295126885E-2,-4.505045712E-1,-1.515273601E-1
1.764742083E0,6.798060238E-2,-4.767703116E-1,-1.287623346E-1
1.774712083E0,8.230042458E-2,-4.741649330E-1,-1.222953796E-1
1.784681083E0,1.012559161E-1,-3.860278428E-1,-1.328309774E-1
1.794651083E0,9.915921092E-2,-2.585862875E-1,-1.487103403E-1
1.804621083E0,8.275232464E-2,-1.068277583E-1,-1.666180491E-1
1.814591083E0,5.658623576E-2,7.427304983E-2,-1.848345995E-1
1.824561083E0,1.569142565E-2,1.978585422E-1,-1.943181008E-1
1.834531083E0,-4.721669853E-2,2.658096254E-1,-1.701371372E-1
1.844501083E0,-9.796289355E-2,3.363948464E-1,-1.138748899E-1
1.854470083E0,-1.086749285E-1,4.062032402E-1,-3.554333374E-2
1.864440083E0,-9.708655626E-2,4.258159697E-1,3.649785742E-2
1.874410083E0,-6.151764467E-2,3.978908658E-1,8.984097093E-2
1.884380083E0,-4.731044173E-2,3.062233329E-1,1.631268412E-1
1.894349083E0,-6.453896314E-2,1.790478379E-1,2.505781353E-1
1.904319083E0,-5.748467520E-2,1.185012311E-1,3.219897151E-1
1.914289083E0,-9.342909604E-2,1.792567223E-1,3.782950640E-1
1.924259083E0,-1.479090750E-1,3.534355462E-1,4.236065745E-1
1.934229083E0,-1.901420206E-1,5.754095316E-1,4.440622926E-1
1.944198083E0,-2.581954598E-1,7.643547058E-1,4.285495281E-1
1.954168083E0,-3.579172790E-1,8.918399215E-1,4.041243494E-1
1.964138083E0,-4.127137363E-1,9.328507781E-1,3.872092068E-1
1.974108083E0,-4.328858554E-1,8.910329938E-1,3.724473119E-1
1.984078083E0,-4.279217422E-1,7.815530896E-1,3.376952410E-1
1.994047083E0,-3.925658762E-1,6.115624309E-1,2.828453183E-1
2.004017083E0,-3.424453139E-1,3.590014577E-1,2.169112414E-1
2.013987083E0,-2.821883559E-1,5.571162328E-2,1.511607170E-1
2.023957083E0,-1.854980290E-1,-2.518416643E-1,9.052266926E-2
2.033927083E0,-8.537116647E-2,-4.988442659E-1,4.686599970E-2
2.043896083E0,-2.059359290E-2,-6.648458242E-1,4.125453532E-3
2.053866083E0,5.730440095E-2,-7.885139585E-1,-6.328581274E-2
2.063836083E0,1.346949786E-1,-8.503474593E-1,-1.042410955E-1
2.073806083E0,1.595076472E-1,-8.383051753E-1,-1.090377122E-1
2.083775083E0,1.396222264E-1,-7.804777622E-1,-1.224445552E-1
2.093745083E0,1.241460666E-1,-6.936749220E-1,-1.520818174E-1
2.103715083E0,1.398213953E-1,-5.962075591E-1,-1.991935968E-1
2.113684583E0,2.091056705E-1,-5.313300490E-1,-2.778308988E-1
2.123654583E0,3.783586919E-1,-4.844418466E-1,-3.804906905E-1
2.133623583E0,6.122242212E-1,-4.538546205E-1,-5.126588345E-1
2.143593583E0,8.039169312E-1,-4.352353513E-1,-6.717404723E-1
2.153563583E0,9.021052718E-1,-4.107126892E-1,-8.253321648E-1
2.163533583E0,9.099866152E-1,-3.197456896E-1,-9.777675271E-1
2.173503583E0,7.882940173E-1,-1.553282291E-1,-1.033829689E0
2.183472583E0,5.603786707E-1,2.149970271E-3,-9.510201812E-1
2.193442583E0,3.313132823E-1,1.966707110E-1,-9.136365652E-1
2.203412583E0,1.084118187E-1,3.306322098E-1,-8.951101899E-1
2.213382583E0,-4.616604000E-2,3.878318667E-1,-8.201278448E-1
2.223352583E0,-8.147877455E-2,3.248728216E-1,-7.142466307E-1
2.233321583E0,1.209804602E-2,1.175782159E-1,-6.110459566E-1
2.243291583E0,1.629136950E-1,-2.191060185E-1,-5.903211832E-1
2.253261583E0,2.897297144E-1,-6.495948434E-1,-6.995323896E-1
2.263231583E0,3.736605942E-1,-1.097549558E0,-8.922338486E-1
2.273201583E0,4.231059253E-1,-1.430385828E0,-1.076145411E0
2.283170583E0,4.299829602E-1,-1.591854692E0,-1.187085867E0
2.293140583E0,4.284242094E-1,-1.613206863E0,-1.226272225E0
2.303110583E0,4.517667592E-1,-1.521789670E0,-1.229950547E0
2.313080583E0,4.796995819E-1,-1.331115603E0,-1.225249529E0
2.323049583E0,4.701872468E-1,-1.034796596E0,-1.227617860E0
2.333019583E0,4.298374355E-1,-6.568871140E-1,-1.213379264E0
2.342989583E0,3.794976473E-1,-2.309160233E-1,-1.164322257E0
2.352959583E0,2.864108682E-1,1.766765267E-1,-1.080164313E0
2.362929583E0,1.423691064E-1,5.024167895E-1,-9.538224339E-1
2.372898583E0,-1.882191561E-2,7.200798988E-1,-7.881711721E-1
2.382868583E0,-1.411559135E-1,8.215812445E-1,-6.016549468E-1
2.392838583E0,-2.331446856E-1,7.762012482E-1,-4.060002267E-1
2.402808583E0,-2.987235785E-1,6.227888465E-1,-2.523301840E-1
2.412778583E0,-2.908355594E-1,4.807997644E-1,-1.540869474E-1
2.422747583E0,-2.496545464E-1,3.819971085E-1,-6.111052260E-2
2.432717583E0,-2.124672383E-1,3.138361573E-1,7.237217575E-2
2.442687583E0,-1.769200563E-1,2.143386751E-1,2.216719836E-1
2.452657583E0,-1.513260007E-1,5.795333162E-2,3.203500807E-1
2.462627583E0,-1.122353598E-1,-4.960687459E-2,3.373880982E-1
2.472596583E0,-1.046035439E-1,-6.119375303E-2,3.108180165E-1
2.482566583E0,-7.006062567E-2,2.951557934E-2,2.612034678E-1
2.492536583E0,-5.650486797E-2,1.242852286E-1,2.239951044E-1
2.502506583E0,-6.470032781E-2,1.730361432E-1,2.110574692E-1
2.512476583E0,-9.811154753E-2,1.642820686E-1,2.165078968E-1
2.522445583E0,-1.285706609E-1,1.357933432E-1,2.352651954E-1
2.532415583E0,-1.506610513E-1,1.319544017E-1,2.522601485E-1
2.542385583E0,-2.471041381E-1,1.442968845E-1,2.833246291E-1
2.552355583E0,-2.712118626E-1,2.178651094E-1,3.103474379E-1
2.562325583E0,-2.646912336E-1,2.924393415E-1,3.361439407E-1
2.572294583E0,-3.129434586E-1,3.300274611E-1,3.558587730E-1
2.582264583E0,-3.978421688E-1,3.088279366E-1,3.858817518E-1
2.592234583E0,-4.059816003E-1,2.474969625E-1,4.128688872E-1
2.602204583E0,-4.141645730E-1,1.735254228E-1,4.425393939E-1
2.612173583E0,-4.232217073E-1,1.027859971E-1,4.677001536E-1
2.622143583E0,-4.469627440E-1,4.343501106E-2,5.007867813E-1
2.632113583E0,-4.078174829E-1,4.734959081E-2,4.989230931E-1
2.642083583E0,-4.293268323E-1,5.180482566E-2,5.100132227E-1
2.652053583E0,-4.575190544E-1,-9.453468956E-3,5.825984478E-1
2.662022583E0,-3.915497065E-1,-4.935553297E-2,6.588693857E-1
2.671992583E0,-3.014515042E-1,-5.312683433E-2,6.713859439E-1
2.681962583E0,-2.773738801E-1,-5.391713604E-2,6.205418110E-1
2.691932583E0,-2.408576906E-1,6.687053293E-2,5.501698852E-1
2.701902583E0,-1.953396648E-1,1.813273430E-1,5.236474872E-1
2.711871583E0,-1.069408283E-1,1.927147508E-1,5.207656622E-1
2.721841583E0,-3.353594989E-2,2.121784091E-1,5.027933717E-1
2.731811583E0,-1.693597995E-3,2.264052778E-1,4.588584006E-1
2.741781583E0,-1.911924407E-2,1.987902969E-1,3.921641111E-1
2.751751583E0,-8.237517625E-2,1.739049256E-1,3.330488503E-1
2.761720583E0,-1.574583054E-1,1.497652680E-1,3.093495369E-1
2.771690583E0,-2.287886739E-1,1.000118107E-1,2.972880900E-1
2.781660583E0,-2.673896551E-1,4.730736092E-2,2.642882466E-1
2.791630583E0,-2.781991661E-1,1.208758634E-2,1.883636564E-1
2.801600583E0,-2.230272293E-1,-9.224036336E-2,6.748008728E-2
2.811569583E0,-1.565866768E-1,-3.291226923E-1,-7.796712220E-2
2.821539583E0,-5.257743597E-2,-6.559062600E-1,-2.249966562E-1
2.831509583E0,1.250029355E-1,-9.932944179E-1,-3.144264221E-1
2.841479583E0,3.291637003E-1,-1.363784671E0,-3.570127487E-1
2.851448583E0,5.089126825E-1,-1.736005068E0,-4.020870328E-1
2.861418583E0,5.208676457E-1,-2.029312134E0,-4.487113059E-1
2.871388583E0,3.975947201E-1,-2.179225445E0,-4.873644412E-1
2.881358583E0,2.995354831E-1,-2.117526531E0,-5.115077496E-1
2.891328583E0,2.249094248E-1,-1.905938625E0,-5.111873746E-1
2.901297583E0,1.264286637E-1,-1.509686112E0,-5.067800879E-1
2.911267583E0,6.685215980E-2,-9.934360385E-1,-4.485256076E-1
2.921237583E0,1.232958883E-1,-5.628970861E-1,-3.593638241E-1
2.931207583E0,2.111474425E-1,-3.006442189E-1,-2.915064991E-1
2.941177583E0,2.675949335E-1,-9.867776185E-2,-2.401757985E-1
2.951146583E0,3.253961802E-1,2.628893964E-2,-1.711229533E-1
2.961116583E0,3.364416659E-1,8.818165213E-2,-6.776484102E-2
2.971086583E0,3.051686883E-1,8.069843054E-2,3.641987965E-2
2.981056583E0,2.790758908E-1,5.717828870E-2,1.319886893E-1
2.991026583E0,2.893809676E-1,8.348473161E-2,2.300129831E-1
3.000995583E0,3.430628777E-1,1.267625690E-1,3.126361072E-1
3.010965583E0,4.123354256E-1,1.355339587E-1,3.317022026E-1
3.020935583E0,4.887993038E-1,1.174100786E-1,2.728391588E-1
3.030905583E0,5.525048375E-1,1.853638291E-1,1.722875088E-1
3.040875583E0,5.765614510E-1,3.077073395E-1,7.033000886E-2
3.050844583E0,5.855879188E-1,3.729382753E-1,-2.935423702E-2
3.060814583E0,5.931905508E-1,4.277111292E-1,-1.205455512E-1
3.070784583E0,5.879145265E-1,5.144031644E-1,-1.772639453E-1
3.080754583E0,5.998373032E-1,5.957471132E-1,-2.091672868E-1
3.090724583E0,6.198539138E-1,6.925564408E-1,-1.969601512E-1
3.100693583E0,6.277891397E-1,7.856698036E-1,-1.598104984E-1
3.110663583E0,6.550835967E-1,8.364895582E-1,-1.718605012E-1
3.120633583E0,6.961346865E-1,8.310840130E-1,-2.566207349E-1
3.130603583E0,7.140142918E-1,8.322438002E-1,-3.645211160E-1
3.140573583E0,7.172751427E-1,8.666804433E-1,-4.515303671E-1
3.150542583E0,6.845704913E-1,9.730846882E-1,-4.880644083E-1
3.160512583E0,6.688995957E-1,1.107627630E0,-5.048834085E-1
3.170482583E0,7.136369348E-1,1.281700015E0,-5.025874972E-1
3.180452583E0,7.970410585E-1,1.457152247E0,-4.756487012E-1
3.190421583E0,8.584093451E-1,1.678543448E0,-4.219093025E-1
3.200391583E0,8.268227577E-1,2.101007223E0,-3.751897216E-1
3.210361583E0,6.873950958E-1,2.725471973E0,-3.451561928E-1
3.220331583E0,5.058221817E-1,3.397965431E0,-3.403994441E-1
3.230301583E0,3.211391568E-1,3.868209362E0,-3.030376732E-1
3.240271583E0,1.375649273E-1,3.850492239E0,-2.453157306E-1
3.250240583E0,4.480437934E-2,3.222685099E0,-1.724620312E-1
3.260210583E0,2.647628821E-2,2.228900433E0,-6.418864429E-2
3.270180583E0,4.751073197E-2,1.228073955E0,-1.306340657E-2
3.280150583E0,1.006714702E-1,4.425828755E-1,-9.982137382E-2
3.290119583E0,1.921907216E-1,1.740734279E-2,-2.426035702E-1
3.300089583E0,3.384222090E-1,-1.431613863E-1,-3.266027868E-1
3.310059583E0,4.515596926E-1,-2.436941266E-1,-3.590419590E-1
3.320029583E0,4.927034378E-1,-1.579215974E-1,-3.565761447E-1
3.329999583E0,4.121012688E-1,1.013238207E-1,-3.294800818E-1
3.339968583E0,2.784532607E-1,4.453902841E-1,-1.716645211E-1
3.349938583E0,1.300696284E-1,6.986063123E-1,-1.355504431E-2
3.359908583E0,1.817188412E-2,9.276470542E-1,9.280944616E-2
3.369878583E0,1.301291049E-3,1.033569932E0,1.806016266E-1
3.379848583E0,4.981455207E-2,9.621465802E-1,2.041666955E-1
3.389817583E0,1.194098666E-1,7.293354273E-1,1.879650801E-1
3.399787583E0,1.717363149E-1,4.460600615E-1,1.759557277E-1
3.409757583E0,2.047179639E-1,2.089916021E-1,2.208286524E-1
3.419727583E0,2.180352658E-1,-1.892223023E-2,2.341823578E-1
3.429697583E0,1.878989339E-1,-1.967116743E-1,1.515047848E-1
3.439666583E0,1.309204996E-1,-2.177680135E-1,8.178108931E-2
3.449636583E0,8.132924885E-2,-5.115240067E-2,9.748201817E-2
3.459606583E0,3.856051341E-2,1.445245147E-1,1.095149294E-1
3.469576583E0,-8.517251350E-3,2.370283455E-1,5.706237257E-2
3.479546583E0,-8.571573347E-2,2.218030095E-1,3.478763159E-3
3.489515583E0,-1.331567466E-1,2.372685075E-1,1.423154213E-2
3.499485583E0,-1.099565253E-1,3.517730534E-1,5.478403717E-2
3.509455583E0,-1.128748134E-1,4.650407434E-1,1.291293800E-1
3.519425583E0,-1.439702213E-1,5.433275104E-1,2.776298523E-1
3.529395583E0,-1.653846949E-1,6.486656666E-1,4.185294509E-1
3.539364583E0,-2.127903551E-1,7.561909556E-1,4.451019466E-1
3.549334583E0,-2.439677119E-1,8.176796436E-1,4.446489513E-1
3.559304583E0,-3.349162340E-1,8.342667222E-1,5.142423511E-1
3.569274583E0,-4.187650681E-1,7.805283666E-1,6.100471616E-1
3.579244583E0,-4.928866327E-1,6.188248992E-1,7.149177194E-1
3.589213583E0,-5.269178152E-1,3.994504511E-1,8.245409131E-1
3.599183583E0,-5.149680376E-1,4.072433710E-2,8.327547908E-1
3.609153583E0,-5.302047729E-1,-4.353542924E-1,7.873234153E-1
3.619123583E0,-5.742830038E-1,-8.941946626E-1,7.712044716E-1
3.629093583E0,-5.690310001E-1,-1.247212887E0,8.198830485E-1
3.639062583E0,-5.053780079E-1,-1.486470938E0,8.748033643E-1
3.649032583E0,-4.758044183E-1,-1.616710424E0,8.799030781E-1
3.659002583E0,-4.576765001E-1,-1.576194763E0,8.469692469E-1
3.668972583E0,-4.523254335E-1,-1.377374649E0,7.860249281E-1
3.678942583E0,-4.402419925E-1,-1.064904451E0,7.172591686E-1
3.688911583E0,-4.369852245E-1,-7.302532792E-1,6.360146403E-1
3.698881583E0,-5.057892203E-1,-4.774903655E-1,5.598335862E-1
3.708851583E0,-6.033115387E-1,-2.950286865E-1,5.196152925E-1
3.718821583E0,-6.288196445E-1,-1.242973581E-1,4.965995252E-1
3.728791583E0,-6.445688009E-1,1.799640246E-2,4.603206217E-1
3.738760583E0,-6.824526787E-1,3.657840565E-2,4.762761593E-1
3.748730583E0,-6.483554840E-1,-1.898043901E-1,5.638608932E-1
3.758700583E0,-6.081985831E-1,-5.918949842E-1,6.625038385E-1
3.768670583E0,-6.536409259E-1,-9.800206423E-1,7.140203118E-1
3.778640583E0,-6.811472774E-1,-1.304356694E0,7.281318903E-1
3.788609583E0,-6.888576746E-1,-1.455139518E0,6.889858246E-1
3.798579583E0,-7.477949262E-1,-1.466405272E0,6.178689599E-1
