"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.336208312E-3,-4.403991852E0,-1.425186310E0,8.644224243E0
1.130520832E-2,-4.421355743E0,-1.564247131E0,8.719966736E0
2.127520833E-2,-4.429888000E0,-1.590891724E0,8.615334320E0
3.124520835E-2,-4.536915436E0,-1.400487671E0,8.592581635E0
4.121520836E-2,-4.600084076E0,-1.276994476E0,8.627309418E0
5.118520837E-2,-4.607867889E0,-1.329984283E0,8.654103699E0
6.115420838E-2,-4.570445709E0,-1.302740936E0,8.751101990E0
7.112420839E-2,-4.384382629E0,-1.276994476E0,8.811127167E0
8.109420841E-2,-4.151167603E0,-1.351689148E0,8.787476349E0
9.106420842E-2,-3.822301483E0,-1.419947205E0,8.669970703E0
1.010342084E-1,-3.711980896E0,-1.280886383E0,8.529712372E0
1.110027500E-1,-3.788771210E0,-1.236877899E0,8.454568634E0
1.209727500E-1,-4.013004913E0,-1.201701050E0,8.472531281E0
1.309427500E-1,-4.230802002E0,-1.164129181E0,8.535101166E0
1.409127500E-1,-4.362827454E0,-1.185384979E0,8.577612762E0
1.508827501E-1,-4.419110413E0,-1.225950623E0,8.563691711E0
1.608517501E-1,-4.382137299E0,-1.197360077E0,8.490194550E0
1.708217501E-1,-4.307442627E0,-1.156045990E0,8.414601746E0
1.807917501E-1,-4.281546478E0,-1.117875366E0,8.389903107E0
1.907617501E-1,-4.276756439E0,-1.121168518E0,8.405919800E0
2.007307501E-1,-4.286037140E0,-1.236877899E0,8.369096375E0
2.107007501E-1,-4.336482239E0,-1.367705841E0,8.369994507E0
2.206707501E-1,-4.363426208E0,-1.344354401E0,8.408913574E0
2.306407501E-1,-4.322710876E0,-1.236877899E0,8.394992523E0
2.406107499E-1,-4.310436401E0,-1.154399414E0,8.324788513E0
2.505797499E-1,-4.356989594E0,-1.130000153E0,8.294102325E0
2.605497499E-1,-4.400848389E0,-1.120569763E0,8.315956879E0
2.705197500E-1,-4.465813293E0,-1.111887817E0,8.288713531E0
2.804897500E-1,-4.613855438E0,-1.143621826E0,8.270301819E0
2.904597500E-1,-4.769831085E0,-1.192120972E0,8.294701080E0
3.004287500E-1,-4.878654785E0,-1.262774048E0,8.339008942E0
3.103987500E-1,-4.837191010E0,-1.344953156E0,8.365204468E0
3.203687500E-1,-4.757556610E0,-1.428928528E0,8.347690887E0
3.303387500E-1,-4.705315247E0,-1.438508606E0,8.273744659E0
3.403087500E-1,-4.703369293E0,-1.289418640E0,8.303532715E0
3.502777501E-1,-4.717889099E0,-1.105750580E0,8.416847076E0
3.602477501E-1,-4.699627075E0,-1.048270111E0,8.456065521E0
3.702177501E-1,-4.645140381E0,-1.142574005E0,8.424181824E0
3.801877501E-1,-4.605772247E0,-1.232985992E0,8.384664001E0
3.901567501E-1,-4.540657654E0,-1.288370819E0,8.390950928E0
4.001267501E-1,-4.379143524E0,-1.249451752E0,8.450976105E0
4.100967501E-1,-4.239483948E0,-1.192570038E0,8.514593811E0
4.200667501E-1,-4.155358887E0,-1.151705017E0,8.584797821E0
4.300367502E-1,-4.104764099E0,-1.051563263E0,8.703950043E0
4.400057499E-1,-4.087100830E0,-9.292675781E-1,8.833879852E0
4.499757499E-1,-4.055366821E0,-8.848100281E-1,8.945248260E0
4.599457500E-1,-3.989204407E0,-9.072633362E-1,9.052275696E0
4.699157500E-1,-3.841461639E0,-9.601034546E-1,9.194779358E0
4.798857500E-1,-3.590733032E0,-1.175655212E0,9.269174652E0
4.898547500E-1,-3.338956604E0,-1.512604523E0,9.316326599E0
4.998247500E-1,-3.118614807E0,-1.803599396E0,9.362131348E0
5.097947500E-1,-2.984344025E0,-1.936073914E0,9.403146057E0
5.197647500E-1,-2.905907135E0,-1.855691071E0,9.470206604E0
5.297337500E-1,-2.877316589E0,-1.702110443E0,9.510323181E0
5.397037501E-1,-2.800975342E0,-1.530567169E0,9.518556061E0
5.496737501E-1,-2.734812927E0,-1.338666229E0,9.483977966E0
5.596437501E-1,-2.698887634E0,-1.229543152E0,9.480235748E0
5.696137501E-1,-2.680775299E0,-1.141077118E0,9.517657928E0
5.795827501E-1,-2.620001678E0,-1.012494507E0,9.610764313E0
5.895527501E-1,-2.571352844E0,-9.244775391E-1,9.696386261E0
5.995227501E-1,-2.496807861E0,-8.569679260E-1,9.843380585E0
6.094927501E-1,-2.369871826E0,-8.009843445E-1,9.914632416E0
6.194627502E-1,-2.175426178E0,-8.259823608E-1,9.917326813E0
6.294317499E-1,-1.988764343E0,-8.839118958E-1,9.890382843E0
6.394017499E-1,-1.778451691E0,-9.111552429E-1,9.869875488E0
6.493717500E-1,-1.600920868E0,-9.360035706E-1,9.883796539E0
6.593417500E-1,-1.473984833E0,-9.955796814E-1,9.937085724E0
6.693117500E-1,-1.377585297E0,-1.050814819E0,1.001462448E1
6.792807500E-1,-1.237776031E0,-1.064735870E0,1.006312363E1
6.892507500E-1,-1.115031281E0,-1.029409332E0,1.016072067E1
6.992207500E-1,-9.741741943E-1,-9.241781616E-1,1.031654663E1
