"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.291486708E0,-9.158573300E-2,5.105588436E-1,-4.431823269E-3
3.301456708E0,-5.754839629E-2,6.682100296E-1,-2.491366118E-2
3.311426708E0,1.573215798E-2,6.472185254E-1,-3.629603609E-2
3.321397708E0,8.894592524E-2,5.619273186E-1,-4.568474367E-2
3.331367708E0,1.168665215E-1,4.199683964E-1,-8.773723245E-2
3.341337708E0,1.038804203E-1,1.336639524E-1,-9.434346855E-2
3.351307708E0,4.858867079E-2,-1.041957438E-1,-1.957175694E-2
3.361277708E0,-1.984951086E-2,-2.221418172E-1,5.343694240E-2
3.371247708E0,-6.894941628E-2,-3.022148311E-1,6.438119709E-2
3.381218708E0,-9.980160743E-2,-2.673119903E-1,5.017936230E-2
3.391188708E0,-1.042685360E-1,-8.888644725E-2,5.368383601E-3
3.401158708E0,-9.721168876E-2,1.029383764E-1,-5.613385886E-2
3.411128708E0,-6.886233389E-2,2.183338702E-1,-7.814934850E-2
3.421098708E0,-2.347034961E-2,3.254185319E-1,-5.701236799E-2
3.431069708E0,-2.751754411E-2,3.250226974E-1,-1.236973796E-2
3.441039708E0,-6.907298416E-2,2.438439429E-1,4.123410210E-2
3.451009708E0,-1.105240285E-1,1.998976469E-1,6.651539356E-2
3.460979708E0,-1.418670416E-1,1.208062842E-1,2.785748057E-2
3.470949708E0,-1.757187545E-1,2.069513127E-2,-5.902309343E-2
3.480919708E0,-1.939361095E-1,3.392308718E-3,-1.213983223E-1
3.490890708E0,-2.033341080E-1,2.430382930E-2,-1.346964240E-1
3.500860708E0,-2.190078795E-1,-6.699627265E-3,-1.260083914E-1
3.510830708E0,-2.426629364E-1,-7.393207401E-2,-8.396857977E-2
3.520800708E0,-2.620390058E-1,-7.070139050E-2,-1.227655262E-2
3.530770708E0,-2.651031911E-1,3.346567391E-4,4.946803302E-2
3.540740708E0,-2.555634975E-1,5.046999454E-2,8.370961994E-2
3.550711708E0,-2.452250719E-1,1.105754152E-1,6.551992893E-2
3.560681708E0,-2.535842061E-1,1.694363356E-1,2.959761396E-2
3.570651708E0,-2.752905488E-1,2.126358747E-1,4.032891616E-2
3.580621708E0,-2.784711719E-1,1.984889060E-1,7.359392941E-2
3.590591708E0,-2.933129966E-1,7.125531882E-2,9.368565679E-2
3.600562708E0,-3.144494593E-1,-8.814339340E-2,1.021787450E-1
3.610532708E0,-3.046205044E-1,-2.019712329E-1,6.744825840E-2
3.620502708E0,-2.735728323E-1,-2.980951071E-1,-1.997799426E-2
