"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.352083223E-3,-1.759385894E-1,6.325517893E-2,1.009106630E-1
1.732208324E-2,-1.606291901E-1,1.557248014E-1,1.391461909E-2
2.729208325E-2,-4.776529802E-1,2.476863009E-1,2.596988207E-1
3.726208326E-2,-5.959046575E-1,1.080126911E-1,2.106512064E-1
4.723208328E-2,-3.185483419E-1,1.128723121E-1,-8.390169740E-3
5.720208329E-2,-1.469906327E-1,1.554417962E-1,-2.967461944E-3
6.717208331E-2,-9.710215218E-3,-4.079602361E-3,-1.527199173E-1
7.714208332E-2,5.767357305E-2,-3.495348573E-2,-2.574774635E-1
8.711208333E-2,1.208339905E-1,3.972598314E-3,-2.957714635E-1
9.708208335E-2,1.283753638E-1,3.623519540E-3,-3.092867178E-1
1.070520834E-1,8.712548666E-2,4.110183299E-2,-3.087785947E-1
1.170220834E-1,-2.603030574E-2,7.434617758E-2,-3.065391111E-1
1.269920834E-1,-2.661542930E-2,9.321046472E-2,-2.459005612E-1
1.369620834E-1,6.748965941E-3,9.052717745E-2,-1.524749190E-1
1.469320834E-1,-1.107751351E-2,1.462219065E-1,-4.589771926E-2
1.569020834E-1,-3.248840924E-2,1.889627141E-1,-1.722297370E-2
1.668720834E-1,-6.743407432E-2,2.116797316E-1,6.542449594E-3
1.768420832E-1,-4.659763098E-2,1.985480547E-1,9.819229245E-2
1.868120832E-1,1.331093062E-2,8.904023051E-2,5.691796660E-2
1.967820833E-1,-6.803966314E-3,1.827956557E-2,3.877171755E-2
2.067520833E-1,-1.520352449E-1,-3.635155499E-2,6.389018655E-2
2.167220833E-1,-2.346027904E-1,6.560049713E-2,9.583118677E-2
2.266920833E-1,-2.063005125E-1,1.472796679E-2,-1.701364338E-2
2.366620833E-1,-1.606863832E-1,-5.605316341E-2,-7.019114614E-2
2.466320833E-1,-8.032963336E-2,-2.863615394E-2,-6.960116208E-2
2.566020833E-1,5.458375812E-4,2.215393066E-2,-1.229862410E-1
2.665720833E-1,6.888970211E-3,1.863449156E-2,-1.766695279E-1
2.765420834E-1,7.437672928E-2,6.206293166E-2,-2.512963718E-1
2.865120834E-1,1.577570012E-1,2.942728221E-1,-3.538044941E-1
2.964820834E-1,2.451748121E-1,5.201975405E-1,-4.689373398E-1
3.064520834E-1,3.799470299E-1,6.045570749E-1,-6.188272047E-1
3.164220834E-1,3.105191647E-1,6.641624218E-1,-6.609669185E-1
3.263920834E-1,-1.425403168E-1,6.824226916E-1,-4.615850508E-1
3.363620834E-1,-7.268869659E-1,3.589927286E-1,-3.396822989E-1
3.463320832E-1,-1.146482723E0,1.184055322E-1,-6.560809851E-2
3.563020832E-1,-1.433027426E0,-8.830640495E-2,1.117204106E-1
3.662720833E-1,-1.514743288E0,-9.100606441E-3,4.230472219E-1
3.762420833E-1,-1.295845461E0,3.018706942E-1,7.226234686E-1
3.862120833E-1,-9.372338247E-1,6.067994821E-1,8.510411882E-1
3.961820833E-1,-6.203422914E-1,8.807473826E-1,8.358489525E-1
4.061520833E-1,-4.549883683E-1,1.094936154E0,7.106355071E-1
4.161220833E-1,-4.210775873E-1,1.175824197E0,4.683426780E-1
4.260920833E-1,-3.854259440E-1,1.041973245E0,2.968052512E-1
4.360620833E-1,-3.743089253E-1,8.847749448E-1,4.030351263E-1
4.460320834E-1,-3.876213542E-1,5.920183057E-1,6.022468400E-1
4.560020834E-1,-3.168308685E-1,4.036812437E-1,6.803270495E-1
4.659710834E-1,-2.833579709E-1,4.729999852E-1,7.195829165E-1
4.759410834E-1,-2.826149359E-1,6.806445533E-1,7.529290026E-1
4.859120834E-1,-3.259601994E-1,7.749847001E-1,7.415538293E-1
4.958810834E-1,-2.726267222E-1,6.475382030E-1,7.466268736E-1
5.058510834E-1,-1.497553790E-1,3.753146464E-1,7.944319546E-1
5.158210834E-1,7.799074709E-2,-1.143715382E-2,8.082623738E-1
5.257910832E-1,3.536496891E-1,-4.651886898E-1,6.754621661E-1
5.357610832E-1,6.784957016E-1,-7.270264220E-1,4.187670600E-1
5.457310833E-1,9.256382114E-1,-7.492592901E-1,7.155179322E-2
5.557010833E-1,1.076813587E0,-4.819631821E-1,-3.482455462E-1
5.656710833E-1,9.010031609E-1,-1.265565509E-1,-8.569112080E-1
5.756410833E-1,3.918144657E-1,2.333033198E-1,-1.395812237E0
5.856105001E-1,-3.402680437E-1,6.039407784E-1,-1.696947936E0
5.955805001E-1,-1.221252677E0,7.647304380E-1,-1.798107691E0
6.055505001E-1,-2.045978033E0,6.548062921E-1,-1.541925970E0
6.155205001E-1,-2.580572149E0,3.161677212E-1,-9.796565437E-1
6.254904999E-1,-2.588695686E0,-1.477041757E-1,-2.680159003E-1
6.354604999E-1,-1.909960979E0,-6.367477512E-1,2.740636754E-1
6.454304999E-1,-9.652093895E-1,-8.426229519E-1,5.584792614E-1
6.554004999E-1,-3.368405521E-2,-8.549097061E-1,5.480320412E-1
6.653704999E-1,7.345491573E-1,-7.011062998E-1,7.760892391E-1
6.753405000E-1,1.096725549E0,-5.611070001E-1,1.160106881E0
6.853105000E-1,1.112885645E0,-4.887114537E-1,1.438178823E0
6.952805000E-1,1.244113975E0,-6.544057578E-1,1.534271380E0
7.052505000E-1,1.597405230E0,-8.190042937E-1,1.495030131E0
7.152205000E-1,1.731624703E0,-7.880742770E-1,1.166862754E0
7.251905000E-1,1.476954926E0,-6.397558513E-1,8.582823801E-1
7.351605000E-1,9.266231748E-1,-3.960865876E-1,9.012389499E-1
7.451305001E-1,2.218571028E-1,-2.710111365E-1,1.026697394E0
7.551005001E-1,-2.455266318E-1,-3.830774099E-1,1.043236828E0
7.650705001E-1,-4.409505191E-1,-5.082741907E-1,8.794674271E-1
7.750405001E-1,-4.793586861E-1,-6.017527503E-1,2.612231898E-1
7.850105001E-1,-4.528826398E-1,-4.646133238E-1,-5.578793371E-1
7.949804999E-1,-4.881998223E-1,-1.782359970E-1,-1.408525838E0
8.049504999E-1,-7.969649684E-1,-1.416181013E-1,-2.080455701E0
8.149204999E-1,-1.421796825E0,-2.059962380E-1,-2.590461545E0
