"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.352083223E-3,-1.993713379E1,1.951270294E1,-3.845370483E1
1.732208324E-2,-1.998466492E1,1.943920135E1,-3.830068970E1
2.729208325E-2,-1.997621155E1,1.955227661E1,-3.846432495E1
3.726208326E-2,-2.008557129E1,1.968708038E1,-3.810406494E1
4.723208328E-2,-2.025451660E1,1.974848175E1,-3.815661621E1
5.720208329E-2,-2.045376587E1,1.985563660E1,-3.830068970E1
6.717208331E-2,-2.063131714E1,1.960009003E1,-3.810711670E1
7.714208332E-2,-2.057353210E1,1.933667755E1,-3.859609985E1
8.711208333E-2,-2.063031006E1,1.953697205E1,-3.805187988E1
9.708208335E-2,-2.041171265E1,1.928723907E1,-3.797973633E1
1.070520834E-1,-2.055590820E1,1.917292786E1,-3.810510254E1
1.170220834E-1,-2.058541870E1,1.940624237E1,-3.812634277E1
1.269920834E-1,-2.043661499E1,1.942939758E1,-3.779483032E1
1.369620834E-1,-2.015893555E1,1.937779999E1,-3.805535889E1
1.469320834E-1,-2.039526367E1,1.939657593E1,-3.799240112E1
1.569020834E-1,-2.038304138E1,1.934879303E1,-3.827542114E1
1.668720834E-1,-2.043249512E1,1.942162323E1,-3.818939209E1
1.768420832E-1,-2.046305847E1,1.944435120E1,-3.818743896E1
1.868120832E-1,-2.052935791E1,1.937416840E1,-3.784365845E1
1.967820833E-1,-2.052896118E1,1.914866638E1,-3.847747803E1
2.067520833E-1,-2.060060120E1,1.923615265E1,-3.822149658E1
2.167220833E-1,-2.069969177E1,1.915728760E1,-3.805261230E1
2.266920833E-1,-2.051562500E1,1.936927795E1,-3.759909058E1
2.366620833E-1,-2.057473755E1,1.908956146E1,-3.776959229E1
2.466320833E-1,-2.076655579E1,1.889157867E1,-3.807223511E1
2.566020833E-1,-2.071519470E1,1.887687683E1,-3.774322510E1
2.665720833E-1,-2.067359924E1,1.891378784E1,-3.799050903E1
2.765420834E-1,-2.059570312E1,1.900545502E1,-3.835095215E1
2.865120834E-1,-2.067134094E1,1.893394470E1,-3.778408813E1
2.964820834E-1,-2.056289673E1,1.921808624E1,-3.810357666E1
3.064520834E-1,-2.044654846E1,1.937258148E1,-3.832421875E1
3.164220834E-1,-2.053785706E1,1.964871216E1,-3.840625000E1
3.263920834E-1,-2.046073914E1,1.949301910E1,-3.854028320E1
3.363620834E-1,-2.048294067E1,1.995560455E1,-3.830233765E1
3.463320832E-1,-2.052966309E1,2.017312622E1,-3.822290039E1
3.563020832E-1,-2.071606445E1,2.031395721E1,-3.801629639E1
3.662720833E-1,-2.099636841E1,2.043285370E1,-3.807723999E1
3.762420833E-1,-2.127349854E1,2.042463684E1,-3.781463623E1
3.862120833E-1,-2.172595215E1,2.022754669E1,-3.720050049E1
3.961820833E-1,-2.208152771E1,2.003029633E1,-3.699337769E1
4.061520833E-1,-2.226824951E1,2.027162933E1,-3.696337891E1
4.161220833E-1,-2.232759094E1,2.023007202E1,-3.725018311E1
4.260920833E-1,-2.270016479E1,2.023376465E1,-3.697689819E1
4.360620833E-1,-2.269186401E1,2.008772278E1,-3.697109985E1
4.460320834E-1,-2.273774719E1,2.010311127E1,-3.699169922E1
4.560020834E-1,-2.289143372E1,2.004460907E1,-3.680099487E1
4.659710834E-1,-2.294760132E1,1.974091339E1,-3.687344360E1
4.759410834E-1,-2.326828003E1,1.950090027E1,-3.657797241E1
4.859120834E-1,-2.362718201E1,1.955371857E1,-3.670132446E1
4.958810834E-1,-2.385391235E1,1.937798309E1,-3.638778687E1
5.058510834E-1,-2.427559662E1,1.926504517E1,-3.623410034E1
5.158210834E-1,-2.446479797E1,1.888485718E1,-3.618835449E1
5.257910832E-1,-2.477841187E1,1.859043884E1,-3.587295532E1
5.357610832E-1,-2.496526337E1,1.841884613E1,-3.607565308E1
5.457310833E-1,-2.520631409E1,1.811808777E1,-3.583129883E1
5.557010833E-1,-2.523612213E1,1.811708832E1,-3.614425659E1
5.656710833E-1,-2.539366913E1,1.785858917E1,-3.648733521E1
5.756410833E-1,-2.537386322E1,1.776858521E1,-3.610437012E1
5.856105001E-1,-2.547234344E1,1.773478699E1,-3.648291016E1
5.955805001E-1,-2.512538147E1,1.758463287E1,-3.681137085E1
6.055505001E-1,-2.523449707E1,1.762185669E1,-3.627011108E1
6.155205001E-1,-2.495355988E1,1.754557800E1,-3.659252930E1
6.254904999E-1,-2.487672424E1,1.765789795E1,-3.656173706E1
6.354604999E-1,-2.503525543E1,1.766989899E1,-3.614233398E1
6.454304999E-1,-2.504529572E1,1.781742096E1,-3.595388794E1
6.554004999E-1,-2.510179138E1,1.777242279E1,-3.607632446E1
6.653704999E-1,-2.523220825E1,1.764399719E1,-3.653820801E1
6.753405000E-1,-2.564092255E1,1.755037689E1,-3.585705566E1
6.853105000E-1,-2.591765594E1,1.765379333E1,-3.553369141E1
6.952805000E-1,-2.628115082E1,1.757752991E1,-3.557537842E1
7.052505000E-1,-2.656709290E1,1.726758575E1,-3.575698853E1
7.152205000E-1,-2.663297272E1,1.702819824E1,-3.535974121E1
7.251905000E-1,-2.698680878E1,1.666856384E1,-3.509765625E1
7.351605000E-1,-2.707229614E1,1.639771271E1,-3.526644897E1
7.451305001E-1,-2.707331085E1,1.591407013E1,-3.521173096E1
7.551005001E-1,-2.716052246E1,1.542194366E1,-3.580767822E1
7.650705001E-1,-2.740277100E1,1.519639587E1,-3.567343140E1
7.750405001E-1,-2.768146515E1,1.520915222E1,-3.535711670E1
7.850105001E-1,-2.756571960E1,1.486398315E1,-3.577676392E1
7.949804999E-1,-2.744621277E1,1.449771118E1,-3.571127319E1
8.049504999E-1,-2.731523132E1,1.438450623E1,-3.647830200E1
8.149204999E-1,-2.707055664E1,1.424849701E1,-3.628964233E1
8.248904999E-1,-2.672248077E1,1.430548096E1,-3.654702759E1
8.348604999E-1,-2.652301025E1,1.415353394E1,-3.676229858E1
8.448305000E-1,-2.659584045E1,1.399023438E1,-3.684591675E1
8.548005000E-1,-2.656778717E1,1.398519897E1,-3.696197510E1
8.647705000E-1,-2.667053223E1,1.422812653E1,-3.675573730E1
8.747405000E-1,-2.693683624E1,1.389928436E1,-3.676550293E1
8.847105000E-1,-2.711698914E1,1.377310944E1,-3.669995117E1
8.946805000E-1,-2.738619995E1,1.370492554E1,-3.661529541E1
9.046505000E-1,-2.751938629E1,1.370725250E1,-3.640951538E1
9.146205001E-1,-2.775034332E1,1.351357269E1,-3.601162720E1
9.245905001E-1,-2.813155365E1,1.332606506E1,-3.593441772E1
9.345605001E-1,-2.821260834E1,1.331505585E1,-3.572366333E1
9.445305001E-1,-2.827333069E1,1.324195862E1,-3.576300049E1
9.545005001E-1,-2.831027985E1,1.324042511E1,-3.630838013E1
9.644704999E-1,-2.861453247E1,1.311915588E1,-3.559664917E1
9.744404999E-1,-2.850301361E1,1.303559113E1,-3.511694336E1
9.844104999E-1,-2.853186035E1,1.316915131E1,-3.546737671E1
9.943804999E-1,-2.855535889E1,1.319615936E1,-3.548281860E1
1.004350500E0,-2.865245819E1,1.328462219E1,-3.557015991E1
1.014320500E0,-2.896218109E1,1.298881531E1,-3.558404541E1
1.024290500E0,-2.916803741E1,1.265349579E1,-3.546112061E1
1.034260500E0,-2.949387360E1,1.278536987E1,-3.479693604E1
1.044230500E0,-2.979226685E1,1.234857178E1,-3.464819336E1
1.054200500E0,-2.992456818E1,1.212437439E1,-3.475585938E1
1.064170500E0,-3.011026764E1,1.245043945E1,-3.451965332E1
1.074140500E0,-3.011035919E1,1.239378357E1,-3.463540649E1
1.084110500E0,-3.014642334E1,1.234194183E1,-3.468182373E1
1.094080500E0,-3.010867310E1,1.235890198E1,-3.490765381E1
1.104050500E0,-3.031747437E1,1.258081055E1,-3.474868774E1
1.114020500E0,-3.040637207E1,1.256407928E1,-3.451531982E1
1.123990500E0,-3.030356598E1,1.242443085E1,-3.447576904E1
1.133960500E0,-3.047591400E1,1.243959045E1,-3.438156128E1
1.143930500E0,-3.041889191E1,1.249872589E1,-3.441204834E1
1.153900500E0,-3.041814423E1,1.229473114E1,-3.447021484E1
1.163870500E0,-3.020856476E1,1.200471497E1,-3.486190796E1
1.173840500E0,-3.033882904E1,1.224485016E1,-3.455880737E1
1.183810500E0,-3.041490936E1,1.237335205E1,-3.403594971E1
1.193780500E0,-3.029491425E1,1.225756073E1,-3.456918335E1
1.203750500E0,-3.029490662E1,1.242531586E1,-3.420358276E1
1.213720500E0,-3.044242859E1,1.248561859E1,-3.393395996E1
1.223690500E0,-3.020882416E1,1.214215851E1,-3.383895874E1
1.233660500E0,-3.015660858E1,1.220610809E1,-3.392016602E1
1.243630500E0,-3.002826691E1,1.201210022E1,-3.430566406E1
1.253600500E0,-2.993366241E1,1.197668457E1,-3.439791870E1
1.263570500E0,-2.980088806E1,1.193136597E1,-3.466070557E1
1.273540500E0,-2.976279449E1,1.190505219E1,-3.493374634E1
1.283510500E0,-2.981948853E1,1.207272339E1,-3.485833740E1
1.293480500E0,-2.978371429E1,1.195901489E1,-3.460308838E1
1.303450500E0,-2.973849487E1,1.206236267E1,-3.472659302E1
1.313420500E0,-2.986099243E1,1.174124146E1,-3.484863281E1
1.323390500E0,-2.994213867E1,1.178236389E1,-3.459252930E1
1.333360500E0,-3.012992859E1,1.159118652E1,-3.470657349E1
1.343330500E0,-3.022059631E1,1.139638519E1,-3.495965576E1
1.353300500E0,-3.049578857E1,1.114408112E1,-3.456665039E1
1.363270500E0,-3.058911133E1,1.076785278E1,-3.475839233E1
1.373240500E0,-3.074117279E1,1.068766022E1,-3.442196655E1
1.383210500E0,-3.082595062E1,1.030157471E1,-3.471072388E1
1.393180500E0,-3.093594360E1,9.860527039E0,-3.458032227E1
1.403150500E0,-3.099701691E1,9.537338257E0,-3.446029663E1
1.413120500E0,-3.121713257E1,9.292106628E0,-3.409838867E1
1.423090500E0,-3.113677216E1,9.104507446E0,-3.461700439E1
1.433060500E0,-3.137113190E1,8.671112061E0,-3.476132202E1
1.443029500E0,-3.163587189E1,8.048500061E0,-3.432833862E1
1.453000500E0,-3.202591705E1,7.924415588E0,-3.412823486E1
1.462970500E0,-3.235373688E1,7.565376282E0,-3.378729248E1
1.472939500E0,-3.267282867E1,7.790451050E0,-3.386184692E1
1.482909500E0,-3.329546356E1,7.420654297E0,-3.341049194E1
1.492879500E0,-3.347158813E1,7.158683777E0,-3.270159912E1
1.502849500E0,-3.355123901E1,7.147567749E0,-3.250970459E1
1.512819500E0,-3.412855530E1,7.151451111E0,-3.237689209E1
1.522789500E0,-3.432910156E1,7.216926575E0,-3.242877197E1
1.532759500E0,-3.463530731E1,7.069679260E0,-3.230792236E1
1.542729500E0,-3.485285950E1,7.394683838E0,-3.196713257E1
1.552699500E0,-3.497466278E1,7.548942566E0,-3.153323364E1
1.562669500E0,-3.519573975E1,7.878532410E0,-3.122256470E1
1.572639500E0,-3.552011871E1,8.137641907E0,-3.051702881E1
1.582609458E0,-3.588920593E1,8.145874023E0,-3.039614868E1
1.592579458E0,-3.615768433E1,8.139556885E0,-2.998895264E1
1.602549458E0,-3.627252960E1,8.232559204E0,-2.985540771E1
1.612519458E0,-3.635291290E1,8.192504883E0,-2.974902344E1
1.622489458E0,-3.644489288E1,8.187881470E0,-2.978475952E1
1.632459458E0,-3.629853821E1,7.517845154E0,-2.983145142E1
1.642429458E0,-3.627789307E1,7.384613037E0,-2.997579956E1
1.652399458E0,-3.614034271E1,7.034629822E0,-3.022283936E1
1.662369458E0,-3.629242706E1,7.063446045E0,-3.034262085E1
1.672339458E0,-3.657169342E1,6.998329163E0,-3.056991577E1
1.682309458E0,-3.630695343E1,6.752700806E0,-3.087887573E1
1.692279458E0,-3.644626617E1,6.360572815E0,-3.060000610E1
1.702249458E0,-3.652485657E1,5.774307251E0,-3.026974487E1
1.712219458E0,-3.679978943E1,5.599418640E0,-2.990112305E1
1.722189458E0,-3.729811859E1,5.217903137E0,-2.966275024E1
1.732159458E0,-3.769399261E1,5.219421387E0,-2.904724121E1
1.742129458E0,-3.833505249E1,4.911064148E0,-2.847351074E1
1.752099458E0,-3.882370758E1,4.686874390E0,-2.751010132E1
1.762069458E0,-3.947116089E1,4.450965881E0,-2.712673950E1
1.772039458E0,-3.994877625E1,4.340660095E0,-2.641488647E1
1.782009458E0,-4.062999725E1,4.105834961E0,-2.583218384E1
1.791979458E0,-4.123362732E1,4.127510071E0,-2.507867432E1
1.801949458E0,-4.153639221E1,4.446067810E0,-2.414984131E1
1.811919458E0,-4.215476227E1,4.599357605E0,-2.334622192E1
1.821889458E0,-4.284209442E1,4.868804932E0,-2.243203735E1
1.831859458E0,-4.331800079E1,4.902061462E0,-2.199273682E1
1.841829458E0,-4.368517303E1,4.967140198E0,-2.134692383E1
1.851799458E0,-4.402767944E1,4.686622620E0,-2.088467407E1
1.861769458E0,-4.435249329E1,4.805290222E0,-2.001135254E1
1.871739458E0,-4.440236664E1,4.785011292E0,-2.002963257E1
1.881709458E0,-4.477214813E1,4.871726990E0,-1.955899048E1
1.891679458E0,-4.468212891E1,4.840820312E0,-2.001519775E1
1.901649458E0,-4.454623413E1,4.554870605E0,-1.984408569E1
1.911619458E0,-4.467863464E1,4.447181702E0,-1.956890869E1
1.921589458E0,-4.448310852E1,4.367988586E0,-1.990435791E1
1.931559458E0,-4.460477448E1,4.157127380E0,-2.000039673E1
1.941529458E0,-4.454574585E1,3.912818909E0,-1.995022583E1
1.951499458E0,-4.470394135E1,3.619438171E0,-1.960598755E1
1.961469458E0,-4.470312500E1,2.970809937E0,-1.950323486E1
1.971439458E0,-4.484761810E1,2.722694397E0,-1.943011475E1
1.981409458E0,-4.490259552E1,2.269081116E0,-1.951522827E1
1.991379458E0,-4.499500275E1,1.928710938E0,-1.938018799E1
2.001349458E0,-4.493133545E1,1.319900513E0,-1.938711548E1
2.011319458E0,-4.507174683E1,6.935882568E-1,-1.904199219E1
2.021289458E0,-4.513609314E1,4.650344849E-1,-1.921179199E1
2.031259458E0,-4.524608612E1,-6.089782715E-2,-1.892419434E1
2.041229458E0,-4.534806824E1,-7.557373047E-1,-1.825048828E1
2.051199458E0,-4.539916229E1,-1.094955444E0,-1.790386963E1
2.061169458E0,-4.547440338E1,-1.819709778E0,-1.818917847E1
2.071139458E0,-4.574872589E1,-2.188705444E0,-1.782128906E1
2.081109458E0,-4.585939789E1,-2.785804749E0,-1.752868652E1
2.091079458E0,-4.573753357E1,-3.267799377E0,-1.722369385E1
2.101049458E0,-4.563615417E1,-3.742897034E0,-1.681539917E1
2.111019458E0,-4.547649384E1,-4.207069397E0,-1.727603149E1
2.120989458E0,-4.563387299E1,-4.454483032E0,-1.658151245E1
2.130959458E0,-4.579517365E1,-4.809463501E0,-1.703652954E1
2.140929458E0,-4.572147369E1,-5.473731995E0,-1.674493408E1
2.150899458E0,-4.569700623E1,-5.713470459E0,-1.652087402E1
2.160869458E0,-4.554271698E1,-6.258209229E0,-1.646560669E1
2.170839458E0,-4.547312927E1,-6.744575500E0,-1.650329590E1
2.180809458E0,-4.558421326E1,-7.388671875E0,-1.645892334E1
2.190779458E0,-4.519422913E1,-7.833587646E0,-1.656314087E1
2.200749458E0,-4.534411621E1,-8.312774658E0,-1.621713257E1
2.210719458E0,-4.504061890E1,-8.705886841E0,-1.648278809E1
2.220689458E0,-4.488888550E1,-9.193321228E0,-1.644430542E1
2.230659458E0,-4.501465607E1,-9.827194214E0,-1.633547974E1
2.240629458E0,-4.497122955E1,-1.024386597E1,-1.619165039E1
2.250599458E0,-4.472011566E1,-1.085077667E1,-1.627606201E1
2.260569458E0,-4.471015167E1,-1.132283783E1,-1.610327148E1
2.270539458E0,-4.463231659E1,-1.168150330E1,-1.601501465E1
2.280509458E0,-4.451991272E1,-1.214921570E1,-1.597915649E1
2.290479458E0,-4.411697388E1,-1.246622467E1,-1.591445923E1
2.300449458E0,-4.400103760E1,-1.281972504E1,-1.609475708E1
2.310419458E0,-4.356159973E1,-1.329474640E1,-1.614959717E1
2.320389458E0,-4.324338531E1,-1.373764038E1,-1.652731323E1
2.330359458E0,-4.310932922E1,-1.424011993E1,-1.649395752E1
2.340329458E0,-4.327181244E1,-1.489878082E1,-1.634707642E1
2.350299458E0,-4.298294830E1,-1.515927887E1,-1.683200073E1
2.360269458E0,-4.272041321E1,-1.543939209E1,-1.683758545E1
2.370239458E0,-4.262300873E1,-1.587303162E1,-1.696536255E1
2.380209458E0,-4.236082458E1,-1.623973083E1,-1.712445068E1
2.390179458E0,-4.180561829E1,-1.657222748E1,-1.705001831E1
2.400149458E0,-4.159281921E1,-1.691098022E1,-1.687103271E1
2.410119458E0,-4.139544678E1,-1.729149628E1,-1.738751221E1
2.420089458E0,-4.101879883E1,-1.784082031E1,-1.720712280E1
2.430059458E0,-4.067369843E1,-1.829093933E1,-1.747076416E1
2.440029458E0,-4.036564636E1,-1.868138885E1,-1.726062012E1
2.449999458E0,-4.017070007E1,-1.899761200E1,-1.796682739E1
2.459969458E0,-4.005263519E1,-1.916596222E1,-1.770828247E1
2.469939458E0,-3.990521240E1,-1.942810822E1,-1.791247559E1
2.479909458E0,-3.971753693E1,-1.955673218E1,-1.847500610E1
2.489879458E0,-3.948769379E1,-1.975988770E1,-1.855090332E1
2.499849458E0,-3.943092346E1,-2.027340698E1,-1.898599243E1
2.509819458E0,-3.933139038E1,-2.061408997E1,-1.900411987E1
2.519789458E0,-3.905449677E1,-2.070542908E1,-1.879339600E1
2.529759458E0,-3.913526154E1,-2.077286530E1,-1.859011841E1
2.539729458E0,-3.912011719E1,-2.072908020E1,-1.838366699E1
2.549699458E0,-3.918969727E1,-2.072181702E1,-1.817535400E1
2.559669458E0,-3.939730072E1,-2.063301849E1,-1.822863770E1
2.569639458E0,-3.975442505E1,-2.063027954E1,-1.797393799E1
2.579609458E0,-3.989544678E1,-2.050290680E1,-1.751367188E1
2.589579833E0,-4.023044586E1,-2.016550446E1,-1.774584961E1
2.599549833E0,-4.028005219E1,-1.966918945E1,-1.772332764E1
2.609519833E0,-4.066854858E1,-1.923715973E1,-1.729388428E1
2.619489833E0,-4.072374725E1,-1.881935883E1,-1.724526978E1
2.629459833E0,-4.109483337E1,-1.784683228E1,-1.713845825E1
2.639429833E0,-4.152513885E1,-1.733492279E1,-1.712023926E1
2.649399833E0,-4.184701538E1,-1.686474609E1,-1.718847656E1
2.659369833E0,-4.206307220E1,-1.652973938E1,-1.743420410E1
2.669339833E0,-4.193929291E1,-1.631507874E1,-1.724005127E1
2.679309833E0,-4.226705170E1,-1.559558105E1,-1.726937866E1
2.689279833E0,-4.268489838E1,-1.512568665E1,-1.706942749E1
2.699249833E0,-4.266023254E1,-1.482569122E1,-1.689541626E1
2.709219833E0,-4.258621979E1,-1.446193695E1,-1.752624512E1
2.719189833E0,-4.267456055E1,-1.441153717E1,-1.740850830E1
2.729159833E0,-4.260130310E1,-1.413453674E1,-1.808694458E1
2.739129833E0,-4.262190247E1,-1.389383698E1,-1.806542969E1
2.749099833E0,-4.244066620E1,-1.358197784E1,-1.889077759E1
2.759069833E0,-4.198928070E1,-1.346598816E1,-1.961032104E1
2.769039833E0,-4.181906128E1,-1.290241241E1,-2.038571167E1
2.779009833E0,-4.159249878E1,-1.271350098E1,-2.140863037E1
2.788979833E0,-4.127232361E1,-1.268942261E1,-2.158401489E1
2.798949833E0,-4.079204559E1,-1.229018402E1,-2.156759644E1
2.808919833E0,-4.055766296E1,-1.244959259E1,-2.234960938E1
2.818889833E0,-4.022822571E1,-1.225064850E1,-2.291284180E1
2.828859833E0,-4.026383209E1,-1.192612457E1,-2.289208984E1
2.838829833E0,-4.041912079E1,-1.179113007E1,-2.282608032E1
2.848799833E0,-4.071392059E1,-1.191048431E1,-2.257998657E1
2.858769833E0,-4.095729828E1,-1.218261719E1,-2.165084839E1
2.868739833E0,-4.156787872E1,-1.195568085E1,-2.049923706E1
2.878709833E0,-4.226431274E1,-1.201845551E1,-1.995999146E1
2.888679833E0,-4.248286438E1,-1.213973236E1,-1.900659180E1
2.898649833E0,-4.307868958E1,-1.237103271E1,-1.788522339E1
2.908619833E0,-4.351933289E1,-1.265941620E1,-1.629397583E1
2.918589833E0,-4.370149994E1,-1.310549927E1,-1.549487305E1
