"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.586179156E-2,-2.891968542E-1,-1.036587082E-2,5.344296634E-2
2.583179157E-2,-7.491920471E-2,-5.735804267E-2,5.773482263E-2
3.580179159E-2,2.303335190E-2,-2.107069742E-2,-1.073139489E-2
4.577279161E-2,-1.171723545E-2,5.698404014E-3,-9.268947780E-2
5.574279162E-2,-1.016602761E-1,-1.998742763E-2,-1.187019861E-1
6.571279163E-2,-1.594103014E-1,-5.913047992E-2,-8.429638445E-2
7.568379166E-2,-8.432737470E-2,-8.925646786E-2,-1.631431639E-2
8.565379167E-2,3.032190621E-2,-9.555048387E-2,-5.484688282E-3
9.562479146E-2,8.482380331E-2,-7.051482607E-2,-2.862738311E-2
1.055947915E-1,7.584481895E-2,-2.401948482E-2,-8.108217001E-2
1.155647915E-1,6.410887241E-3,-6.744668238E-2,-9.847763658E-2
1.255357915E-1,-5.156133235E-2,-7.677295480E-2,7.437658310E-4
1.355057915E-1,-6.845218420E-2,-8.712420758E-2,8.397537231E-2
1.454757915E-1,-2.437177956E-2,-1.015100392E-1,1.273277986E-1
1.554467916E-1,-7.665699720E-4,-6.520157084E-2,1.621649247E-1
1.654167916E-1,5.066027641E-2,-9.472628228E-2,9.426764131E-2
1.753877916E-1,6.295989454E-2,-7.854422260E-2,5.342016220E-2
1.853577916E-1,6.474154115E-2,-5.741238523E-2,-8.274979591E-3
1.953277916E-1,1.198842931E-1,-3.759123780E-2,-1.875669837E-2
2.052987916E-1,1.714356852E-1,-4.912746537E-2,-1.277967453E-2
2.152687917E-1,2.349247527E-1,-3.925243177E-2,1.122197628E-2
2.252387917E-1,2.561039525E-1,-4.954777054E-2,8.109386444E-2
2.352097915E-1,2.322736251E-1,-9.601219464E-2,1.037997723E-1
2.451797915E-1,1.979937387E-1,-1.104176875E-1,1.161455834E-1
2.551507915E-1,9.045174837E-2,-1.487887977E-1,6.894218087E-2
2.651207915E-1,-5.203963459E-2,-1.447538900E-1,6.182436526E-2
2.750907915E-1,-1.095353061E-1,-1.025161257E-1,2.099852085E-2
