"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.152791480E-3,-7.028184814E0,-4.680766296E-1,7.250023499E0
1.212279149E-2,-6.799460449E0,-5.019062805E-1,7.305408325E0
2.209279151E-2,-6.616690521E0,-5.267546082E-1,7.288643188E0
3.206379153E-2,-6.557862854E0,-4.796026611E-1,7.221283264E0
4.203379154E-2,-6.617438965E0,-4.701722717E-1,7.152875519E0
5.200379156E-2,-6.699318695E0,-5.101391602E-1,7.153923340E0
6.197479158E-2,-6.722370758E0,-5.483097839E-1,7.210655365E0
7.194479159E-2,-6.602769470E0,-5.557942200E-1,7.263944550E0
8.191579161E-2,-6.511758728E0,-5.628295898E-1,7.262747040E0
9.188579163E-2,-6.473737793E0,-5.092410278E-1,7.228618011E0
1.018557916E-1,-6.519841919E0,-4.968168640E-1,7.168443146E0
1.118267917E-1,-6.584806824E0,-5.397775269E-1,7.210206299E0
1.217967914E-1,-6.634653168E0,-5.325924683E-1,7.296427002E0
1.317667915E-1,-6.625821533E0,-5.556445312E-1,7.372917938E0
1.417377915E-1,-6.582411804E0,-5.360353088E-1,7.418123932E0
1.517077915E-1,-6.545438690E0,-5.197192383E-1,7.421866150E0
1.616787915E-1,-6.503226471E0,-5.264552307E-1,7.361691284E0
1.716487915E-1,-6.501130829E0,-5.125341797E-1,7.319029999E0
1.816187915E-1,-6.464606781E0,-4.831951904E-1,7.271428986E0
1.915897916E-1,-6.411766663E0,-4.713697815E-1,7.273674316E0
2.015597916E-1,-6.346352692E0,-4.715194702E-1,7.280260620E0
2.115297916E-1,-6.298003235E0,-4.653822327E-1,7.329657898E0
2.215007916E-1,-6.300997009E0,-4.885839844E-1,7.385641479E0
2.314707916E-1,-6.329737244E0,-5.260061646E-1,7.413034515E0
2.414417916E-1,-6.384223938E0,-5.345384216E-1,7.388934631E0
2.514117917E-1,-6.513105927E0,-5.625302124E-1,7.360044708E0
2.613817914E-1,-6.624474335E0,-5.433700562E-1,7.335944824E0
2.713527915E-1,-6.658453674E0,-4.745132446E-1,7.308402100E0
2.813227915E-1,-6.655459900E0,-5.143304443E-1,7.234904938E0
2.912927915E-1,-6.587650909E0,-5.945635986E-1,7.124883728E0
3.012637915E-1,-6.527176666E0,-6.710545349E-1,7.015311584E0
3.112337915E-1,-6.493945770E0,-7.948471069E-1,6.838678894E0
3.212047915E-1,-6.674620056E0,-8.951385498E-1,6.691534882E0
3.311747916E-1,-7.044500885E0,-8.702902222E-1,6.605164490E0
3.411447916E-1,-7.351512451E0,-6.734495544E-1,6.635700989E0
3.511157916E-1,-7.517517242E0,-4.242178345E-1,6.698420563E0
3.610857916E-1,-7.625442810E0,-2.207908630E-1,6.712191925E0
3.710567916E-1,-7.649692383E0,-1.142124939E-1,6.755002899E0
3.810267916E-1,-7.620353394E0,-1.248403931E-1,6.846013641E0
3.909967917E-1,-7.516918488E0,-1.701960754E-1,7.018604736E0
4.009677914E-1,-7.396419067E0,-2.486329651E-1,7.170239410E0
4.109377915E-1,-7.360194397E0,-2.995271301E-1,7.320975952E0
4.209077915E-1,-7.255262604E0,-3.637435913E-1,7.556286621E0
4.308787915E-1,-7.104526062E0,-4.634362793E-1,7.891439667E0
4.408487915E-1,-6.906038818E0,-6.174659729E-1,8.093519440E0
