"Time (s)","Distance (cm)"
3.884874983E-3,5.000000000E0
8.463620041E0,0.000000000E0
1.409727750E1,5.000000000E0
1.535370317E1,0.000000000E0
1.702043608E1,5.000000000E0
2.104372292E1,0.000000000E0
3.346113121E1,5.000000000E0
3.479469092E1,0.000000000E0
3.731132229E1,5.000000000E0
3.774042383E1,0.000000000E0
3.785363787E1,5.000000000E0
