"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.057291567E-3,-2.825673981E0,-5.796246643E0,7.918233948E0
1.202729158E-2,-3.168012085E0,-5.178032227E0,7.527995453E0
2.199729159E-2,-3.528911591E0,-4.629722443E0,7.241940308E0
3.196729161E-2,-3.559298401E0,-4.428989868E0,7.015610962E0
4.193829163E-2,-3.198698273E0,-4.666545868E0,6.915618896E0
5.190829164E-2,-2.729573822E0,-4.958139496E0,7.048392792E0
6.187829166E-2,-2.359543304E0,-5.396877136E0,7.200177155E0
7.184829167E-2,-2.118095398E0,-5.826334076E0,7.334447937E0
8.181829168E-2,-1.938468933E0,-5.793252869E0,7.407945099E0
9.178929171E-2,-1.954335938E0,-5.367538147E0,7.537276154E0
1.017592917E-1,-2.395917664E0,-5.124593353E0,7.733817444E0
1.117292917E-1,-2.926564178E0,-5.053940277E0,7.840395813E0
1.216992917E-1,-3.128045197E0,-5.049748993E0,7.881260834E0
1.316692918E-1,-3.177442474E0,-5.010380859E0,7.915838928E0
1.416392918E-1,-3.228336639E0,-4.778513031E0,7.801776123E0
1.516102916E-1,-3.253783722E0,-4.514462128E0,7.625891876E0
1.615802916E-1,-3.308270416E0,-4.409530334E0,7.431595917E0
1.715502916E-1,-3.362757111E0,-4.442012787E0,7.189249878E0
1.815202916E-1,-3.434308319E0,-4.502636719E0,7.005731506E0
1.914902916E-1,-3.493135986E0,-4.530029755E0,6.959028625E0
2.014612916E-1,-3.453618164E0,-4.532275085E0,6.948400726E0
2.114312917E-1,-3.453618164E0,-4.448599091E0,6.951544189E0
2.214012917E-1,-3.410507812E0,-4.305796051E0,6.986122284E0
2.313712917E-1,-3.359314270E0,-4.098028107E0,6.983876953E0
2.413412917E-1,-3.325933685E0,-3.919898529E0,6.915768585E0
2.513112917E-1,-3.212170258E0,-3.923341370E0,6.826105042E0
2.612822917E-1,-3.072360992E0,-4.082161102E0,6.664291534E0
2.712522917E-1,-3.073857880E0,-4.257446594E0,6.506968689E0
2.812222918E-1,-3.141517181E0,-4.302353210E0,6.415957947E0
2.911922918E-1,-3.317551117E0,-4.297413483E0,6.358477478E0
3.011622918E-1,-3.580853577E0,-4.259542236E0,6.279741211E0
3.111332916E-1,-3.818708954E0,-4.186045074E0,6.190227356E0
3.211032916E-1,-4.004772034E0,-4.088897095E0,6.101611633E0
3.310732916E-1,-4.182003479E0,-3.927083588E0,6.022725677E0
3.410432916E-1,-4.359384613E0,-3.767665100E0,5.941744080E0
3.510132916E-1,-4.440815277E0,-3.629203033E0,5.858966217E0
3.609842916E-1,-4.351151733E0,-3.515888672E0,5.834417267E0
3.709542917E-1,-4.200864258E0,-3.518882446E0,5.779780884E0
3.809242917E-1,-4.098028107E0,-3.563190308E0,5.667364655E0
3.908942917E-1,-4.042044525E0,-3.721411285E0,5.596262512E0
4.008642917E-1,-3.964206390E0,-3.977229309E0,5.645360413E0
4.108342917E-1,-3.863016815E0,-4.308640137E0,5.808521118E0
4.208052917E-1,-3.775598602E0,-4.632566528E0,6.029012604E0
4.307752918E-1,-3.661386108E0,-4.914280701E0,6.241570587E0
4.407453751E-1,-3.469185791E0,-5.135520630E0,6.389762421E0
4.507153749E-1,-3.298840027E0,-5.314248962E0,6.584208069E0
4.606853749E-1,-3.297193451E0,-5.422174530E0,6.744674377E0
4.706563749E-1,-3.422183533E0,-5.462440796E0,6.810537415E0
4.806263749E-1,-3.557202759E0,-5.444927216E0,6.892866211E0
4.905963750E-1,-3.630250854E0,-5.650300140E0,7.161707153E0
5.005663750E-1,-3.600163422E0,-6.122118988E0,7.454797668E0
5.105363750E-1,-3.521576843E0,-6.599626007E0,7.722590790E0
5.205073750E-1,-3.375929718E0,-6.890920258E0,7.996970215E0
5.304773750E-1,-3.205733643E0,-7.003635864E0,8.152646484E0
5.404473750E-1,-3.243455200E0,-7.052284698E0,8.088280334E0
5.504173751E-1,-3.426674194E0,-7.179520111E0,7.854765930E0
5.603873751E-1,-3.534300385E0,-7.529492340E0,7.592361603E0
5.703583751E-1,-3.534899139E0,-7.833659821E0,7.350165253E0
5.803283751E-1,-3.595373383E0,-7.921078033E0,7.134314117E0
5.902983751E-1,-3.803440704E0,-7.806715851E0,7.066205750E0
6.002683749E-1,-4.054468689E0,-7.762857056E0,7.210954742E0
6.102383749E-1,-4.088298340E0,-7.864944763E0,7.451354828E0
6.202093749E-1,-3.895798645E0,-8.125403137E0,7.601941681E0
6.301793749E-1,-3.510200500E0,-8.582103424E0,7.627837830E0
6.401493750E-1,-2.944077759E0,-9.045689392E0,7.494165802E0
6.501193750E-1,-2.397564240E0,-9.281299438E0,7.176526337E0
6.600893750E-1,-2.028880920E0,-9.060658264E0,6.789281616E0
6.700603750E-1,-1.856140137E0,-8.602910156E0,6.512656860E0
6.800303750E-1,-1.840422821E0,-8.217611389E0,6.460415497E0
6.900003750E-1,-1.895807648E0,-8.027357025E0,6.617289276E0
6.999703750E-1,-1.891316986E0,-7.844587097E0,6.872209167E0
7.099403751E-1,-1.796863403E0,-7.621251526E0,7.126230927E0
7.199113751E-1,-1.657353516E0,-7.530540161E0,7.395371246E0
7.298813751E-1,-1.469943237E0,-7.584877167E0,7.609276428E0
7.398513751E-1,-1.284478912E0,-7.649393005E0,7.798482971E0
7.498213751E-1,-1.122665405E0,-7.584428101E0,8.009843445E0
7.597913749E-1,-1.022074585E0,-7.350614319E0,8.184829559E0
7.697623749E-1,-1.102457428E0,-6.975195007E0,8.296497345E0
7.797323749E-1,-1.214574280E0,-6.646777954E0,8.381221161E0
7.897023750E-1,-1.235081635E0,-6.444099426E0,8.369545441E0
7.996723750E-1,-1.233135681E0,-6.269263000E0,8.226143646E0
8.096423750E-1,-1.290466461E0,-6.077960815E0,8.012537842E0
8.196133750E-1,-1.317410431E0,-5.944288788E0,7.877069550E0
8.295833750E-1,-1.168021088E0,-5.864953766E0,7.861352234E0
8.395533750E-1,-8.402027893E-1,-5.777385864E0,7.880063324E0
8.495233750E-1,-5.284011841E-1,-5.595963135E0,7.730374603E0
8.594933751E-1,-4.083508301E-1,-5.444627838E0,7.534282379E0
8.694643751E-1,-2.950364685E-1,-5.523364105E0,7.532486115E0
8.794343751E-1,-1.892065430E-1,-5.801186371E0,7.570806427E0
8.894043751E-1,-1.052311707E-1,-6.168372803E0,7.463928680E0
8.993743751E-1,-3.113525391E-2,-6.369404755E0,7.386838989E0
9.093453749E-1,-1.056802368E-1,-6.387217712E0,7.175927582E0
9.193153749E-1,-1.923500061E-1,-6.161936188E0,6.924450531E0
9.292853749E-1,-3.370989990E-1,-5.929020538E0,6.755751343E0
9.392553749E-1,-5.456153870E-1,-5.820196838E0,6.740183716E0
9.492253750E-1,-6.746470642E-1,-5.852828979E0,6.940916290E0
9.591963750E-1,-7.532336426E-1,-5.845494232E0,7.082521820E0
9.691663750E-1,-8.741821289E-1,-5.767506409E0,7.078180847E0
9.791363750E-1,-9.624984741E-1,-5.692512360E0,7.115902405E0
9.891063750E-1,-9.592053223E-1,-5.605094147E0,7.188651123E0
9.990763750E-1,-7.728428650E-1,-5.650449829E0,7.230114899E0
1.009047375E0,-3.477268982E-1,-5.814808044E0,7.200177155E0
1.019017375E0,2.148033142E-1,-5.968388672E0,7.065606995E0
1.028987375E0,7.250921631E-1,-6.021079102E0,6.911577301E0
1.038957375E0,1.032103729E0,-5.975873108E0,6.757248230E0
1.048928375E0,1.150657196E0,-5.942642212E0,6.674769745E0
1.058898375E0,1.129551086E0,-5.967939606E0,6.679260406E0
1.068868375E0,1.030906219E0,-6.187832336E0,6.656956787E0
1.078838375E0,9.268725586E-1,-6.580316162E0,6.749165039E0
1.088808375E0,8.990304565E-1,-6.992558899E0,6.841522980E0
1.098779375E0,9.322613525E-1,-7.168293457E0,6.791826324E0
1.108749375E0,8.961863708E-1,-7.069648590E0,6.664141846E0
1.118719375E0,8.014334106E-1,-6.824458466E0,6.594536591E0
1.128689375E0,6.920109558E-1,-6.620582428E0,6.635700989E0
1.138660375E0,5.921685791E-1,-6.739884338E0,6.700965271E0
1.148630375E0,5.987548828E-1,-7.104675751E0,6.772217102E0
1.158600375E0,7.069798279E-1,-7.510481873E0,6.806495819E0
1.168570375E0,8.973838806E-1,-7.812404022E0,6.679559784E0
1.178540375E0,1.172212372E0,-8.011040955E0,6.530918884E0
1.188511375E0,1.473236389E0,-8.096064148E0,6.430328064E0
1.198481375E0,1.603914642E0,-8.021668854E0,6.285579071E0
1.208451375E0,1.528621216E0,-7.940537567E0,6.141728210E0
1.218421375E0,1.403032379E0,-7.778724060E0,6.290219421E0
1.228392375E0,1.414558411E0,-7.670648804E0,6.621779938E0
1.238362375E0,1.638792114E0,-7.725285187E0,6.817722473E0
1.248332375E0,2.092049561E0,-7.782915344E0,6.816524963E0
1.258302375E0,2.703677673E0,-7.735613708E0,6.730154572E0
1.268272375E0,3.295546875E0,-7.530240784E0,6.465654602E0
1.278243375E0,3.746858368E0,-7.230114899E0,6.060447235E0
1.288213375E0,3.986510010E0,-7.054080963E0,5.866750031E0
