"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.049145848E-2,-4.300673890E-1,3.972305954E-2,1.696791816E-1
3.046245826E-2,-5.657374102E-1,8.910454988E-2,2.145963228E-1
4.043345829E-2,-4.949565724E-1,1.440093201E-1,1.050060529E-1
5.040445831E-2,-3.574049172E-1,-1.693178236E-2,-8.027876258E-2
6.037645834E-2,-2.491434270E-1,-1.262165353E-1,-1.215875870E-1
7.034745836E-2,-1.283598322E-1,-6.986107081E-2,-1.009667963E-1
8.031845838E-2,-1.248763534E-1,-4.781940669E-2,-8.288077354E-2
9.028945840E-2,-2.303042829E-2,-1.017737120E-1,-9.770755827E-2
1.002604584E-1,2.379492250E-1,-2.533531299E-1,-7.421753883E-2
1.102314584E-1,3.914772275E-1,-3.320259547E-1,-1.482532293E-1
1.202024585E-1,3.831160015E-1,-3.499593651E-1,-1.772010398E-1
1.301734585E-1,3.349083397E-1,-3.013561392E-1,-1.143697840E-1
1.401444583E-1,2.214077443E-1,-3.474757603E-1,-1.018742841E-1
1.501154583E-1,9.076428205E-2,-3.871502879E-1,-1.113970596E-1
1.600864583E-1,-3.795076847E-2,-4.042194799E-1,-8.844556868E-2
1.700574583E-1,-7.537411809E-2,-3.733900353E-1,-1.117209953E-1
1.800284584E-1,-3.603346646E-2,-3.370250317E-1,-1.409073722E-1
1.899994584E-1,6.428896666E-2,-2.071075013E-1,-1.500518328E-1
1.999704584E-1,1.765677863E-1,-1.472822991E-1,-2.211147988E-1
2.099424584E-1,1.281949407E-1,-8.389672726E-2,-2.872169870E-1
2.199134585E-1,3.100778461E-2,-4.544163644E-2,-3.072641659E-1
2.298844585E-1,-1.063126132E-1,-1.152091518E-1,-3.439957899E-1
2.398554585E-1,-2.631837612E-1,-2.107927090E-1,-3.197526491E-1
2.498264583E-1,-3.531981379E-1,-2.285834473E-1,-2.702039284E-1
2.597974583E-1,-4.070401767E-1,-2.493486643E-1,-2.695683360E-1
2.697684583E-1,-3.272727531E-1,-2.683971387E-1,-2.935477674E-1
2.797394583E-1,-1.650557882E-1,-1.819290984E-1,-4.361952710E-1
2.897104584E-1,-1.161678028E-1,-4.580533326E-2,-6.648336822E-1
2.996814584E-1,-2.542442456E-1,1.091265857E-1,-7.753080511E-1
3.096524584E-1,-5.479484260E-1,2.286258397E-1,-8.610972297E-1
3.196234584E-1,-8.771294180E-1,1.407068127E-1,-9.231759489E-1
3.295944585E-1,-1.153350424E0,6.319875330E-2,-8.416751182E-1
3.395654585E-1,-1.285590468E0,2.498953789E-2,-7.240075046E-1
3.495374583E-1,-1.329831671E0,9.655156374E-2,-6.325348324E-1
3.595084583E-1,-1.330943519E0,1.424840739E-1,-6.198171383E-1
3.694794583E-1,-1.277664860E0,2.067239240E-1,-5.785872513E-1
3.794504583E-1,-1.182563698E0,1.626017118E-1,-7.156266904E-1
3.894214584E-1,-1.182896697E0,-5.735826194E-3,-9.047583890E-1
3.993924584E-1,-1.198361413E0,-2.332626817E-1,-1.049675197E0
4.093630000E-1,-1.195437220E0,-4.597294369E-1,-1.061766654E0
4.193340000E-1,-1.242262015E0,-5.577042130E-1,-8.986474639E-1
4.293050000E-1,-1.313865556E0,-4.715133306E-1,-6.931704587E-1
4.392760000E-1,-1.373657430E0,-2.194635451E-1,-4.062698060E-1
4.492470000E-1,-1.274829252E0,2.271380156E-2,-1.193820173E-1
4.592180001E-1,-1.094243552E0,1.350613260E-1,8.442853153E-2
4.691890001E-1,-8.235540122E-1,4.124625921E-3,1.523410177E-1
4.791600001E-1,-5.572592399E-1,-2.742925939E-1,2.355661923E-1
4.891310001E-1,-3.342660230E-1,-6.154480988E-1,3.211641669E-1
4.991030002E-1,-1.014342812E-1,-8.949575785E-1,3.592815810E-1
5.090739999E-1,1.881920511E-1,-1.053015127E0,3.492424965E-1
5.190450000E-1,3.016987860E-1,-1.054464651E0,2.828134489E-1
5.290160000E-1,3.079006353E-1,-9.905303183E-1,2.561004442E-1
5.389870000E-1,2.720662665E-1,-8.619687572E-1,3.057690328E-1
5.489580000E-1,2.099583113E-1,-6.672646621E-1,2.830344737E-1
5.589290000E-1,9.338120341E-2,-4.777590340E-1,2.138320917E-1
5.689000001E-1,-9.493831694E-3,-2.967941415E-1,2.101986319E-1
5.788710001E-1,6.291896403E-2,-2.898692840E-1,2.325390887E-1
5.888420001E-1,2.470473464E-1,-3.908220470E-1,2.472577000E-1
5.988130001E-1,3.896232216E-1,-5.285181284E-1,2.134935379E-1
6.087840002E-1,4.221544982E-1,-5.134899071E-1,3.972510606E-1
6.187549999E-1,3.970155640E-1,-5.364048529E-1,6.368711275E-1
6.287260000E-1,3.890270980E-1,-6.171525621E-1,9.050951886E-1
6.386970000E-1,3.043341261E-1,-5.787875184E-1,1.011236771E0
6.486680000E-1,2.913553539E-1,-4.055248708E-1,9.990190136E-1
6.586400000E-1,-2.715520039E-2,-1.163712859E-1,1.073542947E0
6.686110001E-1,-4.292885399E-1,-3.057245940E-2,1.067164804E0
6.785820001E-1,-5.304266596E-1,-8.157947570E-2,9.938547528E-1
6.885530001E-1,-4.912650789E-1,-1.814525503E-1,7.667997676E-1
6.985240001E-1,-2.876852028E-1,-3.569500038E-1,6.050049716E-1
7.084950001E-1,9.484329969E-3,-4.769553342E-1,6.169929332E-1
7.184659999E-1,4.871514165E-1,-4.476461658E-1,6.329078847E-1
7.284370000E-1,9.702524668E-1,-3.580706227E-1,7.212259841E-1
7.384080000E-1,1.454286440E0,-3.219430161E-1,7.282952678E-1
7.483790000E-1,1.788608597E0,-2.292757577E-1,7.695719326E-1
7.583500000E-1,1.913524419E0,-1.120484394E-1,7.428139043E-1
7.683210000E-1,1.894137975E0,-7.707711965E-2,7.126095271E-1
7.782920001E-1,1.871706740E0,-9.194644287E-2,7.699110711E-1
7.882630001E-1,1.808828122E0,-1.172356506E-1,7.679873371E-1
7.982340001E-1,1.761386007E0,-2.551072946E-1,6.978435534E-1
8.082050001E-1,1.688226814E0,-3.394115728E-1,7.543019289E-1
8.181770002E-1,1.631059902E0,-3.442207615E-1,8.597658187E-1
8.281479999E-1,1.546221773E0,-3.610195197E-1,8.185066956E-1
8.381190000E-1,1.432527489E0,-3.359105524E-1,7.706934285E-1
8.480900000E-1,1.262401142E0,-3.156595981E-1,8.183955985E-1
8.580610000E-1,1.083139470E0,-3.450713852E-1,8.199538815E-1
8.680320000E-1,8.928402286E-1,-4.093698536E-1,7.997926819E-1
8.780030000E-1,7.879098972E-1,-4.870831503E-1,6.935370791E-1
8.879740001E-1,7.601795501E-1,-5.715233763E-1,5.859401250E-1
8.979450001E-1,7.852340651E-1,-7.384770975E-1,3.512451679E-1
9.079160001E-1,9.745136983E-1,-7.291760778E-1,2.042104983E-1
9.178870001E-1,1.154741988E0,-5.928576004E-1,1.169595158E-1
9.278580002E-1,1.113841518E0,-4.329192588E-1,7.419298053E-2
9.378289999E-1,1.024424800E0,-2.555322045E-1,-9.399165273E-2
9.478000000E-1,9.375359796E-1,-1.366225874E-1,-2.352516121E-1
9.577710000E-1,7.450196202E-1,-2.399297135E-2,-2.588451272E-1
9.677420000E-1,5.225350015E-1,-4.336731842E-2,-3.477245593E-1
9.777140000E-1,3.677066879E-1,-2.403466931E-2,-2.786373675E-1
9.876850001E-1,2.340287400E-1,-3.717897255E-2,-2.011097199E-1
9.976560001E-1,1.354479183E-1,-8.443010297E-2,-1.295187503E-1
1.007627000E0,1.487128570E-1,-1.264010880E-1,-5.932585001E-3
1.017598000E0,2.678908064E-1,-6.442418352E-2,4.666078091E-2
1.027569000E0,4.179260477E-1,-8.718702860E-2,2.684924483E-2
1.037540000E0,5.667847927E-1,-2.718738201E-1,-1.345707446E-1
1.047511000E0,6.296867998E-1,-4.095175689E-1,-2.454398006E-1
1.057482000E0,6.576168294E-1,-5.536987972E-1,-3.830341405E-1
1.067453000E0,7.017552676E-1,-6.384470983E-1,-3.572292084E-1
1.077424000E0,7.100029115E-1,-7.399167551E-1,-3.397571433E-1
1.087395000E0,4.830078603E-1,-8.166354404E-1,-3.579302895E-1
1.097366000E0,2.149749300E-1,-8.333821584E-1,-3.718747294E-1
1.107337000E0,-5.096016549E-2,-7.468116456E-1,-2.374384707E-1
1.117308000E0,-2.128814806E-1,-6.230616121E-1,-2.864597726E-1
1.127279000E0,-2.941688879E-1,-3.758452812E-1,-3.425562054E-1
1.137250000E0,-3.172991574E-1,-1.053906535E-1,-5.309716201E-1
1.147221000E0,-2.052724989E-1,-6.514660701E-2,-7.588797140E-1
1.157193000E0,7.966436639E-2,-7.293056667E-2,-9.492445904E-1
1.167164000E0,2.743117435E-1,-2.521410021E-1,-1.284906344E0
1.177135000E0,2.328095224E-1,-3.914427289E-1,-1.613433325E0
1.187106000E0,8.742888406E-2,-3.400638297E-1,-1.623837860E0
1.197077000E0,-1.157026568E-1,-1.769832310E-1,-2.088045972E0
1.207048000E0,-5.648017095E-1,4.808340847E-2,-2.438341552E0
1.217019000E0,-1.312511780E0,2.623882475E-1,-2.715707735E0
1.226990000E0,-1.776871481E0,2.494001198E-1,-2.634018624E0
1.236961000E0,-1.944012824E0,1.060331163E-1,-2.082688168E0
1.246932000E0,-1.685730199E0,-4.032239914E-1,-1.534563156E0
1.256903000E0,-1.439600135E0,-7.989831349E-1,-1.125712974E0
1.266874000E0,-1.349512522E0,-7.443531838E-1,-9.583633232E-1
1.276845000E0,-1.225690275E0,-7.419748288E-1,-6.602535582E-1
1.286816000E0,-1.066435510E0,-5.705444062E-1,-4.411291516E-1
1.296787000E0,-7.054319237E-1,-1.698616147E-1,-6.783308101E-1
1.306758000E0,-2.570871618E-1,2.975946254E-1,-9.346516943E-1
1.316729000E0,2.283062893E-1,8.212256509E-1,-1.092235326E0
1.326700000E0,6.387156317E-1,1.075198001E0,-1.129827075E0
1.336672000E0,1.004302558E0,1.046897770E0,-1.342860437E0
1.346643000E0,1.348710722E0,5.176119018E-1,-1.472928826E0
1.356614000E0,1.628137026E0,9.603174627E-3,-1.405964758E0
1.366585000E0,1.816216372E0,-1.287767386E-1,-1.229062511E0
1.376556000E0,1.800116502E0,-9.164955050E-2,-1.092030088E0
1.386527000E0,1.441640521E0,-1.328212577E-1,-1.059420167E0
1.396498000E0,6.949674542E-1,-8.346344858E-2,-1.199251066E0
1.406468875E0,-1.112907864E-1,1.198474556E-2,-1.315338762E0
1.416439875E0,-7.214073940E-1,-2.991368285E-1,-1.191036898E0
1.426410875E0,-1.070117648E0,-8.033290780E-1,-7.833567435E-1
1.436381875E0,-1.119364213E0,-1.016348114E0,-2.330267465E-1
1.446352875E0,-8.267825523E-1,-9.186513734E-1,3.040973139E-1
1.456323875E0,-2.359219953E-1,-5.582412797E-1,8.780828065E-1
1.466294875E0,5.227532123E-1,-2.085365608E-1,1.219508745E0
1.476265875E0,9.724000029E-1,-1.028151011E-1,1.296455764E0
1.486236875E0,9.080934946E-1,-9.530084431E-3,1.281167634E0
1.496207875E0,5.444781035E-1,2.620827305E-1,1.014321762E0
1.506178875E0,2.916284189E-1,5.608994240E-1,6.458027494E-1
1.516150875E0,2.608641708E-1,6.056402716E-1,4.760814679E-1
1.526121875E0,3.165353648E-1,5.780525234E-1,2.157914937E-1
1.536092875E0,2.506438226E-1,6.993749392E-1,1.122443211E-1
1.546063875E0,1.092964473E-1,6.619203070E-1,2.348282737E-1
1.556034875E0,1.145291206E-1,7.507880446E-1,3.418451840E-1
1.566005875E0,2.307295217E-1,6.807199824E-1,2.812539965E-1
1.575976875E0,2.759970573E-1,5.554983509E-1,2.961889547E-1
1.585947875E0,3.258548033E-1,4.273767927E-1,3.098059505E-1
1.595918875E0,3.573835018E-1,2.131134689E-1,3.529396909E-1
1.605889875E0,2.987036960E-1,-6.570516229E-2,3.232527924E-1
1.615860875E0,3.197497986E-1,-3.712195489E-1,1.409313458E-1
