"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.177135000E0,1.122420430E0,5.262770057E-1,-8.662099838E-1
1.187106000E0,1.029624701E0,5.129449368E-1,-8.164115548E-1
1.197077000E0,9.113076329E-1,4.892228246E-1,-8.041319251E-1
1.207048000E0,7.686564922E-1,4.381399155E-1,-7.817054391E-1
1.217019000E0,6.759587526E-1,3.753715754E-1,-7.231259942E-1
1.226990000E0,6.054845452E-1,2.592833340E-1,-6.309462786E-1
1.236961000E0,5.787124634E-1,1.002101526E-1,-5.602735281E-1
1.246932000E0,5.870707631E-1,-8.577702194E-2,-4.944223166E-1
1.256903000E0,5.733603835E-1,-2.383350283E-1,-3.823015392E-1
1.266874000E0,5.603234172E-1,-4.153763652E-1,-2.825682759E-1
1.276845000E0,5.033488870E-1,-6.309105158E-1,-2.479343563E-1
1.286816000E0,4.236969352E-1,-8.158851862E-1,-2.608759701E-1
1.296787000E0,3.400616050E-1,-9.147768617E-1,-3.173715174E-1
1.306758000E0,2.437281609E-1,-9.163518548E-1,-3.653686047E-1
1.316729000E0,1.620809734E-1,-8.111155033E-1,-3.575305641E-1
1.326700000E0,1.352733225E-1,-6.037258506E-1,-2.745145261E-1
1.336672000E0,1.135908440E-1,-3.194142878E-1,-1.845811009E-1
1.346643000E0,7.603867352E-2,-4.650019482E-2,-1.546322554E-1
1.356614000E0,1.354837324E-2,1.808553785E-1,-1.700643748E-1
1.366585000E0,-7.063601166E-2,3.488065898E-1,-2.188585401E-1
1.376556000E0,-1.340249926E-1,4.805859625E-1,-2.835569084E-1
1.386527000E0,-1.954425573E-1,5.535920262E-1,-3.341329992E-1
1.396498000E0,-2.501987815E-1,5.258642435E-1,-3.262162805E-1
1.406468875E0,-2.848095000E-1,3.658530414E-1,-3.024140298E-1
1.416439875E0,-2.843879759E-1,1.029844061E-1,-2.879834473E-1
1.426410875E0,-2.612581551E-1,-2.233446985E-1,-2.711184621E-1
1.436381875E0,-1.812281162E-1,-4.844608903E-1,-2.456035465E-1
1.446352875E0,-9.371611476E-2,-6.497126818E-1,-2.206342816E-1
1.456323875E0,-3.026853502E-2,-7.354152203E-1,-1.993312240E-1
1.466294875E0,3.739732876E-2,-7.452255487E-1,-1.792453974E-1
1.476265875E0,8.384818584E-2,-6.627065539E-1,-1.508216709E-1
1.486236875E0,7.335373014E-2,-5.006417632E-1,-1.153201312E-1
1.496207875E0,3.429650515E-2,-3.247878551E-1,-8.058399707E-2
1.506178875E0,1.788930036E-2,-2.575688660E-1,-2.759455144E-2
1.516150875E0,3.808413073E-2,-2.684145868E-1,3.851899505E-2
1.526121875E0,5.010697246E-2,-2.433246672E-1,9.858019650E-2
1.536092875E0,9.022656083E-2,-2.224484682E-1,1.445335597E-1
1.546063875E0,1.332637817E-1,-2.423611879E-1,1.911324859E-1
1.556034875E0,1.585307419E-1,-2.701638639E-1,2.340004444E-1
1.566005875E0,1.690182835E-1,-3.058254421E-1,2.668817043E-1
1.575976875E0,1.802550852E-1,-3.758933544E-1,3.138833940E-1
1.585947875E0,2.092803568E-1,-4.215220809E-1,3.559924960E-1
1.595918875E0,2.523710430E-1,-4.161161482E-1,3.988025784E-1
1.605889875E0,2.918135226E-1,-3.629948795E-1,4.506122470E-1
1.615860875E0,3.192445338E-1,-2.671722770E-1,4.762401581E-1
1.625831875E0,3.535085022E-1,-1.708947420E-1,4.942846596E-1
1.635802875E0,3.843026757E-1,-1.019240990E-1,5.446859598E-1
1.645773875E0,3.517993391E-1,-6.613293663E-3,5.873274207E-1
1.655744875E0,2.903899550E-1,1.531580538E-1,5.638335347E-1
1.665715875E0,2.307668179E-1,2.433854192E-1,6.052225232E-1
1.675686875E0,2.065565437E-1,2.106378675E-1,6.544662118E-1
1.685657875E0,1.993923783E-1,1.543951035E-1,6.828536987E-1
1.695628875E0,2.099302858E-1,1.086910293E-1,7.012723088E-1
1.705599875E0,2.116703987E-1,1.420660410E-2,7.033676505E-1
1.715571875E0,2.474464923E-1,-8.342436701E-2,7.055456638E-1
1.725542875E0,2.984532118E-1,-1.683528423E-1,7.037123442E-1
1.735513875E0,3.154107034E-1,-2.156246006E-1,7.024761438E-1
1.745484875E0,2.806170583E-1,-2.167215645E-1,6.901856661E-1
1.755455875E0,2.177883983E-1,-1.905980706E-1,7.057079673E-1
1.765426875E0,1.664410681E-1,-1.373662651E-1,7.335829735E-1
1.775397875E0,1.420687139E-1,-5.740977079E-2,7.270167470E-1
1.785368875E0,1.861695945E-1,2.586381324E-2,7.047072053E-1
1.795339875E0,2.654105425E-1,7.637590915E-2,6.762162447E-1
1.805310875E0,3.624105752E-1,1.231681779E-1,6.651034355E-1
1.815281875E0,4.582643211E-1,1.386225820E-1,6.536185145E-1
1.825252875E0,5.573011637E-1,7.525426894E-2,6.556558013E-1
1.835223875E0,6.419049501E-1,-1.763230562E-2,6.601251960E-1
1.845194875E0,6.924634576E-1,-1.231374294E-1,6.497063637E-1
1.855165875E0,7.415260673E-1,-2.371912152E-1,5.962073803E-1
1.865136875E0,7.845087051E-1,-2.297122478E-1,4.731889963E-1
1.875107875E0,8.350393176E-1,-3.027863801E-1,4.983651042E-1
1.885078875E0,9.209542274E-1,-3.594123721E-1,4.649032652E-1
1.895049875E0,1.014630914E0,-3.646339774E-1,4.139814675E-1
1.905020875E0,1.092020392E0,-3.050771654E-1,3.472349346E-1
1.914991875E0,1.114170313E0,-3.006364107E-1,4.135482013E-1
1.924963875E0,1.113578200E0,-3.922280967E-1,4.621580839E-1
1.934934875E0,1.074443817E0,-5.586217046E-1,4.236440957E-1
1.944905875E0,1.051996827E0,-6.558550596E-1,3.562258780E-1
1.954876875E0,1.035735726E0,-6.295607090E-1,3.152245283E-1
1.964847875E0,1.005281329E0,-6.164337397E-1,3.042661548E-1
1.974818875E0,9.826527834E-1,-6.937609911E-1,2.791874111E-1
1.984789875E0,1.012395620E0,-7.624050379E-1,1.815668344E-1
1.994760875E0,9.898111820E-1,-8.166213632E-1,6.882267445E-2
2.004731875E0,9.721419215E-1,-8.983569741E-1,6.953293830E-2
2.014702875E0,1.001142502E0,-9.604916573E-1,1.621389687E-1
2.024673875E0,1.050128937E0,-1.091550827E0,2.024278045E-1
2.034644875E0,1.053677320E0,-1.291211605E0,1.811836213E-1
2.044615875E0,1.000805020E0,-1.486057997E0,1.998102963E-1
2.054586875E0,9.356874228E-1,-1.614761829E0,2.244401276E-1
2.064557875E0,8.886687756E-1,-1.678620696E0,2.146639377E-1
2.074528875E0,8.901638389E-1,-1.646912575E0,2.292531431E-1
2.084499875E0,9.508623481E-1,-1.482707024E0,2.462033629E-1
2.094470875E0,1.090881705E0,-1.255402327E0,2.493175566E-1
2.104441875E0,1.268342972E0,-9.379687309E-1,2.295129597E-1
2.114412875E0,1.416987538E0,-6.526973844E-1,1.499148756E-1
2.124383875E0,1.496535897E0,-4.147697985E-1,7.280997932E-2
2.134354875E0,1.518440604E0,-1.358303577E-1,9.074351192E-2
2.144326875E0,1.520108104E0,1.425621063E-1,1.485109329E-1
2.154297875E0,1.459519506E0,4.698046446E-1,2.159254402E-1
2.164268875E0,1.380153537E0,7.778349519E-1,3.241477907E-1
2.174239875E0,1.286002636E0,1.023339272E0,4.264530838E-1
2.184210875E0,1.218740225E0,1.170133233E0,4.965629280E-1
2.194181875E0,1.189858079E0,1.198683977E0,5.113095641E-1
2.204152875E0,1.150678754E0,1.108454466E0,5.155751109E-1
2.214123875E0,1.093584538E0,9.653862715E-1,5.024461150E-1
2.224094875E0,1.021924973E0,8.358559608E-1,4.845192730E-1
2.234065875E0,9.318526983E-1,7.955839634E-1,4.768232107E-1
2.244036875E0,8.452339172E-1,8.233237267E-1,4.789880812E-1
2.254007875E0,7.709230185E-1,7.877842188E-1,4.727119207E-1
2.263978875E0,7.229565978E-1,7.039636374E-1,4.615804553E-1
2.273949875E0,7.267749906E-1,6.016572714E-1,4.681376815E-1
2.283920875E0,6.966605783E-1,5.949887633E-1,5.014777780E-1
2.293891875E0,6.020659804E-1,6.285912991E-1,4.429650605E-1
2.303862875E0,5.558393598E-1,6.131957769E-1,2.656334043E-1
2.313833875E0,5.852537751E-1,6.139450073E-1,9.389541298E-2
2.323804875E0,6.060176492E-1,6.958014965E-1,3.936240077E-2
2.333775875E0,6.012554765E-1,7.134115100E-1,4.333734140E-2
2.343746875E0,5.664128065E-1,6.278593540E-1,5.320009217E-2
2.353717875E0,5.244634151E-1,5.521074533E-1,1.016015932E-1
2.363688875E0,5.263127089E-1,5.281088948E-1,1.924004704E-1
2.373659875E0,5.167722106E-1,6.577792168E-1,3.011699319E-1
2.383631875E0,4.883368313E-1,6.899341941E-1,2.862759233E-1
2.393602875E0,4.591136277E-1,6.397847533E-1,2.101092339E-1
2.403573875E0,3.787002861E-1,7.159724832E-1,1.444987953E-1
2.413545333E0,2.723924518E-1,7.721924186E-1,6.756690890E-2
2.423516333E0,1.756110787E-1,7.199907303E-1,1.051880140E-2
2.433487333E0,1.281113625E-1,5.597828031E-1,-2.507818118E-2
2.443458333E0,1.500776410E-1,3.188420832E-1,-5.229355395E-2
2.453429333E0,1.340208650E-1,2.191633433E-1,-1.761481538E-2
2.463400333E0,8.513747156E-2,2.530797720E-1,3.552297130E-2
2.473371333E0,4.039785638E-2,2.926315963E-1,4.137667269E-2
2.483342333E0,-1.616475359E-2,3.391772807E-1,1.053673308E-2
2.493313333E0,-2.707386017E-2,3.773755133E-1,-5.126648583E-3
2.503284333E0,-5.570167210E-3,5.181376934E-1,6.866927445E-2
2.513255333E0,3.121394478E-2,6.510010958E-1,1.015514135E-1
2.523226333E0,1.343872100E-1,5.934273005E-1,1.303646341E-2
2.533197333E0,2.439734638E-1,5.572190881E-1,-3.649840504E-2
2.543168333E0,2.794267833E-1,5.244678259E-1,-1.154298708E-2
2.553139333E0,2.206458002E-1,3.860903084E-1,-2.924512327E-2
2.563110333E0,1.445987076E-1,2.276894599E-1,-8.311340958E-2
2.573081333E0,1.245045066E-1,1.674478948E-1,-1.171333641E-1
2.583052333E0,1.542623937E-1,1.431867629E-1,-9.091667086E-2
2.593023333E0,1.767412275E-1,1.847564876E-1,-8.831142914E-4
2.602994333E0,1.833477318E-1,1.765025407E-1,5.660228059E-2
2.612965333E0,1.421976388E-1,1.662607640E-1,1.159178913E-1
2.622936333E0,1.325910073E-2,1.873993427E-1,1.879689246E-1
2.632908333E0,-1.149344221E-1,2.171040885E-2,2.650872171E-1
2.642879333E0,-2.052989304E-1,-1.758993417E-1,4.224651158E-1
2.652850333E0,-2.667846084E-1,-2.995157838E-1,5.722298026E-1
2.662821333E0,-3.225946128E-1,-3.768582344E-1,5.731754899E-1
2.672792333E0,-3.669469357E-1,-3.806548715E-1,5.111323595E-1
2.682763333E0,-4.435676634E-1,-4.326261878E-1,4.778015912E-1
2.692734333E0,-5.255259871E-1,-4.567231238E-1,4.716123044E-1
2.702705333E0,-6.263844371E-1,-4.772116244E-1,4.929431677E-1
2.712676333E0,-8.019233346E-1,-4.100917578E-1,5.593608022E-1
2.722647333E0,-1.038149595E0,-3.734133840E-1,7.240435481E-1
2.732618333E0,-1.171114683E0,-5.569814444E-1,9.325497150E-1
2.742589333E0,-1.243414402E0,-9.345237017E-1,9.613690972E-1
2.752560333E0,-7.208248377E-1,-8.641862273E-1,6.255218983E-1
2.762531333E0,-1.670620739E-1,-1.293543100E0,3.041998446E-1
2.772502333E0,-1.326752305E-1,-2.167193890E0,1.056605652E-1
2.782473333E0,-5.711495504E-2,-2.395281315E0,-1.744352281E-2
2.792444333E0,1.526893815E-3,-2.131714106E0,-2.178447843E-1
2.802415333E0,-7.004010025E-3,-1.699225783E0,-3.407214284E-1
2.812386333E0,-2.253879048E-2,-1.304971099E0,-3.982240260E-1
2.822357333E0,6.303949654E-2,-9.682697654E-1,-5.387555361E-1
2.832328333E0,1.077399626E-1,-6.254436970E-1,-7.247517705E-1
2.842299333E0,5.593242124E-2,-3.517248034E-1,-9.466229081E-1
2.852270333E0,-3.730024025E-2,-2.633081973E-1,-1.188449860E0
2.862241333E0,-3.380883485E-2,-2.683506310E-1,-1.283186555E0
2.872212333E0,2.562575601E-2,-4.383346438E-1,-1.251393676E0
2.882183333E0,2.459085174E-2,-8.288760185E-1,-1.319503188E0
2.892154333E0,-2.225902490E-2,-1.286196232E0,-1.471181035E0
2.902125333E0,-1.106389333E-2,-1.607753038E0,-1.496110082E0
2.912096333E0,6.772799045E-2,-1.838284612E0,-1.340673804E0
2.922067333E0,1.763127893E-1,-1.965554953E0,-1.103617787E0
2.932038333E0,2.580218911E-1,-1.942391276E0,-9.558507800E-1
2.942010333E0,4.707778096E-1,-1.858842015E0,-1.076038718E0
2.951981333E0,7.963048816E-1,-1.598152757E0,-1.369106412E0
2.961952333E0,9.107960463E-1,-7.304426432E-1,-1.414136171E0
2.971923333E0,7.216639519E-1,3.911826909E-1,-1.208341718E0
2.981894333E0,4.500659406E-1,1.245045424E0,-1.029354930E0
2.991865333E0,3.295573890E-1,1.600974202E0,-9.432113171E-1
3.001836333E0,3.589293957E-1,1.643052936E0,-7.808412910E-1
3.011807333E0,3.997329473E-1,1.605497718E0,-5.584882498E-1
3.021778333E0,4.053570032E-1,1.316041470E0,-5.158243775E-1
3.031749333E0,4.327836633E-1,7.248440385E-1,-6.889901161E-1
3.041720333E0,4.796901941E-1,1.602147371E-1,-8.967878222E-1
3.051691333E0,4.851468503E-1,-1.731844693E-1,-1.059840798E0
3.061662333E0,4.455581605E-1,-2.222457528E-1,-1.133964300E0
3.071633333E0,3.985057771E-1,-8.113583177E-2,-1.156577349E0
3.081604333E0,3.578563333E-1,1.376702785E-1,-1.110265255E0
3.091575333E0,3.334030509E-1,3.485071063E-1,-1.010601640E0
3.101546333E0,2.688834369E-1,5.720205903E-1,-8.710113168E-1
3.111517333E0,1.947503388E-1,7.720038891E-1,-7.337819934E-1
3.121488333E0,1.600818336E-1,8.614453673E-1,-6.125397086E-1
3.131459333E0,1.507208049E-1,9.378502965E-1,-4.959969819E-1
3.141430333E0,1.005175486E-1,1.018713236E0,-4.442957044E-1
3.151401333E0,6.391016394E-2,1.044976592E0,-4.536357522E-1
3.161372333E0,9.838131815E-2,9.248901606E-1,-4.718190432E-1
3.171343333E0,1.283533722E-1,6.933158636E-1,-5.347416401E-1
3.181314333E0,9.009252489E-2,4.257920086E-1,-5.916845202E-1
3.191285333E0,4.684611782E-2,2.207506001E-1,-6.126648188E-1
3.201256333E0,9.354401380E-3,9.743984789E-2,-6.376178265E-1
3.211227333E0,3.285368532E-2,1.410340797E-2,-6.361030340E-1
3.221198333E0,1.070658639E-1,-9.157720953E-2,-5.726606846E-1
3.231169333E0,1.489593685E-1,-1.667690873E-1,-5.328981280E-1
3.241140333E0,7.438179106E-2,-1.413396299E-1,-5.235062242E-1
3.251112333E0,-2.908811346E-2,5.788386334E-3,-5.281897783E-1
3.261083333E0,-5.775890872E-2,1.626898646E-1,-5.222999454E-1
3.271054333E0,-1.350622531E-2,2.616036534E-1,-4.675421715E-1
3.281025333E0,4.299433157E-2,2.910867035E-1,-3.891165853E-1
3.290996333E0,5.821488798E-2,2.447071970E-1,-3.175688684E-1
3.300967333E0,3.889258951E-2,1.492611021E-1,-3.032748997E-1
3.310938333E0,-1.587100700E-2,6.147629768E-2,-3.287578225E-1
3.320909333E0,-7.471967489E-2,4.339130223E-2,-3.345264792E-1
3.330880333E0,-8.820344508E-2,1.702440344E-2,-3.230445087E-1
3.340851333E0,-3.958983719E-2,-7.839667611E-3,-2.781611681E-1
3.350822333E0,1.172794495E-2,-3.430183604E-2,-2.222157121E-1
3.360793333E0,1.618447900E-2,-6.387943774E-2,-1.996685863E-1
3.370764333E0,-2.431359701E-2,-1.497394871E-2,-2.084668428E-1
3.380735333E0,-6.513772160E-2,9.423935413E-2,-2.093518078E-1
3.390706333E0,-7.158843428E-2,1.601478010E-1,-1.778319627E-1
3.400677333E0,-5.782415345E-2,1.851029545E-1,-1.302676350E-1
3.410648583E0,-3.691378608E-2,1.537597626E-1,-1.130725071E-1
3.420619583E0,-5.835229065E-3,7.858138531E-2,-1.384724081E-1
3.430590583E0,1.193428691E-2,-1.904522441E-2,-1.814148873E-1
3.440561583E0,1.629451988E-3,-1.449086219E-1,-2.021507919E-1
3.450532583E0,-6.472254544E-2,-2.770467699E-1,-1.860742718E-1
3.460503583E0,-1.105390340E-1,-4.090295732E-1,-1.647119820E-1
3.470474583E0,-7.300097495E-2,-4.780753553E-1,-1.309402734E-1
3.480445583E0,-1.091363025E-3,-4.515699744E-1,-7.932581753E-2
3.490416583E0,2.534695342E-2,-3.368070722E-1,-4.779490829E-2
3.500387583E0,-1.157091814E-3,-1.560838968E-1,-6.547269970E-2
3.510358583E0,-5.055132881E-2,3.117044084E-2,-9.443728626E-2
3.520329583E0,-9.150382131E-2,2.128353119E-1,-7.361962646E-2
3.530300583E0,-1.077111512E-1,3.567984402E-1,-1.256594993E-2
3.540271583E0,-9.228692204E-2,3.880240023E-1,5.813032389E-2
3.550242583E0,-6.980533898E-2,3.093312383E-1,1.081096977E-1
3.560213583E0,-6.041157246E-2,2.292390615E-1,1.276961863E-1
3.570184583E0,-6.994704902E-2,1.887004077E-1,1.264887303E-1
3.580155583E0,-6.284812093E-2,1.672752798E-1,1.043884903E-1
3.590126583E0,-4.490433261E-2,1.403381526E-1,3.760922700E-2
3.600097583E0,-3.480109945E-2,1.206307709E-1,-1.541803777E-2
3.610068583E0,-1.657327823E-2,9.042206407E-2,4.387568682E-3
3.620039583E0,-6.361387204E-3,6.555053592E-2,4.363137856E-2
3.630010583E0,-2.638931759E-2,5.797958001E-2,4.513058066E-2
3.639981583E0,-6.163678691E-2,1.349625140E-1,5.547216907E-2
3.649952583E0,-7.130227983E-2,2.338855714E-1,8.571800590E-2
3.659924583E0,-5.004945397E-2,2.902990282E-1,1.294670999E-1
3.669895583E0,-3.314522654E-2,3.011120558E-1,1.523443758E-1
3.679866583E0,-3.142642230E-2,2.866785228E-1,1.218810230E-1
3.689837583E0,-2.756931074E-2,2.618768215E-1,7.124417275E-2
3.699808583E0,-1.807753928E-2,2.340110987E-1,4.483386874E-2
3.709779583E0,9.279774968E-4,2.068560272E-1,6.697849184E-2
3.719750583E0,-6.746453699E-3,1.608594954E-1,1.068691835E-1
3.729721583E0,-2.989089489E-2,1.262442768E-1,1.466709077E-1
3.739692583E0,-2.416403219E-2,9.889335185E-2,1.586844176E-1
3.749663583E0,-1.269246638E-2,7.404445857E-2,1.455971152E-1
3.759634583E0,-1.662949473E-2,5.342507735E-2,1.265247613E-1
3.769605583E0,-3.116023540E-2,5.994609371E-2,1.404613554E-1
3.779576583E0,-5.525100976E-2,1.279059798E-1,1.726245880E-1
3.789547583E0,-8.555058390E-2,1.863556951E-1,1.731732041E-1
3.799518583E0,-1.091181189E-1,2.041887790E-1,1.782031208E-1
3.809489583E0,-9.916055948E-2,2.165652812E-1,2.390888482E-1
3.819460583E0,-7.428083569E-2,2.115896642E-1,3.028228581E-1
3.829431583E0,-7.559483498E-2,1.929914653E-1,3.514963686E-1
3.839402583E0,-9.899965674E-2,1.625673324E-1,3.843120635E-1
3.849373583E0,-1.226794198E-1,1.172901317E-1,3.901251853E-1
