"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.274450007E-2,2.540983582E1,3.092610168E1,-3.956857300E1
2.271449985E-2,2.541941833E1,3.085313416E1,-3.962390137E1
3.268549987E-2,2.534922791E1,3.088600159E1,-3.968209839E1
4.265549988E-2,2.510897827E1,3.090516663E1,-3.938287354E1
5.262649991E-2,2.502001190E1,3.065629578E1,-3.989837646E1
6.259649992E-2,2.491873932E1,3.067359924E1,-3.980166626E1
7.256649993E-2,2.525344849E1,3.041947937E1,-3.975967407E1
8.253749995E-2,2.533335114E1,3.030778503E1,-3.970800781E1
9.250749997E-2,2.524436188E1,3.019799805E1,-3.947726440E1
1.024785000E-1,2.546105957E1,3.027537537E1,-3.964059448E1
1.124485000E-1,2.552288055E1,3.046595764E1,-3.938574219E1
1.224195000E-1,2.560947418E1,3.022441101E1,-3.939743042E1
1.323895000E-1,2.565963745E1,2.997373962E1,-3.949407959E1
1.423595001E-1,2.574967194E1,2.998638916E1,-3.923614502E1
1.523305001E-1,2.592311096E1,3.026670837E1,-3.923251343E1
1.623004999E-1,2.607438660E1,3.010211182E1,-3.920907593E1
1.722714999E-1,2.603720856E1,3.005392456E1,-3.902279663E1
1.822414999E-1,2.600369263E1,3.033911133E1,-3.896258545E1
1.922124999E-1,2.595957947E1,3.044557190E1,-3.957009888E1
2.021824999E-1,2.603630829E1,3.005499268E1,-3.935388184E1
2.121524999E-1,2.632633972E1,3.008212280E1,-3.963241577E1
2.221235000E-1,2.607363129E1,3.031475830E1,-3.971154785E1
2.320935000E-1,2.633246613E1,3.015295410E1,-3.921731567E1
2.420645000E-1,2.649685669E1,2.996932983E1,-3.906607056E1
2.520345000E-1,2.657257080E1,3.006393433E1,-3.940808105E1
2.620055000E-1,2.681739807E1,2.995323181E1,-3.952062988E1
2.719755000E-1,2.693072510E1,2.981240845E1,-3.931076050E1
2.819465001E-1,2.678846741E1,2.997117615E1,-3.925051880E1
2.919164998E-1,2.700173187E1,3.007695007E1,-3.942526245E1
3.018864999E-1,2.709430695E1,2.994004822E1,-3.957836914E1
3.118574999E-1,2.713982391E1,3.004502869E1,-3.934619141E1
3.218274999E-1,2.712799835E1,3.014067078E1,-3.903793335E1
3.317984999E-1,2.711635590E1,2.992916870E1,-3.914913940E1
3.417684999E-1,2.719535828E1,2.986054993E1,-3.924987793E1
3.517384999E-1,2.713956451E1,3.005792236E1,-3.925955200E1
3.617095000E-1,2.724000549E1,2.997428894E1,-3.907476807E1
3.716795000E-1,2.740547943E1,2.973352051E1,-3.924710083E1
3.816505000E-1,2.764566803E1,2.975148010E1,-3.919598389E1
3.916205000E-1,2.774362183E1,2.949183655E1,-3.940835571E1
4.015915000E-1,2.782941437E1,2.965463257E1,-3.976370239E1
4.115615000E-1,2.765848541E1,2.969024658E1,-3.983120728E1
4.215325001E-1,2.767362213E1,2.960311890E1,-3.972998047E1
4.315024999E-1,2.782653046E1,2.948348999E1,-3.976983643E1
4.414724999E-1,2.763117981E1,2.932914734E1,-4.008428955E1
4.514434999E-1,2.753105927E1,2.916366577E1,-3.973666382E1
4.614134999E-1,2.752207947E1,2.870259094E1,-3.975512695E1
4.713844999E-1,2.764930725E1,2.842123413E1,-4.030395508E1
4.813544999E-1,2.744094086E1,2.810679626E1,-4.066101074E1
4.913244999E-1,2.748463440E1,2.766751099E1,-4.059332275E1
