"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.175842900E1,-2.164852905E1,-9.207382202E-1,-4.775332642E1
1.176839900E1,-2.158348083E1,-9.356460571E-1,-4.776608276E1
1.177836900E1,-2.138389587E1,-1.151626587E0,-4.786807251E1
1.178833900E1,-2.141670227E1,-7.978057861E-1,-4.827615356E1
1.179831000E1,-2.147566223E1,-6.890029907E-1,-4.818444824E1
1.180828000E1,-2.108866882E1,-5.612182617E-1,-4.791186523E1
1.181825000E1,-2.107809448E1,-4.071197510E-1,-4.809078979E1
1.182822000E1,-2.106785583E1,-1.764526367E-1,-4.815209961E1
1.183819000E1,-2.085421753E1,4.344940186E-2,-4.810513306E1
1.184816100E1,-2.064024353E1,-1.777343750E-1,-4.846438599E1
1.185813100E1,-2.044015503E1,-1.086807251E-1,-4.854193115E1
1.186810100E1,-1.953405762E1,4.084396362E-1,-4.850451660E1
1.187807100E1,-2.005123901E1,-3.053283691E-2,-4.834176636E1
1.188804250E1,-2.024028015E1,1.336669922E-1,-4.816061401E1
1.189801250E1,-2.052561951E1,5.242156982E-2,-4.860626221E1
1.190798250E1,-2.051359558E1,4.024581909E-1,-4.839147949E1
1.191795250E1,-2.037364197E1,5.969314575E-1,-4.833547974E1
1.192792350E1,-2.049050903E1,6.873855591E-1,-4.820977783E1
1.193789350E1,-2.066708374E1,8.028030396E-1,-4.791937256E1
1.194786350E1,-2.067187500E1,8.826446533E-1,-4.793624878E1
1.195783350E1,-2.077041626E1,9.719467163E-1,-4.777865601E1
1.196780350E1,-2.083958435E1,9.765167236E-1,-4.791925049E1
1.197777450E1,-2.088526917E1,7.623138428E-1,-4.830953979E1
1.198774450E1,-2.127674866E1,7.710800171E-1,-4.797134399E1
1.199771450E1,-2.160774231E1,9.304885864E-1,-4.803671265E1
1.200768450E1,-2.161393738E1,8.339385986E-1,-4.776168823E1
1.201765550E1,-2.191317749E1,1.143951416E0,-4.769506836E1
1.202762550E1,-2.201057434E1,1.141998291E0,-4.733129883E1
1.203759550E1,-2.220217896E1,1.323463440E0,-4.738577271E1
1.204756550E1,-2.225999451E1,1.439491272E0,-4.783471680E1
1.205753650E1,-2.202790833E1,1.426605225E0,-4.755584717E1
1.206750650E1,-2.171267700E1,1.512680054E0,-4.766171265E1
1.207747650E1,-2.148072815E1,1.443901062E0,-4.834500122E1
1.208744650E1,-2.143226624E1,1.340927124E0,-4.814144897E1
1.209741650E1,-2.122302246E1,1.472419739E0,-4.822463989E1
1.210738750E1,-2.131208801E1,1.254707336E0,-4.781250000E1
1.211735750E1,-2.137689209E1,1.529479980E0,-4.745346069E1
1.212732750E1,-2.136932373E1,1.387466431E0,-4.745245361E1
1.213729750E1,-2.158013916E1,1.363113403E0,-4.753823853E1
1.214726850E1,-2.178927612E1,1.067390442E0,-4.738385010E1
1.215723850E1,-2.197154236E1,8.459320068E-1,-4.755722046E1
1.216720850E1,-2.210934448E1,8.547515869E-1,-4.759188843E1
1.217717850E1,-2.234899902E1,1.144950867E0,-4.765734863E1
1.218714950E1,-2.239239502E1,1.276458740E0,-4.774267578E1
1.219711950E1,-2.244255066E1,1.148513794E0,-4.753512573E1
1.220708950E1,-2.266621399E1,9.745330811E-1,-4.764254761E1
1.221705950E1,-2.260714722E1,8.771820068E-1,-4.759463501E1
1.222703050E1,-2.248164368E1,1.152374268E0,-4.745889282E1
1.223700050E1,-2.274795532E1,1.174118042E0,-4.745065308E1
1.224697050E1,-2.273220825E1,1.014823914E0,-4.707397461E1
1.225694050E1,-2.269813538E1,1.091514587E0,-4.753421021E1
1.226691050E1,-2.268273926E1,9.735488892E-1,-4.757159424E1
1.227688150E1,-2.252891541E1,9.519805908E-1,-4.772683716E1
1.228685150E1,-2.232484436E1,8.780899048E-1,-4.759317017E1
1.229682150E1,-2.227899170E1,1.038192749E0,-4.776239014E1
1.230679150E1,-2.243054199E1,1.110641479E0,-4.803063965E1
1.231676250E1,-2.245564270E1,8.140182495E-1,-4.803283691E1
1.232673250E1,-2.238247681E1,6.334609985E-1,-4.750347900E1
1.233670250E1,-2.248133850E1,5.554733276E-1,-4.776068115E1
1.234667250E1,-2.255456543E1,5.310287476E-1,-4.697863770E1
1.235664350E1,-2.231350708E1,6.126937866E-1,-4.681848145E1
1.236661350E1,-2.244140625E1,2.371139526E-1,-4.695578003E1
1.237658350E1,-2.257884216E1,3.924636841E-1,-4.726794434E1
1.238655350E1,-2.258906555E1,6.484909058E-1,-4.708117676E1
1.239652350E1,-2.234898376E1,5.944595337E-1,-4.735034180E1
1.240649450E1,-2.228297424E1,4.926071167E-1,-4.729269409E1
1.241646450E1,-2.226164246E1,3.569793701E-1,-4.718426514E1
1.242643450E1,-2.245394897E1,3.422775269E-1,-4.735830688E1
1.243640450E1,-2.227432251E1,4.413452148E-1,-4.741220093E1
1.244637550E1,-2.217562866E1,1.354064941E-1,-4.752795410E1
1.245634550E1,-2.212977600E1,3.061752319E-1,-4.769424438E1
1.246631550E1,-2.223019409E1,1.966171265E-1,-4.769274902E1
1.247628550E1,-2.219338989E1,9.088897705E-2,-4.777856445E1
1.248625650E1,-2.214846802E1,1.654815674E-2,-4.738571167E1
1.249622650E1,-2.237100220E1,-7.438659668E-2,-4.753277588E1
1.250619650E1,-2.236209106E1,-7.652282715E-2,-4.770227051E1
1.251616650E1,-2.239605713E1,-2.287445068E-1,-4.774554443E1
1.252613750E1,-2.228462219E1,-1.393661499E-1,-4.780883789E1
1.253610750E1,-2.238616943E1,-2.001113892E-1,-4.768835449E1
1.254607750E1,-2.248547363E1,-4.048461914E-1,-4.707385254E1
1.255604750E1,-2.263258362E1,-5.006866455E-1,-4.726138306E1
1.256601850E1,-2.281794739E1,-7.020645142E-1,-4.711062622E1
1.257598850E1,-2.304809570E1,-6.318511963E-1,-4.720526123E1
1.258595850E1,-2.304168701E1,-8.474197388E-1,-4.734683228E1
1.259592850E1,-2.329714966E1,-7.091445923E-1,-4.725973511E1
1.260589850E1,-2.276266479E1,-7.179489136E-1,-4.709875488E1
1.261586950E1,-2.260792542E1,-6.571731567E-1,-4.719775391E1
1.262583950E1,-2.241023254E1,-7.943801880E-1,-4.709805298E1
1.263580950E1,-2.215254211E1,-8.832397461E-1,-4.739389038E1
1.264577950E1,-2.208451843E1,-7.527618408E-1,-4.780001831E1
1.265575050E1,-2.198168945E1,-6.902694702E-1,-4.758062744E1
1.266572050E1,-2.220861816E1,-8.019485474E-1,-4.740084839E1
1.267569050E1,-2.209487915E1,-7.418594360E-1,-4.770672607E1
1.268566050E1,-2.227798462E1,-1.140014648E0,-4.739456177E1
1.269563150E1,-2.262738037E1,-1.407661438E0,-4.690866089E1
1.270560150E1,-2.295066833E1,-1.476951599E0,-4.677139282E1
1.271557150E1,-2.340225220E1,-1.634628296E0,-4.657080078E1
1.272554150E1,-2.364877319E1,-1.742759705E0,-4.620025635E1
1.273551250E1,-2.393063354E1,-1.851608276E0,-4.624301147E1
1.274548250E1,-2.426571655E1,-2.052154541E0,-4.636737061E1
1.275545250E1,-2.443817139E1,-1.973678589E0,-4.600875854E1
1.276542250E1,-2.474603271E1,-1.954467773E0,-4.605072021E1
1.277539350E1,-2.493722534E1,-1.886169434E0,-4.574432373E1
1.278536350E1,-2.507125854E1,-1.835258484E0,-4.594171143E1
1.279533350E1,-2.539843750E1,-2.014320374E0,-4.566168213E1
1.280530350E1,-2.547914124E1,-2.207550049E0,-4.548989868E1
1.281527450E1,-2.576574707E1,-2.346237183E0,-4.534841919E1
1.282524450E1,-2.591300964E1,-2.155609131E0,-4.543292236E1
1.283521450E1,-2.611369324E1,-2.332527161E0,-4.566366577E1
1.284518450E1,-2.631201172E1,-2.528091431E0,-4.543096924E1
1.285515550E1,-2.675282288E1,-2.727233887E0,-4.490155029E1
1.286512550E1,-2.681449890E1,-2.927856445E0,-4.453884888E1
1.287509550E1,-2.697808838E1,-2.830276489E0,-4.476739502E1
1.288506550E1,-2.694305420E1,-2.786308289E0,-4.528875732E1
1.289503571E1,-2.704238892E1,-2.977462769E0,-4.490954590E1
1.290500671E1,-2.694233704E1,-2.958457947E0,-4.434155273E1
1.291497671E1,-2.709043884E1,-2.979080200E0,-4.454678345E1
1.292494671E1,-2.694889832E1,-2.982673645E0,-4.469079590E1
1.293491671E1,-2.693476868E1,-3.024322510E0,-4.447177124E1
1.294488771E1,-2.711593628E1,-3.216171265E0,-4.468206787E1
1.295485771E1,-2.713235474E1,-3.282287598E0,-4.473867798E1
1.296482771E1,-2.711592102E1,-3.214660645E0,-4.488537598E1
1.297479771E1,-2.708949280E1,-3.199859619E0,-4.459207153E1
1.298476871E1,-2.709887695E1,-3.498870850E0,-4.467019653E1
1.299473871E1,-2.723245239E1,-3.305458069E0,-4.465722656E1
1.300470871E1,-2.757020569E1,-3.072624207E0,-4.455187988E1
1.301467871E1,-2.791902161E1,-3.188003540E0,-4.418237305E1
1.302464971E1,-2.785690308E1,-3.194763184E0,-4.426657104E1
1.303461971E1,-2.793577576E1,-3.328155518E0,-4.383044434E1
1.304458971E1,-2.805331421E1,-3.573982239E0,-4.375314331E1
1.305455971E1,-2.813687134E1,-3.644874573E0,-4.350482178E1
1.306453071E1,-2.797273254E1,-3.787101746E0,-4.365106201E1
1.307450071E1,-2.819146729E1,-3.700180054E0,-4.395602417E1
1.308447071E1,-2.817303467E1,-3.801612854E0,-4.361047363E1
1.309444071E1,-2.854124451E1,-3.828948975E0,-4.354116821E1
1.310441171E1,-2.882891846E1,-3.727180481E0,-4.351519775E1
1.311438171E1,-2.917604065E1,-3.853744507E0,-4.350814819E1
1.312435171E1,-2.943467712E1,-3.810333252E0,-4.321621704E1
1.313432171E1,-2.986247253E1,-3.929718018E0,-4.277447510E1
1.314429271E1,-3.039411926E1,-4.188713074E0,-4.222485352E1
1.315426271E1,-3.092247009E1,-4.270263672E0,-4.216052246E1
1.316423271E1,-3.115245056E1,-4.224296570E0,-4.164749146E1
1.317420271E1,-3.156413269E1,-3.895393372E0,-4.156704712E1
1.318417371E1,-3.237313843E1,-4.061340332E0,-4.074655151E1
1.319414371E1,-3.257949829E1,-3.970893860E0,-4.028128052E1
1.320411371E1,-3.304327393E1,-4.130554199E0,-3.997433472E1
1.321408371E1,-3.333204651E1,-3.832298279E0,-3.993765259E1
1.322405471E1,-3.364631653E1,-3.952339172E0,-3.979901123E1
1.323402471E1,-3.351777649E1,-4.022575378E0,-3.969540405E1
1.324399471E1,-3.364640808E1,-4.319625854E0,-3.973910522E1
1.325396471E1,-3.365045166E1,-4.226226807E0,-3.965008545E1
1.326393571E1,-3.390771484E1,-4.465736389E0,-3.939309692E1
1.327390571E1,-3.391894531E1,-4.261581421E0,-3.918145752E1
1.328387571E1,-3.441969299E1,-4.418266296E0,-3.896057129E1
1.329384571E1,-3.451145935E1,-4.554244995E0,-3.832601929E1
1.330381671E1,-3.474391174E1,-4.655586243E0,-3.807211304E1
1.331378671E1,-3.489733887E1,-4.777359009E0,-3.869195557E1
1.332375671E1,-3.495079041E1,-5.171577454E0,-3.787185669E1
1.333372671E1,-3.508094788E1,-5.455726624E0,-3.750201416E1
1.334369771E1,-3.511209106E1,-5.495338440E0,-3.749884033E1
1.335366771E1,-3.532662964E1,-5.626708984E0,-3.731069946E1
1.336363771E1,-3.560203552E1,-5.638565063E0,-3.733108521E1
1.337360771E1,-3.587762451E1,-5.893035889E0,-3.680746460E1
1.338357871E1,-3.601191711E1,-5.958267212E0,-3.672933960E1
1.339354871E1,-3.627235413E1,-5.948867798E0,-3.647006226E1
1.340351871E1,-3.644224548E1,-6.165016174E0,-3.638220215E1
1.341348971E1,-3.673265076E1,-6.132827759E0,-3.593264771E1
1.342345971E1,-3.698036194E1,-6.227531433E0,-3.579782104E1
