"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.133083530E-3,-4.766088867E0,-3.949387207E0,7.012766876E0
1.210308331E-2,-4.788392487E0,-3.983067169E0,6.963668976E0
2.207408333E-2,-4.831652527E0,-4.215683441E0,7.018904114E0
3.204408335E-2,-4.831652527E0,-4.464765472E0,7.107669525E0
4.201408336E-2,-4.881049805E0,-4.628075867E0,7.147337036E0
5.198508338E-2,-5.028193817E0,-4.650978241E0,7.195387115E0
6.195508339E-2,-5.176086273E0,-4.540208588E0,7.240593109E0
7.192608342E-2,-5.264552307E0,-4.455035706E0,7.242539063E0
8.189608343E-2,-5.206473083E0,-4.413122864E0,7.236551514E0
9.186608344E-2,-5.127138062E0,-4.381688232E0,7.249424744E0
1.018370835E-1,-5.049599304E0,-4.413871307E0,7.243586884E0
1.118070835E-1,-5.000202026E0,-4.464615784E0,7.244784393E0
1.217770835E-1,-5.003644867E0,-4.476291504E0,7.248526611E0
1.317480835E-1,-5.007836151E0,-4.388723602E0,7.228019257E0
1.417180835E-1,-5.039121094E0,-4.361330566E0,7.150779877E0
1.516880833E-1,-5.030439148E0,-4.369264069E0,7.121590576E0
1.616590833E-1,-5.059927826E0,-4.386178894E0,7.110363922E0
1.716290833E-1,-5.057832184E0,-4.385879517E0,7.151528320E0
1.816000834E-1,-5.095853119E0,-4.410578156E0,7.171885986E0
1.915700834E-1,-5.143304443E0,-4.410129089E0,7.121141510E0
2.015400834E-1,-5.231321411E0,-4.346212006E0,7.106172638E0
2.115110834E-1,-5.306914215E0,-4.255949707E0,7.116950226E0
2.214810834E-1,-5.333259430E0,-4.182901611E0,7.078779602E0
2.314510834E-1,-5.276826782E0,-4.094734955E0,7.017556915E0
2.414220835E-1,-5.164260864E0,-4.068838806E0,6.912325745E0
2.513920835E-1,-5.044060822E0,-4.157304840E0,6.790778503E0
2.613630835E-1,-4.981191559E0,-4.255650330E0,6.749314728E0
2.713330835E-1,-4.973856812E0,-4.360881500E0,6.728507996E0
2.813030418E-1,-5.013224945E0,-4.401746521E0,6.703060913E0
2.912740416E-1,-5.130281525E0,-4.343218231E0,6.700965271E0
3.012440416E-1,-5.220543823E0,-4.266427917E0,6.671476593E0
3.112140417E-1,-5.296885071E0,-4.248465271E0,6.572232971E0
3.211850417E-1,-5.333708496E0,-4.321213989E0,6.453679504E0
3.311550417E-1,-5.398523712E0,-4.389322357E0,6.296356659E0
3.411260417E-1,-5.529800720E0,-4.261488190E0,6.322701874E0
3.510960417E-1,-5.686524811E0,-4.108206940E0,6.295608215E0
3.610660417E-1,-5.887407074E0,-4.085603943E0,6.170169067E0
3.710370418E-1,-6.438560944E0,-4.055666199E0,6.147266693E0
3.810070418E-1,-6.944957886E0,-3.863166504E0,6.221661987E0
3.909770418E-1,-7.125632172E0,-3.639531555E0,6.302044830E0
4.009480418E-1,-7.097490692E0,-3.545527039E0,6.408024445E0
4.109180418E-1,-6.848558350E0,-3.585493927E0,6.564149780E0
4.208880418E-1,-6.481222229E0,-3.744014282E0,6.720125427E0
4.308590416E-1,-6.087540894E0,-3.989952850E0,6.851552124E0
4.408290416E-1,-5.762566681E0,-4.258344727E0,7.040309601E0
4.508000417E-1,-5.497917023E0,-4.495601349E0,7.317832489E0
4.607700417E-1,-5.265300751E0,-4.649032288E0,7.604187012E0
4.707400417E-1,-5.026846619E0,-4.692442017E0,7.721692657E0
4.807110417E-1,-4.918022919E0,-4.730013885E0,7.666906586E0
4.906810417E-1,-4.838687897E0,-4.816833344E0,7.682623901E0
5.006510417E-1,-4.670138397E0,-4.850962372E0,7.718848572E0
5.106220418E-1,-4.488715668E0,-4.777315521E0,7.711064758E0
5.205920418E-1,-4.391118622E0,-4.612059174E0,7.731871490E0
5.305620418E-1,-4.391867065E0,-4.399950256E0,7.732320557E0
5.405330418E-1,-4.495751038E0,-4.163142700E0,7.665409698E0
5.505030418E-1,-4.673581238E0,-4.010011139E0,7.604636078E0
5.604740418E-1,-4.895868988E0,-3.921694794E0,7.620054016E0
5.704440419E-1,-5.137915649E0,-3.861819305E0,7.692054291E0
5.804140416E-1,-5.303770752E0,-3.873045959E0,7.855214996E0
5.903850417E-1,-5.425317993E0,-3.930227051E0,8.021070099E0
6.003550417E-1,-5.521867218E0,-3.939358063E0,8.091573486E0
6.103250417E-1,-5.561385040E0,-3.886218567E0,7.995623016E0
6.202960417E-1,-5.574108582E0,-3.835025024E0,7.822582855E0
6.302660417E-1,-5.511389008E0,-3.831582184E0,7.723638611E0
6.402370417E-1,-5.386398926E0,-3.845503235E0,7.670199738E0
6.502070418E-1,-5.258714447E0,-3.907923431E0,7.713160400E0
6.601770418E-1,-5.092559967E0,-4.007167053E0,7.848329315E0
6.701480418E-1,-4.885989532E0,-4.060605927E0,8.045319672E0
6.801180418E-1,-4.626578979E0,-4.026626587E0,8.160579987E0
6.900880418E-1,-4.463717651E0,-3.881428528E0,8.160879364E0
7.000590418E-1,-4.442761230E0,-3.691922607E0,8.068222046E0
7.100290419E-1,-4.477638702E0,-3.457360382E0,7.981402588E0
7.199990416E-1,-4.418212280E0,-3.342100067E0,7.918982391E0
7.299700417E-1,-4.338577881E0,-3.309318237E0,7.950117645E0
7.399400417E-1,-4.229604492E0,-3.385509796E0,8.121511230E0
7.499110417E-1,-4.085603943E0,-3.594175873E0,8.528365173E0
7.598810417E-1,-4.024830322E0,-3.608695679E0,8.960815887E0
7.698510417E-1,-4.254303131E0,-3.461701355E0,9.264683990E0
7.798220417E-1,-4.573888550E0,-3.261567535E0,9.333091736E0
7.897920418E-1,-4.704417114E0,-3.016976166E0,9.042845306E0
7.997620418E-1,-4.616998901E0,-2.778971100E0,8.563991089E0
8.097330418E-1,-4.364174652E0,-2.569406891E0,8.274044037E0
8.197030418E-1,-4.043691101E0,-2.457589417E0,8.262817383E0
8.296730418E-1,-3.670816498E0,-2.456990662E0,8.453969879E0
8.396440418E-1,-3.260819092E0,-2.534080353E0,8.884025574E0
8.496140419E-1,-2.815495148E0,-2.652783508E0,9.293124847E0
8.595850416E-1,-2.428100739E0,-2.615211639E0,9.709109802E0
8.695550417E-1,-2.140848083E0,-2.473456421E0,1.009021729E1
8.795250417E-1,-1.962419128E0,-2.351759491E0,1.033121613E1
8.894960417E-1,-1.925146637E0,-2.227368164E0,1.045785278E1
8.994660417E-1,-1.880240021E0,-2.064955902E0,1.056038956E1
9.094360417E-1,-1.832040253E0,-1.927092590E0,1.064167053E1
9.194070417E-1,-1.749262390E0,-1.974992981E0,1.070349197E1
9.293770418E-1,-1.658101959E0,-2.001787262E0,1.071905960E1
