"Time (s)","Distance (cm)"
4.008291638E-3,5.000000000E0
6.281961667E0,0.000000000E0
6.281972958E0,5.000000000E0
7.280031833E0,0.000000000E0
1.013030329E1,5.000000000E0
1.999590479E1,0.000000000E0
2.211569271E1,5.000000000E0
2.353092204E1,0.000000000E0
2.353093288E1,5.000000000E0
2.409185871E1,0.000000000E0
2.420860496E1,5.000000000E0
2.525864142E1,0.000000000E0
2.641167437E1,5.000000000E0
