acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),mag_X (µT),mag_Y (µT),mag_Z (µT),press_X (hPa)
-1.024625050426923,-4.099398334269231,8.740381974538462,-0.08554196497708333,-0.11556821283691665,0.054850207418375006,10.100507736666666,34.32652854875,-37.7891540525,
-1.801671405056,-3.61564722288,8.061312414600001,-0.08061297160412,-0.5418012465378801,0.45314873398800004,9.567786865239999,34.644076538,-37.250615234,1019.7650150000001
2.7595714416691197,-5.04586307376,6.941137829600001,-0.5630213254759999,-3.4787211704400005,1.4844025849999998,1.37049652098,36.1683569336,-35.1832165532,
5.70341568596,-6.86032388308,6.409605157480001,-0.2561899845321923,-0.10918372408730773,-0.22478437435576926,-9.517735994307692,41.130347619230776,-27.483038096153848,
4.07910146472,-6.19178411868,5.488079479960001,-0.581802738912,-0.46525115784240006,-0.042988522051599996,-12.767880249600001,42.205576172,-24.2809179692,
5.575521643120001,-7.06555909432,3.5892720703199994,0.012272270689879999,-0.6159811273868,0.32394427069696,-12.7988311772,45.4885333264,-17.953382568000002,1019.7352599999999
4.704087799132,-8.964216815,2.481844976912,-0.3325542533452,0.0659481584752,0.19636403693799998,-12.8010144044,46.041013794,-16.254396973200002,
5.438370849639999,-7.10193944076,2.80665153808,0.4687176421327999,-0.21226661733839997,-0.7671346119736,-13.102149657799998,46.050064087200006,-16.0613952636,
7.29401401976,-4.384490405279999,3.86029248044,0.8047300124200001,0.13455980412760002,-1.154633510092,-25.4946356208,36.340277099599994,-22.176993408399998,
8.169226007279999,-1.3875126526283998,4.98349077764,0.9055562400919999,0.13274672266796,-1.12703968762,-32.1738433836,21.311973878,-29.672559814799996,
8.42673850696,1.4883309997878,6.4648582580800005,0.40643795757639994,0.1886185035052,-0.8164113688160001,-34.0833880612,6.14391143824,-33.958756104,1019.7463230000001
7.655859558080001,2.879412231416,5.598034826720001,-0.07724023892832,0.12845114567468,-0.26167314320400004,-32.614189453600005,0.6744747924836001,-35.625417479599996,
8.99786683944,2.1298070434120002,5.275096380616,-0.8286337143080001,0.02521080370000001,-0.08188509895879999,-32.2784692376,4.3728204345408,-34.9262536624,
6.722710435730769,1.1839744508423076,6.070764242307691,0.2528361355468,0.22099611657520002,0.009085353050000002,-29.348206177199998,5.701827392560001,-37.8761999512,
7.113010418599999,2.1558648558828,6.4249931579199995,0.683434917924,-0.12255605574299601,0.49207722485600003,-30.2291748052,2.5587069702000003,-37.8957177724,1019.7463230000001
7.69780832516,2.369620349024,6.2028550963999995,0.34713923453999995,-0.14413582767464,0.330994986908,-31.5026330556,0.560040588368,-37.654503175200006,
6.853294500679999,2.12756770016,5.69660784308,0.17663225015961537,0.18353322793038457,0.0662277462592308,-31.100631125769233,0.4074067335384616,-38.39438922615384,
8.79215262456,1.49193550416,6.560910516360001,0.10670876674244,0.41991381234600006,1.069628493792,-28.0041558832,1.2097473144176,-40.7232373052,
7.43861332436,-0.2744931884944,6.320312841760001,-0.14419182395267996,-0.24154748311591998,0.9843625736360001,-26.8669482412,10.412309570360001,-40.951638182399996,1019.811935
6.360986261080001,-1.5133829040640001,6.2097048524,-0.16206154702132,-0.09962934560999999,0.1610893054244,-27.1001861576,16.6297381596,-39.36403198159999,
7.13793658452,-1.5293696594840003,5.8049585266,-0.36232841849999997,-0.06427322614892,-0.36103635102520004,-28.8276446536,17.7840780648,-37.47822998040001,
8.73385784872,-2.4034500000400003,4.29817988896,-0.3070071560948,-0.09059303965444,0.19845981314559996,-29.898588256400004,21.2297659304,-34.6051550296,
8.00338287964,-2.7766120056,4.6473737366400005,0.3486004075464,-0.11963686976840002,-0.04163014564148,-30.3183764648,21.692173462,-33.9649560544,1019.800491
8.24005870972,-2.06107597038,5.41726473996,0.43881215928800005,0.08189384840123999,0.006642143910760002,-30.7641180432,17.5977917492,-36.2405163572,
7.9250238281200005,-1.1690928588276,6.578933038280001,-0.093439933512,-0.40590883448040005,0.4964000428056,-30.762936399599997,15.5416271972,-37.2353039552,
7.4510195252799996,-3.9599911559199996,3.61341985476,-0.49613281069160003,-0.00956633842467999,0.34885296122680004,-31.534909057599997,26.198786926799997,-30.454018553599997,
7.15839672973077,-3.3418928058076918,5.288485230615384,0.037232529829199994,0.73609139146128,-0.23274721954348,-27.2765496824,26.110118409200005,-34.394523926,1019.789352
7.9265506531200005,-3.6180063171999994,4.70104612436,-0.17033539083323998,-0.1688635651358,-0.09364102399936,-26.629716187199996,26.4131402592,-34.64168945200001,
8.225071875040001,-3.6727205383200006,4.523796716240001,0.130626778598,-0.388350547544,-0.2114624980872,-29.271345215600004,25.1803994748,-33.1470751956,
8.5685595886,-4.26332636712,4.143222125159999,0.468901424692,-0.542609275576,0.49099385315468,-33.6858416748,23.3195864868,-30.3286669924,
11.691239941240001,-2.315445007228,4.470567407199999,1.3563293768846154,1.2983835551499998,-3.2208372110807697,-33.163460365000006,7.877340170588463,-35.329925538846155,1019.7872160000001
1.6660773742647998,6.119897607480001,4.76947781992,0.6959121561320001,0.5747885614824,-0.8980837185792001,-16.1953295896,-22.6204827876,-43.2332666016,
3.8010875979,5.985752563440001,5.545056994383999,-0.1194774606452,0.021434800636400006,-0.06592968580320001,-12.969384765200003,-27.3304464728,-41.781575928,
3.232306384216,6.42430458988,6.9745663146800005,0.01261434500036,0.23395748399024,0.17432937823,-11.2536376944,-26.693392639600003,-43.1290917972,
3.8261095641600003,6.6236360778400005,6.23100256344,-0.17513901472,0.1160009704116,0.403057625892,-11.3085711668,-24.897717285600002,-44.347165528000005,1019.766312
2.9240254577343996,5.912375152479999,6.49716707156,-0.0413205859772,-0.010359419423200001,0.1624254804892,-11.601099852800001,-21.956441039599998,-45.93769653360001,
4.1486767822,5.597130706760001,6.89456068724,-0.06598520054076,-0.09449565484880001,0.13534585864,-14.2330279548,-21.3638046268,-45.714938964400005,
4.833640393,5.49838405156,6.0449095459199995,-0.23025865598680004,-0.5790566032896,-0.33440193116640005,-18.023371582,-19.249412536,-44.8006372052,1019.757996
