acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),mag_X (µT),mag_Y (µT),mag_Z (µT),press_X (hPa)
9.643039503884616,0.7442005040038462,-1.9914817692307691,0.1264129827868,-0.14703405082279997,0.016407094796164,-43.47248626799999,-12.130119171600002,17.9461315916,
9.45067521972,0.6763415405,-1.5156342223959998,0.07672369541995999,0.14479074310388002,-0.106507628484,-43.316407166400005,-11.776074981200003,18.9515466304,1005.6556699999999
9.47667914384,1.659101879924,-2.12593908694,0.06071692226972001,-0.9978596178896,-0.31613748162384,-40.44974792479999,-14.7369644164,21.8459814448,
9.3737471924,1.1613808960199998,-3.5389227722399994,-0.08356855850892,-1.033799318132,0.5457677265944,-33.5456121836,-14.6493637088,31.4854986576,
8.85539311528,0.4706213378124,-4.85806959236,-0.2649768120923077,-0.8004693159269232,0.7119284959961539,-28.152398622307693,-10.411546854807693,37.688610957307695,
7.763773150719999,-1.058335180724,-6.62197752692,-0.168988953532,0.0015085029463999921,1.469736125416,-25.22820221,-6.788103027359999,40.367015382,
6.05840548092,-1.0136381287760001,-7.65165629876,0.2510030138452,0.17966994449280002,-0.15912202916760002,-28.5975030512,-1.682180175908,38.924238891200005,1005.539932
6.124819372520001,-1.9676043458,-6.938569171199999,0.008473673034879994,0.11568846730632,-0.1806796473264,-30.3551821888,-0.5846731567255999,38.207495117600004,
6.99848657228,-2.473061242684,-5.848308380160001,-0.181817219978512,0.3540319511368001,0.79990379042,-32.006018067199996,-0.30473983764756,36.501118164,
7.824762322920001,-3.47701151732,-5.8408478944,-0.20295431144679998,0.07139959841520001,0.28662901919244,-34.8207202148,3.60781280516,33.705684813999994,
7.06231384284,-4.15225733632,-5.38906338504,0.29479116738,-0.20025574296111998,0.16535850108279998,-33.923140869200004,5.8719975280400005,34.373175660399994,1005.5833439999999
7.92332336428,-4.09917172848,-5.562103546080001,0.3796333801799999,0.04314644702459999,-0.34339604258760004,-32.6545742804,8.3008087158,35.2848266608,
5.86909116216,-4.39296877444,-5.707133953839999,0.23352856582248002,-0.07242684179752,-0.14740215398596,-33.7704525752,8.816456298879999,35.0429119864,
6.9949827046923065,-4.048515683653846,-6.212237355230768,-0.34404869832960006,0.10184277794919999,0.10840166982640001,-33.9069531256,8.46096160892,35.125988769600006,
7.3370106078,-4.0895916504,-5.11212727668,-0.5798245787599999,0.019364843537679997,0.2913441650588,-34.0445578004,5.562938537560001,35.190526734,1005.36171
7.10193944096,-3.5086197876399994,-7.05924223024,0.5523762712700799,-0.006801867428040007,-0.529164218312,-34.2393713384,3.0908366394800004,34.9843457032,
8.43868965464,-5.009201312279999,-5.43686198728,1.5472873975480002,-0.39271906253559996,0.09203202549284001,-30.446938171600003,9.68331634528,37.1495977792,
6.360812622120001,-4.004382843119999,-3.5983911070879997,-0.03324735290595998,0.48759665309600003,0.7699363433799999,-29.035656737600004,21.836313172,33.8914770504,
4.273565075732,-6.791233557316,-4.62412408444,-0.1105300862581923,-1.2017843145192306,-0.037567342416538474,-26.864127378846156,22.874638777692308,34.836939885,1005.118408
4.071150000022,-6.83602042236,-5.884676751680001,0.04088914070244,-0.41329246881200005,0.10618755005352,-16.5160571284,22.174569091600002,41.0935504152,
3.653428656,-6.72516095576,-6.484814758439999,0.04181074641604001,-0.012778081319520001,0.1687439175664,-14.563135681600002,23.6244393932,40.9021618652,
3.9047679931599997,-6.91606796276,-6.00096093748,-0.033093666618400006,-0.30213845074799994,-0.1559482254438,-13.095570678,23.4759777832,41.405638426799996,
3.379504284688,-6.799035333199999,-6.360597070360001,0.151209246354,-0.2671978367836,-0.37707280426399997,-10.6744464114,23.0750830076,42.2293786608,1005.19455
3.34516569216,-6.734381780959999,-6.3479633422,0.17316330582,-0.10258439950836003,-0.22689501702800002,-10.962941436400001,24.0836621096,41.47597656200001,
2.79785582896,-6.66360296632,-6.456954693560001,0.003372017220400001,-0.034606534462799994,0.0218646489092,-11.0758517456,24.911770935199996,41.2068725584,
4.825168011535999,-6.72598125004,-6.62089976804,-0.1824184642338,0.384679696118,0.043416306710879995,-12.0741397092,24.096147460799997,41.492816773200005,
4.584775525576923,-6.4242483990000006,-6.302712672269232,-0.15151249170279998,0.11452307704859999,-0.19094531636308,-15.098726196800001,22.354378357199995,41.780494995199994,1005.5007929999999
6.480833038319999,-5.962975927719999,-6.60568540652,-0.309621817468,0.35646710731351994,-0.8554598343759998,-19.872979125999997,18.1317901612,41.8467828368,
7.52379219348,-3.9299276734,-5.745873394800001,-0.20562222138360003,0.937959423068,-1.79008668424,-29.3310581976,6.78666244536,39.5155902096,
7.48284933472,0.28422894281560007,-3.8983792786,-0.20653741837200001,0.8808841597640001,-1.138571119324,-38.2766812128,-8.98988662704,31.334244385199998,
7.6549734008799994,1.803617358508,-2.96835726936,-0.43468745052799995,-0.2101071819648,0.06116645738240001,-39.603512267599996,-16.227817688400002,26.809598387999998,1005.9156039999999
9.67969896232,1.8238193481119997,-3.51108665772,-0.5139143810884614,-0.7493025396384615,0.11768143423384615,-36.76892177923077,-17.751766498076922,29.45843858,
8.673215954320002,2.3267075867199996,-3.9851328735199996,-0.3520478206839999,-0.08609706762888,-0.592487037176,-31.540544433199997,-22.373051910400005,31.931610108,
8.11611644892,4.61367581176,-3.5488680907999997,-0.22882278040280002,0.06818509258472,-0.245310081548,-28.7555499276,-28.881374281600003,29.336834716800002,
7.264561267,4.32688419804,-4.33822461548,0.062266633697544,-0.2197659903732,-0.35110812008399994,-25.9856176744,-31.1307646932,29.437545166,1006.1542509999999
7.375097406039999,5.55131398308,-3.87774618532,-0.04731470037052,0.188708776244,-0.29841400683599995,-22.906011352799997,-33.0417011268,30.337093506800002,
6.995211383120001,5.82817824096,-3.70817281492,0.029586811136800003,0.12836819418239998,-0.07958318125871999,-22.5513514712,-34.29678070080001,28.811729736000004,
6.80214287108,5.617979351879999,-4.41953552852,-0.31695043206,-0.40679456784800005,-0.10384535148631999,-21.813804779999995,-35.345262908399995,28.0522973636,1006.3086699999999
6.60772716064,6.79365252692,-3.7176570922,-0.3291236758200001,0.03108661566144,-0.16609524965359998,-17.9759901424,-38.516410369999996,26.173631592000003,
6.594536590576923,7.660147564230769,-3.53616573623077,0.47634545390152,0.6140625631891999,-0.20267835900800002,-16.7006054692,-39.8243305968,24.768420409599997,
10.540091766,5.175822821080001,-4.060372412048,1.5187861943200003,0.9836792731983999,3.5758748197200005,-32.93847229,-22.035155944356003,26.961417236800003,
