acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),mag_X (µT),mag_Y (µT),mag_Z (µT),press_X (hPa)
5.2541374265384615,5.784288817192307,6.620559399,-0.12999630598708334,-0.02277078829125,0.08222821267105083,-25.593992391249998,-35.73871850916667,-18.810742695000002,
5.141154913279999,5.67863920892,6.18227589116,-0.005753610670639999,-0.25670237158383996,0.49439439209600006,-26.862314453199996,-34.619430083999994,-18.0991613776,1005.325928
6.64812515256,4.57801397096,6.14778162228,-0.20574233076256004,-0.5121195323875201,1.8013302516800003,-36.6090188608,-24.8374420156,-15.416485596,
7.76587478024,-0.36190541375679997,5.14603476556,-0.35091273606400003,-1.356218183012,1.105460128788,-46.179159851600005,-7.395435791319999,-6.67889526413,
9.309578631599999,-2.6049429932,1.64589334712,-0.9948524688720001,0.41136075257879995,-0.08167325593540001,-47.6541909792,-1.060925445584,-0.549523925792,
9.192486126719999,-1.9531983031799998,2.0059366332228,-0.572466596368,0.571773883418,-0.33487354281236004,-46.6756860356,-4.73868789684,-7.67890258768,
8.97525785504,-1.4096605957652002,4.55160888068,-1.4987522507199997,0.31500592053,-0.6204762920683999,-45.4165841668,-6.17803024292,-12.157094727039999,1005.402985
8.018381689480002,-1.110313092008,5.40430169676,-0.5588202324656,0.40136960312040004,-0.460464987748,-41.86944519000001,-8.150376739479999,-20.5598657228,
8.4768782416,-1.5799704346040002,4.9261959228,-0.16687425397615385,0.3440845541319231,-0.013962142009384617,-39.35402708846154,-9.643145634692308,-24.725799559615382,
7.109106537160001,-2.3389461364879995,5.84052456668,0.0040289696751999934,0.7018415720972,-0.1260171370196,-35.5471475228,-9.0539538574,-29.8539782708,
7.0548832948,-2.28828548583212,5.8710790284400005,-0.7004905714231998,-0.005909667407599972,0.11892013238219999,-32.8014096072,-6.474040680039999,-33.2766992192,1005.613708
9.771733575439999,1.0402288330562797,9.78055323508,1.203416159196,-0.32597013351600007,-0.5546774384628,-36.1869561776,-7.59016662612,-28.776091308800005,
5.29411882344,-4.62123808584,2.6596212890428,0.15613411799959998,0.7855626982692001,0.31497920164959997,-33.60003448399999,-14.788064727599998,-29.904766846,
6.850884282346154,0.5090625528119233,8.847754844576922,-0.22757046130482406,0.13550149290400001,0.41189362495919996,-29.9627114864,-13.2018803404,-33.9657531736,
7.262585375839999,-1.3484558715920003,7.33064584308,0.4420813852584001,-0.22290789008599998,-0.3107121282804,-30.3400939944,-12.4936503604,-33.9676184084,1006.1113740000001
6.432788946559999,0.47958469838760004,6.6157804138000005,0.7433029973559999,-0.71044593745004,-0.846080659664,-30.8354733276,-21.7480329908,-27.852255859200003,
