acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),mag_X (µT),mag_Y (µT),mag_Z (µT),press_X (hPa)
-2.2556650895769232,-1.0463068859468154,9.406295277576923,-0.052687991372916666,-0.005993907998750002,-0.061413839144675,10.512847900833334,22.480437278750003,-39.60959370875,
-2.0089543579640003,-1.017829412892,9.6273917358,0.11654383210975999,-0.01959148618512,0.0001688069524000013,9.62903045656,22.6982257088,-39.6670275876,1019.9542240000001
-1.6457496460680003,-1.277659094236,9.406061993520002,-0.11091189108279999,0.03082951475348,-0.004433704326920005,9.722957153320001,21.705989075200005,-40.4542822268,
-0.9613189269448,-1.094380224588,8.9243577026,0.283008436433,-0.631470380486,0.888727997516,10.2222723392,21.326991882399998,-40.5482824708,
1.30111831054,1.05440734863672,9.55139177864,1.20757184976,-1.339611310876,0.7036036551160001,1.481810302656,10.224406738279999,-44.6872753916,
1.9611916809,4.46028678584,9.301351739840001,0.8985150021038463,-0.06478933340661922,0.3139613073030769,-7.019069964961537,-3.0543826176103845,-45.19999694923076,
2.6359764587560006,4.51887495116,7.939262219,0.2126525280636,0.09651591122080001,0.2952150353028,-5.1255419922,-10.254555358400001,-44.77948852560001,1019.9158480000001
2.5813580383919996,3.9656793274400006,8.41286535624,0.5251716685279999,-0.1127661223788,-0.7024708294720001,-6.97699340816,-13.2335317988,-43.780028076,
2.2606828857599996,7.163126202360001,6.538289556920001,0.6621578860239999,1.261427662384,-0.46965927839200006,1.4155590820427997,-20.6956054688,-41.2911926264,
-1.9729093139808003,8.192697198560001,4.93060874628,0.38815392046200003,0.41652935309556,-0.18968738168439997,15.9886364748,-25.0835150148,-36.3663000488,
-2.017881793144,7.99838327636,5.764303070079999,0.17890794149748002,0.32534378461336,0.117000379505596,17.873368530799997,-27.986690064,-33.6720788576,1019.948959
-1.95550949712,8.14788638308,5.36347260132,-0.024267202110999996,-0.014964907989600007,-0.07996965345443999,19.8133627332,-28.6077825932,-32.6317773428,
-1.174469677724,8.14004868168,5.2533136780400005,-0.3362560374388,0.37802184320764,0.40527366675508003,18.986431884799998,-27.645158690800002,-33.7215686036,
-1.8460476626500002,7.4928243608461536,6.661407147923077,-0.42069897174,0.013015191326400015,0.42682800890399997,19.569537963600002,-26.5574673476,-34.053441162000006,
-0.3576063538044,7.044656561439999,7.51574492788,-0.9641712426480001,-0.8935584211120002,0.07191753419496001,13.5505624386,-21.701250914,-39.0704577636,1019.948959
0.7847820373484001,4.97120432736,7.023281012,-0.52317331165,-0.744388797268,-0.27134304147863997,2.18356597906576,-11.8214953612,-44.7889306644,
2.45222457272,4.782674377439999,8.32147739856,0.16685026314655999,0.23913549218039998,-0.587558192024,0.2848727417064,-10.780942688559998,-45.102976073200004,
1.860085931452,4.942386254880001,9.08813512552,-0.78906868561108,-0.8316576877444,0.1186630104128,0.81665527335492,-8.187554626439999,-45.7735644536,
2.25903032228,2.987158172544,7.434434014919999,0.2263074743453846,0.4024580965282307,-0.006744334824346161,-6.197566692653846,-1.5078700139153847,-45.92658644461539,1019.9266814999999
2.163271453748,4.6257287476,8.992352307200001,0.214942408897584,0.18632066545344003,0.0894102268692,0.07291870119000002,-7.05752532956,-45.73773925879999,
1.543895452796,4.20140313724,9.339624151399999,-0.41883170113,-0.28134551297439997,0.5577783406846399,-0.72626403810252,-6.5638565062800005,-45.55865600560001,
3.0748937255480002,3.2651480896,7.64341144408,-0.1272990737908,-0.22301904145560003,-0.04678837989444001,-6.971341552799999,-1.5323437499880002,-45.2676037608,
2.783216271972,3.1265602843079994,9.17277511576,0.006873755267679999,0.2926411367532,0.0854537491468,-4.97111511228,-1.8464385986159997,-45.523601073600005,1019.869766
2.875508349576,2.554108703548,8.749653002919999,0.1609436317522,-0.3680216806336001,-0.18140322789560004,-5.27088073732,-1.949472656292,-45.3985290524,
3.3658586609199994,3.3933474976399998,8.71164404284,-0.036759364831639996,-0.2054421170024,-0.2159748054216,-8.734703979479999,-3.48235656736,-44.9445483396,
3.9598354796799997,3.28352986448,8.50716925048,-0.0710146388392,-0.24179978295520002,-0.1283016854448,-11.042423094680002,-3.2435128784400002,-44.750185547600005,
4.0484033020000005,2.8739755370399998,8.64011079708,0.028833178949600004,0.004327372966680007,0.081609134545532,-13.305925293199998,-2.58507019052,-44.08768066399999,1019.86145
5.899577918576923,3.056649434073077,10.060325598576922,0.03175750128720001,-0.322853254158,0.14433128775600002,-11.100714111439997,-2.18790313724,-44.680764161199995,
2.39970778162,3.2692315978204003,4.28471389154,3.77519475456,3.099496537152,-2.6609742020400002,7.7250488280288,-20.41637603852,-35.727061766800006,
-6.23244556256,5.890951702840002,-3.018790393048,0.39657154737119993,0.418272795076,-0.2789016918924,32.8193179312,-32.2734829704,-13.244066161600001,
-4.9251361265252,7.96135028656,0.1211580505342,-0.25184055264444,0.24104107333799998,-0.19320929169399995,34.6799777232,-30.9501345832,-12.8387036128,1019.8360439999999
-5.46115946038,8.34345769068,1.0470486512039998,-0.5984269714564,0.293904692668,0.2670836825736,35.1200613396,-30.551462096799995,-12.634724122000002,
-5.821310522719999,8.96145056772,2.48253953244,-1.0907983688846152,-0.8226658263253847,0.35683644412461535,31.801288604230766,-29.751448997692307,-20.07691486076923,
-1.2041319946795999,8.139659490920002,4.89253991088,-1.5726037263599997,-1.2952218627920002,0.844425133488,18.689926452279998,-22.896924438,-35.89774902400001,
0.539645800744,5.2704979432,6.69282220456,-0.5292245604256,-0.24998497020760002,0.4807245838616,5.781203002799999,-12.7828897092,-44.1056970204,1019.760132
1.6027291075263996,5.238243017639999,8.188469989,0.35087460667200004,0.10940665052580002,0.2155402146352,5.31383361824,-13.101453858000003,-44.25536377039999,
1.588682318088,5.717905554200001,8.1875958072,0.20594035267559999,0.52640928083032,0.64789906324,6.96946533204,-17.2208544932,-42.53616211000001,
-0.6368955688423721,6.72681351928,7.861382171719999,-0.12225172907199999,0.0711414220564,0.12416194841507998,10.24162261968,-18.747757874,-41.4959509272,
2.185575073276,4.756975817904,8.08430460216,-0.020890037110400002,-1.8686408948399997,-0.7498906796952001,2.06689758304,-17.2645913704,-42.573249512000004,1019.760132
4.438809447708,6.675380474872001,7.64465685388,1.2105001365999999,0.9992137481792001,-2.27439443584,-1.0438497921279997,-20.9517501824,-40.36211547919999,
-5.412295074307693,5.691562412,2.0694868644346154,0.7264429465159999,0.49914017118200005,0.01867567237304001,17.3683609016,-33.825442200000005,-27.093902587199995,
-1.4192825866160002,12.057881506319998,1.185289178658,-0.9251804351416001,0.42542292561960005,1.026366593828,13.6305200192,-34.775766908,-27.733374022400003,1019.772568
-3.6422319393280005,6.2755978279999995,2.6631240050000002,0.22652755706079997,0.4452943607495999,-1.195249327052,16.3236642464,-31.3162326036,-30.189415284000003,
-3.0034682556320003,8.4295586424,4.0047899963199995,-0.17869217366200002,0.4395602697508,-0.40629152985320005,26.5388598632,-27.7977478032,-27.1430358892,
-4.11671524664,8.121086114479999,3.64936909796,-0.17719522147960004,0.1446084435332,-0.07646707464079999,30.4415094,-25.263958739199996,-25.999322508800002,
-3.79497431032,8.03844596568,3.95222530524,-0.5753074150846154,0.3086500074503846,0.3136441443744461,31.190547063076927,-23.24688867423077,-26.761621329230767,1019.772568
-4.03631444088,7.781502282680001,4.41198522952,-0.48863816021599993,0.12523852408892,0.6081508386079999,29.9495996096,-22.9809176648,-28.256020507199995,
-3.58705068968,7.53346807248,4.76611281736,-0.18389581041588,-0.055675003089999994,0.284916904584,27.230851440000002,-23.8433935544,-30.089609375200002,
-3.26147173468,7.50729649644,5.27280314936,0.098492601565336,-0.003947900237200007,-0.07662327072156,26.2659582516,-24.2531417852,-30.567121582799995,
-3.04672230848,7.70253250116,4.9812873596800005,0.10894842218502798,0.031125771754980006,-0.14695781406388,26.930211487199998,-24.1303036508,-30.073911133599996,1019.7986599999999
-3.3252511046400004,7.688401885959999,5.080465118519999,0.17000232190319997,0.1118254085656,-0.098519060206436,27.9857055664,-24.367850647199997,-28.121520995600005,
-3.6470219788000002,7.81997827148,4.66889897456,0.006891566310920001,0.43604117663279995,-0.05092582642639999,30.206253357199998,-24.6083236696,-25.670114746,
-4.32539329832,7.680989300599999,4.430313116440001,-0.07321298040304,0.03373440081508001,-0.042099354796,32.5586590584,-23.9103341672,-23.995301513999998,
-4.49144598996,7.41383684688,4.40105795292,-0.1015051747542,-0.1378918105324,-0.12320785492960001,32.8978344724,-22.6261993412,-25.1542138672,1019.818573
-4.369857066192308,7.380724780769232,4.749312216000001,-0.003331791703399999,-0.2831261023124,-0.0023620250064799995,31.860115356399998,-21.7707592772,-26.981215820800003,
-2.793987872244,7.50118320928,5.6370317322400005,-0.012696088859880005,-1.055795161652,0.060098707672800004,25.679319458400002,-22.2571493528,-32.156378174,
-1.5463263978012,7.279919329840001,6.956052813639999,-0.5352455341679999,-0.32612251863319996,0.3121929562604,19.782935486,-21.0466830444,-36.1460266112,
0.19972067869279997,6.345406658959999,7.75239680792,-0.7981859827,-0.6973228490320001,0.8082665312479999,11.339995422320001,-15.689110108,-41.300725098,1019.818573
0.8066246155256398,4.3890828552,8.10590767844,-0.4876317709680001,-0.0911514294188,0.614289805876,3.0098663330000006,-9.74297546376,-44.179603272,
0.5121689392664002,4.264428076160001,8.562967217599999,-0.03987261634715385,0.39691848080884606,-0.04958637029373077,6.546857100153847,-7.515020810692307,-44.373343833846164,
3.054619885328,3.37676198732,9.32882860136,-0.5538010972719999,-0.792848799872,0.6819859516803999,2.32934906001292,-4.6553625488399994,-44.8588342288,1019.792252
2.327551831004,2.131411706488,7.792447521959999,0.15550094276760001,0.38370203696280003,-0.11890625715119998,-1.792529602036,-0.7926565552264,-45.01954833959999,
2.203896972632,2.722496539244,9.852703198519999,0.10334546763539999,0.476003088924,-0.13419776974096,5.611394042960001,-3.4110205078400004,-44.9668566888,
1.190983337364,2.82232095328,9.093266455119998,0.11138255704948001,0.34221916727279994,0.1164204444702,9.5077783208,-4.1790005492799995,-44.259738770800006,
0.6989625000559999,3.15689320684,9.399343963439998,0.03255346406108,-0.21309137439196,0.066934215709,10.504559020879999,-5.501339111359999,-43.7361389168,1019.792252
1.0218710082252,3.3363939331199997,8.853542962599999,0.09742738817239999,0.3084258350804,0.09220771104280001,9.80915039084,-6.31106628424,-43.8658947748,
0.19469712529840003,3.8361985840399995,8.87982231444,0.298989559408,0.2781617108732,-0.014632650467600001,13.4986007692,-9.03229064944,-42.863181153199996,
-0.6406101520961539,4.208970477769231,9.325624571346154,-0.020178505571759996,0.09198558673028,0.0884858639632,16.254257202399998,-10.975127563200003,-41.676341552000004,
-0.49366142574759997,3.6724151734,8.79968496096,-0.21134901165199999,-0.09550625823740001,0.019174010303999997,16.1439285264,-9.68205841096,-41.8092663568,1019.787979
0.4066383911184,3.1699400757200005,9.17049385952,-0.16153704218500003,-0.35483672201720007,0.0879897993744,13.888334351600001,-7.410282898,-42.91351074200001,
1.4864030089788,3.4791311096,9.023517499,0.05200045447392,-0.31178328421656,-0.059052808603519996,8.35403808584,-7.31548614508,-44.349420166399995,
1.747753527824,3.2121522949200005,8.96967745968,-0.26372911571600005,0.136946105674,0.2219413687216,8.51076934808,-6.29241271972,-44.455905762,
