acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),mag_X (µT),mag_Y (µT),mag_Z (µT),press_X (hPa)
-5.023254089384616,-3.0227564533846154,7.775281219538462,-0.09029275334250002,-0.02646222500458334,0.22030125713333334,25.680153212083336,30.355542500833337,-39.45978037541667,
-5.78766648564,-2.9524902649600007,7.645040057320001,0.0524308759355,-0.2732433236203846,0.44560758079615387,27.327932504999996,29.460696294230765,-39.63164109423077,1019.6882630000001
-4.163034924280001,-1.5418836364216,9.33635494988,0.47227637409999995,-0.661118539572,1.5807209301199998,28.022165222799998,20.302262268400003,-43.98649536200001,
-1.1294013976950321,2.456230242956,9.248212243720001,1.018146183556,-1.2230688143639998,0.921383744464,20.434840087999998,2.8418154908220004,-50.7457971184,
0.6249025085294001,5.3291639466,7.7791252257600005,1.21380708212,-0.337549329992,-0.6116597685024,11.4639520256,-13.9724896248,-51.088118897200005,
-0.7621191650332,6.36222568356,6.926606048679999,0.2770939967016,-0.6535335344080001,-1.3289144992800002,11.729667967600001,-22.20511261,-48.290617676000004,
-0.7059679321007999,5.8673906982,7.5542987548400005,0.1423593240164,-0.6649129788143999,-0.971138000528,8.5055932616,-21.771307067999995,-48.860312499200006,1019.700851
-0.5265151062608,6.27768748176,6.7128206176,0.536610037084,0.033423387552400007,-0.3956729132,7.11242248532,-25.503396911200003,-47.4036083992,
-2.130890789726,7.087335809360001,6.020965338159999,0.4072963523892,-0.637827495332,-0.44251966595479997,6.729128417959999,-30.144772339600003,-45.160703124399994,
-2.6658363645999996,8.2004510742,5.339953509600001,0.6636173844320001,-0.18671000629159998,-0.6957311224920001,5.273371276840001,-34.2929025264,-41.159759522,
-3.599504791232,8.381298999159998,4.46587915648,0.5752974116799999,-0.1288791575252,-0.38383644581599996,9.62588409388,-37.2373281864,-35.2720080564,1019.708862
-3.19982393188,8.3742995544,3.2744527404799997,0.1895264783504,-0.5386200381744,-0.10636137709679999,11.754597779000001,-40.086334991200005,-31.564707032,
-2.8866930907599997,8.30502960196,3.9441780395199997,0.1519658032108,0.08314118429839999,0.1724298068856,8.26987792976,-43.126902924400014,-30.8920458996,
-2.883194750307693,8.74102678726923,3.4158850920000003,0.34139390648400003,-0.16602709164812002,0.079839405673736,6.543995971639999,-44.9770748896,-27.1685888672,
-2.2607726989,8.421475451480001,3.4510974060015998,-0.21535734318640004,-0.4523146262672,0.12917253825408,3.6418841551999996,-46.179418029199994,-27.288629150000002,1019.740982
-2.4757077391999998,9.296902990640001,3.1763048400640006,0.021417209287423074,0.5647073368115383,0.13713494879138463,1.8678031335384615,-44.886890998846155,-28.122678315769235,
-2.361471295128,9.01945794056,3.04762044068,-0.2082547137064,0.87218871592,0.31276603400400005,4.78168914792,-42.103868714,-28.020543212800003,
-1.643001361116,9.1811636716,3.003659857092,-0.22853497475199996,1.25584644072,0.601893235456,8.56961853032,-41.415101469999996,-28.6184729004,
-2.6617648315999998,9.21494542256,2.3098765868,-0.17934051281959998,1.447234461256,0.395317009396,13.210459594000001,-42.147696838799995,-28.860169678000002,1019.76593
-2.5189138915600005,9.18228933104,2.56941287848,0.030279988626160007,0.6379641565744001,-0.22847901134719997,21.129682007600003,-41.9375848392,-25.12067749,
-3.1923035704800005,8.94688286136,1.708229717968,0.037462069149160004,-1.44559370936,-0.568747894764,23.2502557368,-41.221710968400004,-26.502225341999996,
-1.478673083516,8.66143245848,4.111158801199999,-0.004775247487960001,-1.8676160096920003,-0.08879311188879999,9.703892822119998,-39.6464225756,-34.5309265132,
-0.4802553039272,8.783632342439999,3.19439921264,0.4279329435484,-1.55239232068,-0.23263542845848,-3.966954345696,-40.491595612,-34.8651953128,1019.873352
0.006819818122400032,9.290753777920001,4.57861272576,0.6962617886924,-0.463559754448,-0.17156491026520002,-9.48139343264,-47.06539978160001,-24.483815918,
0.7672325317119999,9.39805664044,4.16507667848,-0.331798463018,0.5537448762212,0.8722819972160001,-13.23837890628,-47.584835664,-22.144753417999997,
2.03707188728,9.77487105096,2.4460394348400003,-0.7875349235519999,0.29716487154119997,0.7059757669610401,-18.384894408799997,-40.2495549016,-30.907921142799996,
3.6972423143461537,4.625513886580769,6.514896433576923,-1.2562987791928,-0.9920732245703999,0.32246289579256,-30.716899414399997,-24.847856140800005,-35.0398254392,1019.873352
4.0216629088880005,6.236217718480001,6.99688190908,-0.1959918128624,0.902093342572,-0.0719007189492,-27.9210992432,-19.070065306800004,-41.0850085452,
2.658280078152,5.56807912,7.036824847399999,-0.306732234765,0.5361245715673076,0.0993696032695,-19.439099238461537,-15.810332077692307,-47.47084162730769,
1.6034835387815998,4.701608953919999,8.071090081680001,-0.002228995574319997,0.1218911950264,0.1184565482296,-15.478155517599998,-12.670762329200002,-49.577061768,
2.458715075676,5.02161948844,7.9018160888799995,0.08135905681020002,-0.52610819698,0.16329924622617198,-18.0920483396,-13.070929260800002,-48.295184326000005,1019.913559
3.77545490116,4.954325427240001,7.714818951360001,-0.04446834620924801,-0.95252280948,0.13390990099480002,-27.5160906984,-12.459255066,-43.4457287592,
5.295549847359999,4.471764916960001,6.9488857176800005,-0.20847099818912,-0.79640860676,0.212915524246,-37.6159649652,-9.6345523078,-35.856120605600005,
6.514842315639999,3.87478234864,6.42058033436,0.020787125381279997,-0.46241964468364005,-0.48471754133360007,-43.182492065999995,-10.908419494400002,-28.5607543948,
6.5612278565199995,4.146682928528,6.00464328008,0.2630997319572,0.6922521800036,0.1105470788512,-41.8544555668,-13.3882345588,-30.0569103996,1019.8341369999999
6.023396282919999,5.4556569030399995,5.588550549200001,0.10474558723844,0.2861283162284,0.15796517107876,-37.135009156,-14.262359619999998,-35.7162243656,
6.53954694216,4.70201011972,6.2424986572,-0.30545073950648005,-0.26285821693280004,1.2458487200600001,-37.5085284424,-8.408639220988,-36.2349658196,
7.824618621840001,0.8455496704291999,5.23738081056,0.5356569403402399,-0.3479692161792,1.76802270888,-40.5492565908,8.728002624479998,-32.101527100400006,1019.7966769999999
7.951422931,0.10970386962800002,5.14402294908,0.8256949162239999,-0.21439960509920003,0.7761447059960002,-39.072344970399996,16.7850210564,-30.8370068356,
9.05589816268,-0.20419936526599997,5.0343310546,0.324663079358,0.0665178093264,0.24034108218664002,-37.002125854000006,14.7728073112,-33.668641358,
7.922016466884615,-1.7356234447153847,5.711540098961537,0.552436847676,-0.04903732206243999,1.251498920872,-34.0420874016,19.044975281200003,-34.602999268400005,
6.710838738879999,-1.925463977052,5.4451786926,0.46834128319999996,0.3035234957892,-0.5886061669148,-29.583187255600002,19.3141406244,-37.956108398400005,1019.7966769999999
8.240753265559999,1.40202647096,6.23807385876,0.3935047945434616,0.38445811577076927,-0.4271767517599999,-26.70577944230769,7.667442028576924,-43.648672250000004,
12.97374296364,-1.24746388544136,4.99156798124,-1.4308029940955997,0.033809627153199885,-1.4015020150136,-31.694243775199997,8.2876000974,-39.114633788000006,
-1.91876390968,-2.508525494488,5.256876269153601,0.09997273683800001,0.6275942148871998,-2.435619485672,-15.64588073676,-5.1734774780679995,-48.167248535999995,
4.139354168716,7.5750336364800015,9.047413806279998,0.25745625185759996,-0.920015050144,0.957641825308,-27.023252564,-9.303704529,-41.942834472799994,1019.7991939999999
4.344769006359599,0.38640047610000006,5.116324548388,-0.8965559950559999,0.539032293858,0.950873055742,-30.3180871572,5.266712341144,-40.2824291992,
6.948879730480001,0.5653443603827999,8.40305176404,0.5306343698424001,-0.22967571020760003,-0.6811817276480001,-30.3802197264,8.663879699919999,-40.1926586908,
6.40915609124,3.6925513001200003,7.620778509480001,0.1357157570132,0.24266955469079995,0.29817668896079996,-29.9173962408,2.60453582764,-41.0975988768,
6.77214525144,-0.008143066426000045,7.9512912045999995,-0.862285497256,-0.12143731741047999,1.86718312268,-26.7429382324,14.65309753384,-39.700887451999996,1019.7991939999999
5.4664943664,-3.18293305668,5.33688788452,-0.18092652008119997,-0.7447002153756,1.375665934072,-19.5110968016,32.3305303948,-34.1212341316,
6.112562860148,-4.96945596316,6.014876001000001,0.04039652872400001,-0.381502731968,-0.0412191832076,-19.4075262448,35.892078247600004,-31.046013182400003,
6.985571429519999,-4.127397033679999,6.07278158572,-0.28302110575899997,0.14945808512119999,0.15441062635971997,-19.7051647948,35.905218505200004,-31.199976807200002,
5.570015170807692,-7.328575533307693,4.630822079038461,-0.7042530736796,-0.0972964787384,0.9396147560360001,-14.30967101984,43.25021057120001,-24.865936278400003,1019.662323
4.461705834904,-6.67091975096,4.484715985128,0.8241893371831999,0.6041905316996,-0.5413654623940001,-8.31335205068,44.3516760248,-25.685516356399997,
5.689602410919999,-5.40545729372,6.4524460692800005,0.7161118852461537,-0.036591788194230764,-0.9231301087153846,-12.401269178615385,35.20836698115385,-35.10017395076923,
7.2399344785599995,-1.8750128905524,7.240120092799999,0.9322708106280001,-0.032061559856,-0.7543002414879999,-20.9212640372,21.867426757199997,-40.1356213376,1019.584732
