"Time (s)","Distance (cm)"
2.818000037E-3,5.000000000E0
3.149662493E-2,0.000000000E0
5.108645838E-2,5.000000000E0
4.398448125E0,0.000000000E0
4.731857125E0,5.000000000E0
4.798561375E0,0.000000000E0
4.915213292E0,5.000000000E0
6.115358542E0,0.000000000E0
1.454904892E1,5.000000000E0
3.134624554E1,0.000000000E0
3.201296758E1,5.000000000E0
3.229608979E1,0.000000000E0
4.320485875E1,5.000000000E0
4.364009658E1,0.000000000E0
4.377356179E1,5.000000000E0
