"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.984841656E-2,3.444006348E1,3.554981232E1,-1.244891357E1
2.981941658E-2,3.423451996E1,3.551830292E1,-1.246743774E1
3.979041660E-2,3.421649170E1,3.547092438E1,-1.243493652E1
4.976141662E-2,3.396781158E1,3.554393768E1,-1.217422485E1
5.973241664E-2,3.408101654E1,3.578453827E1,-1.234762573E1
6.970341667E-2,3.413571167E1,3.548796844E1,-1.250201416E1
7.967441669E-2,3.396236420E1,3.540579987E1,-1.247467041E1
8.964541671E-2,3.401361847E1,3.528610992E1,-1.259109497E1
9.961741674E-2,3.379023743E1,3.519327545E1,-1.250827026E1
1.095884168E-1,3.384010315E1,3.571671295E1,-1.283206177E1
1.195594168E-1,3.383690643E1,3.548238373E1,-1.297824097E1
1.295304166E-1,3.377085876E1,3.544428253E1,-1.277362061E1
1.395014166E-1,3.343246460E1,3.523195648E1,-1.267080688E1
1.494724166E-1,3.345909119E1,3.542403412E1,-1.290689087E1
1.594434166E-1,3.337728882E1,3.577384186E1,-1.329360962E1
1.694144167E-1,3.346035004E1,3.568494415E1,-1.326971436E1
1.793854167E-1,3.332773590E1,3.562908173E1,-1.323516846E1
1.893564167E-1,3.328202820E1,3.578688812E1,-1.310763550E1
1.993284167E-1,3.334233856E1,3.585724640E1,-1.286065674E1
2.092994167E-1,3.320923615E1,3.596987152E1,-1.344439697E1
2.192704168E-1,3.348482513E1,3.596506500E1,-1.334558105E1
2.292414166E-1,3.324610138E1,3.585407257E1,-1.351718140E1
2.392124166E-1,3.327673340E1,3.558899689E1,-1.354830933E1
2.491834166E-1,3.308821106E1,3.577054596E1,-1.352197266E1
2.591544166E-1,3.320016479E1,3.562419891E1,-1.341818237E1
2.691254166E-1,3.346192932E1,3.561814117E1,-1.350933838E1
2.790964167E-1,3.324498749E1,3.582100677E1,-1.388287354E1
2.890674167E-1,3.340898132E1,3.577745819E1,-1.368930054E1
2.990384167E-1,3.335771942E1,3.572779083E1,-1.363311768E1
3.090104167E-1,3.313691711E1,3.579363251E1,-1.357815552E1
3.189814168E-1,3.317599487E1,3.558975983E1,-1.376208496E1
3.289524168E-1,3.308487701E1,3.581349945E1,-1.396572876E1
3.389234166E-1,3.293624878E1,3.556006622E1,-1.418905640E1
3.488944166E-1,3.287784576E1,3.557479095E1,-1.445223999E1
3.588654166E-1,3.276668549E1,3.594013214E1,-1.498556519E1
3.688364166E-1,3.246540070E1,3.577005768E1,-1.513397217E1
3.788074167E-1,3.241077423E1,3.577007294E1,-1.543511963E1
3.887784167E-1,3.214891815E1,3.561821747E1,-1.567602539E1
3.987494167E-1,3.216573334E1,3.555997467E1,-1.605413818E1
4.087204167E-1,3.209511566E1,3.556041718E1,-1.618817139E1
4.186924167E-1,3.183200073E1,3.557036591E1,-1.642364502E1
4.286634168E-1,3.156703949E1,3.554460907E1,-1.703585815E1
4.386344168E-1,3.137053680E1,3.528040314E1,-1.756689453E1
4.486054166E-1,3.131006622E1,3.546117401E1,-1.785620117E1
4.585764166E-1,3.114721680E1,3.553192902E1,-1.819180298E1
4.685474166E-1,3.090288544E1,3.545619965E1,-1.843399048E1
4.785184166E-1,3.066865540E1,3.537909698E1,-1.915979004E1
4.884894167E-1,3.035842133E1,3.538724518E1,-1.974087524E1
4.984604167E-1,3.024901581E1,3.515178680E1,-1.987380981E1
5.084314167E-1,3.027731323E1,3.494437408E1,-2.048129272E1
5.184024167E-1,2.986547852E1,3.495719147E1,-2.056121826E1
5.283744168E-1,2.974566650E1,3.501874542E1,-2.105026245E1
5.383454168E-1,2.968653107E1,3.503511810E1,-2.114791870E1
5.483164166E-1,2.959572601E1,3.489824677E1,-2.127304077E1
5.582874166E-1,2.940072632E1,3.491431427E1,-2.123043823E1
5.682584166E-1,2.934328461E1,3.441928864E1,-2.174972534E1
5.782294166E-1,2.953445435E1,3.448450470E1,-2.217761230E1
5.882004166E-1,2.958377075E1,3.424204254E1,-2.211001587E1
5.981714167E-1,2.956565857E1,3.412580109E1,-2.211453247E1
6.081424167E-1,2.961029053E1,3.396955109E1,-2.197845459E1
6.181134167E-1,2.941104126E1,3.404795074E1,-2.236972046E1
6.280844167E-1,2.932797241E1,3.437264252E1,-2.229568481E1
6.380564168E-1,2.929454041E1,3.404157257E1,-2.250839233E1
6.480274168E-1,2.909764099E1,3.417943573E1,-2.260946655E1
6.579984166E-1,2.913725281E1,3.404717255E1,-2.276821899E1
6.679694166E-1,2.906385040E1,3.410268402E1,-2.256085205E1
6.779404166E-1,2.887252045E1,3.400519562E1,-2.261386108E1
6.879114166E-1,2.863079071E1,3.403005219E1,-2.255212402E1
6.978824167E-1,2.855276489E1,3.381377411E1,-2.312615967E1
7.078534167E-1,2.843537140E1,3.370121002E1,-2.324487305E1
7.178244167E-1,2.841035461E1,3.357212067E1,-2.355426025E1
7.277954167E-1,2.831323242E1,3.365680695E1,-2.405844116E1
7.377664167E-1,2.807701874E1,3.332118988E1,-2.432534790E1
7.477374168E-1,2.817013550E1,3.326578522E1,-2.444046021E1
7.577094166E-1,2.783728790E1,3.339955902E1,-2.489965820E1
7.676804166E-1,2.773373413E1,3.323040009E1,-2.557778931E1
7.776514166E-1,2.736440277E1,3.364229584E1,-2.568194580E1
7.876224166E-1,2.731921387E1,3.332796478E1,-2.580609131E1
7.975934166E-1,2.727264404E1,3.321192169E1,-2.569064331E1
8.075644167E-1,2.720935059E1,3.303084564E1,-2.565795898E1
8.175354167E-1,2.700798035E1,3.307628632E1,-2.617837524E1
8.275064167E-1,2.696493530E1,3.310796356E1,-2.640838623E1
8.374774167E-1,2.685590363E1,3.305329132E1,-2.658767700E1
8.474484168E-1,2.659613800E1,3.290480804E1,-2.654177856E1
8.574194168E-1,2.664019012E1,3.280213165E1,-2.678750610E1
8.673904166E-1,2.656061554E1,3.273992157E1,-2.686386108E1
8.773624166E-1,2.648303986E1,3.300330353E1,-2.682110596E1
8.873334166E-1,2.666893005E1,3.272560883E1,-2.681002808E1
8.973044166E-1,2.647974396E1,3.262633514E1,-2.702941895E1
9.072754167E-1,2.655448914E1,3.242917633E1,-2.715695190E1
9.172464167E-1,2.637151337E1,3.261034393E1,-2.736407471E1
9.272174167E-1,2.603031921E1,3.264238739E1,-2.744418335E1
9.371885417E-1,2.577248383E1,3.250040436E1,-2.764666748E1
9.471595418E-1,2.573772430E1,3.250119781E1,-2.755349731E1
9.571305416E-1,2.541828156E1,3.224762726E1,-2.761474609E1
9.671015416E-1,2.490178680E1,3.225421906E1,-2.815997314E1
9.770725416E-1,2.476179504E1,3.221216583E1,-2.829592896E1
9.870435416E-1,2.442406464E1,3.231426239E1,-2.845764160E1
9.970155417E-1,2.417546844E1,3.261333466E1,-2.883447266E1
1.006986542E0,2.386114502E1,3.259441376E1,-2.928347778E1
1.016957542E0,2.360440826E1,3.261751556E1,-2.941040039E1
1.026928542E0,2.315200806E1,3.257837677E1,-2.990148926E1
1.036899542E0,2.273675537E1,3.277028656E1,-2.966696167E1
1.046870542E0,2.252068329E1,3.319673920E1,-2.980230713E1
1.056841542E0,2.242041779E1,3.300222015E1,-2.988665771E1
1.066812542E0,2.213700104E1,3.305167389E1,-2.981518555E1
1.076783542E0,2.184747314E1,3.305814362E1,-3.018704224E1
1.086754542E0,2.113043976E1,3.323491669E1,-3.064108276E1
1.096725542E0,2.080371857E1,3.295259857E1,-3.104727173E1
1.106696542E0,2.062837982E1,3.288898468E1,-3.069213867E1
1.116667542E0,2.041726685E1,3.292664337E1,-3.080569458E1
1.126639542E0,1.994284821E1,3.298596954E1,-3.060534668E1
1.136610542E0,1.934660339E1,3.318389130E1,-3.077246094E1
1.146581542E0,1.896569824E1,3.299578094E1,-3.117825317E1
1.156552542E0,1.872090912E1,3.306516266E1,-3.123889160E1
1.166523542E0,1.822960663E1,3.320000458E1,-3.134463501E1
1.176494542E0,1.776159668E1,3.330394745E1,-3.134799194E1
1.186465542E0,1.708457947E1,3.344145966E1,-3.155722046E1
1.196436542E0,1.681209564E1,3.324311066E1,-3.155557251E1
1.206407542E0,1.637935638E1,3.324742889E1,-3.218212891E1
1.216378542E0,1.600878906E1,3.354007721E1,-3.234353638E1
1.226349542E0,1.555513000E1,3.359647369E1,-3.245648193E1
1.236320542E0,1.515802002E1,3.353427887E1,-3.235046387E1
1.246292542E0,1.480445862E1,3.370168304E1,-3.225967407E1
