"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.984841656E-2,3.503941056E-1,-2.186648154E-1,-2.855815208E-1
2.981941658E-2,-2.711675495E-2,-7.392225444E-2,-3.475947511E-1
3.979041660E-2,-2.345850295E-1,8.954776883E-2,-3.322972655E-1
4.976141662E-2,-3.119322905E-1,7.107875347E-2,-2.438604677E-1
5.973241664E-2,-2.749773028E-1,-5.630167007E-2,-2.159938073E-1
6.970341667E-2,-1.337036026E-1,-1.827839613E-2,-2.676978117E-1
7.967441669E-2,1.091692704E-1,2.207183576E-1,-3.544324851E-1
8.964541671E-2,1.583990255E-1,3.445699865E-1,-3.603925520E-1
9.961741674E-2,-5.070266873E-2,1.906461275E-1,-2.171486324E-1
1.095884168E-1,-3.631384045E-2,-6.412641406E-3,-1.583899623E-1
1.195594168E-1,8.984773099E-2,-4.783139348E-2,-8.650604725E-2
1.295304166E-1,2.530096060E-1,-8.414143324E-3,-4.792787254E-2
1.395014166E-1,3.084423798E-1,1.461803913E-3,-8.225102842E-2
1.494724166E-1,1.824129555E-1,-3.650475204E-2,-4.302849054E-2
1.594434166E-1,-4.424734265E-2,-6.737044930E-2,5.438495278E-3
1.694144167E-1,-2.718999133E-1,9.175099969E-2,-2.056348801E-2
1.793854167E-1,-4.659152064E-1,2.810002273E-1,2.120141923E-2
1.893564167E-1,-1.551049966E-1,1.324084443E-1,-2.429985881E-2
1.993284167E-1,1.683597574E-1,1.056469077E-1,-1.061369044E-1
2.092994167E-1,3.360260350E-1,1.466165936E-1,-2.388646066E-1
2.192704168E-1,4.427783588E-1,2.977694571E-2,-3.205958176E-1
2.292414166E-1,3.640540785E-1,-7.114307284E-2,-3.178686762E-1
2.392124166E-1,2.407123268E-1,-7.580856621E-2,-2.144630063E-1
2.491834166E-1,1.902467626E-1,-5.720564961E-2,-2.577195382E-1
2.591544166E-1,2.420639107E-1,1.287334692E-1,-6.287019825E-1
2.691254166E-1,1.988132259E-1,2.341447341E-1,-8.368266070E-1
2.790964167E-1,-4.428435552E-1,-2.286109293E-1,-8.538075060E-1
2.890674167E-1,-8.496384412E-1,-2.436990845E-1,-8.480748957E-1
2.990384167E-1,-9.715259904E-1,-5.608239949E-2,-9.621359468E-1
3.090104167E-1,-1.000616181E0,1.179447716E-1,-1.229543152E0
3.189814168E-1,-1.041804552E0,1.697218663E-1,-1.456043821E0
3.289524168E-1,-1.084994718E0,1.262349540E-1,-1.612523498E0
3.389234166E-1,-1.141029171E0,1.108181852E-1,-1.597714255E0
3.488944166E-1,-1.100912009E0,2.135789073E-1,-1.480890394E0
3.588654166E-1,-1.043378038E0,3.180236274E-1,-1.379164045E0
3.688364166E-1,-1.096878307E0,4.740214938E-1,-1.277508447E0
3.788074167E-1,-1.131698769E0,6.669234771E-1,-1.196847861E0
3.887784167E-1,-1.146185830E0,7.886508125E-1,-1.150237366E0
3.987494167E-1,-1.290998558E0,8.525439227E-1,-1.065690721E0
4.087204167E-1,-1.526879915E0,9.613763934E-1,-8.323026162E-1
4.186924167E-1,-1.766335967E0,1.059801405E0,-4.886097121E-1
4.286634168E-1,-2.017379155E0,1.029338581E0,-2.173123544E-1
4.386344168E-1,-2.252646847E0,9.081924587E-1,6.446789145E-2
4.486054166E-1,-2.393455693E0,7.481635219E-1,2.687941647E-1
4.585764166E-1,-2.306646468E0,5.212915546E-1,3.594698614E-1
4.685474166E-1,-1.970314624E0,2.973905575E-1,3.617327338E-1
4.785184166E-1,-1.309437752E0,1.992497206E-2,1.717069960E-1
4.884894167E-1,-5.962394106E-1,-2.437558025E-1,-3.656380892E-2
4.984604167E-1,-9.887729377E-2,-4.718732268E-1,-2.689274812E-1
5.084314167E-1,2.364125767E-1,-5.685686320E-1,-4.499999624E-1
5.184024167E-1,5.578594565E-1,-4.489895636E-1,-4.583796072E-1
