"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.455896125E0,1.436682492E-1,7.480452657E-1,-9.883077145E-1
1.465866125E0,1.126991808E-1,8.056393862E-1,-9.177855849E-1
1.475836125E0,7.231900096E-2,8.454515338E-1,-8.725137115E-1
1.485807125E0,3.255681321E-2,8.466031551E-1,-8.449885845E-1
1.495777125E0,2.091747150E-2,7.557896376E-1,-8.305553198E-1
1.505748125E0,3.780260682E-2,6.132081151E-1,-8.241125345E-1
1.515718125E0,1.018798649E-1,4.407601655E-1,-7.494068742E-1
1.525688125E0,1.564764678E-1,2.761813402E-1,-6.706866026E-1
1.535659125E0,1.282922328E-1,1.940401345E-1,-6.158832908E-1
1.545629125E0,4.335786402E-2,2.235824764E-1,-5.690871477E-1
1.555600125E0,-7.002702355E-2,2.731660008E-1,-5.244269967E-1
1.565570125E0,-1.864609569E-1,3.174208105E-1,-5.150137544E-1
1.575540125E0,-3.184701204E-1,3.480141461E-1,-4.907745123E-1
1.585511125E0,-3.929605782E-1,3.607231081E-1,-4.606508017E-1
1.595481125E0,-3.955901563E-1,3.578160107E-1,-4.539231360E-1
1.605452125E0,-3.389867544E-1,3.357799649E-1,-4.567955434E-1
1.615422125E0,-2.839655876E-1,2.535918653E-1,-4.291652441E-1
1.625392125E0,-2.321983874E-1,9.492520243E-2,-3.907381296E-1
1.635363125E0,-1.575081646E-1,-7.109332830E-2,-3.964934945E-1
1.645333125E0,-7.625461370E-2,-2.748486400E-1,-4.065836668E-1
1.655304125E0,1.533928327E-3,-4.652228355E-1,-4.297329187E-1
1.665274125E0,8.574639261E-2,-5.442138910E-1,-4.634071887E-1
1.675244125E0,1.493663788E-1,-4.713799059E-1,-4.771932960E-1
1.685215125E0,1.693239957E-1,-2.425633967E-1,-4.384281337E-1
1.695185125E0,1.099078059E-1,7.486197352E-2,-3.567897379E-1
1.705156125E0,3.422955796E-2,3.887040317E-1,-2.534465790E-1
1.715126125E0,-3.060882725E-2,6.100113988E-1,-1.715692878E-1
1.725097125E0,-9.083731472E-2,7.097437382E-1,-1.401069760E-1
1.735067125E0,-1.370487511E-1,6.561367512E-1,-1.636621058E-1
1.745037125E0,-1.509048939E-1,4.975860119E-1,-2.298283428E-1
1.755008125E0,-1.482052356E-1,2.619748414E-1,-2.805969715E-1
1.764978125E0,-1.288337708E-1,1.919936202E-2,-3.094726801E-1
1.774949125E0,-9.643748403E-2,-2.108607292E-1,-3.190752268E-1
1.784919125E0,-4.079249874E-2,-4.258227050E-1,-3.517495692E-1
1.794889125E0,3.560933098E-2,-5.819531679E-1,-3.745526075E-1
1.804860125E0,1.088456362E-1,-6.822500825E-1,-3.964417577E-1
1.814830125E0,1.214943230E-1,-7.259967327E-1,-3.875939548E-1
1.824801125E0,9.191198647E-2,-6.760630012E-1,-3.361043334E-1
1.834771125E0,3.434243426E-2,-5.353040695E-1,-2.683255374E-1
1.844741125E0,-6.832454354E-2,-3.376721442E-1,-2.253174782E-1
1.854712125E0,-1.760954857E-1,-1.252224743E-1,-1.987878680E-1
1.864682125E0,-2.406995893E-1,7.031527907E-2,-1.741651595E-1
1.874653125E0,-2.337218374E-1,2.219679207E-1,-1.537640244E-1
1.884623125E0,-1.981875747E-1,2.649347484E-1,-1.384291500E-1
1.894593125E0,-1.688046455E-1,2.487960160E-1,-1.389764398E-1
1.904565292E0,-1.697229892E-1,2.079561204E-1,-1.444988549E-1
1.914535292E0,-1.828068346E-1,1.559813321E-1,-1.183980033E-1
1.924506292E0,-1.776317209E-1,9.334283322E-2,-9.673956782E-2
1.934476292E0,-1.801425517E-1,4.364718124E-2,-1.040110663E-1
1.944446292E0,-1.978377253E-1,3.652573377E-2,-1.032920256E-1
1.954417292E0,-2.381505370E-1,5.784034356E-2,-6.524557620E-2
1.964387292E0,-2.696812749E-1,7.856134325E-2,2.919764956E-3
1.974358292E0,-2.689590454E-1,1.369905621E-1,6.964287162E-2
1.984328292E0,-2.190665752E-1,2.536000311E-1,1.069014296E-1
1.994298292E0,-1.382297724E-1,4.195469022E-1,1.221999526E-1
2.004269292E0,-8.544776589E-2,5.751631856E-1,1.149658859E-1
2.014239292E0,-8.875328302E-2,6.773902178E-1,8.172324300E-2
2.024210292E0,-9.481360018E-2,7.117090225E-1,2.992927656E-2
2.034180292E0,-8.416602015E-2,6.843039989E-1,-6.904496998E-2
2.044150292E0,-3.628682345E-2,6.130647659E-1,-2.033486217E-1
2.054121292E0,2.003716864E-2,5.219465494E-1,-3.479939699E-1
2.064091292E0,9.044974297E-2,4.386556447E-1,-4.740878046E-1
2.074062292E0,1.911891401E-1,3.930785656E-1,-5.668805838E-1
2.084032292E0,3.175566494E-1,4.348126948E-1,-6.284443140E-1
2.094002292E0,4.630787075E-1,5.218892694E-1,-6.585593820E-1
2.103973292E0,5.768983960E-1,6.483957171E-1,-6.697425246E-1
2.113943292E0,6.087902784E-1,9.075791240E-1,-6.526199579E-1
2.123914292E0,5.261960626E-1,1.310646176E0,-5.926313400E-1
2.133884292E0,3.359771371E-1,1.783180475E0,-5.009540915E-1
2.143854292E0,1.593679339E-1,2.197555542E0,-4.000823200E-1
2.153825292E0,3.813710809E-2,2.448409796E0,-3.288675249E-1
2.163795292E0,-2.759010531E-2,2.455204487E0,-2.884995937E-1
2.173766292E0,-5.740978569E-2,2.306535244E0,-2.775883377E-1
2.183736292E0,-9.137129784E-2,2.109012127E0,-3.253777921E-1
2.193706292E0,-1.150422692E-1,1.817283630E0,-4.354305267E-1
2.203677292E0,-5.956178904E-2,1.317517281E0,-6.055959463E-1
2.213647292E0,7.322661579E-2,6.017268896E-1,-8.106785417E-1
2.223618292E0,2.312911898E-1,-2.200549841E-1,-1.022195816E0
2.233588292E0,3.634737134E-1,-9.639688730E-1,-1.224566817E0
2.243558292E0,4.677367508E-1,-1.556156754E0,-1.352687955E0
2.253529292E0,5.244839191E-1,-1.985813379E0,-1.385966539E0
2.263499292E0,5.446439385E-1,-2.165570259E0,-1.367806077E0
2.273470292E0,5.442212820E-1,-2.041314602E0,-1.330035329E0
2.283440292E0,4.945571721E-1,-1.642084002E0,-1.303002954E0
2.293410292E0,4.026482701E-1,-1.083377600E0,-1.288449645E0
2.303381292E0,2.746636569E-1,-5.212516189E-1,-1.258461475E0
2.313351292E0,1.291086227E-1,-5.482372269E-2,-1.167954683E0
2.323322292E0,1.979908347E-2,2.821449041E-1,-1.012489915E0
2.333292292E0,-5.945179984E-2,4.523869455E-1,-7.974668145E-1
2.343263292E0,-1.043897793E-1,4.759782553E-1,-5.835903287E-1
2.353233292E0,-1.160437763E-1,4.028462470E-1,-4.055449665E-1
2.363203292E0,-1.118209213E-1,2.975739539E-1,-2.764773667E-1
2.373174292E0,-1.027232930E-1,1.729856879E-1,-1.798597425E-1
2.383144292E0,-1.062557101E-1,2.470594086E-2,-9.756673872E-2
2.393114292E0,-1.305687726E-1,-2.428743690E-1,-6.493182480E-2
2.403085292E0,-1.513574868E-1,-6.212422252E-1,-1.687274128E-1
2.413055292E0,-1.105956659E-1,-9.638538957E-1,-4.015081823E-1
2.423026292E0,4.291840829E-3,-1.107336640E0,-6.678562164E-1
2.432996292E0,7.438144088E-2,-1.009954691E0,-8.410713673E-1
2.442966292E0,4.396220297E-2,-7.907015681E-1,-9.016399980E-1
2.452937292E0,-1.423585508E-2,-6.028991342E-1,-8.860335946E-1
2.462907292E0,-6.691512465E-2,-4.803682566E-1,-8.191633224E-1
2.472878292E0,-1.085882708E-1,-3.663732409E-1,-7.313410640E-1
2.482848292E0,-1.358570158E-1,-2.605263591E-1,-6.405134797E-1
2.492818292E0,-1.830085516E-1,-1.767323911E-1,-5.548278689E-1
2.502789292E0,-2.212858051E-1,-1.498647332E-1,-4.840475321E-1
2.512759292E0,-2.445535809E-1,-2.214752734E-1,-4.284002483E-1
2.522730292E0,-2.510890365E-1,-3.789150119E-1,-4.166468680E-1
2.532700292E0,-2.297414243E-1,-5.460137129E-1,-4.310772121E-1
2.542670292E0,-2.161759138E-1,-6.422972083E-1,-4.500297904E-1
2.552641292E0,-2.126847804E-1,-6.496360302E-1,-4.817962348E-1
2.562611292E0,-2.079906911E-1,-5.237213373E-1,-5.191411972E-1
2.572582292E0,-2.064524442E-1,-3.184544742E-1,-5.741403103E-1
2.582552292E0,-2.040651739E-1,-1.026267707E-1,-6.494570374E-1
2.592522292E0,-1.858297139E-1,5.102271587E-2,-7.456796765E-1
2.602493292E0,-1.588434726E-1,1.437048167E-1,-8.340415955E-1
2.612463292E0,-1.303346008E-1,1.850243062E-1,-8.799052238E-1
2.622434292E0,-1.172762141E-1,2.027392834E-1,-8.675742745E-1
2.632404292E0,-1.102254987E-1,1.991053969E-1,-8.277528286E-1
2.642374292E0,-1.075513512E-1,1.662537158E-1,-7.922885418E-1
2.652345292E0,-1.038295776E-1,8.134388924E-2,-7.711771131E-1
2.662315292E0,-9.635353088E-2,-4.841908813E-2,-7.460483909E-1
2.672286292E0,-1.005522758E-1,-1.787781566E-1,-7.159706950E-1
2.682256292E0,-9.748502076E-2,-3.007425666E-1,-6.885799766E-1
2.692226292E0,-7.552193105E-2,-3.927334845E-1,-6.722710729E-1
2.702197292E0,-4.363041371E-2,-4.355905354E-1,-6.547484994E-1
2.712167292E0,-3.619513661E-2,-4.578529894E-1,-6.575937867E-1
2.722138292E0,-2.960336022E-2,-4.802451730E-1,-6.928505898E-1
2.732108292E0,-2.548637800E-2,-4.893451929E-1,-7.385003567E-1
2.742078292E0,-4.846554995E-2,-4.172292650E-1,-7.746066451E-1
2.752049292E0,-6.746613979E-2,-2.503920794E-1,-7.918186784E-1
2.762019292E0,-4.365419596E-2,-4.043689370E-2,-8.029823899E-1
2.771990292E0,-2.423016541E-2,1.628033072E-1,-7.969436646E-1
2.781960292E0,-2.264452912E-2,2.717662156E-1,-7.659981847E-1
2.791930292E0,-4.047945514E-2,2.445077151E-1,-7.298340201E-1
2.801901292E0,-6.824786961E-2,1.352572441E-1,-7.018141747E-1
2.811871292E0,-9.356680512E-2,1.865355880E-3,-6.753503084E-1
2.821842292E0,-1.009687111E-1,-1.157829016E-1,-6.533119082E-1
2.831812292E0,-9.642402828E-2,-2.111943662E-1,-6.412903666E-1
2.841782292E0,-1.000122800E-1,-2.918148339E-1,-6.293731928E-1
2.851753292E0,-1.124614924E-1,-3.170091212E-1,-6.288461685E-1
2.861723292E0,-1.195500344E-1,-2.645472586E-1,-6.436324120E-1
2.871694292E0,-1.113046259E-1,-1.310307384E-1,-6.826530695E-1
2.881664292E0,-9.493727982E-2,2.372401766E-2,-7.244555354E-1
2.891634292E0,-1.041414291E-1,1.731478572E-1,-7.412638068E-1
