"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.950216667E-2,5.255674772E-1,5.319937134E-1,-3.602726841E-1
3.947116667E-2,4.623184378E-1,2.181566924E-1,-1.652171713E-1
4.944016668E-2,3.207294264E-1,-6.284850508E-2,1.628624976E-2
5.941016669E-2,1.560231556E-1,-1.049949431E-1,1.381100643E-1
6.937916670E-2,9.138350219E-2,-5.854670852E-2,1.642769390E-1
7.934816671E-2,1.759593835E-1,-3.907138735E-2,1.441666102E-1
8.931816672E-2,3.859662268E-1,-5.674752027E-2,1.664936185E-2
9.928716673E-2,5.513241698E-1,-1.067499849E-1,-9.434190094E-2
1.092561667E-1,6.281731018E-1,-1.154216981E-1,-8.278604865E-2
1.192261667E-1,5.828380309E-1,-1.428226277E-1,-4.054283917E-2
1.291947917E-1,5.259503236E-1,-1.689415553E-1,-5.820259988E-2
1.391637917E-1,4.336666426E-1,-8.746148229E-2,-7.034668207E-2
1.491337917E-1,2.858385059E-1,2.576429397E-2,-1.256467241E-1
1.591027917E-1,9.470077381E-2,1.596751803E-1,-1.966775304E-1
1.690717917E-1,-4.655947790E-2,2.221354303E-1,-2.327150899E-1
1.790417917E-1,-6.990258604E-2,1.798053896E-1,-2.265509552E-1
1.890107917E-1,-5.037975624E-2,1.538028216E-1,-1.721852982E-1
1.989807917E-1,5.875282288E-3,1.886425790E-1,-1.636670744E-1
2.089497917E-1,1.351240374E-1,2.467969394E-1,-1.780453777E-1
2.189187917E-1,3.599006550E-1,2.334588557E-1,-2.487376302E-1
2.288887918E-1,5.928243443E-1,1.865995619E-1,-3.264091194E-1
2.388577918E-1,6.422476423E-1,6.044705361E-2,-2.467928463E-1
2.488267918E-1,3.160234411E-1,-1.548132205E-1,-3.816828489E-2
2.587967918E-1,-4.084363456E-1,-3.848268968E-1,2.487475705E-1
2.687657918E-1,-9.333844565E-1,-3.534407973E-1,4.596876293E-1
2.787347918E-1,-9.415967247E-1,-2.209656948E-1,3.543541324E-1
2.887047918E-1,-5.991652112E-1,-1.160169446E-1,1.693739569E-1
