"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.399142417E0,-1.711453497E-1,9.651818126E-2,1.171237379E-1
3.409111417E0,-1.591496766E-1,1.521753222E-1,1.814201623E-1
3.419081417E0,-1.376751363E-1,1.672757119E-1,2.315319330E-1
3.429050417E0,-1.080746278E-1,1.749093980E-1,2.895941734E-1
3.439019417E0,-9.341071546E-2,2.008335143E-1,3.562781513E-1
3.448989417E0,-8.782047778E-2,2.477490902E-1,3.737026751E-1
3.458958417E0,-5.058226734E-2,2.236792296E-1,3.656836748E-1
3.468927417E0,-5.472045392E-3,1.582309902E-1,3.724758029E-1
3.478897417E0,4.167812411E-3,1.233178154E-1,3.688445687E-1
3.488866417E0,-2.196711861E-2,1.059127226E-1,3.689609468E-1
3.498835417E0,-5.912344530E-2,5.058915541E-2,3.512502313E-1
3.508805417E0,-9.334426373E-2,-1.712271478E-4,3.273081481E-1
3.518774417E0,-1.145114377E-1,-6.440984551E-3,3.160892129E-1
3.528744417E0,-1.284197867E-1,2.676879987E-3,2.969458699E-1
3.538713417E0,-1.214777306E-1,3.288138658E-2,2.917377949E-1
3.548682417E0,-1.083880290E-1,8.204413950E-2,2.967698574E-1
3.558652417E0,-1.464984119E-1,9.801719338E-2,3.267796636E-1
3.568621417E0,-1.913931817E-1,8.894859254E-2,3.403069377E-1
3.578590417E0,-2.332748771E-1,7.501940429E-2,3.521052301E-1
3.588560417E0,-1.617724597E-1,2.334116995E-1,3.657923043E-1
3.598529417E0,-1.407603323E-1,3.978351653E-1,4.223557711E-1
3.608498417E0,-1.971152127E-1,4.738439322E-1,4.740197659E-1
3.618468417E0,-1.139645875E-1,5.760984421E-1,5.177686810E-1
3.628437417E0,-7.151246816E-2,6.215397120E-1,5.990709662E-1
3.638406417E0,-6.499635428E-2,5.831500888E-1,7.194268107E-1
3.648376417E0,-3.030495718E-2,6.262991428E-1,7.750599384E-1
3.658345417E0,-4.776954651E-2,7.297193408E-1,7.617880106E-1
3.668315417E0,-4.813466594E-2,8.532527089E-1,7.466742992E-1
3.678284417E0,6.430561189E-3,9.638401866E-1,7.548317909E-1
3.688253417E0,1.205629930E-1,1.124223471E0,8.037367463E-1
3.698223417E0,2.046737075E-1,1.372601151E0,8.532583714E-1
3.708192417E0,1.520187557E-1,1.536958337E0,8.329413533E-1
3.718161417E0,-8.199179918E-2,1.608180761E0,7.635996938E-1
3.728131417E0,-2.270365953E-1,1.617964625E0,7.153469324E-1
3.738100417E0,-2.200445533E-1,1.614920974E0,7.089981437E-1
3.748069417E0,-1.467695534E-1,1.490371346E0,7.364209890E-1
3.758039417E0,-4.658057168E-2,1.238996148E0,7.778320909E-1
3.768008417E0,3.012139536E-2,1.021154404E0,8.532829285E-1
3.777978417E0,7.271306962E-2,9.387248158E-1,9.124439955E-1
