"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.325958339E-2,-1.028572011E-1,-7.928824425E-2,-6.302830696E-2
2.322958317E-2,-8.032466322E-2,-3.147959644E-1,-4.122637868E-2
3.319958318E-2,-4.454306558E-2,-3.634354430E-1,-6.694360256E-2
4.316958319E-2,-5.799999386E-2,-2.085713518E-1,-8.862566292E-2
5.313958321E-2,-7.134085491E-2,-1.798673701E-1,-1.450466162E-1
6.311058323E-2,-6.444815710E-2,-3.995127636E-1,-2.585223609E-1
7.308058324E-2,-1.261889072E-1,-6.689928067E-1,-3.118980843E-1
8.305058326E-2,-2.284926693E-1,-3.456476283E-1,-2.462858927E-1
9.302058327E-2,-3.587301886E-1,-1.463382661E-2,-1.570831096E-1
1.029905833E-1,-4.197127010E-1,1.354975283E-2,-3.844134986E-2
1.129605833E-1,-3.555054492E-1,-5.060765147E-2,6.931464851E-2
1.229315833E-1,-2.735507284E-1,-1.449752802E-1,1.113268930E-1
1.329015833E-1,-1.499987693E-1,-2.059003437E-1,8.042026520E-2
1.428715833E-1,-2.760514364E-2,-2.480055588E-1,-4.577200413E-3
1.528415834E-1,5.576051027E-2,-2.536060220E-1,-9.160481930E-2
1.628115834E-1,7.354744792E-2,-1.891030473E-1,-1.695908886E-1
1.727815834E-1,2.341824487E-2,-1.311770207E-1,-2.036667073E-1
1.827515832E-1,-5.219210073E-2,-1.049148363E-1,-2.125813723E-1
1.927225832E-1,-9.255192205E-2,-8.159087777E-2,-2.205938119E-1
2.026925832E-1,-1.058230551E-1,-8.314331353E-2,-2.281244409E-1
2.126625832E-1,-9.710836485E-2,-1.664380699E-1,-2.699489897E-1
2.226325832E-1,-9.275335863E-2,-2.708535540E-1,-3.079406887E-1
2.326025832E-1,-4.753464729E-2,-3.251660013E-1,-3.960143745E-1
2.425725833E-1,-2.888509914E-2,-3.480069798E-1,-4.840535617E-1
2.525425833E-1,-7.912086770E-2,-3.335971016E-1,-4.749301511E-1
2.625135833E-1,-1.227052823E-1,-3.133236355E-1,-4.495234144E-1
2.724835833E-1,-2.144482420E-1,-2.763405812E-1,-4.759832346E-1
2.824535833E-1,-3.409602079E-1,-2.372110140E-1,-5.509170574E-1
2.924235833E-1,-5.135429706E-1,-1.662731785E-1,-6.484304881E-1
3.023935833E-1,-6.863607913E-1,-7.151670992E-2,-7.431863719E-1
3.123635834E-1,-8.599660859E-1,8.153591394E-2,-8.114526147E-1
3.223345834E-1,-1.040086202E0,2.950165880E-1,-7.768897229E-1
3.323045834E-1,-1.154311413E0,3.798707968E-1,-7.096040583E-1
3.422745832E-1,-1.195809834E0,3.879691905E-1,-6.663171208E-1
3.522445832E-1,-1.143989908E0,3.541746229E-1,-6.344603205E-1
3.622145832E-1,-1.017886078E0,2.645765680E-1,-6.074648952E-1
3.721845832E-1,-9.117349944E-1,2.152623206E-1,-6.245867121E-1
3.821555832E-1,-9.064504270E-1,1.729846126E-1,-6.402315223E-1
3.921255833E-1,-9.942259048E-1,1.470867097E-1,-6.036109954E-1
4.020955833E-1,-1.002945127E0,8.387889326E-2,-5.019056958E-1
4.120655833E-1,-9.644913514E-1,-2.152652442E-2,-3.744872653E-1
4.220355833E-1,-8.345568641E-1,-1.710626328E-1,-2.186016655E-1
4.320055833E-1,-6.608622533E-1,-2.688877201E-1,-1.838259351E-1
4.419755833E-1,-5.578531708E-1,-2.252949733E-1,-1.940474528E-1
4.519465833E-1,-4.639313923E-1,-1.060720003E-1,-1.972160590E-1
4.619165834E-1,-4.350322598E-1,-3.959149718E-3,-2.074826002E-1
4.718865834E-1,-5.224769314E-1,-2.197734475E-2,-1.312126887E-1
4.818565834E-1,-5.434724555E-1,-2.332220435E-1,3.340982080E-2
4.918265832E-1,-3.981630070E-1,-4.359555352E-1,7.793169022E-2
5.017965832E-1,-2.160793228E-1,-4.698834193E-1,4.744840086E-2
5.117675832E-1,-1.681755701E-1,-3.724810857E-1,-2.320233643E-2
5.217375832E-1,-2.818160601E-1,-2.698741454E-1,-1.751732254E-1
5.317075832E-1,-5.229632004E-1,-1.723384953E-1,-3.653948450E-1
5.416775832E-1,-8.357449452E-1,-5.312897086E-2,-6.119695902E-1
5.516475833E-1,-1.128357231E0,1.534245068E-1,-7.080422670E-1
5.616175833E-1,-1.341501252E0,2.896008968E-1,-5.812418872E-1
5.715875833E-1,-1.427716400E0,1.964255154E-1,-3.206215453E-1
5.815585833E-1,-1.233354367E0,-5.253489375E-2,-9.096630335E-2
5.915285833E-1,-8.925836820E-1,-3.606761420E-1,2.187852681E-2
6.014985833E-1,-5.683117200E-1,-6.353110904E-1,5.418556273E-2
6.114685833E-1,-2.925718306E-1,-7.164616728E-1,1.453623658E-1
6.214385834E-1,-3.218486566E-2,-6.440199333E-1,3.016789055E-1
6.314085834E-1,4.974794632E-2,-3.183890784E-1,4.787103760E-1
6.413785834E-1,6.408764885E-2,9.668371081E-3,7.353224516E-1
6.513495832E-1,2.678531832E-2,1.224061972E-1,9.743344080E-1
6.613195832E-1,9.627458844E-3,1.223342764E-1,1.136156101E0
6.712895832E-1,1.784029350E-2,5.624202847E-2,1.165262956E0
6.812595832E-1,1.352421877E-1,-7.870878518E-2,8.982457602E-1
6.912295832E-1,3.066830257E-1,-1.233628017E-1,4.954965627E-1
7.011995832E-1,4.913582689E-1,-1.219553769E-1,2.527213383E-1
7.111705833E-1,7.344729242E-1,-2.365280592E-1,3.237147224E-1
7.211405833E-1,9.394198794E-1,-5.054456002E-1,5.894525474E-1
7.311105833E-1,1.021664695E0,-6.442859817E-1,7.713816458E-1
7.410805833E-1,9.644673778E-1,-6.507500786E-1,8.014193773E-1
7.510505833E-1,8.752656180E-1,-5.992138892E-1,7.259914649E-1
7.610205833E-1,8.630060533E-1,-4.626410580E-1,6.466611207E-1
7.709905833E-1,8.478027079E-1,-2.001291418E-1,6.363805461E-1
7.809615834E-1,7.847029187E-1,-7.084077179E-2,7.242735529E-1
7.909315834E-1,7.930688225E-1,-8.652709723E-3,8.084500694E-1
8.009015834E-1,8.641205326E-1,-6.759264350E-2,8.021917945E-1
8.108715832E-1,9.230261140E-1,-1.068140119E-1,5.573174196E-1
8.208415832E-1,9.756801447E-1,-4.219994009E-2,2.067856121E-1
8.308115832E-1,9.667241107E-1,3.681757808E-2,-2.938927531E-2
8.407815832E-1,8.846721800E-1,2.477640688E-2,-1.259104335E-1
8.507525832E-1,7.788062941E-1,-1.241480827E-2,-1.309448862E-1
8.607225833E-1,6.361922657E-1,-8.272114456E-2,-5.251910627E-2
8.706925833E-1,5.244972906E-1,-2.058582437E-1,-2.444136143E-4
8.806625833E-1,4.260605845E-1,-2.243857312E-1,-4.100535393E-2
8.906325833E-1,3.307117930E-1,-1.152386802E-1,-1.227482593E-1
9.006025833E-1,1.966187659E-1,1.756211221E-2,-2.192156231E-1
9.105735833E-1,1.571354422E-1,1.046204290E-1,-2.899365270E-1
9.205435833E-1,1.432067898E-1,2.000534204E-1,-4.166094375E-1
9.305135834E-1,7.653128207E-2,3.141779137E-1,-5.627717024E-1
9.404835834E-1,1.703644753E-2,3.891395107E-1,-6.916741562E-1
9.504535834E-1,-2.431740046E-2,3.981562096E-1,-8.454418945E-1
9.604235832E-1,1.375557482E-3,3.143583003E-1,-9.501169950E-1
9.703935832E-1,3.428339481E-2,2.059152541E-1,-9.803786749E-1
9.803645832E-1,9.641678542E-2,1.759798488E-1,-9.820761216E-1
9.903345832E-1,1.568033203E-1,3.221812901E-1,-1.042852081E0
1.000304583E0,1.321988216E-1,5.988615945E-1,-1.111057513E0
1.010274583E0,6.220765024E-2,9.062532297E-1,-1.171310146E0
1.020244583E0,5.321726382E-2,1.145545852E0,-1.127847208E0
1.030214583E0,2.276721588E-1,1.118854482E0,-1.082789733E0
1.040185583E0,4.316984698E-1,1.036247943E0,-1.066949041E0
1.050155583E0,4.849031621E-1,9.767946240E-1,-1.197806804E0
1.060125583E0,4.615984994E-1,9.249687052E-1,-1.398950438E0
1.070095583E0,3.610260978E-1,8.187549099E-1,-1.555627166E0
1.080065583E0,2.597102228E-1,6.657575423E-1,-1.659946756E0
1.090035583E0,1.985658887E-1,4.659608147E-1,-1.755733504E0
1.100005583E0,1.353452083E-1,3.136601427E-1,-1.793255087E0
1.109976583E0,6.672959447E-2,1.097156927E-1,-1.744661801E0
1.119946583E0,-4.166141152E-2,-1.585759038E-1,-1.646366013E0
1.129916583E0,-2.564825597E-1,-3.908506984E-1,-1.453837082E0
1.139886583E0,-6.994863287E-1,-5.734551501E-1,-1.482023585E0
1.149856583E0,-1.292451883E0,-7.412550366E-1,-1.806838169E0
1.159826583E0,-1.565974399E0,-7.759556302E-1,-1.939171768E0
