"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.012529167E-2,2.585792543E0,7.739316165E-2,-1.205609329E0
4.009629169E-2,2.008667096E0,-2.869111776E-1,-1.098600020E0
5.006629170E-2,1.433928190E0,-5.284614104E-1,-1.023415936E0
6.003629172E-2,6.555728620E-1,-4.894879639E-1,-9.498486078E-1
7.000729174E-2,-6.460038205E-1,-1.273932874E-1,-8.067391741E-1
7.997729175E-2,-1.538421149E0,1.757906914E-1,-5.434565949E-1
8.994829166E-2,-1.838704324E0,2.820726067E-1,-7.977005482E-2
9.991829167E-2,-1.910746114E0,-1.241469133E-1,2.810692245E-1
1.098892917E-1,-1.640317945E0,-7.152922297E-1,3.713467258E-1
1.198592917E-1,-1.123570774E0,-8.136646163E-1,3.411856180E-1
1.298302917E-1,-5.490451444E-1,-5.281380594E-1,3.135850060E-1
1.398002917E-1,-1.205810619E-1,-1.719519943E-1,3.008708203E-1
1.497702918E-1,1.180022571E-1,1.281943560E-2,2.194120896E-1
1.597412917E-1,3.185500961E-1,8.395783067E-2,1.473492497E-1
1.697112917E-1,5.062643200E-1,6.267221153E-2,7.400119185E-2
1.796822917E-1,7.025007876E-1,-7.792818189E-2,-4.768112004E-2
1.896522917E-1,6.910081583E-1,-1.820700163E-1,-1.279283077E-1
1.996232917E-1,4.483877389E-1,-2.131678480E-1,-2.208686310E-1
2.095932917E-1,2.103385265E-1,-2.301961094E-1,-2.435534889E-1
2.195632918E-1,1.860352690E-1,-2.500240177E-1,-2.184560698E-1
2.295342917E-1,2.417308386E-1,-2.273947084E-1,-2.032421994E-1
2.395042917E-1,2.175883796E-1,-1.573415565E-1,-2.844839984E-1
2.494752917E-1,1.028631580E-1,-5.299857795E-2,-3.407991171E-1
2.594452917E-1,5.547465451E-2,-1.691891849E-2,-2.622008443E-1
2.694162917E-1,1.179222599E-1,-1.060439336E-1,-2.060512018E-1
2.793862917E-1,2.343804135E-1,-1.693938375E-1,-1.814490420E-1
2.893562918E-1,2.247053181E-1,-5.712554276E-2,-1.261694652E-1
2.993272917E-1,3.093681403E-2,4.424588084E-2,-6.973506331E-2
3.092972917E-1,-1.884689167E-1,5.301670432E-2,-3.976048172E-2
3.192682917E-1,-3.120787998E-1,-1.152837038E-2,-3.329813898E-2
3.292382917E-1,-2.728743883E-1,-6.100224674E-2,4.025574088E-2
3.392092917E-1,-8.832372732E-2,-2.997808993E-2,9.302744687E-2
3.491792917E-1,5.743507974E-2,2.440627813E-2,8.037465692E-2
3.591492918E-1,2.189326544E-1,2.405252159E-2,9.702869654E-2
3.691202917E-1,3.714507697E-1,4.420962811E-2,9.519325554E-2
3.790902917E-1,4.477958911E-1,5.521525741E-3,1.073098558E-1
3.890612917E-1,4.402351123E-1,-5.926737785E-2,1.241621161E-1
3.990312917E-1,3.023735913E-1,-1.105398577E-1,9.996575296E-2
4.090022917E-1,1.658144644E-1,-1.100405055E-1,6.573556781E-2
4.189722918E-1,1.951412110E-1,-6.309554994E-2,-3.003363848E-2
4.289422918E-1,4.876403169E-1,4.735075235E-2,-1.706083041E-1
4.389132917E-1,1.083587878E0,2.198699266E-1,-1.173115182E-1
4.488832917E-1,1.551420825E0,5.666677022E-1,-1.569854611E-1
4.588542917E-1,1.611691878E0,6.437842906E-1,-4.273121810E-1
4.688242917E-1,1.652981260E0,5.567882466E-1,-3.531063366E-1
4.787952917E-1,1.778631785E0,6.245925593E-1,-1.178880537E-1
4.887652918E-1,1.957525594E0,7.491745055E-1,4.994223833E-2
4.987352918E-1,2.052793547E0,8.414511698E-1,1.000961459E-1
5.087062917E-1,2.063720093E0,7.858476573E-1,2.145992464E-1
5.186762917E-1,2.052481160E0,6.016270351E-1,4.004377931E-1
5.286472917E-1,1.968532977E0,3.905600917E-1,5.090737975E-1
5.386172917E-1,1.810831817E0,2.426267052E-1,5.050193381E-1
5.485882917E-1,1.662080112E0,2.097969282E-1,5.029353905E-1
5.585582918E-1,1.575863210E0,3.438765067E-1,6.801943177E-1
5.685282917E-1,1.494905878E0,5.465427554E-1,9.308241069E-1
