"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.638729173E-2,2.273472290E0,6.361920319E0,6.282285919E0
3.635729174E-2,1.588796082E0,5.990692291E0,6.425238647E0
4.632729176E-2,9.223818970E-1,5.729635162E0,6.501879272E0
5.629829166E-2,-4.251159668E-2,5.789061584E0,6.608607330E0
6.626829167E-2,-1.437909851E0,6.156397705E0,6.763535156E0
7.623929169E-2,-2.297123108E0,6.396947479E0,7.071893921E0
8.620929171E-2,-2.608026581E0,6.457122345E0,7.560028839E0
9.618029173E-2,-2.644700317E0,5.964347076E0,7.884404297E0
1.061502917E-1,-2.325563965E0,5.411546631E0,7.957302704E0
1.161212918E-1,-1.760339355E0,5.391638031E0,7.923323364E0
1.260912917E-1,-1.152453461E0,5.695955200E0,7.889044647E0
1.360612917E-1,-7.089257812E-1,6.057453461E0,7.874674530E0
1.460322917E-1,-4.361929321E-1,6.219865723E0,7.778125305E0
1.560022917E-1,-1.992356873E-1,6.296805725E0,7.719447327E0
1.659732917E-1,1.990859985E-2,6.262527008E0,7.627688141E0
1.759432917E-1,2.481838989E-1,6.129603424E0,7.516319733E0
1.859142918E-1,2.255809021E-1,6.021528168E0,7.437284088E0
1.958842917E-1,-1.437011719E-2,6.003266144E0,7.347919922E0
2.058542917E-1,-2.234852600E-1,5.983507233E0,7.334597626E0
2.158252917E-1,-2.233355713E-1,5.962999878E0,7.371421051E0
2.257952917E-1,-1.681004333E-1,5.989794159E0,7.366930389E0
2.357662917E-1,-2.191442871E-1,6.060447235E0,7.287295990E0
2.457362917E-1,-3.448828125E-1,6.158942413E0,7.252119141E0
2.557072917E-1,-3.965254211E-1,6.176156616E0,7.336543579E0
2.656772917E-1,-3.347039795E-1,6.074068909E0,7.388784943E0
2.756472917E-1,-2.535726929E-1,6.035598907E0,7.422315216E0
2.856182917E-1,-3.067121887E-1,6.142776031E0,7.476203156E0
2.955882917E-1,-5.243595886E-1,6.233637085E0,7.528294830E0
3.055592917E-1,-7.388635254E-1,6.238277435E0,7.560328217E0
3.155292918E-1,-8.593629456E-1,6.159391479E0,7.566914520E0
3.255002917E-1,-7.934999084E-1,6.117927704E0,7.650440826E0
3.354702917E-1,-6.066883850E-1,6.158792725E0,7.700885925E0
3.454402917E-1,-4.513114929E-1,6.197562103E0,7.676636353E0
3.554112917E-1,-2.841091919E-1,6.200256500E0,7.695497131E0
3.653812917E-1,-1.375639343E-1,6.218368835E0,7.697892151E0
3.753522917E-1,-6.780899048E-2,6.161337433E0,7.715555420E0
3.853222918E-1,-9.849517822E-2,6.087840271E0,7.743547211E0
3.952932917E-1,-2.383044434E-1,6.047124939E0,7.715405731E0
4.052632917E-1,-3.600013733E-1,6.029012604E0,7.693551178E0
4.152332917E-1,-2.992277527E-1,6.091432800E0,7.582332458E0
4.252042917E-1,2.634521484E-2,6.182593231E0,7.464826813E0
4.351742917E-1,6.423143005E-1,6.363566895E0,7.563621368E0
4.451452917E-1,1.057550812E0,6.680008850E0,7.479645996E0
4.551152918E-1,1.088835754E0,6.690337372E0,7.260651398E0
4.650862917E-1,1.142124939E0,6.588099976E0,7.385791168E0
4.750562917E-1,1.278042297E0,6.638096008E0,7.653434601E0
4.850262917E-1,1.437610474E0,6.714736633E0,7.845934296E0
4.949972917E-1,1.523232422E0,6.752009125E0,7.923922119E0
5.049672917E-1,1.507215729E0,6.631210327E0,8.084538116E0
5.149382917E-1,1.483265533E0,6.385421448E0,8.306526489E0
5.249082918E-1,1.373244324E0,6.111042023E0,8.437354431E0
5.348792917E-1,1.186133423E0,5.913303223E0,8.471782837E0
5.448492917E-1,1.010698242E0,5.828579407E0,8.526119843E0
5.548192917E-1,8.918453979E-1,5.912105713E0,8.770411835E0
5.647902917E-1,7.719447327E-1,6.046825562E0,9.075776825E0
5.747602917E-1,4.577481079E-1,6.181096344E0,9.309291229E0
5.847312917E-1,4.355941772E-2,6.243815918E0,9.742789764E0
5.947012918E-1,-4.011657715E-1,6.240073700E0,1.034708313E1
6.046722917E-1,-1.127904510E0,6.086193695E0,1.062116318E1
6.146422917E-1,-1.985471191E0,5.793851624E0,1.043899200E1
6.246122917E-1,-2.569107513E0,5.443130951E0,1.014305740E1
6.345832917E-1,-2.627037048E0,5.244344330E0,9.745334473E0
6.445532917E-1,-2.101030884E0,5.194198608E0,9.145232391E0
6.545242917E-1,-1.179247742E0,5.310506744E0,8.610095215E0
6.644942918E-1,-1.152603149E-1,5.459447021E0,8.388705597E0
6.744652917E-1,9.210346985E-1,5.547314301E0,8.228538666E0
6.844352917E-1,1.665436707E0,5.541027374E0,8.084089050E0
6.944052917E-1,2.060914307E0,5.461542664E0,8.015830994E0
7.043762917E-1,2.068398743E0,5.193001099E0,7.821684723E0
7.143462917E-1,1.848655701E0,4.906047821E0,7.693251801E0
7.243172918E-1,1.552272034E0,4.761149139E0,7.771688690E0
7.342872918E-1,1.340612183E0,4.589156799E0,8.046217804E0
7.442572917E-1,1.269210663E0,4.343517609E0,8.302035828E0
