"Time (s)","Distance (cm)"
3.221937502E-2,5.000000000E0
4.621345841E-2,0.000000000E0
8.034087508E-2,5.000000000E0
9.296831417E0,0.000000000E0
1.230265421E1,5.000000000E0
2.501071733E1,0.000000000E0
2.501073021E1,5.000000000E0
2.524057588E1,0.000000000E0
2.567387317E1,5.000000000E0
