"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.448991291E0,8.835820854E-2,3.676197827E-1,-2.874339819E-1
2.458961291E0,1.752471626E-1,1.418823600E-1,-3.358186483E-1
2.468931291E0,2.763929665E-1,-1.971811950E-1,-3.454212248E-1
2.478902292E0,3.610029221E-1,-5.452781320E-1,-2.215581983E-1
2.488872292E0,3.641047180E-1,-9.046921730E-1,-1.012738720E-1
2.498842292E0,2.808363140E-1,-1.222159266E0,-5.757529289E-2
2.508813292E0,1.421847045E-1,-1.471291780E0,-4.920284450E-2
2.518783292E0,6.921108067E-2,-1.536571145E0,8.168684319E-3
2.528753292E0,8.955176920E-2,-1.447039604E0,9.514219314E-2
2.538724292E0,1.992412806E-1,-1.414592862E0,8.146604896E-2
2.548694292E0,3.538199067E-1,-1.360903502E0,-1.874923334E-2
2.558664292E0,4.759599268E-1,-1.124568224E0,-1.182222962E-1
2.568635292E0,5.401024222E-1,-7.317121029E-1,-1.896485388E-1
2.578605292E0,5.434520841E-1,-3.991883397E-1,-2.971258759E-1
2.588575292E0,5.129538178E-1,-1.135134473E-1,-4.154141843E-1
2.598546291E0,4.810088277E-1,1.620756835E-1,-4.196655452E-1
2.608516291E0,4.433163106E-1,3.616468608E-1,-3.110080361E-1
2.618486291E0,3.513460755E-1,4.992395043E-1,-1.354241371E-1
2.628456292E0,2.211515754E-1,5.393815637E-1,1.567164250E-2
2.638427292E0,1.517629772E-1,4.508973360E-1,3.796384484E-2
2.648397292E0,1.489650607E-1,3.372107148E-1,-2.656933852E-2
2.658367292E0,1.863726676E-1,3.486512005E-1,-7.010067254E-2
2.668338292E0,2.021582872E-1,3.879629076E-1,-6.289974600E-2
2.678308292E0,1.998955309E-1,2.648456395E-1,-9.129127860E-2
2.688278292E0,1.724322140E-1,5.070777237E-2,-2.048348784E-1
2.698249292E0,1.748999655E-1,-8.619619533E-3,-2.398656905E-1
2.708219292E0,2.035164386E-1,4.516504705E-2,-1.696349382E-1
2.718189292E0,2.094862461E-1,9.485427290E-2,-1.179093719E-1
2.728160292E0,2.023399323E-1,1.827201992E-1,-1.574914008E-1
2.738130291E0,2.063497156E-1,3.223888278E-1,-2.168620080E-1
2.748100291E0,1.907521188E-1,5.475758910E-1,-1.832031161E-1
2.758071291E0,1.252980232E-1,7.336722612E-1,-1.134253740E-1
2.768041292E0,6.261441112E-2,8.540694714E-1,-5.481372774E-2
2.778011292E0,5.812093988E-2,9.736253023E-1,-1.401714329E-2
2.787981292E0,4.685869813E-2,1.130805612E0,7.207451388E-3
2.797952292E0,-2.510300465E-2,1.300209641E0,3.240566328E-2
2.807922292E0,-9.122209996E-2,1.387045503E0,3.544379771E-2
2.817892292E0,-1.079618558E-1,1.344668269E0,-1.136431471E-3
2.827863292E0,-5.464829877E-2,1.199171543E0,-2.862692345E-3
2.837833292E0,2.371570840E-2,9.469054341E-1,8.894978091E-3
2.847803292E0,3.746693954E-2,6.834458113E-1,-2.235029265E-2
2.857774292E0,6.420389982E-4,5.420811772E-1,-7.093803585E-2
2.867744292E0,-4.003046546E-3,5.592825413E-1,-9.928552061E-2
2.877714292E0,2.964087017E-2,6.719304323E-1,-1.017062813E-1
2.887685291E0,5.681496859E-2,8.430606723E-1,-8.931033313E-2
2.897655291E0,5.248393118E-2,9.887375236E-1,-8.756574988E-2
2.907625291E0,4.441934451E-2,1.033005118E0,-6.054238603E-2
2.917596292E0,2.091250569E-2,9.976849556E-1,-3.568649292E-3
2.927566292E0,1.061352994E-2,8.531789184E-1,-1.023720484E-2
2.937536292E0,2.437991556E-3,6.418955922E-1,-4.349942133E-2
2.947507292E0,-2.470840886E-2,4.850537777E-1,-6.664308906E-2
2.957477292E0,-5.450274795E-2,4.230964482E-1,-8.155921847E-2
2.967447292E0,-4.975619540E-2,4.591812193E-1,-5.951863527E-2
2.977417292E0,-1.354902331E-2,6.106669903E-1,-1.815055497E-2
2.987388292E0,-3.994665574E-3,8.119497895E-1,3.773232456E-4
2.997358292E0,-2.273504809E-2,1.124744534E0,6.319616735E-2
3.007328292E0,-6.068589166E-2,1.368751884E0,1.193393320E-1
3.017299292E0,-1.270795465E-1,1.433371067E0,1.848775744E-1
3.027269291E0,-1.898585111E-1,1.405655026E0,2.669524848E-1
3.037239291E0,-2.206946611E-1,1.264100075E0,2.967401743E-1
3.047210291E0,-1.816793531E-1,1.071988702E0,2.932567596E-1
3.057180292E0,-1.331174821E-1,9.006314874E-1,2.787183821E-1
3.067150292E0,-8.735372126E-2,7.587182522E-1,2.563896477E-1
3.077121292E0,-5.424474925E-2,6.076886058E-1,2.520712614E-1
3.087091292E0,-6.380389631E-2,4.764011800E-1,2.498834729E-1
3.097061292E0,-8.639144152E-2,4.134846032E-1,2.420592755E-1
3.107032292E0,-7.366472483E-2,3.586839437E-1,2.521907389E-1
3.117002292E0,-6.301102787E-2,2.824093103E-1,2.450818121E-1
3.126972292E0,-5.892574415E-2,2.049121261E-1,2.194267809E-1
3.136943292E0,-6.705795228E-2,1.864911467E-1,2.185230553E-1
3.146913292E0,-8.701861650E-2,1.837515533E-1,2.194551677E-1
3.156883292E0,-1.030026376E-1,1.940574497E-1,1.906176507E-1
3.166853292E0,-1.056090742E-1,1.819808185E-1,1.982976794E-1
3.176824291E0,-1.171895638E-1,1.472870111E-1,2.226200700E-1
3.186794291E0,-1.168998107E-1,1.194159687E-1,2.235985100E-1
3.196764291E0,-1.202155501E-1,8.261922002E-2,2.201237530E-1
3.206735292E0,-1.287097037E-1,2.953975089E-2,2.240428627E-1
3.216705292E0,-1.448900104E-1,-6.701577455E-2,2.344179451E-1
3.226675292E0,-1.371314228E-1,-1.575757563E-1,2.568649650E-1
3.236646292E0,-1.264883727E-1,-2.329350710E-1,2.403052449E-1
3.246616292E0,-1.133933514E-1,-2.503548265E-1,1.901318282E-1
3.256586292E0,-9.172938019E-2,-2.330258787E-1,1.439171731E-1
3.266557292E0,-8.627922088E-2,-2.026631832E-1,1.270495206E-1
3.276527292E0,-1.031763405E-1,-2.186343372E-1,1.507891119E-1
3.286497292E0,-1.205502674E-1,-2.833813727E-1,1.865077019E-1
3.296468292E0,-9.061699361E-2,-3.314235806E-1,2.239965796E-1
3.306438292E0,-7.092664391E-2,-3.794731200E-1,2.215896249E-1
3.316408291E0,-8.846200258E-2,-3.810196817E-1,1.939471513E-1
3.326379291E0,-1.187725067E-1,-3.112302125E-1,1.965559870E-1
3.336349291E0,-1.442614645E-1,-2.167415768E-1,2.085354477E-1
3.346319292E0,-1.656141579E-1,-1.323641092E-1,2.336053848E-1
3.356289292E0,-1.591743678E-1,-6.731826812E-2,2.655609250E-1
3.366260292E0,-1.577868611E-1,-3.014640138E-2,2.510115504E-1
3.376230292E0,-1.363736689E-1,-1.125203911E-2,2.473014444E-1
3.386200292E0,-1.264869571E-1,-6.876859814E-2,2.739330828E-1
3.396171292E0,-1.571101546E-1,-1.458621472E-1,3.116704524E-1
3.406141292E0,-1.841226071E-1,-2.074386925E-1,2.993900776E-1
3.416111292E0,-1.679521948E-1,-2.575034499E-1,2.609502673E-1
3.426082292E0,-1.734204590E-1,-2.157440484E-1,2.693509459E-1
3.436052292E0,-1.739101708E-1,-2.173099369E-1,2.773337364E-1
3.446022292E0,-1.831675768E-1,-2.106602937E-1,2.753747106E-1
3.455993291E0,-2.515594065E-1,-1.009396613E-1,2.899832129E-1
3.465963291E0,-2.874399126E-1,3.520168131E-3,3.148036301E-1
3.475933291E0,-3.221016228E-1,4.556526989E-2,3.542227745E-1
3.485904292E0,-3.169957995E-1,1.599566266E-2,4.053061903E-1
3.495874292E0,-2.456727773E-1,-8.925046772E-2,4.336197078E-1
3.505844292E0,-2.257256955E-1,-1.583706737E-1,4.215609133E-1
3.515814292E0,-2.582792342E-1,-2.213053107E-1,3.872270584E-1
3.525785292E0,-2.725428343E-1,-2.881575823E-1,3.791976273E-1
3.535755292E0,-2.851954401E-1,-3.264175355E-1,3.714530766E-1
3.545725292E0,-3.502548635E-1,-2.886525989E-1,3.743013442E-1
3.555696292E0,-4.093947113E-1,-2.126913220E-1,4.223901033E-1
3.565666292E0,-4.093542099E-1,-1.666777581E-1,4.908128381E-1
3.575636292E0,-3.645024002E-1,-2.305992879E-2,5.197840929E-1
3.585607292E0,-2.785813510E-1,1.551593393E-1,5.441547036E-1
3.595577292E0,-2.976742089E-1,1.312347651E-1,5.402468443E-1
3.605547291E0,-3.731708229E-1,1.010702103E-1,5.168682933E-1
3.615518291E0,-4.145410955E-1,1.035099775E-1,5.646831393E-1
3.625488291E0,-3.977216482E-1,1.927526109E-2,6.323239803E-1
3.635458292E0,-2.999456227E-1,-8.787260950E-2,6.244866848E-1
3.645429292E0,-2.570876181E-1,-4.588627815E-2,5.358263254E-1
3.655399292E0,-2.658330202E-1,1.483145505E-1,4.858636260E-1
3.665369292E0,-2.880701423E-1,3.011762798E-1,4.699040949E-1
3.675340292E0,-3.324940205E-1,4.088340700E-1,4.703456163E-1
3.685310292E0,-3.779094517E-1,4.426247776E-1,5.229531527E-1
3.695280292E0,-3.507381380E-1,3.599825203E-1,6.443660259E-1
3.705250292E0,-3.386681676E-1,2.342144549E-1,7.855164409E-1
3.715221292E0,-3.727031052E-1,1.661246270E-1,8.859325647E-1
3.725191292E0,-4.486950636E-1,8.368274570E-2,9.599937201E-1
3.735161292E0,-5.642074943E-1,-5.813242868E-2,1.002992988E0
3.745132291E0,-6.580383778E-1,-1.557338238E-1,1.056189418E0
