"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.155634917E0,-4.948016405E-1,4.309352338E-1,-5.641465634E-2
1.165605917E0,-5.170684457E-1,2.334313542E-1,-1.117561236E-1
1.175575917E0,-5.613458753E-1,1.748520508E-2,-1.708716452E-1
1.185546917E0,-6.132370234E-1,-1.861293912E-1,-1.641447246E-1
1.195517916E0,-6.215772629E-1,-3.322333097E-1,-9.211447835E-2
1.205488916E0,-5.966895819E-1,-4.176745713E-1,-1.960609853E-2
1.215459917E0,-5.682669878E-1,-4.991196394E-1,-1.009302121E-2
1.225430917E0,-5.655226111E-1,-5.775473118E-1,-6.182066351E-2
1.235401917E0,-5.752050281E-1,-6.073172092E-1,-1.587368250E-1
1.245372917E0,-6.051084995E-1,-5.611264706E-1,-2.557857037E-1
1.255343917E0,-6.679753661E-1,-4.541091919E-1,-2.890331447E-1
1.265314917E0,-7.391841412E-1,-3.326105773E-1,-2.525985837E-1
1.275285917E0,-7.909930348E-1,-2.123968154E-1,-1.743623763E-1
1.285256917E0,-7.896007299E-1,-1.173736155E-1,-4.262691736E-2
1.295227917E0,-7.657374740E-1,-1.068211123E-1,1.309017241E-1
1.305198916E0,-7.576574683E-1,-2.176184654E-1,2.981756032E-1
1.315169916E0,-7.408797741E-1,-4.506080449E-1,4.053763747E-1
1.325140917E0,-6.652192473E-1,-7.595089674E-1,4.388590157E-1
1.335111917E0,-5.343554616E-1,-1.085906625E0,3.875926435E-1
1.345082917E0,-3.689913750E-1,-1.401581764E0,2.857478857E-1
1.355052917E0,-2.080589384E-1,-1.694236517E0,2.331001312E-1
1.365023917E0,-6.018122286E-2,-1.874850988E0,2.457796186E-1
1.374994917E0,6.797727942E-2,-1.876821399E0,2.795809805E-1
1.384965917E0,1.520129293E-1,-1.720765352E0,3.018605709E-1
1.394936917E0,2.045733333E-1,-1.500233293E0,3.206270635E-1
1.404907917E0,2.460905761E-1,-1.289981365E0,3.350181282E-1
1.414878916E0,2.738854289E-1,-1.132442594E0,3.069361746E-1
1.424849916E0,2.992715240E-1,-1.022249222E0,2.290362567E-1
1.434820917E0,3.361754715E-1,-9.691742659E-1,1.612617373E-1
1.444791917E0,3.637354076E-1,-9.959952831E-1,1.230893955E-1
1.454762917E0,3.725022674E-1,-1.077713847E0,7.796240598E-2
1.464733917E0,3.771061599E-1,-1.167191982E0,2.868341655E-2
1.474704917E0,3.887212574E-1,-1.213051081E0,-3.510781378E-2
1.484675917E0,4.127085209E-1,-1.183013082E0,-1.142523140E-1
1.494646917E0,4.662266076E-1,-1.071626663E0,-1.692537665E-1
1.504617917E0,5.418982506E-1,-8.615732789E-1,-1.591020972E-1
1.514588917E0,5.917470455E-1,-5.475444794E-1,-1.143889576E-1
1.524558916E0,5.825339556E-1,-1.880703121E-1,-6.792357564E-2
1.534529916E0,5.111346245E-1,1.007548422E-1,-4.272847250E-2
1.544500916E0,3.958790302E-1,2.667628527E-1,-4.996146634E-2
1.554471917E0,3.634483814E-1,2.969854772E-1,-1.195224300E-1
1.564442917E0,5.203880072E-1,1.138032004E-1,-2.486238033E-1
1.574413917E0,7.653895020E-1,-2.348112464E-1,-3.326057792E-1
1.584384917E0,8.902199864E-1,-5.770279169E-1,-4.245289564E-1
1.594355917E0,8.907619119E-1,-7.825653553E-1,-5.805092454E-1
1.604326917E0,8.514432907E-1,-8.488841057E-1,-7.396267653E-1
1.614297917E0,8.793247342E-1,-8.690679669E-1,-8.214952350E-1
1.624268917E0,9.340499640E-1,-8.695362210E-1,-8.715987206E-1
1.634239916E0,9.878394008E-1,-8.154135942E-1,-9.254472852E-1
1.644210916E0,1.050175905E0,-7.067045569E-1,-9.230735898E-1
1.654181916E0,1.141281009E0,-5.857866406E-1,-8.761273623E-1
1.664152917E0,1.208823919E0,-4.760611057E-1,-7.993350029E-1
1.674123917E0,1.206815362E0,-3.491529822E-1,-7.502071261E-1
1.684094917E0,1.176359773E0,-2.207320482E-1,-7.556270361E-1
1.694064917E0,1.145237803E0,-1.611994803E-1,-8.390367031E-1
1.704035917E0,1.093259096E0,-1.456881762E-1,-9.659282565E-1
1.714006917E0,1.033270597E0,-1.192043722E-1,-1.033409476E0
1.723977917E0,9.744198918E-1,-5.557392165E-2,-1.000502586E0
1.733948917E0,9.548107386E-1,-3.023527563E-2,-9.122288823E-1
1.743919917E0,9.847416878E-1,-7.973045111E-2,-8.661982417E-1
1.753890916E0,9.980545640E-1,-1.108369678E-1,-8.637390733E-1
1.763861916E0,1.010922551E0,-7.811623067E-2,-8.596364856E-1
1.773832917E0,1.044638634E0,-4.265916720E-2,-8.406284451E-1
1.783803917E0,1.084753871E0,-2.666715160E-2,-8.401895761E-1
1.793774917E0,1.105274320E0,-8.667112328E-3,-8.864265680E-1
1.803745917E0,1.110939741E0,1.124939695E-2,-9.449229836E-1
1.813716917E0,1.131440163E0,3.014159389E-2,-9.862105250E-1
1.823687917E0,1.172276855E0,3.952956572E-2,-1.015623569E0
1.833658917E0,1.192122698E0,8.525683731E-2,-1.010234356E0
1.843629917E0,1.217077255E0,1.355788857E-1,-9.749435782E-1
1.853599917E0,1.255810976E0,1.415212005E-1,-9.366241693E-1
1.863570916E0,1.271889448E0,6.790409237E-2,-9.360948205E-1
1.873541916E0,1.232819796E0,-2.979769744E-2,-9.544684887E-1
1.883512917E0,1.151618600E0,-1.296076477E-1,-9.533600807E-1
1.893483917E0,1.089346528E0,-2.616815269E-1,-9.487695694E-1
1.903454917E0,1.079840422E0,-3.669571877E-1,-9.759547114E-1
1.913425917E0,1.077651381E0,-3.889799118E-1,-1.036835670E0
1.923396917E0,1.054161549E0,-3.405987918E-1,-1.077379465E0
1.933367917E0,1.039386630E0,-1.796706170E-1,-1.061002851E0
1.943338917E0,1.076139927E0,-3.324417630E-3,-9.764924645E-1
1.953309917E0,1.149875402E0,1.406700313E-1,-9.188371301E-1
1.963280917E0,1.230241418E0,2.703225613E-1,-9.161707163E-1
1.973251916E0,1.278003573E0,3.517558873E-1,-9.618133307E-1
1.983222916E0,1.302069187E0,3.773826659E-1,-1.010918617E0
1.993193917E0,1.249912500E0,2.931602001E-1,-9.542363286E-1
2.003164917E0,1.148668051E0,1.057316586E-1,-8.592634201E-1
2.013134917E0,1.007539749E0,-1.949706525E-1,-7.862457037E-1
2.023105917E0,8.420620561E-1,-4.746426046E-1,-7.662162185E-1
2.033076917E0,7.836328149E-1,-6.106398702E-1,-7.741394043E-1
2.043047917E0,8.371725678E-1,-6.575742364E-1,-7.273034453E-1
2.053018917E0,9.876904488E-1,-5.949558616E-1,-6.253418922E-1
2.062989917E0,1.218490481E0,-4.336563051E-1,-5.804262757E-1
2.072960917E0,1.470969319E0,-2.574735582E-1,-6.151430011E-1
2.082931916E0,1.683053613E0,-1.234231219E-1,-7.259683013E-1
2.092902916E0,1.814289689E0,3.383201733E-2,-8.365898728E-1
2.102873917E0,1.794701576E0,3.350893855E-1,-9.249188304E-1
2.112844917E0,1.650210738E0,7.392669320E-1,-9.944528937E-1
2.122815917E0,1.472251534E0,1.060593724E0,-1.015133739E0
2.132786917E0,1.316562653E0,1.244737744E0,-9.926036596E-1
2.142757917E0,1.222291589E0,1.292625308E0,-9.361338615E-1
2.152728917E0,1.154737353E0,1.225813746E0,-8.564392924E-1
2.162699917E0,1.094693065E0,1.112923503E0,-7.978144884E-1
2.172669917E0,1.010450125E0,9.573160410E-1,-8.139886856E-1
2.182640292E0,9.122577906E-1,8.120169044E-1,-8.691685796E-1
2.192611292E0,8.140435815E-1,7.296218872E-1,-8.798992038E-1
2.202582292E0,6.852034330E-1,6.000999808E-1,-8.359641433E-1
2.212553292E0,5.462085009E-1,4.514655471E-1,-8.332788348E-1
2.222524292E0,4.047042131E-1,3.134336770E-1,-8.868756294E-1
2.232495292E0,2.626626492E-1,1.793000996E-1,-9.018047452E-1
2.242466292E0,1.531248987E-1,6.612660736E-2,-8.539567590E-1
2.252437292E0,6.942626834E-2,-5.600117147E-2,-7.940670252E-1
2.262408291E0,-2.036797628E-2,-1.802156419E-1,-7.333634496E-1
2.272379291E0,-6.851046532E-2,-2.103027105E-1,-6.733464599E-1
2.282350291E0,-4.711746052E-2,-1.846939623E-1,-6.286819577E-1
2.292321292E0,-1.115520019E-2,-2.283114791E-1,-5.743495226E-1
2.302292292E0,-1.831924543E-2,-2.942418754E-1,-4.915881157E-1
2.312263292E0,-1.448601484E-1,-2.323137969E-1,-3.922849596E-1
2.322233292E0,-3.259009719E-1,-9.809868038E-2,-3.091368675E-1
2.332204292E0,-4.191411734E-1,-1.141437981E-2,-3.514547646E-1
2.342175292E0,-3.577714562E-1,-1.169146150E-1,-5.653079748E-1
2.352146292E0,-9.520802647E-2,-4.958675206E-1,-8.755068779E-1
2.362117292E0,3.911118209E-1,-8.330966830E-1,-1.120436788E0
2.372088292E0,1.065791488E0,-1.050847650E0,-1.250071049E0
2.382059291E0,1.578086734E0,-1.087283015E0,-1.292094231E0
2.392030291E0,1.731378794E0,-1.042545319E0,-1.312246323E0
2.402001292E0,1.503585696E0,-9.711697698E-1,-1.212283969E0
2.411972292E0,1.058629036E0,-8.687941432E-1,-9.712921381E-1
2.421943292E0,6.637673378E-1,-5.514457822E-1,-7.541459799E-1
2.431914292E0,5.003952384E-1,-1.851780266E-1,-6.817237139E-1
2.441885292E0,5.066362023E-1,1.426290423E-1,-6.959006190E-1
2.451856292E0,5.749436617E-1,4.359360337E-1,-6.446121335E-1
2.461827292E0,6.723287702E-1,5.865172148E-1,-5.583789945E-1
2.471797292E0,7.259395719E-1,4.925635457E-1,-5.369898677E-1
2.481768292E0,6.759523153E-1,1.386001855E-1,-6.602507830E-1
2.491739291E0,5.876021981E-1,-2.728480697E-1,-8.258650303E-1
2.501710291E0,5.421099067E-1,-6.042264700E-1,-8.744720817E-1
2.511681292E0,5.161310434E-1,-7.826758027E-1,-8.276529312E-1
2.521652292E0,5.024707913E-1,-7.396985292E-1,-7.480877042E-1
2.531623292E0,4.953881204E-1,-4.815370739E-1,-6.365675330E-1
2.541594292E0,4.990012944E-1,-1.242774427E-1,-5.011456013E-1
2.551565292E0,5.355454683E-1,2.701266110E-1,-3.756465316E-1
2.561536292E0,5.803340077E-1,5.400854349E-1,-2.397448719E-1
2.571507292E0,5.935131907E-1,6.119526625E-1,-1.396342516E-1
2.581478292E0,5.591045618E-1,4.720277488E-1,-9.615282714E-2
2.591449292E0,4.678617418E-1,2.543864846E-1,-1.126766801E-1
2.601420291E0,3.535013199E-1,7.902344316E-2,-1.810349524E-1
2.611391291E0,2.673406005E-1,-6.019409746E-2,-2.703253925E-1
2.621362292E0,2.159994692E-1,-1.865682006E-1,-3.559913635E-1
2.631332292E0,1.950454414E-1,-2.704359293E-1,-4.128501117E-1
2.641303292E0,2.159319520E-1,-2.814612687E-1,-4.128300250E-1
2.651274292E0,2.392876148E-1,-2.689838409E-1,-3.938161135E-1
2.661245292E0,2.518101931E-1,-2.955665886E-1,-3.848416507E-1
2.671216292E0,2.388643026E-1,-4.154357314E-1,-3.981505334E-1
2.681187292E0,1.855541468E-1,-5.826916695E-1,-4.354842603E-1
2.691158292E0,1.146506667E-1,-7.232450247E-1,-4.512408674E-1
2.701129292E0,5.044508353E-2,-7.910152674E-1,-4.312413335E-1
2.711100291E0,2.457593381E-2,-7.469630837E-1,-3.996093869E-1
2.721071291E0,3.298639506E-2,-6.073331237E-1,-3.561411798E-1
2.731042292E0,4.896456376E-2,-4.350864887E-1,-3.032649159E-1
2.741013292E0,6.935863942E-2,-2.716380656E-1,-2.379694134E-1
2.750984292E0,9.954397380E-2,-1.317512691E-1,-1.697139144E-1
2.760955292E0,1.192297786E-1,-5.332972482E-2,-9.891670197E-2
2.770926292E0,1.344231069E-1,-6.346278638E-2,-3.655212373E-2
2.780897292E0,1.599330604E-1,-1.503874809E-1,-8.141582832E-3
2.790867292E0,1.713146120E-1,-2.892641723E-1,1.401322195E-3
2.800838292E0,1.868609637E-1,-4.312051535E-1,7.806639187E-3
2.810809292E0,2.145778239E-1,-5.334742665E-1,-8.461279795E-3
2.820780291E0,2.324173301E-1,-5.747630596E-1,-5.413326621E-2
2.830751291E0,2.290841192E-1,-5.297819972E-1,-1.080676019E-1
2.840722291E0,2.348722816E-1,-4.097642004E-1,-1.401289105E-1
2.850693292E0,2.410931736E-1,-2.617755532E-1,-1.342899352E-1
2.860664292E0,2.464150190E-1,-1.214383319E-1,-1.134952158E-1
2.870635292E0,2.489655167E-1,-1.415475365E-2,-8.249922097E-2
2.880606292E0,2.584381402E-1,4.390482232E-2,-2.128645591E-2
2.890577292E0,2.850982547E-1,4.807426780E-2,3.176664189E-2
2.900548292E0,3.038679063E-1,4.517089576E-2,5.287917331E-2
2.910519292E0,3.233681023E-1,5.723820999E-2,7.197057456E-2
2.920490292E0,3.464990854E-1,5.888997391E-2,9.386511147E-2
2.930461291E0,3.537711203E-1,8.616420627E-2,9.770458937E-2
2.940432291E0,3.503011763E-1,1.363979578E-1,1.100905016E-1
2.950402291E0,3.612456918E-1,1.821220368E-1,1.479422748E-1
2.960373292E0,3.865211904E-1,2.011798769E-1,1.559413522E-1
2.970344292E0,3.956776857E-1,2.046297342E-1,1.259400547E-1
2.980315292E0,3.963848650E-1,1.653982699E-1,1.053433642E-1
2.990286292E0,3.802290559E-1,1.072798371E-1,1.043931469E-1
3.000257292E0,3.283748031E-1,3.977338225E-2,4.980348796E-2
3.010228292E0,2.450671196E-1,-6.646624207E-2,-3.888829798E-2
3.020199292E0,1.851612478E-1,-2.024349123E-1,-1.101481542E-1
3.030170292E0,1.511702538E-1,-3.166784048E-1,-1.511624306E-1
3.040141292E0,1.268129945E-1,-3.658243716E-1,-1.736991704E-1
3.050112291E0,1.294985265E-1,-3.646088839E-1,-1.680202484E-1
3.060083291E0,1.367377788E-1,-3.155612051E-1,-1.293687075E-1
3.070054292E0,1.285453737E-1,-2.215191275E-1,-6.880604476E-2
3.080025292E0,8.997694403E-2,-1.260927320E-1,1.740937587E-4
3.089996292E0,5.626158789E-2,-5.095324665E-2,6.788443029E-2
3.099967292E0,4.516124725E-2,-3.881032020E-2,1.062459499E-1
3.109937292E0,5.437711626E-2,-6.308104098E-2,1.169449314E-1
3.119908292E0,6.501609087E-2,-1.022546068E-1,9.049347043E-2
3.129879292E0,7.859874517E-2,-1.396360695E-1,4.680963978E-2
3.139850292E0,9.694962949E-2,-1.551720649E-1,3.734516352E-2
3.149821292E0,1.064975932E-1,-1.507131308E-1,2.991281450E-2
3.159792291E0,1.029718369E-1,-1.380506009E-1,1.487634052E-2
3.169763291E0,1.013917848E-1,-1.166379824E-1,1.156603172E-2
3.179735250E0,1.170439795E-1,-8.251064271E-2,3.111576661E-2
3.189706250E0,1.436819732E-1,-4.818994924E-2,4.501134157E-2
3.199677250E0,1.648585647E-1,-1.922842115E-2,4.929242656E-2
3.209648250E0,1.983081400E-1,1.212870423E-2,5.131802708E-2
3.219619250E0,2.265865505E-1,7.576484978E-2,4.719106480E-2
3.229590250E0,2.273205072E-1,1.083736569E-1,1.448158547E-2
3.239561250E0,2.256631255E-1,9.962880611E-2,-4.509873688E-3
3.249532250E0,2.466570884E-1,5.046924949E-2,-1.472272328E-3
3.259502250E0,2.657641470E-1,-4.680143669E-2,-1.108091418E-2
3.269473250E0,2.783177793E-1,-1.462523937E-1,-1.767676510E-2
3.279444250E0,2.779552639E-1,-2.139411718E-1,-4.882864188E-3
3.289415250E0,2.617957592E-1,-2.386907339E-1,5.464315414E-3
3.299386250E0,2.477816939E-1,-2.258982211E-1,1.129603107E-2
3.309357250E0,2.358121127E-1,-1.601282656E-1,4.037721828E-2
3.319328250E0,2.351354659E-1,-7.394404709E-2,8.416459709E-2
3.329299250E0,1.788154691E-1,1.509740762E-2,1.369921267E-1
3.339270250E0,1.012638137E-1,1.302049607E-1,1.371856481E-1
3.349241250E0,8.037424088E-2,2.675790489E-1,1.183589473E-1
3.359212250E0,5.604381114E-2,3.889954388E-1,1.148723811E-1
3.369183250E0,5.444777757E-2,4.942765832E-1,1.051113755E-1
3.379154250E0,3.952001780E-2,5.966823697E-1,1.188156828E-1
3.389125250E0,-1.517252252E-2,7.094214559E-1,9.252415597E-2
3.399096250E0,-6.090439484E-2,8.099903464E-1,-5.972870067E-2
3.409066250E0,-8.583930880E-2,7.873984575E-1,-2.370962948E-1
3.419037250E0,-1.127102599E-1,7.137584090E-1,-3.562057018E-1
3.429008250E0,-2.012198865E-1,6.641887426E-1,-4.761278331E-1
3.438979250E0,-2.866738141E-1,6.411209702E-1,-5.598392487E-1
3.448950250E0,-3.114630580E-1,6.827626824E-1,-6.292484403E-1
3.458921250E0,-3.562153876E-1,7.525587678E-1,-7.196426988E-1
3.468892250E0,-4.330520928E-1,8.399647474E-1,-7.945473194E-1
3.478863250E0,-4.390317202E-1,9.355344176E-1,-8.443526626E-1
3.488834250E0,-4.323642552E-1,1.047319293E0,-8.591644168E-1
3.498805250E0,-4.427295029E-1,1.148129463E0,-8.518025875E-1
3.508776250E0,-4.219270051E-1,1.275009394E0,-8.698886633E-1
3.518747250E0,-4.211547077E-1,1.425168037E0,-8.713706732E-1
3.528718250E0,-4.104141593E-1,1.563766360E0,-9.051395655E-1
3.538689250E0,-3.479266763E-1,1.713247061E0,-9.515767097E-1
3.548659250E0,-2.509652674E-1,1.902579188E0,-9.939622283E-1
3.558630250E0,-8.681375533E-2,2.146783113E0,-1.106807113E0
3.568601250E0,1.315486729E-1,2.485538960E0,-1.236850619E0
3.578572250E0,3.570238650E-1,2.908403397E0,-1.407135010E0
3.588543250E0,5.783492923E-1,3.345715523E0,-1.618199348E0
3.598514250E0,7.652836442E-1,3.704006910E0,-1.827040553E0
3.608485250E0,9.186630845E-1,3.962160110E0,-1.964048743E0
3.618456250E0,1.121575594E0,4.207684517E0,-1.987569928E0
3.628427250E0,1.366046309E0,4.439188957E0,-2.016919374E0
3.638398250E0,1.598580718E0,4.499546051E0,-1.974578857E0
3.648369250E0,1.814931631E0,4.420367718E0,-1.845550537E0
3.658340250E0,2.013653755E0,4.277667522E0,-1.700212479E0
3.668311250E0,2.195465088E0,4.076830387E0,-1.597292781E0
3.678282250E0,2.327214479E0,3.803005934E0,-1.555287361E0
3.688252250E0,2.415007830E0,3.459997654E0,-1.533038735E0
3.698223250E0,2.442949533E0,3.100915432E0,-1.481616497E0
3.708194250E0,2.449216843E0,2.782248020E0,-1.408141732E0
3.718165250E0,2.376214743E0,2.575027466E0,-1.371509790E0
3.728136250E0,2.234380722E0,2.501713753E0,-1.383270621E0
3.738107250E0,2.067060471E0,2.505794525E0,-1.417880535E0
3.748078250E0,1.930053115E0,2.589625359E0,-1.443975806E0
3.758049250E0,1.838627934E0,2.686958551E0,-1.451331854E0
3.768020250E0,1.736994624E0,2.732907534E0,-1.453944087E0
3.777991250E0,1.707302690E0,2.656945705E0,-1.458804369E0
3.787962250E0,1.650052786E0,2.427442074E0,-1.461587906E0
3.797933250E0,1.516810060E0,2.101696253E0,-1.419953346E0
3.807904250E0,1.455597520E0,1.805849552E0,-1.305364966E0
3.817875250E0,1.489432216E0,1.686620474E0,-1.233021617E0
3.827845250E0,1.517472386E0,1.678239346E0,-1.259692669E0
3.837816250E0,1.488025069E0,1.594060302E0,-1.287874460E0
