"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.544404170E-2,2.754553127E-1,-1.274728096E-1,-7.449645102E-2
2.541504172E-2,1.150404596E-1,-3.477339149E-2,-8.678963721E-2
3.538604174E-2,-2.096811533E-2,1.597441775E-1,-9.479155183E-2
4.535704176E-2,-6.249007076E-2,2.506400219E-1,-6.120222151E-2
5.532804178E-2,-1.190911183E-1,1.883557731E-1,-3.735376775E-2
6.529804179E-2,-1.319067532E-1,8.792165816E-2,-2.505999684E-2
7.526904182E-2,-1.252868280E-1,-8.037582636E-3,-9.915708303E-3
8.524004184E-2,-9.917345524E-2,-8.393298000E-2,2.638439119E-2
9.521104186E-2,-6.533094049E-2,-9.136449873E-2,3.544348240E-2
1.051820419E-1,-3.734324276E-3,-1.344350892E-1,9.350282550E-3
1.151530417E-1,7.401873350E-2,-9.774410337E-2,3.897753954E-3
1.251230417E-1,1.879815513E-1,4.741331756E-2,3.535986722E-2
1.350940417E-1,2.630483982E-1,2.094180286E-2,3.113057613E-2
1.450650417E-1,3.069340906E-1,-3.601270884E-2,2.406304657E-2
1.550360417E-1,2.617716587E-1,-9.799377948E-2,2.374846637E-2
1.650070418E-1,1.724224028E-1,-1.324327102E-1,3.288415611E-2
1.749780418E-1,1.067192870E-1,-9.784438312E-2,5.943460822E-2
1.849480418E-1,7.099484593E-2,-1.018409550E-1,6.116362989E-2
1.949190418E-1,-2.191361010E-2,5.398909628E-2,3.003773153E-2
2.048900418E-1,-1.231765679E-1,2.126725888E-1,-2.141601205E-2
2.148610419E-1,-1.428264284E-1,1.414248508E-1,-4.527382135E-2
2.248320417E-1,-1.285849500E-1,4.987938076E-2,-5.182036400E-2
2.348030417E-1,-4.179005027E-2,-5.114647239E-2,-2.517811060E-2
2.447726668E-1,5.137539089E-2,-1.908969730E-2,-5.006327569E-2
2.547436669E-1,9.755523831E-2,5.483694255E-2,-6.249971867E-2
2.647146669E-1,8.560499132E-2,1.129041794E-1,-1.018006092E-1
2.746856667E-1,6.046722651E-2,1.062637889E-1,-1.387631983E-1
2.846566667E-1,4.076532573E-2,3.404570550E-2,-1.493642002E-1
2.946276667E-1,-1.946567327E-2,-1.262200436E-1,-1.649142855E-1
3.045976667E-1,-4.743465990E-2,-1.857698420E-1,-1.498805094E-1
3.145686667E-1,-4.401140749E-2,-1.378542486E-1,-1.612819952E-1
3.245396668E-1,-6.767187327E-2,-8.715859652E-2,-2.131257480E-1
3.345106668E-1,-1.485891518E-1,-1.206593415E-1,-2.688029355E-1
3.444816668E-1,-2.464434752E-1,-1.359232056E-1,-3.120986438E-1
