"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.481214404E1,-4.367393494E1,-1.364162445E1,-2.603689575E1
1.482211504E1,-4.362905884E1,-1.414608765E1,-2.619485474E1
1.483208504E1,-4.354933167E1,-1.422608948E1,-2.574700928E1
1.484205604E1,-4.379920959E1,-1.442013550E1,-2.574307251E1
1.485202704E1,-4.362193298E1,-1.485742950E1,-2.558065796E1
1.486199804E1,-4.355113220E1,-1.507357025E1,-2.580319214E1
1.487196904E1,-4.376922607E1,-1.552723694E1,-2.549661255E1
1.488194004E1,-4.390959167E1,-1.523937225E1,-2.474371338E1
1.489191104E1,-4.413621521E1,-1.532257080E1,-2.450540161E1
1.490188104E1,-4.422373199E1,-1.545621490E1,-2.427081299E1
1.491185204E1,-4.482668304E1,-1.543888855E1,-2.387631226E1
1.492182304E1,-4.526517487E1,-1.549677277E1,-2.320858765E1
1.493179404E1,-4.541419220E1,-1.540930939E1,-2.283184814E1
1.494176504E1,-4.567051697E1,-1.506077576E1,-2.265356445E1
1.495173604E1,-4.546791840E1,-1.493974304E1,-2.256997681E1
1.496170704E1,-4.541622925E1,-1.483874512E1,-2.260122681E1
1.497167704E1,-4.568373871E1,-1.438832092E1,-2.293261719E1
1.498164804E1,-4.576659393E1,-1.449725342E1,-2.198767090E1
1.499161904E1,-4.609424591E1,-1.420062256E1,-2.170364380E1
1.500159004E1,-4.646824646E1,-1.395796967E1,-2.075518799E1
1.501156104E1,-4.698249054E1,-1.360423279E1,-2.005410767E1
1.502153204E1,-4.737507629E1,-1.347073364E1,-1.961364746E1
1.503150304E1,-4.773981476E1,-1.328342438E1,-1.892092896E1
1.504147304E1,-4.779759979E1,-1.317956543E1,-1.854278564E1
1.505144404E1,-4.788319397E1,-1.326513672E1,-1.792071533E1
1.506141504E1,-4.795201111E1,-1.304380035E1,-1.805541992E1
1.507138604E1,-4.804931641E1,-1.293750763E1,-1.788793945E1
1.508135704E1,-4.806098938E1,-1.270651245E1,-1.836154175E1
1.509132804E1,-4.802905273E1,-1.260976410E1,-1.824414062E1
1.510129804E1,-4.806716919E1,-1.261042786E1,-1.820742798E1
1.511126904E1,-4.844770813E1,-1.264008331E1,-1.810174561E1
1.512124004E1,-4.854351807E1,-1.266664886E1,-1.783334351E1
1.513121104E1,-4.860920715E1,-1.249697876E1,-1.798239136E1
1.514118204E1,-4.859465790E1,-1.270952606E1,-1.760641479E1
1.515115304E1,-4.850507355E1,-1.253203583E1,-1.775839233E1
1.516112404E1,-4.849816895E1,-1.220505524E1,-1.761819458E1
1.517109404E1,-4.841629791E1,-1.210241699E1,-1.770318604E1
1.518106504E1,-4.824716949E1,-1.253970337E1,-1.822213745E1
1.519103604E1,-4.827659607E1,-1.288095856E1,-1.781951904E1
1.520100704E1,-4.832591248E1,-1.303389740E1,-1.761907959E1
1.521097704E1,-4.844566345E1,-1.337004089E1,-1.752658081E1
1.522094804E1,-4.864965057E1,-1.322022247E1,-1.708233643E1
1.523091904E1,-4.864965057E1,-1.322022247E1,-1.708233643E1
1.524089004E1,-4.855608368E1,-1.354695892E1,-1.637759399E1
