"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.735041849E-3,-3.410807190E0,-2.853965149E0,8.543184357E0
1.170504186E-2,-3.529809723E0,-2.800975342E0,8.536448364E0
2.167604165E-2,-3.708388367E0,-2.739902344E0,8.530311127E0
3.164704167E-2,-3.862118683E0,-2.572700043E0,8.517437897E0
4.161804169E-2,-3.948339386E0,-2.420765991E0,8.523724823E0
5.158904172E-2,-4.002526703E0,-2.427801361E0,8.552315369E0
6.156004174E-2,-4.032314758E0,-2.534978485E0,8.569080505E0
7.153104176E-2,-4.028273163E0,-2.627785492E0,8.593330078E0
8.150104177E-2,-4.003574524E0,-2.714006195E0,8.627608795E0
9.147204179E-2,-3.969146118E0,-2.753673706E0,8.636290741E0
1.014430418E-1,-3.902684326E0,-2.758763123E0,8.637039185E0
1.114140418E-1,-3.826343079E0,-2.790946198E0,8.605454865E0
1.213850419E-1,-3.713477783E0,-2.641107788E0,8.650062103E0
1.313560419E-1,-3.605701904E0,-2.604284363E0,8.650660858E0
1.413260417E-1,-3.555107117E0,-2.665656738E0,8.644074554E0
1.512970417E-1,-3.571423187E0,-2.732417908E0,8.641829224E0
1.612680417E-1,-3.648512878E0,-2.783461761E0,8.652457123E0
1.712390417E-1,-3.742667084E0,-2.760409698E0,8.668324127E0
1.812100417E-1,-3.774850159E0,-2.765648804E0,8.676407318E0
1.911810418E-1,-3.845952301E0,-2.691403198E0,8.663384399E0
2.011510418E-1,-3.973187714E0,-2.480940857E0,8.608748016E0
2.111220418E-1,-4.009113007E0,-2.480042725E0,8.562194824E0
2.210930418E-1,-4.026476898E0,-2.569706268E0,8.562194824E0
2.310640418E-1,-3.957620087E0,-2.681074677E0,8.575517120E0
2.410346668E-1,-3.858376465E0,-2.689906311E0,8.570577393E0
2.510056668E-1,-3.788771210E0,-2.627635803E0,8.559799805E0
2.609756668E-1,-3.769611053E0,-2.561024323E0,8.534502411E0
2.709466668E-1,-3.798201599E0,-2.534828796E0,8.491092682E0
2.809176669E-1,-3.814367981E0,-2.579585724E0,8.459957428E0
2.908886669E-1,-3.870351563E0,-2.714305573E0,8.456364899E0
3.008596667E-1,-3.914210358E0,-2.830314331E0,8.455616455E0
3.108306667E-1,-3.912264404E0,-2.810256042E0,8.469088440E0
3.208006667E-1,-3.921844482E0,-2.741698608E0,8.430019684E0
3.307716667E-1,-3.978426819E0,-2.741698608E0,8.366401978E0
3.407426667E-1,-4.072281647E0,-2.773881683E0,8.328530731E0
3.507136668E-1,-4.163741455E0,-2.762505341E0,8.283923492E0
3.606846668E-1,-4.205654297E0,-2.731070709E0,8.219707031E0
3.706556668E-1,-4.226760406E0,-2.712359619E0,8.118068390E0
3.806256668E-1,-4.247567139E0,-2.665956116E0,7.988887024E0
3.905966668E-1,-4.321962433E0,-2.674787750E0,7.923772430E0
4.005676669E-1,-4.444258118E0,-2.750380554E0,7.902366943E0
4.105386669E-1,-4.572691040E0,-2.828218689E0,7.962841187E0
4.205096667E-1,-4.712799683E0,-2.828368378E0,8.066425781E0
4.304806667E-1,-4.732708282E0,-2.720442810E0,8.158334656E0
4.404506667E-1,-4.715045013E0,-2.590662689E0,8.186625824E0
4.504216667E-1,-4.707560577E0,-2.414928131E0,8.232879639E0
4.603926667E-1,-4.723427582E0,-2.307301941E0,8.300389252E0
4.703636668E-1,-4.733307037E0,-2.396965485E0,8.425229645E0
4.803346668E-1,-4.669389954E0,-2.608775024E0,8.617280273E0
4.903056668E-1,-4.525838470E0,-2.835852814E0,8.802894287E0
5.002756668E-1,-4.348157959E0,-2.929408264E0,8.912765808E0
5.102466668E-1,-4.169878693E0,-2.907553711E0,8.963360596E0
5.202176669E-1,-4.002826080E0,-2.778222656E0,8.987011414E0
5.301886667E-1,-3.793411560E0,-2.637066193E0,9.017098846E0
5.401596667E-1,-3.606749725E0,-2.532882843E0,9.069789276E0
5.501306667E-1,-3.429817657E0,-2.461181946E0,9.170679474E0
5.601006667E-1,-3.340154114E0,-2.410587158E0,9.314530334E0
5.700716667E-1,-3.249742126E0,-2.481689301E0,9.530082092E0
5.800426668E-1,-3.159479828E0,-2.567311249E0,9.709259491E0
5.900136668E-1,-3.110681305E0,-2.690654755E0,9.846973114E0
5.999846668E-1,-3.158282318E0,-2.739902344E0,9.859397278E0
6.099556668E-1,-3.324287109E0,-2.650238800E0,9.794731750E0
6.199256668E-1,-3.551813965E0,-2.449206848E0,9.703571320E0
6.298966669E-1,-3.707041168E0,-2.247426453E0,9.625882874E0
6.398676669E-1,-3.731739807E0,-2.147284698E0,9.558672638E0
6.498386667E-1,-3.722608795E0,-2.179767151E0,9.427844696E0
6.598096667E-1,-3.692970428E0,-2.124681702E0,9.287736053E0
6.697806667E-1,-3.543281708E0,-2.042053528E0,9.250613251E0
6.797506667E-1,-3.411705322E0,-2.054477692E0,9.305249634E0
6.897216667E-1,-3.362757111E0,-2.037712555E0,9.361382904E0
6.996926668E-1,-3.400029602E0,-1.997146912E0,9.371112671E0
7.096636668E-1,-3.348237305E0,-2.061513062E0,9.490713959E0
7.196346668E-1,-3.152743835E0,-2.134710846E0,9.667795715E0
7.296056668E-1,-2.882106628E0,-2.190395050E0,9.798473969E0
7.395756668E-1,-2.587668915E0,-2.151775360E0,9.902657318E0
7.495466669E-1,-2.260299683E0,-2.191891937E0,1.009246262E1
7.595176669E-1,-1.902543640E0,-2.399061127E0,1.031519943E1
7.694886667E-1,-1.587897949E0,-2.635868683E0,1.045306274E1
7.794596667E-1,-1.393003235E0,-2.649190979E0,1.045680496E1
7.894296667E-1,-1.385219421E0,-2.331551514E0,1.040216858E1
7.994006667E-1,-1.470392303E0,-1.892963562E0,1.025023453E1
8.093716667E-1,-1.610201569E0,-1.492546234E0,1.009695328E1
8.193426668E-1,-1.804796906E0,-1.197210388E0,9.967771912E0
8.293136668E-1,-1.962419128E0,-1.072070618E0,9.922715607E0
8.392846668E-1,-2.033371582E0,-1.081950073E0,9.961784363E0
8.492546668E-1,-2.068997498E0,-1.121916962E0,1.000384689E1
8.592256668E-1,-2.031874695E0,-1.152603149E0,1.016865417E1
8.691966669E-1,-1.993404694E0,-1.117875366E0,1.031325348E1
8.791676667E-1,-2.078278198E0,-9.524693298E-1,1.032373169E1
8.891386667E-1,-2.201771393E0,-7.617658997E-1,1.024514511E1
