"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.572041703E-3,-4.194277954E0,-3.756288757E0,8.230035553E0
1.254204172E-2,-3.782933350E0,-3.525618439E0,8.085885315E0
2.251204173E-2,-3.425626373E0,-3.306623840E0,7.965086517E0
3.248204174E-2,-3.393293610E0,-3.161425781E0,7.890840912E0
4.245204176E-2,-3.535647583E0,-3.212769012E0,7.884404297E0
5.242204177E-2,-3.707041168E0,-3.346740417E0,7.995473328E0
6.239204179E-2,-3.976929932E0,-3.389850769E0,8.118816833E0
7.236204180E-2,-4.229604492E0,-3.527265015E0,8.187074890E0
8.233104181E-2,-4.370311890E0,-3.663182373E0,8.216862946E0
9.230104159E-2,-4.403093719E0,-3.716770935E0,8.164322205E0
1.022710416E-1,-4.403393097E0,-3.711831207E0,8.195756836E0
1.122410416E-1,-4.408931580E0,-3.604504395E0,8.178692322E0
1.222110416E-1,-4.431085510E0,-3.545077972E0,8.107590179E0
1.321810416E-1,-4.464316406E0,-3.600762177E0,8.044571228E0
1.421510417E-1,-4.473297729E0,-3.694167938E0,8.022267609E0
1.521210417E-1,-4.433480530E0,-3.690874786E0,8.012837219E0
1.620910417E-1,-4.342619476E0,-3.682492218E0,8.001011810E0
1.720610417E-1,-4.175267487E0,-3.633693695E0,8.000562744E0
1.820300417E-1,-4.024680634E0,-3.550766144E0,7.999814301E0
1.920000417E-1,-3.923940125E0,-3.519481201E0,8.012837219E0
2.019700417E-1,-3.834276581E0,-3.465144196E0,8.046666870E0
2.119400417E-1,-3.821253662E0,-3.438948669E0,8.071814575E0
2.219100418E-1,-3.788022766E0,-3.468437347E0,8.110883331E0
2.318800418E-1,-3.816313934E0,-3.505859528E0,8.131091309E0
2.418500418E-1,-3.832330627E0,-3.532953186E0,8.123906250E0
2.518200418E-1,-3.881129150E0,-3.509002991E0,8.087980957E0
2.617900418E-1,-4.004921722E0,-3.439846802E0,8.077652435E0
2.717600416E-1,-4.121828613E0,-3.369942169E0,8.088130646E0
2.817300416E-1,-4.154311066E0,-3.316802673E0,8.097561035E0
2.916990416E-1,-4.130510559E0,-3.274590454E0,8.071215820E0
3.016690416E-1,-4.087549896E0,-3.287912750E0,8.049361267E0
3.116390416E-1,-4.030817871E0,-3.371139679E0,7.984546051E0
3.216090417E-1,-4.048630829E0,-3.462449799E0,7.967182159E0
3.315790417E-1,-4.141288147E0,-3.518134003E0,7.974666595E0
3.415490417E-1,-4.296515350E0,-3.572920074E0,7.976313171E0
3.515190417E-1,-4.622238007E0,-3.655548248E0,7.893235931E0
3.614890417E-1,-5.041067047E0,-3.862867126E0,7.692503357E0
3.714590417E-1,-5.193150787E0,-3.791764984E0,7.644752655E0
3.814290417E-1,-5.294040985E0,-3.437751160E0,7.751181335E0
3.913980417E-1,-5.329217834E0,-3.164868622E0,7.905211029E0
4.013680418E-1,-5.259612579E0,-3.048560486E0,8.032895508E0
4.113380418E-1,-5.097948761E0,-3.035537567E0,8.136031036E0
4.213080418E-1,-4.939278717E0,-3.096760254E0,8.195756836E0
4.312780418E-1,-4.776267700E0,-3.141517181E0,8.271649017E0
4.412480418E-1,-4.611759796E0,-3.184627533E0,8.373886414E0
4.512180416E-1,-4.448000336E0,-3.221750336E0,8.498128052E0
4.611880416E-1,-4.328548737E0,-3.278781738E0,8.583750000E0
4.711580416E-1,-4.211043091E0,-3.296445007E0,8.727900238E0
4.811264584E-1,-4.108506317E0,-3.293600922E0,8.911268921E0
4.910964584E-1,-4.058809662E0,-3.296744385E0,9.013805695E0
5.010664584E-1,-3.949686584E0,-3.320694580E0,9.098978577E0
5.110364584E-1,-3.780987396E0,-3.363804932E0,9.106912079E0
5.210064584E-1,-3.600462799E0,-3.375330963E0,9.029073944E0
5.309764585E-1,-3.408711548E0,-3.353177032E0,8.830886078E0
5.409464585E-1,-3.315156097E0,-3.302731934E0,8.604556732E0
5.509164582E-1,-3.343297577E0,-3.293750610E0,8.435408478E0
5.608864583E-1,-3.413501587E0,-3.288212128E0,8.325986023E0
5.708554583E-1,-3.441643066E0,-3.206781464E0,8.264014893E0
5.808254583E-1,-3.407663727E0,-3.115171967E0,8.259524231E0
5.907954583E-1,-3.304378510E0,-3.022364960E0,8.355923767E0
6.007654583E-1,-3.132386169E0,-3.017574921E0,8.480165405E0
6.107354583E-1,-2.962639160E0,-3.053649902E0,8.512198792E0
6.207054583E-1,-2.870879974E0,-2.965333557E0,8.470735016E0
6.306754583E-1,-2.865640869E0,-2.746937714E0,8.484656067E0
6.406454584E-1,-2.854713593E0,-2.518363037E0,8.527317352E0
6.506154584E-1,-2.919528809E0,-2.464624786E0,8.651409302E0
6.605854584E-1,-2.846630402E0,-2.560275879E0,8.857530670E0
6.705544584E-1,-2.622995453E0,-2.716999969E0,9.020092621E0
6.805244584E-1,-2.316732330E0,-2.873274994E0,9.089398499E0
6.904944584E-1,-2.031874695E0,-2.932701416E0,9.037905579E0
7.004644584E-1,-1.852098541E0,-2.891387329E0,8.965306549E0
7.104344585E-1,-1.700763245E0,-2.843786316E0,8.959019623E0
7.204044585E-1,-1.575922852E0,-2.859204254E0,9.008117523E0
7.303744582E-1,-1.426084442E0,-2.991080017E0,9.183253326E0
7.403444583E-1,-1.311123505E0,-3.112627258E0,9.385033722E0
7.503144583E-1,-1.255738678E0,-3.185675354E0,9.606872406E0
7.602844583E-1,-1.244661713E0,-3.134781189E0,9.684111786E0
