"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.877304167E-2,4.206144878E-1,3.089902639E-2,2.140665650E-2
2.874304168E-2,7.987834525E-1,2.474114817E-1,-1.041336483E-1
3.871304169E-2,8.891609412E-1,3.794147140E-1,-1.852204961E-1
4.868304171E-2,7.714298853E-1,3.553037202E-1,-1.965477222E-1
5.865304172E-2,6.316457632E-1,1.934788111E-1,-1.073817766E-1
6.862304173E-2,3.871575969E-1,1.440134132E-1,4.372430921E-2
7.859304175E-2,1.449679711E-1,5.269510746E-3,1.200141013E-1
8.856204175E-2,1.182073116E-2,-1.569123709E-1,1.655340904E-1
9.853204177E-2,-2.048016518E-2,-2.233054581E-1,1.168501729E-1
1.085020418E-1,-1.242621034E-2,-2.357661670E-1,1.355940074E-1
1.184720418E-1,-1.272324890E-2,-1.458111396E-1,1.404869574E-1
1.284420418E-1,-3.382643491E-2,-7.905435562E-2,5.958195806E-2
1.384120416E-1,-7.692216843E-2,-1.157947505E-1,-7.474495769E-3
1.483820416E-1,-1.065728143E-1,-2.213647673E-1,-4.108370662E-2
1.583520416E-1,-8.144206613E-2,-2.200634694E-1,-6.409074605E-2
1.683220416E-1,-1.881400108E-2,-2.138066563E-1,-8.132775307E-2
1.782920416E-1,1.332372871E-1,-1.692058495E-1,-9.050203443E-2
1.882610417E-1,2.726907492E-1,-7.797495961E-2,-1.013480347E-1
1.982310417E-1,3.631237864E-1,-5.073629022E-2,-9.746431410E-2
2.082010417E-1,4.474689952E-1,-5.555147231E-3,-6.999058664E-2
2.181710417E-1,4.531700304E-1,3.573408902E-2,-4.284605742E-2
2.281410417E-1,4.828060582E-1,8.871395588E-3,-6.587473154E-3
2.381110417E-1,4.555457541E-1,-3.420299560E-2,1.257619143E-2
2.480810417E-1,4.332146528E-1,-5.863441676E-2,4.400029778E-3
2.580510417E-1,3.953667954E-1,-4.462741166E-2,-3.329872370E-2
2.680210418E-1,2.730064988E-1,2.399171054E-2,-5.134323120E-2
2.779910418E-1,1.426112509E-1,9.726550877E-2,-4.967502058E-2
2.879600418E-1,8.946707726E-2,1.427553847E-1,-3.289701998E-2
2.979300418E-1,9.545930386E-2,1.846115085E-1,-6.739091456E-2
3.079000418E-1,1.330411130E-1,1.771536773E-1,-9.216264367E-2
3.178700416E-1,1.799550784E-1,1.058170617E-1,-1.666818988E-1
3.278400416E-1,1.745811948E-1,4.434528351E-3,-1.904514152E-1
3.378100416E-1,8.575263351E-2,-5.616747648E-2,-1.933060259E-1
3.477800416E-1,-6.821303308E-2,-1.246065044E-1,-1.887598157E-1
3.577500416E-1,-3.739677402E-1,-2.039684236E-1,-2.767259127E-1
3.677200417E-1,-8.224828023E-1,-4.170096794E-1,-4.706260157E-1
3.776900417E-1,-1.024307929E0,-4.142486241E-1,-5.680663562E-1
3.876590417E-1,-1.134945728E0,-9.107681572E-2,-4.783911180E-1
3.976290417E-1,-1.213256025E0,1.820056969E-1,-3.555896491E-1
4.075990417E-1,-1.184973920E0,2.998753318E-1,-2.467659491E-1
4.175690417E-1,-1.053004017E0,2.958936703E-1,-1.539530951E-1
4.275390417E-1,-9.200833565E-1,2.321622357E-1,-1.152316636E-1
4.375090417E-1,-7.884657481E-1,1.638679263E-1,-5.779621840E-2
4.474790418E-1,-6.499735683E-1,9.733538300E-2,1.412687302E-2
4.574490418E-1,-5.238415253E-1,4.414764762E-2,1.136768889E-1
4.674190418E-1,-4.312900418E-1,-3.074436754E-2,1.838387990E-1
4.773890418E-1,-3.629445693E-1,-7.251219839E-2,2.794518846E-1
4.873574583E-1,-2.985474291E-1,-8.719309509E-2,4.434335393E-1
4.973274583E-1,-2.950423157E-1,-1.216937140E-1,5.230299318E-1
5.072974584E-1,-2.479719374E-1,-1.625166348E-1,5.809395862E-1
5.172674584E-1,-1.458430070E-1,-2.353203169E-1,5.536020988E-1
5.272374584E-1,-2.731175959E-2,-2.866729036E-1,4.549964082E-1
5.372074584E-1,8.828155428E-2,-2.885296869E-1,2.292137772E-1
5.471774584E-1,1.307837954E-1,-2.717262509E-1,-3.022659659E-2
5.571474584E-1,5.868148685E-2,-2.845301914E-1,-2.509800375E-1
5.671174584E-1,-9.231934905E-2,-3.244049862E-1,-4.070194191E-1
5.770864584E-1,-1.990924305E-1,-2.643067190E-1,-5.064513212E-1
5.870564585E-1,-2.483832890E-1,-1.997540429E-1,-5.592575258E-1
5.970264585E-1,-2.441437653E-1,-1.140622205E-1,-5.045965844E-1
6.069964583E-1,-1.662471583E-1,-1.113377103E-1,-4.156276900E-1
6.169664583E-1,-7.316533238E-2,-1.694572797E-1,-3.951349533E-1
6.269364583E-1,-6.957134128E-2,-1.200781283E-1,-4.750605440E-1
