"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.648033340E-2,7.522095028E-1,-1.242269032E0,-1.527538311E-1
2.645133343E-2,3.399319750E-1,-9.274672204E-1,-4.541853994E-1
3.642233345E-2,-1.089681262E-1,-4.347229421E-1,-4.503940648E-1
4.639433348E-2,2.560320318E-2,-4.694624197E-1,-5.439559472E-1
5.636533326E-2,4.379491434E-1,-8.462248367E-1,-8.812005419E-1
6.633633329E-2,7.976303816E-1,-9.813469738E-1,-8.511914617E-1
7.630833331E-2,1.118564753E0,-1.185674416E0,-8.042149311E-1
8.627933334E-2,1.366487574E0,-1.417483773E0,-7.756565452E-1
9.625033336E-2,1.444736183E0,-1.512038512E0,-6.945661891E-1
1.062213334E-1,1.374409089E0,-1.481284497E0,-6.735817015E-1
1.161933334E-1,1.217751072E0,-1.313918474E0,-5.819815600E-1
1.261643334E-1,9.888752639E-1,-1.151443647E0,-3.995618802E-1
1.361353335E-1,6.350494274E-1,-1.146323240E0,-1.345052558E-1
1.461073335E-1,3.532314670E-1,-1.145085969E0,5.421772242E-2
1.560783333E-1,2.646633992E-1,-1.032729381E0,1.785798132E-1
1.660493333E-1,2.248435682E-1,-6.949702317E-1,1.991772151E-1
1.760213333E-1,2.963231483E-1,-4.246452659E-1,1.153988940E-1
1.859923333E-1,4.296086749E-1,-3.391893786E-1,1.629034281E-2
1.959633334E-1,5.760638854E-1,-3.383239907E-1,-2.054886997E-2
2.059343334E-1,7.177541998E-1,-3.928855294E-1,-7.583370924E-2
2.159063334E-1,8.679852498E-1,-3.916377336E-1,-2.712061411E-1
2.258773334E-1,9.191331840E-1,-2.166907954E-1,-4.544625574E-1
2.358483335E-1,7.993655428E-1,-8.369704485E-3,-5.174709839E-1
2.458203335E-1,5.874434441E-1,1.924032158E-1,-5.695240670E-1
2.557913333E-1,2.833706886E-1,4.707751197E-1,-7.979163104E-1
2.657623333E-1,9.127386689E-2,7.616454470E-1,-1.069888437E0
2.757343333E-1,3.364955664E-2,7.624839377E-1,-1.321591190E0
2.857053333E-1,-1.273029479E-1,8.234154332E-1,-1.528479713E0
2.956763334E-1,-2.536162546E-1,9.459403288E-1,-1.718031242E0
3.056483334E-1,-4.178522632E-1,1.024488316E0,-1.749135506E0
3.156193334E-1,-6.006186828E-1,1.081096964E0,-1.740547700E0
3.255903334E-1,-7.702031395E-1,1.200750293E0,-1.717703798E0
3.355613335E-1,-9.121931237E-1,1.257489334E0,-1.581663648E0
3.455333335E-1,-1.074094631E0,1.245087975E0,-1.513443013E0
3.555043333E-1,-1.152706060E0,1.242934445E0,-1.456753673E0
3.654753333E-1,-1.105971897E0,1.170045394E0,-1.337136598E0
3.754473333E-1,-1.125705665E0,9.154985547E-1,-1.173657804E0
3.854183333E-1,-1.244296846E0,5.721056128E-1,-1.024598243E0
3.953893334E-1,-1.280044384E0,3.286018252E-1,-8.372908759E-1
4.053613334E-1,-1.151235486E0,4.274665475E-2,-8.106199712E-1
4.153323334E-1,-9.129795742E-1,-3.279960537E-1,-9.520693803E-1
4.253033334E-1,-6.339472273E-1,-7.262060577E-1,-9.442545766E-1
4.352743335E-1,-3.416057405E-1,-1.112271979E0,-1.011805705E0
4.452463335E-1,-6.863023192E-2,-1.274471403E0,-8.929066676E-1
4.552173333E-1,2.852710336E-2,-1.270374843E0,-6.245375955E-1
4.651883333E-1,1.882160246E-2,-1.200205917E0,-5.115237808E-1
4.751603333E-1,3.396296740E-2,-1.072342513E0,-4.471816045E-1
4.851313333E-1,-1.173258439E-2,-9.224684358E-1,-3.768267363E-1
4.951023334E-1,-1.826214087E-1,-8.342830682E-1,-3.570882905E-1
5.050743334E-1,-3.236401704E-1,-7.500527573E-1,-4.200359058E-1
5.150453334E-1,-3.889367585E-1,-5.592271203E-1,-4.415349483E-1
5.250163334E-1,-4.882922083E-1,-5.127686530E-1,-5.877492535E-1
5.349883335E-1,-5.337357451E-1,-5.810044903E-1,-7.047467762E-1
5.449593333E-1,-4.917467433E-1,-5.967615670E-1,-7.812020445E-1
5.549303333E-1,-4.730489556E-1,-6.675847971E-1,-7.967170465E-1
5.649013333E-1,-5.031527607E-1,-7.819142354E-1,-5.855705810E-1
5.748733333E-1,-5.902524465E-1,-7.972672695E-1,-3.727576590E-1
5.848443334E-1,-5.597706190E-1,-5.348138255E-1,-1.872056258E-1
5.948153334E-1,-4.068065804E-1,-7.617518663E-2,-6.451817751E-2
6.047873334E-1,-2.926202528E-1,2.528815520E-1,-5.815991521E-2
6.147583334E-1,-3.526914766E-1,2.380553520E-1,-1.407307863E-2
6.247293334E-1,-6.333856022E-1,1.667684376E-2,9.359345734E-2
6.347013335E-1,-8.839556037E-1,-1.650680673E-1,2.895365775E-1
6.446723333E-1,-1.023374567E0,-1.491127700E-1,4.916011477E-1
6.546433333E-1,-1.127701612E0,-5.135141730E-2,5.704707313E-1
6.646153333E-1,-1.281604129E0,5.567426383E-2,5.167909527E-1
6.745863333E-1,-1.396598980E0,-7.324807048E-3,3.511141902E-1
6.845573334E-1,-1.419223027E0,-1.764736462E-1,1.628361851E-1
6.945283334E-1,-1.252775455E0,-2.752886671E-1,7.035837650E-2
7.045003334E-1,-9.483680928E-1,-3.599779844E-1,6.523738503E-3
7.144713334E-1,-6.251209284E-1,-3.704860157E-1,-4.615908980E-2
7.244423334E-1,-3.424599456E-1,-3.748883843E-1,-6.955613852E-2
7.344143335E-1,-1.210097725E-1,-4.787881440E-1,-6.973798692E-2
7.443853333E-1,1.254140780E-1,-7.295951039E-1,5.913990855E-2
