"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.790833427E-3,-3.210523682E0,-4.553830261E0,8.208480377E0
1.176183345E-2,-3.280727692E0,-4.457281036E0,8.169860687E0
2.173283347E-2,-3.305426331E0,-4.371958466E0,8.081843719E0
3.170383349E-2,-3.274740143E0,-4.338877258E0,8.095764771E0
4.167483351E-2,-3.240311737E0,-4.418661346E0,8.168663177E0
5.164583353E-2,-3.215313721E0,-4.530628510E0,8.199049988E0
6.161583331E-2,-3.194357300E0,-4.578079834E0,8.241860962E0
7.158683334E-2,-3.231779480E0,-4.598736877E0,8.277486877E0
8.155783336E-2,-3.400778046E0,-4.459376678E0,8.281079407E0
9.152883338E-2,-3.562292175E0,-4.285737762E0,8.308622131E0
1.014998334E-1,-3.604504395E0,-4.255201263E0,8.377628632E0
1.114708334E-1,-3.551514587E0,-4.309538269E0,8.431516571E0
1.214418334E-1,-3.441792755E0,-4.354893951E0,8.482560425E0
1.314118335E-1,-3.370989990E0,-4.418212280E0,8.539591827E0
1.413828335E-1,-3.316952362E0,-4.429588623E0,8.598718872E0
1.513538335E-1,-3.262914734E0,-4.361629944E0,8.669821014E0
1.613248335E-1,-3.211272125E0,-4.294120331E0,8.754245453E0
1.712958335E-1,-3.220403137E0,-4.254303131E0,8.825347595E0
1.812668333E-1,-3.215613098E0,-4.236639862E0,8.901389465E0
1.912378334E-1,-3.117117920E0,-4.274960175E0,8.919352112E0
2.012078334E-1,-2.893333282E0,-4.368665314E0,8.867260437E0
2.111788334E-1,-2.688708801E0,-4.365970917E0,8.788673859E0
2.211498334E-1,-2.592309265E0,-4.268523560E0,8.744216309E0
2.311208334E-1,-2.627186737E0,-4.093387756E0,8.704848175E0
2.410918334E-1,-2.733765106E0,-3.878734131E0,8.718320160E0
2.510628335E-1,-2.799777832E0,-3.776496735E0,8.668174438E0
2.610328335E-1,-2.821632385E0,-3.800596619E0,8.591533813E0
2.710038335E-1,-2.838696899E0,-3.942351837E0,8.495583344E0
2.809748335E-1,-2.833906860E0,-4.043391724E0,8.450676727E0
2.909458333E-1,-2.843037872E0,-4.045187988E0,8.455616455E0
3.009168333E-1,-2.939886475E0,-3.995790710E0,8.379275208E0
3.108878334E-1,-3.173849945E0,-3.866010590E0,8.311615906E0
3.208588334E-1,-3.462150421E0,-3.763623505E0,8.193960571E0
3.308288334E-1,-3.695365448E0,-3.744613037E0,8.048762512E0
3.407998334E-1,-3.882176971E0,-3.717519379E0,7.937244415E0
3.507708334E-1,-3.955524445E0,-3.750301208E0,7.882158966E0
3.607418335E-1,-3.935915222E0,-3.796105957E0,7.827073517E0
3.707128335E-1,-3.997886353E0,-3.961212616E0,7.772437134E0
3.806838335E-1,-4.246818695E0,-4.112847290E0,7.751630402E0
3.906548335E-1,-4.648732910E0,-4.037404175E0,7.731123047E0
4.006248335E-1,-5.057383118E0,-3.879332886E0,7.707023163E0
4.105958333E-1,-5.405259705E0,-3.743415527E0,7.824678497E0
4.205668333E-1,-5.580096130E0,-3.671714630E0,7.976911926E0
4.305378334E-1,-5.583538971E0,-3.518134003E0,8.208181000E0
4.405087917E-1,-5.382656708E0,-3.274440765E0,8.442294159E0
4.504797917E-1,-4.935985565E0,-3.082240448E0,8.641230469E0
4.604507918E-1,-4.487518158E0,-3.040626984E0,8.693022766E0
4.704207918E-1,-4.200564880E0,-3.093018036E0,8.709937592E0
4.803917918E-1,-4.110751648E0,-3.143912201E0,8.778345337E0
4.903627918E-1,-4.160148926E0,-3.104394379E0,8.852291565E0
5.003337918E-1,-4.180057526E0,-3.205134888E0,8.912017365E0
5.103047919E-1,-4.015399933E0,-3.478316803E0,9.052275696E0
5.202757919E-1,-3.624712372E0,-3.729195099E0,9.207802277E0
5.302457917E-1,-3.087629242E0,-3.872596893E0,9.323212280E0
5.402167917E-1,-2.651436310E0,-3.840264130E0,9.350605316E0
5.501877917E-1,-2.470762024E0,-3.704047394E0,9.319919128E0
5.601587917E-1,-2.461930389E0,-3.538940735E0,9.443262634E0
5.701297917E-1,-2.542313232E0,-3.392994232E0,9.570348358E0
5.801007918E-1,-2.512674866E0,-3.252735901E0,9.704319763E0
5.900717918E-1,-2.468965759E0,-3.091970215E0,9.768685913E0
6.000417918E-1,-2.305056610E0,-2.834954681E0,9.791139221E0
6.100127918E-1,-2.096240845E0,-2.513572998E0,9.758806458E0
6.199837918E-1,-1.957778778E0,-2.260000305E0,9.718989258E0
6.299547919E-1,-1.848206635E0,-2.128423920E0,9.727371826E0
6.399257916E-1,-1.729653168E0,-2.048639832E0,9.726623383E0
6.498967917E-1,-1.577120361E0,-1.945055237E0,9.720186768E0
6.598677917E-1,-1.424288177E0,-1.776954803E0,9.730215912E0
6.698377917E-1,-1.273401947E0,-1.648970947E0,9.743687897E0
6.798087917E-1,-1.125509491E0,-1.498234406E0,9.795031128E0
6.897797917E-1,-1.009800110E0,-1.249900818E0,9.839189301E0
6.997507918E-1,-8.089178467E-1,-9.684860229E-1,9.884395294E0
7.097217918E-1,-6.472540283E-1,-7.813751221E-1,9.998907166E0
7.196927918E-1,-7.408094788E-1,-4.942721558E-1,1.023526566E1
7.296637918E-1,-8.904981995E-1,-2.677931213E-1,1.054182816E1
7.396337918E-1,-1.089135132E0,-1.634600830E-1,1.084345093E1
7.496047919E-1,-1.439855804E0,-6.870712280E-2,1.070019882E1
7.595757917E-1,-1.634600830E0,7.095245361E-2,1.033705399E1
7.695467917E-1,-1.409618683E0,2.402503967E-1,9.915380859E0
7.795177917E-1,-9.738748169E-1,4.068539429E-1,9.712103577E0
7.894887917E-1,-4.352947998E-1,4.534071350E-1,9.617200928E0
7.994587917E-1,1.737886047E-1,4.149371338E-1,9.671837311E0
8.094297918E-1,7.068301392E-1,2.748284912E-1,9.779164124E0
8.194007918E-1,1.024768982E0,-4.086502075E-2,9.740245056E0
8.293717918E-1,1.262324982E0,-1.124162292E-1,9.808952179E0
8.393427918E-1,1.306333466E0,8.068222046E-2,1.009306137E1
8.493137918E-1,1.280137939E0,1.324745178E-1,1.031939072E1
8.592847919E-1,1.301543427E0,2.134561157E-1,1.047686325E1
8.692547916E-1,1.284179535E0,3.858975220E-1,1.050560349E1
8.792257917E-1,1.231189728E0,4.526586914E-1,1.043240570E1
8.891967917E-1,1.199306030E0,4.674778748E-1,1.036848862E1
8.991677917E-1,1.310824127E0,6.533912659E-1,1.042267593E1
9.091387917E-1,1.502874756E0,7.752378845E-1,1.034693344E1
9.191097918E-1,1.592388611E0,9.107061768E-1,1.031864227E1
9.290807918E-1,1.631607056E0,1.017883301E0,1.028047165E1
9.390507918E-1,1.682800598E0,1.158740387E0,1.030307465E1
9.490217918E-1,1.677262115E0,1.355281677E0,1.031400192E1
9.589927918E-1,1.621727600E0,1.520837402E0,1.022523651E1
9.689637918E-1,1.489851837E0,1.694326630E0,1.017074982E1
9.789347919E-1,1.316362610E0,1.810335388E0,1.012524445E1
9.889057917E-1,1.348695374E0,1.851499786E0,9.880802765E0
9.988767917E-1,1.453178101E0,2.021546173E0,9.773026886E0
1.008846792E0,1.462458801E0,2.087109833E0,9.654623108E0
1.018817792E0,1.442999268E0,1.980082397E0,9.621392212E0
1.028788792E0,1.398541718E0,2.047442322E0,9.559121704E0
1.038759792E0,1.225950623E0,2.399809570E0,9.580527191E0
1.048730792E0,1.004411316E0,2.753074951E0,9.666897583E0
1.058701792E0,9.440867615E-1,2.815495148E0,9.585766296E0
1.068672792E0,1.029858398E0,2.780767365E0,9.323212280E0
1.078642792E0,1.202898560E0,2.654430084E0,8.920699310E0
1.088613792E0,1.287772064E0,2.757715302E0,8.746761017E0
1.098584792E0,1.342558136E0,2.929258575E0,8.510851593E0
1.108555792E0,1.597777405E0,3.167113953E0,8.451874237E0
1.118526792E0,1.732497253E0,3.306474152E0,8.252039795E0
1.128497792E0,1.730551300E0,3.483256531E0,8.156688080E0
1.138468792E0,1.504072266E0,3.639830933E0,8.092471619E0
1.148438792E0,1.276096344E0,3.885769501E0,8.078550568E0
1.158409792E0,1.120120697E0,4.013304291E0,8.070916443E0
1.168380792E0,8.427474976E-1,3.973936157E0,8.122409363E0
1.178351792E0,5.640270996E-1,3.932622070E0,8.312364349E0
1.188322792E0,3.535647583E-1,3.935316467E0,8.439899139E0
1.198293792E0,3.029699707E-1,4.041745148E0,8.533454590E0
1.208264792E0,4.781057739E-1,4.019291840E0,8.489446106E0
1.218234792E0,7.164102173E-1,3.910019073E0,8.215066681E0
1.228205792E0,8.394543457E-1,3.954177246E0,7.868237915E0
