"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.395538335E-1,2.123508751E-1,3.356987610E-2,3.009330630E-1
3.495238335E-1,1.973072141E-1,5.901052058E-2,3.402391970E-1
3.594948335E-1,1.860681921E-1,8.798980713E-2,3.973655999E-1
3.694658335E-1,1.851818860E-1,1.233848184E-1,4.432443976E-1
3.794368333E-1,1.855867654E-1,1.237032190E-1,4.912660718E-1
3.894078333E-1,1.891716421E-1,8.584798127E-2,5.496486425E-1
3.993788334E-1,1.925512254E-1,5.428024568E-3,6.063321829E-1
4.093488334E-1,1.914526820E-1,-1.250112206E-1,6.593645215E-1
4.193198334E-1,1.982406676E-1,-2.883301079E-1,7.093557715E-1
4.292908334E-1,2.076645195E-1,-4.491804838E-1,7.875376344E-1
4.392617918E-1,2.416292578E-1,-5.168828964E-1,8.523043990E-1
4.492327918E-1,2.768074870E-1,-5.343508720E-1,8.897215724E-1
4.592037918E-1,2.951511741E-1,-5.316339731E-1,8.928738832E-1
4.691747918E-1,3.042698503E-1,-5.699262619E-1,8.824577332E-1
4.791457918E-1,2.984974980E-1,-6.560277343E-1,8.985756040E-1
4.891157919E-1,2.817797661E-1,-7.351039052E-1,9.240149260E-1
4.990867916E-1,2.776544690E-1,-7.723038197E-1,9.504759312E-1
5.090577917E-1,2.941295803E-1,-7.965759039E-1,9.846816063E-1
5.190287917E-1,3.269814551E-1,-8.096937537E-1,1.006221056E0
5.289997917E-1,3.514447212E-1,-8.095936179E-1,1.013086319E0
5.389707917E-1,3.823558986E-1,-8.073237538E-1,1.015123367E0
5.489407917E-1,4.180307984E-1,-8.002919555E-1,1.005511403E0
5.589117918E-1,4.550753236E-1,-8.268346786E-1,9.922596216E-1
5.688827918E-1,4.954954684E-1,-8.822467923E-1,9.797062874E-1
5.788537918E-1,5.371407866E-1,-9.709041119E-1,9.714974165E-1
5.888247918E-1,5.883044004E-1,-1.051354051E0,9.740422964E-1
5.987957919E-1,6.377548575E-1,-1.108529806E0,9.839947820E-1
6.087667916E-1,6.720545292E-1,-1.142875314E0,9.916564226E-1
6.187367917E-1,7.064973116E-1,-1.153525710E0,9.895158410E-1
6.287077917E-1,7.337180376E-1,-1.157352328E0,9.664352536E-1
6.386787917E-1,7.638512254E-1,-1.165374875E0,9.365191460E-1
6.486497917E-1,7.842121124E-1,-1.179660559E0,9.106233716E-1
6.586207917E-1,8.107609153E-1,-1.180871010E0,8.769858479E-1
6.685917918E-1,8.215485811E-1,-1.185003400E0,8.392916918E-1
6.785627918E-1,8.280829787E-1,-1.175208688E0,7.919084430E-1
6.885327918E-1,8.311222196E-1,-1.172057033E0,7.627992630E-1
6.985037918E-1,8.517541885E-1,-1.170823336E0,7.391677499E-1
7.084747918E-1,8.654340506E-1,-1.170219064E0,7.247448564E-1
7.184457919E-1,9.220600128E-1,-1.163766980E0,7.422226667E-1
7.284167917E-1,1.044610977E0,-1.225618958E0,7.961513996E-1
7.383877917E-1,1.132637143E0,-1.316163301E0,8.345409632E-1
7.483587917E-1,1.129673004E0,-1.390990615E0,8.077247739E-1
7.583287917E-1,1.134233832E0,-1.436603189E0,7.511738539E-1
7.682997917E-1,1.141828537E0,-1.452873826E0,7.021615505E-1
7.782707918E-1,1.139269948E0,-1.420823574E0,6.388544440E-1
7.882417918E-1,1.130561948E0,-1.364234567E0,5.594189763E-1
7.982127918E-1,1.107771873E0,-1.311078668E0,4.876516461E-1
8.081837918E-1,1.091604829E0,-1.231632590E0,4.102364779E-1
8.181537918E-1,1.086388946E0,-1.106280208E0,3.409655690E-1
8.281247918E-1,1.053515673E0,-9.761760831E-1,2.863571942E-1
8.380957919E-1,1.047901392E0,-8.745203018E-1,2.188129723E-1
8.480667917E-1,1.069630384E0,-8.156247735E-1,1.407538503E-1
8.580377917E-1,1.099626064E0,-7.986081243E-1,7.072521001E-2
8.680087917E-1,1.116484761E0,-7.823378444E-1,-9.029058274E-4
8.779797917E-1,1.131515384E0,-7.783353925E-1,-7.409550250E-2
8.879497917E-1,1.132179856E0,-7.935590744E-1,-1.339859962E-1
8.979207918E-1,1.139071345E0,-8.370090127E-1,-1.740011424E-1
9.078917918E-1,1.151308656E0,-8.624520302E-1,-2.296758443E-1
9.178627918E-1,1.144437194E0,-8.318402767E-1,-3.026720285E-1
9.278337918E-1,1.173037648E0,-7.479131222E-1,-3.789651990E-1
9.378047918E-1,1.196735382E0,-6.991681457E-1,-4.160424769E-1
9.477757919E-1,1.221472740E0,-6.539580822E-1,-4.314395487E-1
9.577457916E-1,1.244510293E0,-6.085552573E-1,-4.253460169E-1
9.677167917E-1,1.252878666E0,-5.422824621E-1,-4.358330071E-1
9.776877917E-1,1.286934495E0,-4.967366159E-1,-4.550423324E-1
9.876587917E-1,1.320482373E0,-4.799752235E-1,-4.647138715E-1
9.976297917E-1,1.313743472E0,-4.335099459E-1,-4.731895328E-1
1.007600792E0,1.284865499E0,-3.449609280E-1,-5.016674995E-1
1.017571792E0,1.298958302E0,-2.760555744E-1,-5.271890163E-1
1.027541792E0,1.383307815E0,-1.823450476E-1,-5.001497269E-1
1.037512792E0,1.449496031E0,-1.085767299E-1,-4.282888174E-1
1.047483792E0,1.469663382E0,-9.580501169E-2,-4.085939229E-1
1.057454792E0,1.463173866E0,-1.464885920E-1,-4.461841881E-1
1.067425792E0,1.461517096E0,-1.972026378E-1,-5.117751956E-1
1.077396792E0,1.417233109E0,-2.101796567E-1,-5.748612881E-1
1.087367792E0,1.353644013E0,-1.681147516E-1,-6.445191503E-1
1.097337792E0,1.279102921E0,-9.284222126E-2,-7.176578641E-1
1.107308792E0,1.207039714E0,-1.714959554E-2,-7.579916716E-1
1.117279792E0,1.144504428E0,6.158240885E-2,-7.542660832E-1
1.127250792E0,1.087280035E0,1.353437155E-1,-7.577673793E-1
1.137221792E0,1.022491932E0,1.839943379E-1,-7.748137116E-1
1.147192792E0,9.697318077E-1,2.073894143E-1,-7.983648777E-1
1.157163792E0,9.344506860E-1,2.357989401E-1,-8.143206835E-1
1.167133792E0,9.016069770E-1,2.575431168E-1,-8.128676414E-1
1.177104792E0,8.971130848E-1,2.612402737E-1,-7.955362797E-1
1.187075792E0,9.098812938E-1,2.248857170E-1,-7.513387203E-1
1.197046792E0,9.161172509E-1,1.482223123E-1,-7.119950652E-1
1.207017792E0,9.276183844E-1,7.505942881E-2,-6.890305877E-1
1.216988792E0,9.192088246E-1,2.073771320E-2,-6.819961667E-1
1.226959792E0,8.816936612E-1,1.455361489E-3,-6.711691022E-1
1.236929792E0,8.511703014E-1,3.312493861E-2,-6.799578071E-1
1.246900792E0,8.087354898E-1,8.464831114E-2,-6.987727284E-1
1.256871792E0,7.392172813E-1,1.346545815E-1,-7.280545831E-1
1.266842792E0,6.483401060E-1,1.886126250E-1,-7.500756979E-1
1.276813792E0,5.848450661E-1,2.240356207E-1,-7.562596798E-1
1.286784792E0,5.263556838E-1,2.195681632E-1,-7.228106260E-1
1.296755792E0,5.041368008E-1,2.368726879E-1,-6.738379002E-1
1.306725792E0,4.971353710E-1,2.502132654E-1,-6.344742179E-1
1.316696792E0,4.996312857E-1,2.567638457E-1,-5.951588154E-1
1.326667792E0,5.009713769E-1,2.170145661E-1,-5.466352105E-1
1.336638792E0,4.955718219E-1,1.661859900E-1,-4.978733659E-1
1.346609792E0,4.867668748E-1,1.129776314E-1,-4.468679726E-1
1.356580792E0,4.692045152E-1,9.836703539E-2,-3.939121366E-1
1.366551792E0,4.608483315E-1,1.885531098E-1,-3.496493399E-1
1.376521792E0,4.484958649E-1,2.918239534E-1,-2.813281119E-1
1.386492792E0,4.253801405E-1,3.415795267E-1,-1.709565967E-1
1.396463792E0,4.034359753E-1,3.928450942E-1,-8.274417371E-2
1.406434792E0,3.759995401E-1,4.164175391E-1,-4.558854923E-2
1.416405792E0,3.535943627E-1,3.745707572E-1,-1.269851066E-2
1.426376792E0,3.346795440E-1,2.878752649E-1,3.161409497E-2
1.436347583E0,3.385589123E-1,1.681908518E-1,8.061628044E-2
1.446317583E0,3.577786684E-1,2.209196799E-2,1.580860317E-1
1.456288583E0,3.905293941E-1,-1.033256799E-1,2.398703992E-1
1.466259583E0,3.936609924E-1,-1.766760647E-1,3.083035052E-1
1.476230583E0,3.829847574E-1,-1.783278435E-1,3.483592570E-1
1.486201583E0,3.738652766E-1,-1.118556112E-1,3.488948345E-1
1.496172583E0,3.403468728E-1,-1.901542954E-2,3.589403629E-1
1.506143583E0,3.021941483E-1,6.018218398E-2,3.806288838E-1
1.516113583E0,2.778854072E-1,1.616266072E-1,3.817721307E-1
1.526084583E0,2.552677095E-1,2.651633918E-1,3.574763834E-1
1.536055584E0,2.288389951E-1,3.367685378E-1,3.346720338E-1
1.546026584E0,1.907909513E-1,3.713307679E-1,3.338110447E-1
1.555997583E0,1.356284022E-1,3.800247610E-1,3.324346840E-1
1.565968583E0,7.153411210E-2,3.989467919E-1,3.462404907E-1
1.575939583E0,1.815158315E-2,4.272935092E-1,3.944302797E-1
1.585909583E0,-3.800942749E-2,4.757238925E-1,4.514253736E-1
1.595880583E0,-7.009595633E-2,5.288787484E-1,4.841288626E-1
1.605851583E0,-9.482686967E-2,5.481592417E-1,5.053283572E-1
1.615822583E0,-1.178166419E-1,5.665001273E-1,5.104105473E-1
1.625793583E0,-1.230619997E-1,5.666329861E-1,5.051965714E-1
1.635764583E0,-9.666311741E-2,5.008894801E-1,5.264959931E-1
1.645735584E0,-7.466540486E-2,3.891251385E-1,5.750938654E-1
1.655705584E0,-5.526911840E-2,2.754309475E-1,6.256284714E-1
1.665676584E0,-6.718596816E-2,2.043586373E-1,6.540974379E-1
1.675647583E0,-9.475332499E-2,1.868879497E-1,6.702559590E-1
1.685618583E0,-1.163600832E-1,2.363162190E-1,7.024823427E-1
1.695589583E0,-1.052552164E-1,3.465854824E-1,7.136373520E-1
1.705560583E0,-4.728699103E-2,3.781692386E-1,6.730963588E-1
1.715531583E0,3.214665875E-2,2.666335404E-1,7.008822560E-1
1.725501583E0,1.118806303E-1,1.362249553E-1,7.772385478E-1
1.735472583E0,1.914926320E-1,8.347569406E-2,8.549823165E-1
1.745443583E0,2.501628399E-1,1.222254857E-1,9.418594241E-1
1.755414583E0,2.963423431E-1,2.548343837E-1,9.809557199E-1
1.765385584E0,3.143496513E-1,4.004567564E-1,9.602469802E-1
1.775356584E0,3.158199489E-1,5.425272584E-1,8.834403157E-1
1.785327583E0,3.042711616E-1,6.771255732E-1,7.538272142E-1
1.795297583E0,2.797741592E-1,7.735569477E-1,7.133418918E-1
1.805268583E0,2.600233555E-1,8.804743290E-1,7.560259700E-1
1.815239583E0,2.406689823E-1,9.930469990E-1,7.619962096E-1
1.825210583E0,1.985779852E-1,1.009574652E0,7.249715924E-1
1.835181583E0,1.583749950E-1,9.719410539E-1,6.651276946E-1
1.845152583E0,1.359836608E-1,9.610847235E-1,6.057831645E-1
1.855123583E0,1.099476069E-1,9.866695404E-1,5.251866579E-1
1.865093583E0,6.812585890E-2,1.025734425E0,3.984406888E-1
1.875064583E0,-3.702249750E-2,1.065223217E0,2.409998477E-1
1.885035584E0,-2.420925647E-1,1.053171396E0,1.262351871E-1
1.895006584E0,-3.371687829E-1,9.280719757E-1,5.958615243E-2
1.904977583E0,-2.706257105E-1,6.456091404E-1,4.831778631E-2
1.914948583E0,-8.919103444E-2,2.956834137E-1,1.569697261E-1
1.924919583E0,1.686964333E-1,-2.667330950E-2,4.027478099E-1
1.934889583E0,3.848506808E-1,-4.228225052E-1,5.913512111E-1
1.944860583E0,4.976163805E-1,-8.289436698E-1,6.129840612E-1
1.954831583E0,5.535934567E-1,-1.032671094E0,5.551084876E-1
1.964802583E0,6.100343466E-1,-8.633348942E-1,5.193970799E-1
1.974773583E0,6.110835075E-1,-3.982580900E-1,4.796167016E-1
1.984744583E0,5.287511349E-1,1.501019597E-1,4.115212858E-1
1.994715584E0,4.184249341E-1,6.191129088E-1,3.170616031E-1
2.004686584E0,3.278247118E-1,9.331454039E-1,2.312308401E-1
2.014656583E0,2.477023154E-1,1.112209916E0,1.970716119E-1
2.024627583E0,1.682836562E-1,1.229299545E0,2.173816711E-1
2.034598583E0,8.357873559E-2,1.271520495E0,2.177454084E-1
2.044569583E0,1.035352796E-2,1.185056925E0,1.788784415E-1
2.054540583E0,-6.202063058E-3,9.584817886E-1,1.137836128E-1
2.064511583E0,2.706667595E-2,6.607622504E-1,2.115274407E-2
2.074482583E0,7.247807086E-2,3.813475668E-1,-7.875866443E-2
2.084452583E0,7.268020511E-2,1.525221020E-1,-1.624466330E-1
2.094423583E0,3.748715669E-2,-1.361342333E-2,-1.874276549E-1
2.104394583E0,1.897365972E-2,-7.505574822E-2,-1.651979834E-1
2.114365584E0,6.009997055E-2,-6.305944920E-2,-1.195809245E-1
2.124336584E0,1.438135058E-1,-5.984687433E-2,-8.929412812E-2
2.134307583E0,2.112033218E-1,-5.831770226E-2,-5.760789290E-2
2.144278583E0,1.926048696E-1,-3.580626845E-2,-3.152436018E-2
2.154248583E0,1.230053529E-1,3.121553222E-3,-3.280791640E-2
2.164219583E0,8.200012892E-2,7.593104243E-2,-4.772800952E-2
2.174190583E0,7.849694043E-2,1.791017801E-1,-6.106429547E-2
2.184161583E0,7.018282264E-2,2.548218369E-1,-9.107705951E-2
2.194132583E0,3.087397106E-2,2.987902462E-1,-1.290183961E-1
2.204103583E0,-1.921792515E-3,3.487447500E-1,-1.350275576E-1
2.214074583E0,-1.987956464E-2,4.245014191E-1,-9.280309826E-2
2.224045584E0,-1.051322650E-2,4.970978498E-1,-2.486160398E-2
2.234015584E0,1.059432328E-2,5.237755179E-1,1.489678212E-2
2.243986583E0,3.497263417E-2,4.664307535E-1,2.641788311E-2
2.253957583E0,3.465052322E-2,3.510828614E-1,2.732703276E-2
2.263928583E0,2.760779299E-2,2.383118123E-1,1.236566063E-2
2.273899583E0,3.378154710E-2,1.519090533E-1,-2.033236995E-2
2.283870583E0,4.595485702E-2,9.045847505E-2,-6.966636330E-2
2.293841583E0,5.762879550E-2,4.433806613E-2,-1.122090220E-1
2.303811583E0,5.916224420E-2,1.247068029E-2,-1.288870573E-1
2.313782583E0,4.594056308E-2,2.427860629E-3,-9.282258898E-2
2.323753583E0,3.772258013E-2,2.086652257E-2,-1.952813379E-2
2.333724583E0,2.394688688E-2,7.619616389E-2,4.263668507E-2
2.343695584E0,5.541246850E-3,1.172139049E-1,6.505863369E-2
2.353666583E0,2.499579452E-3,1.495136619E-1,6.190532818E-2
2.363637583E0,7.014968898E-3,1.896419078E-1,4.983907938E-2
2.373608583E0,8.437843062E-4,2.089839429E-1,3.048183024E-2
2.383578583E0,-8.948924951E-3,1.988380998E-1,2.682637423E-2
2.393549583E0,3.258816199E-3,1.762051284E-1,3.390901908E-2
2.403520583E0,2.313052490E-2,1.416596621E-1,4.827171192E-2
2.413491583E0,4.149333388E-2,1.057081595E-1,4.911229759E-2
2.423462583E0,5.122185871E-2,8.430247009E-2,4.103573039E-2
2.433433583E0,4.507741332E-2,8.721596748E-2,2.710127085E-2
2.443404709E0,2.587868460E-2,1.239827722E-1,3.136712313E-2
2.453374709E0,7.367730141E-3,1.647648215E-1,3.273805976E-2
2.463345708E0,-5.288144108E-3,1.868432313E-1,2.500743605E-2
2.473316708E0,-2.190241218E-2,1.939147115E-1,2.829319052E-2
2.483287708E0,-2.772061899E-2,1.948449463E-1,3.659905493E-2
2.493258708E0,-1.410815120E-2,1.902917325E-1,4.198397323E-2
2.503229708E0,7.155325729E-3,1.778347939E-1,4.226706550E-2
2.513200708E0,2.502783760E-2,1.336378455E-1,5.187147483E-2
2.523170708E0,3.346606344E-2,7.732183486E-2,6.978122890E-2
2.533141708E0,4.308971018E-2,2.666009404E-2,7.930745184E-2
2.543112708E0,4.781655222E-2,-6.975364406E-3,8.532326669E-2
2.553083709E0,5.099523813E-2,-3.566226363E-2,8.944720030E-2
2.563054709E0,3.357097507E-2,-6.542921066E-2,7.465440035E-2
2.573025708E0,-3.090490215E-2,-1.040033996E-1,4.888137430E-2
2.582996708E0,-8.970750123E-2,-1.207866371E-1,2.561813034E-2
2.592967708E0,-1.639434397E-1,-1.404675394E-1,1.484289393E-2
2.602937708E0,-1.669727862E-1,-1.323558092E-1,3.141230904E-3
2.612908708E0,-1.602316946E-1,-1.534995139E-1,-5.769634619E-3
2.622879708E0,-1.795966029E-1,-1.908474118E-1,-4.530466162E-3
2.632850708E0,-1.860656887E-1,-2.348889112E-1,-4.580000881E-3
2.642821708E0,-2.918928266E-1,-3.037556708E-1,1.256730966E-2
2.652792708E0,-3.279917240E-1,-3.098314106E-1,2.363194525E-2
2.662763709E0,-3.287469149E-1,-2.396591306E-1,2.144253999E-2
2.672734709E0,-3.770462871E-1,-1.791417301E-1,3.315299004E-2
2.682704709E0,-4.888291359E-1,-1.674847901E-1,6.025123969E-2
2.692675708E0,-5.920410156E-1,-1.890625209E-1,9.215830266E-2
2.702646708E0,-6.216941476E-1,-1.753327101E-1,9.732481092E-2
2.712617708E0,-5.700783730E-1,-1.980449557E-1,1.042791232E-1
2.722588708E0,-4.767088294E-1,-2.760605514E-1,1.730820686E-1
2.732559708E0,-4.709036648E-1,-3.722882867E-1,2.726209164E-1
2.742530708E0,-4.648168385E-1,-3.940539658E-1,3.475838900E-1
2.752500708E0,-3.809264600E-1,-2.960664034E-1,3.389967978E-1
2.762471708E0,-3.550377190E-1,-1.626131833E-1,2.578447163E-1
2.772442708E0,-3.018317521E-1,-6.381070614E-2,2.182120681E-1
2.782413709E0,-1.902752817E-1,-2.375999652E-2,2.535924911E-1
2.792384709E0,-1.323637813E-1,-3.015824035E-2,2.650041580E-1
2.802355708E0,-1.013233364E-1,-5.454195663E-2,2.270899564E-1
2.812326708E0,-3.134477884E-2,-1.156615019E-1,2.034189850E-1
2.822297708E0,5.309756473E-2,-1.746398062E-1,2.030826807E-1
2.832267708E0,9.824319929E-2,-2.142338157E-1,1.875785440E-1
2.842238708E0,1.301934272E-1,-2.876294553E-1,1.563899964E-1
2.852209708E0,1.642877460E-1,-4.021221995E-1,1.666618139E-1
2.862180708E0,2.082922757E-1,-4.768445492E-1,2.001023144E-1
2.872151708E0,2.254057527E-1,-4.463273585E-1,1.757338494E-1
2.882122708E0,2.275318503E-1,-3.414292634E-1,1.267401576E-1
2.892093709E0,2.123225480E-1,-2.361837924E-1,1.108581349E-1
2.902063709E0,2.064760625E-1,-1.282539219E-1,9.258007258E-2
2.912034709E0,1.959778816E-1,-6.647737324E-2,6.988541782E-2
2.922005708E0,2.270312607E-1,-7.483842969E-2,7.745365798E-2
2.931976708E0,2.486332208E-1,-1.213273630E-1,5.837290362E-2
2.941947708E0,2.583085299E-1,-2.010990828E-1,-1.749764383E-2
2.951918708E0,2.519201338E-1,-3.196790218E-1,-8.586630225E-2
2.961889708E0,2.575702965E-1,-4.511789978E-1,-1.059492007E-1
2.971860708E0,2.517994642E-1,-5.297153592E-1,-1.285940558E-1
2.981830708E0,1.938852817E-1,-5.587579608E-1,-2.190696299E-1
2.991801708E0,1.117468104E-1,-6.041567326E-1,-3.071758151E-1
3.001772708E0,4.840965196E-2,-6.652770638E-1,-3.465956748E-1
3.011743709E0,-7.060690783E-3,-7.329006195E-1,-3.496260047E-1
3.021714709E0,9.835468605E-3,-8.280111551E-1,-2.973998189E-1
3.031685708E0,1.386318803E-1,-8.883715272E-1,-2.761366367E-1
3.041656708E0,2.401744872E-1,-9.093551040E-1,-2.766804695E-1
3.051626708E0,3.375277221E-1,-9.107667208E-1,-2.466813028E-1
3.061597708E0,4.592754543E-1,-1.006746054E0,-1.919024736E-1
3.071568708E0,5.304278135E-1,-1.180433750E0,-1.485145539E-1
3.081539708E0,5.521368384E-1,-1.282696247E0,-1.449150294E-1
3.091510708E0,5.500928164E-1,-1.231083751E0,-1.927652955E-1
3.101481708E0,5.076649189E-1,-1.015787721E0,-2.446785569E-1
3.111452708E0,4.803731143E-1,-7.016213536E-1,-2.572390735E-1
3.121423709E0,4.190886915E-1,-3.765388727E-1,-2.554866970E-1
3.131393709E0,2.757538259E-1,-6.879326701E-2,-2.623867393E-1
3.141364708E0,1.488933265E-1,1.851005256E-1,-2.209434360E-1
3.151335708E0,8.238525689E-2,4.277368486E-1,-1.387097687E-1
3.161306708E0,-1.664864458E-2,6.361329556E-1,-7.359787077E-2
3.171277708E0,-9.878569841E-2,7.811865807E-1,-4.254520684E-2
3.181248708E0,-1.286842078E-1,8.380208015E-1,-6.995632499E-2
3.191219708E0,-1.474493891E-1,8.022513390E-1,-1.401439309E-1
3.201190708E0,-1.876154542E-1,7.073935866E-1,-1.903085560E-1
3.211160708E0,-2.883755565E-1,6.059109569E-1,-2.035804391E-1
3.221131708E0,-3.953723311E-1,5.228456259E-1,-1.609813124E-1
3.231102708E0,-4.274246991E-1,4.639731944E-1,-1.048758999E-1
3.241073709E0,-3.643301725E-1,4.161435962E-1,-7.146175206E-2
3.251044709E0,-1.961945444E-1,4.075208306E-1,-3.491445258E-2
3.261015708E0,1.005636528E-2,4.130415618E-1,1.299581863E-2
3.270986708E0,1.628711373E-1,3.954635262E-1,2.890796587E-2
3.280956708E0,2.004850954E-1,2.969934046E-1,-1.925450563E-2
3.290927708E0,1.368847042E-1,1.966194212E-1,-1.000796407E-1
3.300898708E0,5.472432822E-2,1.638055444E-1,-1.649534404E-1
3.310869708E0,2.921007806E-3,2.166215926E-1,-1.828652173E-1
3.320840708E0,-1.640129089E-2,3.102034628E-1,-1.678705513E-1
3.330811708E0,-2.296094596E-2,3.664632142E-1,-1.784021258E-1
3.340782708E0,-1.512512751E-2,3.687271476E-1,-2.157281786E-1
3.350753709E0,4.471197259E-3,3.151086271E-1,-2.197093368E-1
3.360723709E0,3.266688436E-2,2.538713813E-1,-1.862840056E-1
3.370694708E0,6.029242277E-2,2.003603280E-1,-1.455159783E-1
3.380665708E0,8.952940255E-2,1.512995809E-1,-1.272901148E-1
3.390636708E0,1.168042421E-1,1.121422052E-1,-1.177501604E-1
3.400607708E0,1.270861775E-1,1.127179787E-1,-1.040585861E-1
3.410578708E0,1.009439081E-1,1.715615541E-1,-8.331499994E-2
3.420549708E0,6.736278534E-2,2.998515964E-1,-5.999742821E-2
3.430520708E0,4.152345285E-2,4.761693776E-1,-3.257325292E-2
3.440490667E0,4.877289757E-3,6.574144959E-1,8.056197315E-3
3.450461667E0,-2.984600328E-2,8.125562668E-1,4.920547083E-2
3.460432667E0,-6.755530089E-2,9.308459163E-1,6.745398790E-2
3.470403667E0,-1.020672619E-1,9.931427836E-1,7.605468482E-2
3.480374667E0,-1.138496175E-1,9.959803820E-1,7.578676939E-2
3.490345667E0,-1.177213043E-1,9.561232328E-1,6.185283512E-2
3.500316667E0,-1.236894503E-1,8.860421181E-1,3.022540547E-2
3.510287667E0,-1.238220632E-1,7.941220999E-1,9.432425722E-4
3.520257667E0,-1.149468124E-1,7.298595309E-1,-1.794576086E-2
3.530228667E0,-9.858760983E-2,7.139578462E-1,-2.356217243E-2
3.540199667E0,-7.897529006E-2,6.726189256E-1,-2.138051018E-2
3.550170667E0,-3.608383238E-2,5.755761862E-1,-3.400466219E-2
3.560141667E0,-2.127079852E-2,4.176451266E-1,-6.434898823E-2
3.570112667E0,-2.910543699E-3,2.573101223E-1,-9.801343828E-2
3.580083667E0,1.416591182E-2,1.296874285E-1,-1.439028978E-1
3.590054667E0,2.685889974E-2,1.862501167E-2,-1.946878135E-1
3.600024667E0,5.772547051E-2,-7.450386882E-2,-2.248851359E-1
3.609995667E0,9.214026481E-2,-1.684032828E-1,-2.281747162E-1
3.619966667E0,1.327947527E-1,-2.830387950E-1,-2.205516696E-1
3.629937667E0,1.538473070E-1,-4.038355052E-1,-2.100231349E-1
3.639908667E0,1.619260013E-1,-5.872495770E-1,-2.086923569E-1
3.649879667E0,1.853781193E-1,-8.683679700E-1,-2.419483215E-1
3.659850667E0,1.996558607E-1,-1.108885407E0,-3.009317517E-1
3.669821667E0,1.732926369E-1,-1.107968926E0,-3.592213988E-1
3.679791667E0,1.305491775E-1,-8.789061904E-1,-3.604256809E-1
3.689762667E0,7.001061738E-2,-5.465393662E-1,-3.042638302E-1
3.699733667E0,2.789964899E-2,-2.574801147E-1,-2.179941982E-1
3.709704667E0,2.428557351E-2,-3.697093204E-2,-1.388199627E-1
3.719675667E0,3.559788316E-2,9.646356106E-2,-9.463544935E-2
3.729646667E0,4.541336745E-2,1.107077226E-1,-1.158534363E-1
3.739617667E0,6.547229737E-2,-7.406398188E-3,-1.716621220E-1
3.749588667E0,8.285805583E-2,-2.226473987E-1,-2.441326231E-1
3.759558667E0,9.450379014E-2,-4.434703290E-1,-3.037046194E-1
3.769529667E0,1.188924611E-1,-6.621848941E-1,-3.382391334E-1
3.779500667E0,1.142851934E-1,-8.688821197E-1,-3.982065916E-1
3.789471667E0,8.284698427E-2,-1.043469310E0,-3.990379870E-1
3.799442667E0,8.225762844E-2,-1.093327761E0,-3.920711577E-1
3.809413667E0,5.849461630E-2,-1.037028551E0,-3.857432604E-1
3.819384667E0,4.159339890E-2,-9.463045001E-1,-3.789609969E-1
3.829355667E0,3.525900096E-2,-8.546689749E-1,-3.625692129E-1
3.839325667E0,4.473452643E-2,-8.051283360E-1,-3.392085135E-1
3.849296667E0,7.043799758E-2,-8.388575912E-1,-3.090463281E-1
