"Time (s)","Distance (cm)"
3.656083485E-3,5.000000000E0
3.075804166E-2,0.000000000E0
3.076970833E-2,5.000000000E0
2.012135583E0,0.000000000E0
2.812211667E0,5.000000000E0
3.380201125E0,0.000000000E0
1.139757104E1,5.000000000E0
1.244296488E1,0.000000000E0
1.287734563E1,5.000000000E0
1.296049125E1,0.000000000E0
1.329413042E1,5.000000000E0
1.357403813E1,0.000000000E0
3.935891967E1,5.000000000E0
