"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.048583352E-2,1.061793518E1,3.215164185E0,-4.811386108E1
3.045683331E-2,1.073567200E1,3.257446289E0,-4.797097778E1
4.042783333E-2,1.071620178E1,3.330223083E0,-4.789517212E1
5.039883335E-2,1.047151184E1,3.321189880E0,-4.826556396E1
6.036983337E-2,1.065031433E1,3.396278381E0,-4.805136108E1
7.034083339E-2,1.052806091E1,3.401847839E0,-4.799118042E1
8.031083341E-2,1.057310486E1,3.417106628E0,-4.784335327E1
9.028183343E-2,1.025309753E1,3.512573242E0,-4.786483765E1
1.002528335E-1,1.020898438E1,3.010810852E0,-4.789532471E1
1.102238335E-1,1.018115234E1,3.117835999E0,-4.835046387E1
1.201948335E-1,1.005648804E1,2.884216309E0,-4.814437866E1
1.301658335E-1,1.005915833E1,2.649948120E0,-4.799636841E1
1.401368335E-1,1.029087830E1,2.852485657E0,-4.795355225E1
1.501068333E-1,1.000910950E1,2.698402405E0,-4.814068604E1
1.600778333E-1,1.002536011E1,2.584159851E0,-4.815621948E1
1.700488334E-1,1.009513855E1,2.426048279E0,-4.799835205E1
1.800198334E-1,1.026312256E1,2.258415222E0,-4.819491577E1
1.899908334E-1,1.016658020E1,2.219131470E0,-4.834259033E1
1.999618334E-1,1.014677429E1,2.065109253E0,-4.841711426E1
2.099318334E-1,1.011573792E1,2.088874817E0,-4.862039185E1
2.199028335E-1,1.016572571E1,1.945091248E0,-4.836810303E1
2.298738335E-1,1.018907166E1,1.734016418E0,-4.801092529E1
2.398448335E-1,1.018295288E1,1.736404419E0,-4.821975708E1
2.498158335E-1,1.027986145E1,1.426193237E0,-4.858251953E1
2.597868333E-1,1.021321106E1,1.488914490E0,-4.841827393E1
2.697578333E-1,1.021356201E1,1.426765442E0,-4.839920044E1
2.797278333E-1,1.024858093E1,1.042907715E0,-4.856246948E1
2.896988334E-1,1.022325134E1,1.261192322E0,-4.831719971E1
2.996698334E-1,1.006864929E1,8.645019531E-1,-4.851821899E1
3.096408334E-1,1.032347107E1,7.089385986E-1,-4.834042358E1
3.196118334E-1,1.022157288E1,4.573364258E-1,-4.843972778E1
3.295828335E-1,1.028184509E1,2.735443115E-1,-4.846313477E1
3.395538335E-1,1.039186096E1,2.156753540E-1,-4.807620239E1
3.495238335E-1,1.035011292E1,-1.004791260E-2,-4.818344116E1
3.594948335E-1,1.045706177E1,-1.374435425E-1,-4.827029419E1
3.694658335E-1,1.033239746E1,-1.577758789E-1,-4.838369751E1
3.794368333E-1,1.029183960E1,-2.360992432E-1,-4.819528198E1
3.894078333E-1,1.045578003E1,-4.090423584E-1,-4.829190063E1
3.993788334E-1,1.061967468E1,-5.554656982E-1,-4.846350098E1
4.093488334E-1,1.068843079E1,-7.337646484E-1,-4.832427979E1
4.193198334E-1,1.054638672E1,-8.410873413E-1,-4.831015015E1
4.292908334E-1,1.048866272E1,-9.242935181E-1,-4.780181885E1
4.392617918E-1,1.029795837E1,-1.106857300E0,-4.816769409E1
4.492327918E-1,1.006303406E1,-1.461791992E0,-4.852401733E1
4.592037918E-1,9.915679932E0,-1.715301514E0,-4.781063843E1
4.691747918E-1,9.788803101E0,-1.955039978E0,-4.785665894E1
4.791457918E-1,9.316513062E0,-1.717330933E0,-4.789712524E1
4.891157919E-1,9.029800415E0,-2.136146545E0,-4.822644043E1
4.990867916E-1,8.881958008E0,-2.495346069E0,-4.831201172E1
5.090577917E-1,8.416931152E0,-2.680015564E0,-4.835870361E1
5.190287917E-1,8.165267944E0,-3.032058716E0,-4.848669434E1
5.289997917E-1,7.694137573E0,-3.177467346E0,-4.838385010E1
5.389707917E-1,7.248977661E0,-3.279037476E0,-4.818060303E1
5.489407917E-1,6.940261841E0,-3.315879822E0,-4.824429321E1
5.589117918E-1,6.635971069E0,-3.949211121E0,-4.857702637E1
5.688827918E-1,6.287414551E0,-4.045684814E0,-4.818777466E1
5.788537918E-1,5.942230225E0,-4.345535278E0,-4.820922852E1
5.888247918E-1,5.436676025E0,-4.636184692E0,-4.860708618E1
5.987957919E-1,4.891983032E0,-4.956787109E0,-4.881732178E1
6.087667916E-1,4.503570557E0,-5.276168823E0,-4.921194458E1
6.187367917E-1,3.348876953E0,-5.933822632E0,-4.911090088E1
6.287077917E-1,2.697113037E0,-6.349113464E0,-4.905822754E1
6.386787917E-1,2.060806274E0,-6.814750671E0,-4.899243164E1
6.486497917E-1,1.516464233E0,-7.233352661E0,-4.912185669E1
6.586207917E-1,8.668823242E-1,-7.664405823E0,-4.910952759E1
6.685917918E-1,3.311157227E-1,-7.851448059E0,-4.932650757E1
6.785627918E-1,-3.711395264E-1,-8.426528931E0,-4.912872314E1
6.885327918E-1,-7.592620850E-1,-8.655250549E0,-4.854348755E1
6.985037918E-1,-7.592620850E-1,-8.655250549E0,-4.854348755E1
7.084747918E-1,-2.044662476E0,-9.403549194E0,-4.810229492E1
7.184457919E-1,-2.676528931E0,-9.921836853E0,-4.836975098E1
7.284167917E-1,-3.319335938E0,-1.017726898E1,-4.820129395E1
7.383877917E-1,-3.972427368E0,-1.059465790E1,-4.833242798E1
7.483587917E-1,-3.972427368E0,-1.059465790E1,-4.833242798E1
7.583287917E-1,-5.478195190E0,-1.163817596E1,-4.767633057E1
7.682997917E-1,-6.093826294E0,-1.205259705E1,-4.760409546E1
7.782707918E-1,-6.935226440E0,-1.269171906E1,-4.752987671E1
7.882417918E-1,-7.500244141E0,-1.290291595E1,-4.717193604E1
7.982127918E-1,-8.198287964E0,-1.340503693E1,-4.690246582E1
8.081837918E-1,-8.938385010E0,-1.382485962E1,-4.650317383E1
8.181537918E-1,-9.280090332E0,-1.427621460E1,-4.633068848E1
8.281247918E-1,-1.001931763E1,-1.475251007E1,-4.562631226E1
8.380957919E-1,-1.041896057E1,-1.517909241E1,-4.559405518E1
8.480667917E-1,-1.102426147E1,-1.567646790E1,-4.518246460E1
8.580377917E-1,-1.119047546E1,-1.603606415E1,-4.509774780E1
8.680087917E-1,-1.156599426E1,-1.654873657E1,-4.447488403E1
8.779797917E-1,-1.190946960E1,-1.707514191E1,-4.460308838E1
8.879497917E-1,-1.211618042E1,-1.771479034E1,-4.426928711E1
8.979207918E-1,-1.240420532E1,-1.787031555E1,-4.374539185E1
9.078917918E-1,-1.281056213E1,-1.848332214E1,-4.388479614E1
9.178627918E-1,-1.322067261E1,-1.890068054E1,-4.350314331E1
9.278337918E-1,-1.341021729E1,-1.963916779E1,-4.315310669E1
9.378047918E-1,-1.333045959E1,-2.001309967E1,-4.295816040E1
9.477757919E-1,-1.368743896E1,-2.049623871E1,-4.252673340E1
9.577457916E-1,-1.405015564E1,-2.089386749E1,-4.179290771E1
9.677167917E-1,-1.422111511E1,-2.162440491E1,-4.191323853E1
9.776877917E-1,-1.424652100E1,-2.234522247E1,-4.133053589E1
9.876587917E-1,-1.442285156E1,-2.302470398E1,-4.069973755E1
9.976297917E-1,-1.434310913E1,-2.358337402E1,-4.072558594E1
1.007600792E0,-1.450280762E1,-2.398815918E1,-4.049136353E1
1.017571792E0,-1.442108154E1,-2.452716064E1,-4.010256958E1
1.027541792E0,-1.439042664E1,-2.531697845E1,-3.927621460E1
1.037512792E0,-1.436677551E1,-2.612165833E1,-3.887408447E1
1.047483792E0,-1.427902222E1,-2.663301849E1,-3.867016602E1
1.057454792E0,-1.407357788E1,-2.687577057E1,-3.810272217E1
1.067425792E0,-1.385089111E1,-2.731680298E1,-3.765130615E1
1.077396792E0,-1.365876770E1,-2.819387054E1,-3.730245972E1
1.087367792E0,-1.361955261E1,-2.867909241E1,-3.717419434E1
1.097337792E0,-1.363629150E1,-2.908671570E1,-3.700357056E1
1.107308792E0,-1.336819458E1,-3.000178146E1,-3.627450562E1
1.117279792E0,-1.329281616E1,-3.019691849E1,-3.605151367E1
1.127250792E0,-1.311134338E1,-3.080431366E1,-3.544744873E1
1.137221792E0,-1.258509827E1,-3.122663879E1,-3.553359985E1
1.147192792E0,-1.223042297E1,-3.173659134E1,-3.535165405E1
1.157163792E0,-1.196028137E1,-3.230436325E1,-3.497299194E1
1.167133792E0,-1.170671082E1,-3.247414398E1,-3.466925049E1
1.177104792E0,-1.142051697E1,-3.299307251E1,-3.456552124E1
1.187075792E0,-1.095336914E1,-3.346060562E1,-3.461514282E1
1.197046792E0,-1.068487549E1,-3.402318192E1,-3.395626831E1
1.207017792E0,-1.046546936E1,-3.401710892E1,-3.338430786E1
1.216988792E0,-1.010047913E1,-3.421916199E1,-3.306225586E1
1.226959792E0,-1.003192139E1,-3.465312576E1,-3.232192993E1
1.236929792E0,-9.641525269E0,-3.512484741E1,-3.254910278E1
1.246900792E0,-9.366806030E0,-3.541674042E1,-3.207214355E1
1.256871792E0,-8.959350586E0,-3.577175522E1,-3.185815430E1
1.266842792E0,-8.816772461E0,-3.571758270E1,-3.155526733E1
1.276813792E0,-8.415832520E0,-3.595813370E1,-3.124057007E1
1.286784792E0,-8.125305176E0,-3.633356476E1,-3.072586060E1
1.296755792E0,-7.767318726E0,-3.636941910E1,-3.055950928E1
1.306725792E0,-7.622772217E0,-3.660980988E1,-3.094046021E1
1.316696792E0,-7.003387451E0,-3.683239365E1,-3.084472656E1
1.326667792E0,-6.777069092E0,-3.705263901E1,-3.053652954E1
