"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.048583352E-2,-2.870213977E-1,5.265359223E-2,-1.211081153E-1
3.045683331E-2,-2.648794538E-1,9.221029848E-2,-1.289141482E-1
4.042783333E-2,-2.408912516E-1,2.075264543E-2,-6.783822656E-2
5.039883335E-2,-2.098825899E-1,-1.062070709E-1,-3.140013278E-2
6.036983337E-2,-2.045078292E-1,-1.698855883E-1,-3.690762520E-3
7.034083339E-2,-2.295347893E-1,-2.124387002E-1,2.876303852E-2
8.031083341E-2,-4.037268519E-1,-9.600046366E-2,2.953896403E-2
9.028183343E-2,-5.690752932E-1,7.484786868E-2,4.221689701E-2
1.002528335E-1,-6.244297144E-1,1.219033366E-1,9.826479793E-2
1.102238335E-1,-5.916578248E-1,4.577902079E-2,1.486911857E-1
1.201948335E-1,-4.806566218E-1,-1.117519855E-2,1.984720409E-1
1.301658335E-1,-3.967224723E-1,-9.204365283E-2,2.513700467E-1
1.401368335E-1,-3.410379758E-1,-1.230300951E-1,3.019367677E-1
1.501068333E-1,-2.784628281E-1,-7.596264035E-2,3.625320482E-1
1.600778333E-1,-2.021540326E-1,-3.271283269E-2,4.405613869E-1
1.700488334E-1,-1.894600198E-1,-1.551851034E-3,5.050210923E-1
1.800198334E-1,-1.791171724E-1,-3.229124844E-3,5.711139250E-1
1.899908334E-1,-7.027154535E-2,-5.891245186E-2,6.078560740E-1
1.999618334E-1,1.530853683E-1,-1.821752661E-1,5.467479926E-1
2.099318334E-1,3.750553223E-1,-2.211262009E-1,4.666750520E-1
2.199028335E-1,5.077204594E-1,-1.619292819E-1,4.103581792E-1
2.298738335E-1,4.978179073E-1,-2.746232539E-2,3.576671648E-1
2.398448335E-1,4.101991349E-1,1.760313043E-1,3.573291957E-1
2.498158335E-1,3.528183612E-1,2.638345563E-1,3.096948534E-1
2.597868333E-1,3.224189794E-1,2.294222304E-1,2.338991511E-1
2.697578333E-1,3.138934466E-1,7.421344578E-2,1.147603780E-1
2.797278333E-1,3.163215029E-1,-6.567943454E-2,5.875457704E-2
2.896988334E-1,3.173947594E-1,-1.040012088E-1,5.408791423E-2
2.996698334E-1,2.428898299E-1,-9.693718761E-2,-3.668309212E-2
3.096408334E-1,2.619289488E-2,1.684875190E-3,-1.082448256E-1
3.196118334E-1,-2.504163659E-1,9.533797413E-2,-2.270000213E-1
3.295828335E-1,-4.830911100E-1,9.278127909E-2,-3.784195179E-1
3.395538335E-1,-6.619746861E-1,9.370367736E-2,-5.032879776E-1
3.495238335E-1,-7.400373539E-1,4.606173366E-2,-5.746748793E-1
3.594948335E-1,-7.027628160E-1,-2.940272391E-2,-6.279137778E-1
3.694658335E-1,-7.173855329E-1,-2.097904962E-1,-6.861766040E-1
3.794368333E-1,-9.086026409E-1,-4.064341128E-1,-7.196869969E-1
3.894078333E-1,-1.280294060E0,-3.991063821E-1,-7.350014395E-1
3.993788334E-1,-1.666921315E0,-2.662836626E-1,-7.746291894E-1
4.093488334E-1,-2.005730039E0,-1.651838422E-1,-6.798686278E-1
4.193198334E-1,-2.206276672E0,-1.266758341E-1,-5.551656443E-1
4.292908334E-1,-2.236901172E0,-4.686806470E-2,-3.374112403E-1
4.392617918E-1,-2.071678154E0,1.587685695E-1,-1.364295745E-1
4.492327918E-1,-1.661767579E0,3.123003727E-1,4.514225900E-2
4.592037918E-1,-1.217045605E0,3.114528188E-1,9.553824127E-2
4.691747918E-1,-9.228678006E-1,2.110011622E-1,7.357083678E-2
4.791457918E-1,-8.337056556E-1,9.662377685E-2,1.130980146E-1
4.891157919E-1,-9.075975046E-1,7.861406028E-2,1.558341444E-1
4.990867916E-1,-9.728740659E-1,-3.730874419E-2,1.774910617E-1
5.090577917E-1,-8.737207836E-1,-3.638093725E-1,2.710541135E-1
5.190287917E-1,-5.538310173E-1,-6.844344261E-1,4.038701087E-1
5.289997917E-1,-6.067538738E-2,-8.978990203E-1,4.761668372E-1
5.389707917E-1,3.597882423E-1,-9.537653652E-1,4.979950780E-1
5.489407917E-1,5.276275975E-1,-8.909896579E-1,4.136723810E-1
5.589117918E-1,5.043922243E-1,-8.004823610E-1,4.899504787E-1
5.688827918E-1,3.783543214E-1,-7.187093425E-1,5.798742235E-1
5.788537918E-1,3.377097407E-1,-6.526434070E-1,6.690366608E-1
5.888247918E-1,3.055512241E-1,-5.828443167E-1,7.055624628E-1
5.987957919E-1,3.840498018E-1,-4.210768564E-1,6.945135641E-1
6.087667916E-1,5.302263924E-1,-1.877523404E-1,6.166152030E-1
6.187367917E-1,5.838395128E-1,-1.320476711E-2,5.312476087E-1
6.287077917E-1,6.112296250E-1,4.546473294E-2,4.835916317E-1
6.386787917E-1,6.343645723E-1,4.191781193E-2,4.423085350E-1
6.486497917E-1,6.979678068E-1,4.126804009E-2,3.839556617E-1
6.586207917E-1,7.623971066E-1,1.097841051E-1,3.647914124E-1
6.685917918E-1,8.153804818E-1,1.444056152E-1,3.276341110E-1
6.785627918E-1,8.658822986E-1,1.989949282E-1,3.404833674E-1
6.885327918E-1,8.883994876E-1,3.343097310E-1,3.472597057E-1
6.985037918E-1,9.724882959E-1,5.282089569E-1,3.628472131E-1
7.084747918E-1,1.059872887E0,6.224967711E-1,4.194897759E-1
7.184457919E-1,8.935861140E-1,8.088584974E-1,6.167046654E-1
7.284167917E-1,6.291184504E-1,9.503390430E-1,8.808064395E-1
7.383877917E-1,3.512331811E-1,9.308689843E-1,1.189511944E0
7.483587917E-1,-1.207102123E-1,9.104701685E-1,1.062258990E0
7.583287917E-1,-4.888779531E-1,9.271557100E-1,6.869162768E-1
7.682997917E-1,-4.475071482E-1,9.732498226E-1,2.338360012E-1
7.782707918E-1,-1.607982112E-1,1.028985775E0,-1.980218053E-2
7.882417918E-1,2.266086233E-1,9.806622648E-1,-1.400244427E-1
7.982127918E-1,7.081265400E-1,8.304095071E-1,-1.239375830E-1
8.081837918E-1,1.145568584E0,6.124165367E-1,-1.798428118E-2
