"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.270791637E-3,-2.536849594E-1,-3.770462993E-1,7.290308475E-3
1.624079165E-2,-3.080327824E-1,-2.588079974E-1,-1.625227743E-1
2.621079166E-2,-3.148173067E-1,-1.682799429E-1,-2.842121029E-1
3.618079168E-2,-2.953726834E-1,-1.243840179E-1,-3.509066141E-1
4.615179147E-2,-2.440274057E-1,-1.834233543E-1,-3.395969296E-1
5.612179148E-2,-9.472840190E-2,-3.656673253E-1,-4.035742396E-1
6.609179149E-2,1.456781155E-1,-4.800499731E-1,-4.424623168E-1
7.606279152E-2,3.431301096E-1,-9.903537324E-1,-4.660026222E-1
8.603279153E-2,5.025442117E-1,-8.048367825E-1,-6.339907891E-1
9.600279154E-2,6.892148173E-1,-3.429298425E-1,-6.526942778E-1
1.059727916E-1,6.531877828E-1,-2.335135272E-1,-6.713843179E-1
1.159437916E-1,5.448675281E-1,-2.903429085E-1,-6.683694935E-1
1.259137916E-1,3.664526063E-1,-4.751055676E-1,-5.864997035E-1
1.358837916E-1,2.076150396E-1,-5.759314460E-1,-4.547835696E-1
1.458547916E-1,1.848588458E-1,-5.416857657E-1,-2.885086370E-1
1.558247916E-1,2.529809546E-1,-4.368975216E-1,-1.607060444E-1
1.657947917E-1,2.770466325E-1,-3.069250274E-1,-1.442975879E-1
1.757647917E-1,1.851824892E-1,-2.524397948E-1,-2.023990309E-1
1.857357915E-1,-2.285793543E-2,-2.334451148E-1,-1.772419703E-1
1.957057915E-1,-8.651481807E-2,-3.238457000E-1,-1.017403829E-1
2.056757915E-1,1.068417862E-1,-4.203808916E-1,-4.197482228E-2
2.156467915E-1,4.866520643E-1,-4.782250571E-1,-9.706553400E-2
2.256167915E-1,7.651113841E-1,-4.094103456E-1,-1.823208618E-1
2.355867915E-1,7.722900108E-1,-2.730886522E-1,-2.144173980E-1
2.455567915E-1,5.754940742E-1,-1.440625298E-1,-2.170264256E-1
2.555277916E-1,2.355963054E-1,-1.064655179E-1,-1.806047040E-1
2.654977916E-1,-8.251795381E-2,-1.655908084E-1,-1.943807441E-1
2.754677916E-1,-3.222160810E-1,-2.489952001E-1,-2.437318289E-1
2.854377916E-1,-4.365838185E-1,-2.882107213E-1,-3.005176485E-1
2.954087916E-1,-3.400720158E-1,-3.189448562E-1,-4.070486552E-1
3.053787916E-1,-2.391060966E-1,-3.055816296E-1,-6.306391650E-1
3.153487917E-1,-2.709529567E-1,-3.069419843E-1,-8.456728595E-1
3.253197917E-1,-4.716691589E-1,-2.731930250E-1,-9.326320660E-1
3.352897915E-1,-7.693342432E-1,-1.727068698E-1,-9.459648871E-1
3.452597915E-1,-9.890761158E-1,-2.315836537E-1,-1.031534210E0
3.552297915E-1,-1.262486365E0,-5.315832388E-1,-1.147224296E0
3.652007915E-1,-1.703067925E0,-6.734954551E-1,-1.278762090E0
3.751707915E-1,-2.192245986E0,-5.000395569E-1,-1.298501705E0
3.851407915E-1,-2.664308663E0,-2.595906472E-1,-1.188303909E0
3.951117916E-1,-2.989638678E0,-4.682333350E-2,-1.027345850E0
4.050817916E-1,-3.038791543E0,4.567874104E-2,-8.978920037E-1
4.150517082E-1,-2.795200339E0,-1.742791861E-2,-8.190838158E-1
4.250217082E-1,-2.416177973E0,-1.072753572E-1,-8.357758623E-1
4.349927083E-1,-1.996963017E0,-1.751571456E-1,-8.622128785E-1
4.449627083E-1,-1.523904852E0,-2.133932582E-1,-8.258888054E-1
4.549327083E-1,-1.061780688E0,-3.226376653E-1,-8.114859438E-1
4.649027083E-1,-6.335832381E-1,-5.472286338E-1,-7.984601015E-1
4.748737083E-1,-3.445252553E-1,-7.252693337E-1,-7.122996247E-1
4.848437083E-1,-2.188107035E-1,-8.467370528E-1,-4.845289403E-1
4.948137081E-1,-1.320137572E-1,-9.644172379E-1,-2.061628836E-1
5.047847081E-1,-1.234171808E-2,-1.011464520E0,4.436867237E-3
5.147547082E-1,1.558160180E-1,-1.018945155E0,1.886282533E-1
5.247247082E-1,3.352577108E-1,-1.043195313E0,3.025285059E-1
5.346947082E-1,5.074473944E-1,-1.088652444E0,3.616292381E-1
5.446657082E-1,6.962396622E-1,-1.159558266E0,3.707327682E-1
5.546357082E-1,7.863917407E-1,-1.227539165E0,3.870383137E-1
5.646057082E-1,7.463067386E-1,-1.236699413E0,3.735914719E-1
5.745767083E-1,6.051531985E-1,-1.175107474E0,3.419194436E-1
5.845467083E-1,5.181080380E-1,-1.094646717E0,4.158416981E-1
5.945167083E-1,4.741553950E-1,-9.761672178E-1,5.155320472E-1
6.044867083E-1,4.514994809E-1,-8.621846657E-1,5.812524122E-1
6.144577083E-1,3.010973999E-1,-7.759834045E-1,6.569498813E-1
6.244277083E-1,1.139724657E-1,-6.197332308E-1,6.767415369E-1
6.343977083E-1,2.649665773E-2,-5.506027696E-1,6.732320380E-1
6.443687081E-1,2.010828227E-2,-6.378651541E-1,6.483959895E-1
6.543387081E-1,8.466242015E-2,-6.787064937E-1,6.292598069E-1
6.643087082E-1,2.162706730E-1,-4.729230943E-1,5.994659042E-1
6.742787082E-1,3.254893523E-1,-2.469739638E-1,5.759659445E-1
6.842497082E-1,3.577031252E-1,-1.495951653E-2,6.099563938E-1
6.942197082E-1,3.278870031E-1,2.827408703E-1,6.555360246E-1
7.041897082E-1,2.080363315E-1,4.991347734E-1,5.996951151E-1
7.141607082E-1,8.033138752E-2,5.791466106E-1,4.509571517E-1
7.241307083E-1,-4.117930859E-2,4.443486285E-1,3.315803969E-1
7.341007083E-1,-5.572045684E-2,1.842111205E-1,2.919485539E-1
7.440707083E-1,6.116596878E-2,-8.933683053E-2,3.590430146E-1
7.540417083E-1,1.823727559E-1,-2.931127346E-1,4.400871778E-1
7.640117083E-1,2.529229210E-1,-5.085050096E-1,4.447134948E-1
7.739817083E-1,2.456051306E-1,-7.209700222E-1,4.430452842E-1
7.839527081E-1,1.031991170E-1,-9.006505738E-1,4.684397417E-1
7.939227081E-1,2.784281833E-1,-7.145931950E-1,4.346440047E-1
8.038927082E-1,2.833994861E-1,-5.195732772E-1,3.536460346E-1
8.138627082E-1,2.464105846E-1,-4.185466566E-1,3.056912649E-1
8.238337082E-1,2.623142803E-1,-3.707994630E-1,4.025714421E-1
8.338037082E-1,3.311251912E-1,-4.093837407E-1,4.806879044E-1
8.437737082E-1,3.564325983E-1,-2.944092084E-1,5.247525215E-1
8.537447082E-1,1.650421203E-1,-1.315287307E-1,4.847517192E-1
8.637147082E-1,-3.357939005E-2,1.283417058E-1,2.086461961E-1
8.736847083E-1,-1.339630727E-1,4.212671833E-1,2.102775693E-2
8.836547083E-1,-2.760475991E-1,5.780868027E-1,1.312875330E-2
8.936257083E-1,-2.709031823E-1,5.611265883E-1,1.718414819E-1
9.035957083E-1,-1.253112767E-1,3.259655350E-1,3.239901263E-1
9.135657083E-1,8.911114627E-2,1.482023585E-1,4.436621654E-1
9.235367083E-1,3.463679322E-1,1.118024178E-1,5.122295398E-1
9.335067081E-1,5.228553193E-1,3.815454394E-2,5.824148387E-1
9.434767081E-1,6.597333752E-1,-1.079945648E-1,7.349149007E-1
9.534467082E-1,7.895524532E-1,-2.331958772E-1,8.677595472E-1
9.634177082E-1,9.337893031E-1,-2.549152136E-1,9.291775310E-1
9.733877082E-1,1.073191529E0,-1.901741110E-1,8.819139022E-1
9.833577082E-1,1.165166185E0,-1.296358408E-1,8.069251156E-1
9.933287082E-1,1.250991031E0,-1.771153781E-1,7.166552156E-1
1.003298708E0,1.335576268E0,-1.823777260E-1,6.607593423E-1
1.013268708E0,1.429248371E0,-2.058623368E-1,5.170096385E-1
1.023238708E0,1.431860029E0,-1.743940839E-1,3.951869935E-1
1.033209708E0,1.389984610E0,-1.953999138E-1,3.465387440E-1
1.043179708E0,1.403497818E0,-1.461397532E-1,3.366908634E-1
1.053149708E0,1.328805046E0,-2.433467898E-1,3.289128971E-1
1.063120708E0,1.304178913E0,-2.792557105E-1,3.488951719E-1
1.073090708E0,1.198788332E0,-3.458069649E-1,2.838495755E-1
1.083060708E0,9.999468206E-1,-4.055994228E-1,1.236779666E-1
1.093030708E0,8.708455615E-1,-4.132502121E-1,-1.252450204E-1
1.103001708E0,7.273436335E-1,-3.863638374E-1,-2.220404130E-1
1.112971708E0,5.640613789E-1,-3.599531338E-1,-1.539987034E-1
1.122941708E0,3.870574634E-1,-4.353056172E-1,-2.051390362E-1
1.132912708E0,2.628310828E-1,-4.111095464E-1,-2.393844241E-1
1.142882708E0,1.953581610E-1,-2.672636560E-1,-3.875984770E-1
1.152852708E0,-5.747283082E-3,-1.647359455E-1,-5.109858370E-1
1.162822708E0,-2.023814527E-1,4.388364583E-2,-5.216067195E-1
1.172793708E0,-2.910157951E-1,2.579604435E-1,-4.283646798E-1
1.182763708E0,-2.459944273E-1,1.964801869E-1,-4.393668008E-1
1.192733708E0,-1.159334482E-1,-1.910782367E-1,-6.361197603E-1
1.202704708E0,5.778211199E-2,-4.975951284E-1,-6.599986196E-1
1.212674708E0,2.148174023E-1,-7.136246037E-1,-6.563411862E-1
1.222644708E0,2.034478752E-1,-5.251401919E-1,-6.317741096E-1
1.232614708E0,3.488874609E-2,-3.517287326E-1,-8.686635268E-1
1.242585708E0,-1.879832324E-1,-2.745115721E-1,-1.070880125E0
1.252555708E0,-3.012238825E-1,-2.688754410E-1,-1.171686122E0
1.262525708E0,-1.504338387E-1,-3.627191591E-1,-1.123644814E0
1.272496708E0,6.278235845E-2,-4.331792772E-1,-1.204448656E0
1.282466708E0,1.495011347E-1,-5.938362050E-1,-1.642985153E0
1.292436708E0,2.216686763E-1,-6.072532260E-1,-2.028807245E0
1.302406708E0,4.879801132E-1,-3.927071893E-1,-2.195493822E0
1.312377708E0,6.778891991E-1,-2.871795648E-1,-2.549521680E0
1.322347708E0,2.546835177E-1,-3.255203426E-1,-3.527769045E0
1.332317708E0,-9.254260305E-1,-2.513718009E-2,-3.884511180E0
1.342288708E0,-2.535745640E0,7.270205748E-1,-3.451729513E0
1.352258708E0,-3.885989648E0,1.190897734E0,-2.523335509E0
1.362228708E0,-4.119676253E0,8.275271952E-1,-1.380710633E0
1.372199708E0,-3.253307174E0,2.406152630E-1,-3.183458090E-1
1.382169708E0,-1.806558672E0,-2.088490945E-1,2.327414024E-1
1.392139708E0,-4.794784078E-1,-4.701418662E-1,3.402167344E-1
1.402109708E0,1.907641681E-1,-6.057680333E-1,1.261630332E-1
1.412080292E0,3.659146625E-1,-8.710895365E-1,-5.550586402E-1
1.422050292E0,2.801243510E-1,-5.652994537E-1,-8.665450805E-1
1.432020292E0,3.119884238E-2,2.610074276E-1,-1.029389452E0
1.441991291E0,-1.426065366E-1,8.824015599E-1,-1.408346913E0
1.451961291E0,-4.672890097E-2,1.031792073E0,-1.661982756E0
1.461931292E0,1.853373673E-2,8.443736082E-1,-1.425621343E0
1.471901292E0,1.085988745E-2,3.920768595E-1,-8.565118432E-1
1.481872292E0,1.636284463E-1,-1.739599282E-1,3.545166850E-3
1.491842292E0,2.886826282E-1,-7.377309197E-1,8.649452823E-1
1.501812292E0,3.803702952E-1,-9.865691221E-1,1.303393486E0
1.511783292E0,6.063757782E-1,-9.533247775E-1,1.348013003E0
1.521753292E0,6.732139117E-1,-7.852711219E-1,1.080640297E0
