"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.457204181E-2,-3.670928764E-1,1.388630395E-1,-1.663187867E-1
2.454304183E-2,-2.460455722E-1,-1.180427125E-1,-2.444533753E-1
3.451304184E-2,2.902733266E-2,-3.453526363E-1,-2.493030560E-1
4.448304186E-2,2.311626542E-1,-2.613184994E-1,-2.144583285E-1
5.445304164E-2,7.347143412E-2,-1.242246813E-1,-2.294804102E-1
6.442404166E-2,-2.526026398E-1,-1.308843675E-1,-2.067294788E-1
7.439404167E-2,-4.079795319E-1,-1.972699995E-1,-1.255110687E-1
8.436404169E-2,-3.540307814E-1,-2.685652462E-1,-3.665502548E-2
9.433504171E-2,-1.315179133E-1,-3.547708927E-1,-6.694594145E-2
1.043050417E-1,7.056478322E-2,-3.653043593E-1,-1.049084044E-1
1.142750417E-1,2.154114246E-1,-2.966640410E-1,-8.743984759E-2
1.242450417E-1,1.418709934E-1,-2.114117830E-1,-7.273702383E-2
1.342160418E-1,8.303806365E-2,-9.068359047E-2,7.595533133E-4
1.441860418E-1,8.995122671E-2,5.384408534E-3,2.956586123E-2
1.541560418E-1,1.219033366E-1,-3.969543144E-2,-3.837819993E-2
1.641270418E-1,8.819706202E-2,-5.498209968E-2,-1.374025512E-1
1.740970418E-1,-1.330241561E-3,-3.588143885E-2,-1.572246122E-1
1.840670418E-1,-1.811496645E-1,-4.542541042E-2,-2.108891881E-1
1.940380416E-1,-3.877183449E-1,-2.525850981E-2,-2.808341664E-1
2.040080416E-1,-5.103777266E-1,5.921095222E-2,-3.315669483E-1
2.139780417E-1,-6.008622193E-1,1.297962007E-1,-3.631693947E-1
2.239487085E-1,-6.391790235E-1,5.867447019E-2,-3.078529805E-1
2.339197085E-1,-3.967821139E-1,-3.447240606E-2,-1.625385618E-1
2.438897083E-1,7.614887416E-2,6.875448525E-3,-1.490677464E-1
2.538597083E-1,3.716390866E-1,9.545477226E-2,-2.766697794E-1
2.638307083E-1,2.882086748E-1,1.053270650E-1,-4.057213372E-1
2.738007084E-1,-1.257011032E-1,8.411658257E-2,-3.905869889E-1
2.837707084E-1,-5.261593616E-1,1.562624529E-2,-3.718835002E-1
2.937407084E-1,-8.316670239E-1,2.224543959E-2,-3.997156620E-1
3.037117084E-1,-1.066742050E0,-3.564755023E-3,-4.838559258E-1
3.136817084E-1,-1.019853228E0,-1.352538456E-1,-5.701339316E-1
3.236517084E-1,-6.916308868E-1,-4.420062339E-1,-7.935987264E-1
3.336227085E-1,-3.926452088E-1,-7.849616580E-1,-1.034085351E0
3.435927085E-1,-2.084228325E-1,-8.693331791E-1,-1.171941061E0
3.535627085E-1,-2.975232893E-1,-6.746917954E-1,-1.170410260E0
3.635327085E-1,-6.394550121E-1,-2.590793082E-1,-9.522278398E-1
3.735037085E-1,-9.655197304E-1,1.834514210E-1,-5.863166857E-1
3.834737085E-1,-1.070346566E0,3.825248480E-1,-2.321677905E-1
3.934437083E-1,-8.929818043E-1,2.592658344E-1,4.156785607E-3
4.034147083E-1,-6.099692577E-1,1.785147630E-1,1.575994188E-1
4.133847083E-1,-5.145120004E-1,2.925497939E-1,2.317152160E-1
4.233547084E-1,-7.681893584E-1,4.213880745E-1,2.722872913E-1
4.333257084E-1,-1.197729329E0,5.754917353E-1,3.140913749E-1
4.432957084E-1,-1.471802360E0,7.677166110E-1,3.284638309E-1
4.532657084E-1,-1.612245463E0,9.541243842E-1,2.836741590E-1
4.632357084E-1,-1.697983186E0,1.123293835E0,2.149799001E-1
4.732067084E-1,-1.632867131E0,1.170204877E0,1.515633380E-1
4.831767085E-1,-1.671447937E0,8.665640840E-1,1.459605360E-1
4.931467085E-1,-1.551828815E0,3.369860016E-1,2.126310736E-1
5.031177085E-1,-1.384358127E0,-2.096643426E-1,2.520109016E-1
5.130877085E-1,-1.212060854E0,-6.213042314E-1,2.684082484E-1
5.230577085E-1,-7.420543510E-1,-6.644311014E-1,2.522418666E-1
5.330277085E-1,-1.232905886E-1,-7.072983550E-1,1.607651013E-1
5.429987083E-1,4.928664851E-1,-8.406350447E-1,1.671543539E-2
5.529687083E-1,8.640839875E-1,-8.138362321E-1,-1.723572063E-1
5.629387083E-1,8.985556626E-1,-8.122808728E-1,-3.446413225E-1
5.729097084E-1,6.997456527E-1,-7.604533459E-1,-3.931621027E-1
5.828797084E-1,5.137407526E-1,-5.382483338E-1,-2.392008215E-1
5.928497084E-1,3.575832573E-1,-1.686689289E-1,6.762772679E-2
6.028207084E-1,1.655691737E-1,5.420471236E-2,3.746556652E-1
6.127907084E-1,-2.723837703E-2,-5.223025382E-3,5.686352903E-1
6.227607084E-1,-1.007393396E-1,-2.059743109E-1,7.417263222E-1
6.327307085E-1,-5.195543468E-2,-3.473710951E-1,8.804456663E-1
6.427017085E-1,3.417317480E-2,-4.047960153E-1,9.627376252E-1
6.526717085E-1,8.431889623E-2,-3.206098509E-1,9.851535112E-1
6.626417085E-1,1.818025061E-1,-2.635486275E-1,9.575207394E-1
6.726127085E-1,3.360687196E-1,-2.056787342E-1,9.535440481E-1
6.825827083E-1,4.836202830E-1,-8.520504177E-2,9.308895957E-1
6.925527083E-1,6.214251226E-1,-6.884804070E-3,1.012995613E0
7.025237083E-1,7.656908432E-1,2.245652407E-2,1.147937656E0
7.124937084E-1,9.528113919E-1,1.291503757E-2,1.215237354E0
7.224637084E-1,1.074806238E0,1.390310007E-1,1.297034054E0
7.324337084E-1,1.212705217E0,2.817667973E-1,1.249794983E0
7.424047084E-1,1.344797327E0,4.685856298E-1,1.152409022E0
