"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.218125086E-3,-1.730102234E0,5.987548828E-4,9.338181152E0
1.318912511E-2,-2.381098480E0,-1.187630310E0,9.159602509E0
2.315912512E-2,-2.540516968E0,-1.608105927E0,9.233249359E0
3.313012514E-2,-2.535427551E0,-1.377734985E0,9.288035431E0
4.310112516E-2,-2.625240784E0,-1.256187744E0,9.299112396E0
5.307112494E-2,-2.595303040E0,-1.103205872E0,9.402996368E0
6.304212497E-2,-2.489922180E0,-1.023721161E0,9.441466370E0
7.301212498E-2,-2.372416534E0,-9.909393311E-1,9.461824036E0
8.298312500E-2,-2.240241394E0,-9.629475403E-1,9.523944855E0
9.295412502E-2,-2.077978821E0,-9.413923645E-1,9.509425049E0
1.029241250E-1,-1.973945160E0,-9.857002258E-1,9.456435242E0
1.128951251E-1,-1.986818390E0,-9.990225220E-1,9.436376953E0
1.228651251E-1,-2.071093140E0,-9.641450500E-1,9.414073334E0
1.328361251E-1,-2.151326294E0,-9.313632202E-1,9.398655396E0
1.428071251E-1,-2.256258087E0,-9.101074219E-1,9.356892242E0
1.527771251E-1,-2.387684784E0,-1.000070343E0,9.351653137E0
1.627481251E-1,-2.388283539E0,-1.021625519E0,9.353000336E0
1.727181252E-1,-2.328258362E0,-1.031504974E0,9.359586639E0
1.826891250E-1,-2.212998047E0,-1.054257660E0,9.400002594E0
1.926601250E-1,-2.133064270E0,-9.942324829E-1,9.430539093E0
2.026301250E-1,-2.115251312E0,-8.933422852E-1,9.401798859E0
2.126011250E-1,-2.109712830E0,-8.705895996E-1,9.381890259E0
2.225711250E-1,-2.135758667E0,-9.759704590E-1,9.383387146E0
2.325421250E-1,-2.189197540E0,-1.215322723E0,9.435329132E0
2.425131251E-1,-2.266586609E0,-1.409768372E0,9.584269409E0
2.524831251E-1,-2.352807312E0,-1.495689697E0,9.761949921E0
2.624541251E-1,-2.382295990E0,-1.541644135E0,9.733359375E0
2.724241251E-1,-2.425855408E0,-1.461111603E0,9.719887390E0
2.823951251E-1,-2.587070160E0,-1.385219421E0,9.699978790E0
2.923661252E-1,-2.737207947E0,-1.434916077E0,9.693991241E0
3.023361252E-1,-2.831062775E0,-1.576820984E0,9.597142639E0
3.123071250E-1,-2.859952698E0,-1.679657135E0,9.527238007E0
3.222771250E-1,-2.876867523E0,-1.759590912E0,9.422006836E0
3.322481250E-1,-2.889141998E0,-1.759890289E0,9.309740295E0
3.422191250E-1,-2.846480713E0,-1.602717133E0,9.196725311E0
3.521891250E-1,-2.660717010E0,-1.413959656E0,9.175170135E0
3.621601250E-1,-2.337389374E0,-1.268013153E0,9.271120605E0
3.721301251E-1,-2.066153412E0,-1.136586456E0,9.365723877E0
3.821011251E-1,-1.897753601E0,-1.140178986E0,9.349856873E0
3.920721251E-1,-1.791923676E0,-1.137783966E0,9.483229523E0
4.020421251E-1,-1.723066864E0,-8.726852417E-1,9.776619415E0
4.120131251E-1,-1.738035736E0,-6.613247681E-1,9.799821167E0
4.219831252E-1,-1.840722198E0,-5.016069031E-1,9.745933228E0
4.319541252E-1,-1.923649750E0,-4.323010254E-1,9.755363617E0
4.419251250E-1,-1.964514771E0,-4.839436340E-1,9.716444550E0
4.518951250E-1,-1.867666168E0,-5.999523926E-1,9.647288361E0
4.618661250E-1,-1.501377869E0,-6.357279968E-1,9.829160156E0
4.718361250E-1,-9.078620911E-1,-4.534071350E-1,9.985285492E0
4.818071250E-1,-3.796105957E-1,-2.426454163E-1,9.989925842E0
4.917781251E-1,-3.586541748E-1,-1.532812500E-1,9.956694946E0
5.017481251E-1,-8.288264465E-1,-1.107696533E-1,9.937085724E0
5.117191251E-1,-1.523232422E0,-2.013313293E-1,9.964478760E0
5.216891251E-1,-2.068698120E0,-5.189707947E-1,9.899214478E0
5.316601251E-1,-2.305805054E0,-8.084687805E-1,9.686806183E0
5.416311251E-1,-2.156565399E0,-7.045848083E-1,9.260043640E0
5.516011252E-1,-1.708247681E0,-5.453160095E-1,8.605005798E0
5.615721249E-1,-1.144370270E0,-4.954696655E-1,7.939040680E0
5.715421250E-1,-7.789801025E-1,-4.055067444E-1,7.443571014E0
5.815131250E-1,-7.780819702E-1,-2.897973633E-1,7.216493225E0
5.914841250E-1,-1.113833771E0,-3.803590393E-1,7.326963501E0
6.014541250E-1,-1.521136780E0,-6.304888916E-1,7.882158966E0
6.114251250E-1,-1.858086090E0,-9.285191345E-1,8.438551941E0
6.213961251E-1,-2.165097656E0,-1.232237549E0,8.858877869E0
6.313661251E-1,-2.229613495E0,-1.519639893E0,9.360933838E0
6.413371251E-1,-2.008822632E0,-1.697470093E0,9.577234039E0
6.513071251E-1,-1.636846161E0,-1.747166748E0,9.661508789E0
6.612781251E-1,-1.305135956E0,-1.726210327E0,9.705666962E0
6.712491252E-1,-1.137634277E0,-1.703457642E0,9.656269684E0
6.812191252E-1,-1.114432526E0,-1.638343048E0,9.773625641E0
6.911901250E-1,-1.150806885E0,-1.544637909E0,1.011970596E1
7.011601250E-1,-1.302441559E0,-1.665287018E0,1.034723282E1
7.111311250E-1,-1.617835693E0,-1.930984497E0,1.051922516E1
7.211021250E-1,-1.969604187E0,-2.156565399E0,1.090392517E1
7.310721250E-1,-2.176324310E0,-2.404599609E0,1.097787140E1
7.410431250E-1,-2.208357697E0,-2.580932922E0,1.098101486E1
7.510131251E-1,-2.163750458E0,-2.485132141E0,1.104612946E1
7.609841251E-1,-2.130669250E0,-2.148182831E0,1.096350128E1
7.709551251E-1,-2.071093140E0,-1.761087799E0,1.062804886E1
7.809251251E-1,-1.955982513E0,-1.534608765E0,1.011072464E1
7.908961251E-1,-1.943558350E0,-1.352587280E0,9.552535400E0
8.008661252E-1,-2.080972595E0,-1.313219147E0,9.032367096E0
