"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.692712517E-2,1.059928894E1,2.213753510E1,-3.944882202E1
2.689812495E-2,1.051453400E1,2.217584991E1,-3.959625244E1
3.686912498E-2,1.056268311E1,2.219268036E1,-3.948901367E1
4.683912499E-2,1.067448425E1,2.233327484E1,-3.915463257E1
5.681012501E-2,1.056806183E1,2.250893402E1,-3.967306519E1
6.678012502E-2,1.066639709E1,2.261301422E1,-3.968356323E1
7.675112505E-2,1.067344666E1,2.234214783E1,-3.955618286E1
8.672212507E-2,1.071338654E1,2.232302094E1,-3.975549316E1
9.669212508E-2,1.062953186E1,2.221723175E1,-3.967660522E1
1.066631251E-1,1.061762238E1,2.236507416E1,-3.997381592E1
1.166331251E-1,1.067378235E1,2.229759979E1,-3.963436890E1
1.266041251E-1,1.051789856E1,2.238256073E1,-3.990747070E1
1.365751252E-1,1.063301849E1,2.246566772E1,-3.989578247E1
1.465451252E-1,1.064676666E1,2.258335114E1,-3.936581421E1
1.565161250E-1,1.044778442E1,2.280908203E1,-3.984881592E1
1.664861250E-1,1.056199646E1,2.250234985E1,-3.927926636E1
1.764571250E-1,1.039994812E1,2.229332733E1,-3.955014038E1
1.864281250E-1,1.068363190E1,2.257171631E1,-3.958877563E1
1.963981250E-1,1.038701630E1,2.270124054E1,-3.955767822E1
2.063691251E-1,1.024172974E1,2.280095673E1,-3.979583740E1
2.163391251E-1,1.028716278E1,2.268469238E1,-3.942935181E1
2.263101251E-1,1.024131012E1,2.246903229E1,-3.934585571E1
2.362811251E-1,1.024755096E1,2.260028839E1,-3.965060425E1
2.462511251E-1,1.011931610E1,2.315986633E1,-3.977304077E1
2.562221251E-1,9.959327698E0,2.299198151E1,-3.949029541E1
2.661921252E-1,9.697814941E0,2.275173187E1,-3.945751953E1
2.761631249E-1,9.559211731E0,2.310489655E1,-3.941070557E1
2.861341250E-1,9.615562439E0,2.291788483E1,-3.973873901E1
2.961041250E-1,9.548812866E0,2.300057220E1,-3.950198364E1
3.060751250E-1,9.446334839E0,2.306404877E1,-3.945263672E1
