"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.413458424E-3,-2.326162720E-1,5.852230225E0,7.900121613E0
1.238445845E-2,-8.322692871E-2,5.739215240E0,7.645650787E0
2.235545823E-2,-9.011260986E-2,5.619015198E0,7.393874359E0
3.232545825E-2,-1.173559570E-1,5.610932007E0,7.389683075E0
4.229645827E-2,-1.778302002E-1,5.686225433E0,7.516768799E0
5.226645828E-2,-3.212319946E-1,5.780080261E0,7.638016663E0
6.223745830E-2,-5.792953491E-1,5.859864349E0,7.690856781E0
7.220745832E-2,-9.237290955E-1,5.992039490E0,7.720944214E0
8.217845834E-2,-1.319356384E0,5.911207581E0,7.841144257E0
9.214945836E-2,-1.681752777E0,5.755231934E0,7.930807800E0
1.021194584E-1,-1.706750793E0,5.809119873E0,8.009544067E0
1.120904584E-1,-1.475032654E0,5.829477539E0,8.040080566E0
1.220604584E-1,-1.190773773E0,5.768105164E0,7.976013794E0
1.320314584E-1,-9.536668396E-1,5.759572906E0,7.943231964E0
1.420024585E-1,-7.896080017E-1,5.704038391E0,7.937094727E0
1.519724582E-1,-6.728507996E-1,5.660628662E0,7.935448151E0
1.619434583E-1,-5.560935974E-1,5.631289673E0,7.946674805E0
1.719134583E-1,-4.180805969E-1,5.573210449E0,7.950117645E0
1.818844583E-1,-2.775228882E-1,5.589376831E0,7.973169708E0
1.918554583E-1,-2.085163879E-1,5.633984070E0,7.967930603E0
2.018254583E-1,-2.414479065E-1,5.681285706E0,7.921377411E0
2.117964583E-1,-3.649411011E-1,5.765111389E0,7.907755737E0
2.217664584E-1,-5.694158936E-1,5.860163727E0,7.906558228E0
2.317374584E-1,-7.749385071E-1,5.993985443E0,7.908204803E0
2.417084584E-1,-8.988807678E-1,6.032455444E0,7.915090485E0
2.516784584E-1,-9.267228699E-1,5.965095520E0,7.833061066E0
2.616494584E-1,-8.806187439E-1,5.902974701E0,7.798183594E0
2.716194585E-1,-7.569758606E-1,5.817352753E0,7.865992584E0
2.815904582E-1,-6.068380737E-1,5.693709869E0,7.877219238E0
2.915614583E-1,-4.296066284E-1,5.629942474E0,7.902067566E0
3.015314583E-1,-3.417393494E-1,5.590873718E0,7.874375153E0
3.115024583E-1,-2.993774414E-1,5.605094147E0,7.927963715E0
3.214724583E-1,-2.859054565E-1,5.663173370E0,7.994724884E0
3.314434583E-1,-3.055146790E-1,5.733676758E0,8.032147064E0
3.414134583E-1,-3.300636292E-1,5.704487457E0,8.012238464E0
3.513844584E-1,-3.239263916E-1,5.678142242E0,8.002658386E0
3.613554584E-1,-2.633024597E-1,5.719156952E0,7.935597839E0
3.713254584E-1,-2.633024597E-1,5.743556213E0,7.708370361E0
3.812964584E-1,-3.204835510E-1,5.831872559E0,7.651937714E0
3.912664584E-1,-4.808001709E-1,5.949527893E0,7.677085419E0
4.012374585E-1,-5.309458923E-1,6.059249725E0,7.728129272E0
4.112084582E-1,-5.551954651E-1,6.085295563E0,7.960296478E0
4.211784583E-1,-5.463638306E-1,5.992488556E0,8.237220612E0
4.311494583E-1,-3.582051086E-1,5.890400848E0,8.307274933E0
4.411194583E-1,-1.889071655E-1,5.938600616E0,8.205336914E0
4.510904583E-1,-1.829196167E-1,6.001020813E0,8.167315979E0
4.610614583E-1,-1.320254517E-1,5.998027039E0,8.264164581E0
4.710314583E-1,1.011895752E-1,5.721851349E0,8.394244080E0
4.810024584E-1,6.801855469E-1,5.272036743E0,8.509654083E0
4.909724584E-1,1.302441559E0,4.844974823E0,8.544681244E0
5.009434584E-1,1.514849854E0,4.650978241E0,8.567733307E0
5.109144584E-1,1.339564362E0,4.661007385E0,8.559051361E0
5.208844584E-1,1.005459137E0,4.843927002E0,8.657845917E0
5.308554585E-1,7.810757446E-1,5.054988098E0,8.711733856E0
5.408254582E-1,7.848179626E-1,5.160818024E0,8.582402802E0
5.507964583E-1,8.029302979E-1,5.266049194E0,8.252339172E0
5.607674583E-1,8.237370300E-1,5.332810364E0,7.893984375E0
5.707374583E-1,8.015830994E-1,5.489085388E0,7.819738770E0
5.807084583E-1,7.553292847E-1,5.418881378E0,7.902666321E0
5.906784583E-1,5.719606018E-1,5.212610321E0,7.983498230E0
6.006494584E-1,3.121009827E-1,5.090015259E0,7.990084534E0
6.106204584E-1,9.624984741E-2,5.136718140E0,7.892337799E0
6.205904584E-1,-7.319778442E-2,5.104085999E0,7.681127014E0
6.305614584E-1,-1.836680603E-1,5.035827942E0,7.580685883E0
6.405314584E-1,-4.790039063E-2,4.983137512E0,7.447013855E0
6.505024584E-1,1.017883301E-1,5.134772186E0,7.349267120E0
6.604724585E-1,1.878593445E-1,5.268294525E0,7.378905487E0
6.704434582E-1,1.152603149E-1,5.268743591E0,7.557633820E0
6.804144583E-1,7.185058594E-2,5.272186432E0,7.758067017E0
6.903844583E-1,2.445913696E-1,5.262905731E0,7.976462860E0
7.003554583E-1,5.264552307E-1,5.008584595E0,8.199798431E0
7.103254583E-1,1.035995636E0,4.530778198E0,8.473130035E0
7.202964583E-1,1.719025269E0,4.061953125E0,8.822952576E0
7.302674584E-1,2.335144043E0,3.932472382E0,8.891210632E0
7.402374584E-1,2.461481323E0,4.025279388E0,8.579109650E0
7.502084584E-1,2.155966644E0,4.164639587E0,8.011040955E0
7.601784584E-1,1.904489594E0,4.857249298E0,7.700436859E0
7.701494584E-1,1.801204376E0,5.462141418E0,7.255561981E0
7.801204585E-1,1.764680328E0,5.760620728E0,6.835834808E0
7.900904582E-1,1.572779388E0,5.771398315E0,6.540498962E0
8.000614583E-1,1.232387238E0,5.698200531E0,6.502028961E0
8.100314583E-1,9.809101868E-1,5.557942200E0,6.848558350E0
8.200024583E-1,8.421487427E-1,5.383854218E0,7.289691010E0
8.299734583E-1,5.680686951E-1,5.101541290E0,7.630532227E0
8.399434583E-1,1.642085266E-1,4.932093658E0,7.820786591E0
8.499144583E-1,-2.591111755E-1,4.929698639E0,7.844287720E0
8.598844584E-1,-4.932243347E-1,4.825515289E0,7.876620483E0
8.698554584E-1,-6.706054688E-1,4.764891357E0,7.814499664E0
8.798264584E-1,-5.840853882E-1,4.859943695E0,7.616910553E0
8.897964584E-1,-2.616558838E-1,4.897964630E0,7.295379181E0
8.997674584E-1,2.445913696E-1,5.054688721E0,7.106172638E0
9.097374585E-1,1.254840546E0,5.562732239E0,7.445666656E0
9.197084582E-1,2.546354828E0,5.787115631E0,7.986042938E0
9.296794583E-1,3.669618988E0,5.787864075E0,8.488847351E0
