"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.403815825E1,-1.635464478E1,-2.132076263E1,-3.435482788E1
4.404812825E1,-1.625784302E1,-2.149915314E1,-3.433020020E1
4.405809825E1,-1.592256165E1,-2.215983582E1,-3.405288696E1
4.406806825E1,-1.583871460E1,-2.242065430E1,-3.346813965E1
4.407803825E1,-1.591638184E1,-2.307218170E1,-3.273950195E1
4.408800825E1,-1.641960144E1,-2.378633118E1,-3.207141113E1
4.409797825E1,-1.724891663E1,-2.451210785E1,-3.146267700E1
4.410794825E1,-1.858125305E1,-2.522000885E1,-3.077859497E1
4.411791825E1,-2.004188538E1,-2.567121887E1,-2.917010498E1
4.412788925E1,-2.150028992E1,-2.670766449E1,-2.729013062E1
4.413785925E1,-2.294154358E1,-2.776631927E1,-2.490249634E1
4.414782925E1,-2.408851624E1,-2.882981110E1,-2.268374634E1
4.415779925E1,-2.490352631E1,-2.983342743E1,-2.003887939E1
4.416776925E1,-2.645037842E1,-3.293661880E1,-2.230041504E1
4.417773925E1,-2.696479797E1,-3.338986969E1,-2.054153442E1
4.418770925E1,-2.725582123E1,-3.419049835E1,-1.918261719E1
4.419767925E1,-2.734603882E1,-3.448956299E1,-1.850653076E1
4.420764925E1,-2.710665894E1,-3.472047424E1,-1.804113770E1
4.421762025E1,-2.755522919E1,-3.454416275E1,-1.774270630E1
4.422759025E1,-2.799314117E1,-3.439107895E1,-1.777084351E1
4.423756025E1,-2.813829803E1,-3.396865845E1,-1.901855469E1
4.424753025E1,-2.817063904E1,-3.322850418E1,-1.962948608E1
4.425750025E1,-2.805025482E1,-3.238508606E1,-2.106649780E1
4.426747025E1,-2.784403229E1,-3.182138824E1,-2.277111816E1
4.427744025E1,-2.729244232E1,-3.107436371E1,-2.415292358E1
4.428741025E1,-2.641250610E1,-3.082136536E1,-2.565069580E1
4.429738025E1,-2.561795044E1,-3.038291168E1,-2.681420898E1
4.430735125E1,-2.463533020E1,-2.993196106E1,-2.794833374E1
4.431732125E1,-2.416397095E1,-2.928015137E1,-2.902435303E1
4.432729125E1,-2.338552856E1,-2.889355469E1,-3.024252319E1
4.433726125E1,-2.290293884E1,-2.855897522E1,-3.079632568E1
4.434723125E1,-2.236506653E1,-2.836027527E1,-3.171850586E1
4.435720125E1,-2.215240479E1,-2.771247864E1,-3.252404785E1
4.436717125E1,-2.204057312E1,-2.747951508E1,-3.259442139E1
4.437714125E1,-2.159655762E1,-2.751647949E1,-3.295648193E1
4.438711125E1,-2.128295898E1,-2.717214966E1,-3.334487915E1
4.439708225E1,-2.119104004E1,-2.723005676E1,-3.359860229E1
4.440705225E1,-2.070162964E1,-2.690064240E1,-3.381765747E1
