"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.355812512E-2,4.830775152E-1,-3.142185518E-1,-9.425828576E-2
2.352812514E-2,5.499686390E-1,-1.649464452E-1,-1.308250183E-1
3.349812515E-2,5.291334017E-1,-2.265223038E-1,-1.033343339E-1
4.346912517E-2,3.998975104E-1,-4.675611976E-1,-4.785829067E-2
5.343912519E-2,2.888448519E-1,-6.834681737E-1,-5.069302082E-2
6.340912520E-2,2.412558255E-1,-6.993299156E-1,-8.476299226E-2
7.337912498E-2,2.660152754E-1,-6.548048303E-1,-9.676498711E-2
8.334912499E-2,2.954254545E-1,-4.895505291E-1,-1.087166959E-1
9.331912501E-2,3.515622331E-1,-3.733347791E-1,-1.079091954E-1
1.032891250E-1,3.734990859E-1,-4.903974983E-1,-2.424699998E-1
1.132591250E-1,4.041634928E-1,-5.498373690E-1,-3.487039679E-1
1.232291250E-1,6.154035138E-1,-4.225364676E-1,-4.635035223E-1
1.331991251E-1,7.868682888E-1,-2.251356366E-1,-5.628529787E-1
1.431691251E-1,7.713163032E-1,-3.991250932E-2,-5.187778366E-1
1.531401251E-1,5.773721999E-1,4.502648413E-3,-3.650574607E-1
1.631101251E-1,4.283613177E-1,-2.489656717E-2,-2.739549172E-1
1.730801251E-1,3.601351283E-1,-4.889967978E-2,-2.794349277E-1
1.830501251E-1,3.038777509E-1,-5.831281990E-2,-2.237390292E-1
1.930201252E-1,1.993008837E-1,-3.750433356E-2,-8.453027308E-2
2.029901252E-1,1.119814888E-1,3.967218876E-2,1.921044230E-2
2.129601252E-1,1.232686615E-1,6.832413018E-2,1.097966766E-1
2.229301252E-1,1.890847747E-1,9.305258989E-2,1.495331848E-1
2.329001252E-1,3.007645471E-1,1.525462550E-1,9.718540192E-2
2.428711250E-1,4.395046489E-1,2.121241200E-1,1.140207052E-2
2.528411250E-1,5.267382360E-1,2.127114728E-1,-9.499854326E-2
2.628111250E-1,5.863849519E-1,2.286638466E-1,-2.196793073E-1
2.727811250E-1,6.002027996E-1,1.861206749E-1,-2.586591858E-1
2.827511251E-1,4.788605033E-1,2.011550358E-1,-2.099700058E-1
2.927211251E-1,3.807404239E-1,3.092598206E-1,-1.392461783E-1
3.026911251E-1,3.499571724E-1,4.000279033E-1,-1.075747347E-1
3.126611251E-1,1.688164249E-2,1.916354764E-1,3.103058875E-2
3.226311251E-1,-3.196916918E-1,1.621248713E-1,8.439637184E-2
3.326011251E-1,-4.263813043E-1,2.543974426E-1,2.909399092E-2
3.425711251E-1,-4.851750576E-1,3.363660505E-1,-1.551541132E-1
3.525421252E-1,-5.284102473E-1,3.471547481E-1,-3.859179872E-1
3.625121252E-1,-5.470057087E-1,2.795831546E-1,-6.387071532E-1
3.724821252E-1,-5.654348899E-1,2.487773913E-1,-9.228280395E-1
3.824521252E-1,-6.545558120E-1,2.830552313E-1,-1.050299680E0
3.924221252E-1,-8.456118292E-1,3.523105305E-1,-1.120518308E0
4.023921250E-1,-1.190762737E0,5.185547653E-1,-1.060790754E0
4.123621250E-1,-1.573554145E0,6.822452286E-1,-9.621651828E-1
4.223321250E-1,-1.679563872E0,7.981882060E-1,-8.442677736E-1
4.323021250E-1,-1.667680429E0,8.644441760E-1,-8.329282683E-1
4.422731251E-1,-1.554670854E0,8.091341937E-1,-9.242389727E-1
4.522431251E-1,-1.391575199E0,6.223589230E-1,-1.131547911E0
4.622131251E-1,-1.265681868E0,4.684005654E-1,-1.431936920E0
4.721831251E-1,-1.177790981E0,3.890158421E-1,-1.697962428E0
4.821531251E-1,-1.189121642E0,3.906147632E-1,-1.896715720E0
4.921231251E-1,-1.285329536E0,3.746240902E-1,-2.018153034E0
5.020931251E-1,-1.417357327E0,4.035394487E-1,-1.946581945E0
5.120631251E-1,-1.483768686E0,4.599367207E-1,-1.823195170E0
5.220331252E-1,-1.405500197E0,5.672620717E-1,-1.688670033E0
5.320031252E-1,-1.224606275E0,6.758100754E-1,-1.714860297E0
5.419741252E-1,-9.839091506E-1,6.760878181E-1,-1.837391624E0
5.519441250E-1,-7.620151372E-1,5.597445989E-1,-1.940453478E0
5.619141250E-1,-5.856257275E-1,3.327106637E-1,-1.942957841E0
5.718841250E-1,-4.242786455E-1,2.129199260E-1,-1.857048794E0
5.818541250E-1,-2.005899755E-1,2.179885849E-1,-1.745088063E0
5.918241250E-1,-2.347934827E-2,2.730936223E-1,-1.630687289E0
6.017941250E-1,4.154739082E-2,2.589731812E-1,-1.585111166E0
6.117641251E-1,5.229296520E-2,1.431006628E-1,-1.409200022E0
6.217341251E-1,-1.014469989E-1,1.459193131E-1,-8.496793717E-1
6.317051251E-1,-2.378527460E-1,2.015520617E-1,-2.257434547E-2
6.416751251E-1,-2.624885273E-1,1.590851963E-1,8.321248609E-1
6.516451251E-1,-3.417794028E-1,1.069999534E-1,1.341508561E0
6.616151251E-1,-4.835322824E-1,2.836864382E-1,1.197491055E0
6.715851252E-1,-5.846932063E-1,5.672009683E-1,3.746550804E-1
6.815551252E-1,-4.334362623E-1,7.387547672E-1,-6.486409879E-1
6.915251252E-1,1.181508860E-1,5.627740413E-1,-1.447386433E0
7.014951252E-1,1.066615165E0,-1.165338385E-1,-1.859892295E0
7.114651252E-1,2.135811877E0,-1.140295345E0,-1.922867977E0
7.214351250E-1,3.006226352E0,-2.042417225E0,-1.762042649E0
7.314061250E-1,3.891726059E0,-2.368771380E0,-1.250284980E0
7.413761250E-1,4.827070649E0,-2.112099663E0,-3.824640369E-1
7.513461250E-1,5.154325275E0,-1.520155617E0,6.033274055E-2
7.613161250E-1,4.838555750E0,-8.186090219E-1,-3.910793245E-2
7.712861251E-1,4.283234862E0,-4.341867524E-1,-2.077281833E-2
7.812561251E-1,3.808677763E0,-3.988771713E-1,3.781944001E-1
7.912261251E-1,3.376169161E0,-4.426769096E-1,7.975719094E-1
8.011961251E-1,2.959738649E0,-4.893499696E-1,7.485453451E-1
8.111661251E-1,2.605080754E0,-3.553931826E-1,4.837910217E-1
8.211361251E-1,2.327652298E0,-2.160025781E-1,3.323762029E-1
8.311071252E-1,2.158211975E0,-3.262032974E-1,4.531258839E-1
8.410771252E-1,2.036012185E0,-6.035501844E-1,7.762962306E-1
8.510471252E-1,1.753567403E0,-1.015611658E0,1.134773819E0
8.610171252E-1,1.223192491E0,-1.334701817E0,1.432195952E0
8.709871252E-1,5.442798829E-1,-1.343369730E0,1.589875478E0
8.809572083E-1,-1.932042843E-1,-1.017457623E0,1.576897582E0
8.909272084E-1,-8.174410406E-1,-6.796552044E-1,1.552322320E0
9.008972084E-1,-1.205333048E0,-5.805875838E-1,1.681426502E0
9.108672084E-1,-1.367996448E0,-7.381817400E-1,1.771539112E0
9.208382084E-1,-1.298941416E0,-9.470051068E-1,1.657034842E0
9.308082084E-1,-9.552508503E-1,-1.058185235E0,1.507983468E0
9.407782084E-1,-5.562871403E-1,-9.101138538E-1,1.269389003E0
9.507482084E-1,-3.585179347E-1,-5.158553982E-1,6.744459200E-1
9.607182085E-1,-4.396205699E-1,-3.871032178E-2,-5.623735070E-2
9.706882085E-1,-5.075482589E-1,2.148962849E-1,-6.072251594E-1
9.806582085E-1,-4.194447523E-1,2.902078378E-1,-6.439994681E-1
9.906282085E-1,-3.426082456E-1,1.704843432E-1,-4.531486881E-1
1.000598209E0,-4.194318885E-1,-2.146495324E-1,-3.638172662E-1
1.010569209E0,-7.932777143E-1,-5.583968157E-1,-4.014844447E-1
1.020539208E0,-1.218973725E0,-7.247939551E-1,-3.888030034E-1
1.030509208E0,-1.424272975E0,-6.752499121E-1,-2.325303179E-1
1.040479208E0,-1.469790625E0,-4.069615316E-1,-1.270769531E-1
1.050449208E0,-1.470947789E0,7.777206123E-2,-1.644681430E-1
1.060419208E0,-1.469080773E0,4.994446027E-1,-2.317508841E-1
1.070389208E0,-1.422180841E0,6.699248528E-1,-2.797764051E-1
1.080359208E0,-1.232114757E0,5.306149399E-1,-3.384906363E-1
1.090329208E0,-9.655056971E-1,2.500047219E-1,-5.234854299E-1
1.100300208E0,-7.500890100E-1,-9.380688071E-3,-8.225102842E-1
1.110270208E0,-8.708100396E-1,-2.896839273E-1,-9.199336678E-1
1.120240208E0,-1.117228664E0,-5.706894171E-1,-7.920182240E-1
1.130210208E0,-9.513560200E-1,-5.283105522E-1,-5.889403313E-1
1.140180208E0,-8.172121221E-1,-4.661166430E-1,-3.804490864E-1
1.150150209E0,-9.396013623E-1,-3.898847383E-1,-2.525997162E-2
1.160120209E0,-1.224377137E0,-1.521006972E-1,2.237062848E-1
1.170090209E0,-1.764465151E0,2.024610114E-1,1.849409992E-1
1.180060209E0,-2.358645757E0,5.374713850E-1,-5.303892374E-2
1.190031208E0,-2.671008110E0,8.475275964E-1,-1.397589791E-1
1.200001208E0,-2.586313530E0,9.779286915E-1,3.019297510E-1
1.209971208E0,-2.211716922E0,7.999499720E-1,1.267688048E0
1.219941208E0,-1.627891735E0,7.778983676E-1,2.226596916E0
1.229911208E0,-1.067777592E0,5.771166766E-1,2.554414630E0
1.239881208E0,-4.130870748E-1,3.861945605E-1,2.546900373E0
1.249851208E0,5.269276857E-2,-1.474492371E-2,2.524161721E0
1.259821208E0,1.254537660E-1,-6.373242867E-1,1.922922941E0
1.269792208E0,2.193045008E-1,-9.370554847E-1,1.010649126E0
1.279762208E0,6.241528487E-1,-8.305005044E-1,6.308704224E-1
1.289732208E0,1.048910381E0,-5.261231089E-1,6.746210441E-1
1.299702208E0,9.154903686E-1,-8.090850770E-2,6.493748134E-1
1.309672209E0,1.674005216E-1,4.017697889E-1,3.931182486E-1
1.319642209E0,-6.179986542E-1,7.247881079E-1,-1.565521824E-1
1.329612209E0,-1.153450411E0,8.429761237E-1,-8.722341290E-1
1.339582208E0,-1.587641256E0,5.426046556E-1,-1.047363500E0
1.349552208E0,-2.007765455E0,7.723060906E-2,-7.024818572E-1
1.359523208E0,-2.466616348E0,-2.645414847E-1,-4.375044626E-1
1.369493208E0,-2.846941473E0,-2.826058728E-1,-5.128250787E-1
1.379463208E0,-2.795033986E0,2.022440797E-1,-4.739367092E-1
1.389433208E0,-2.091423324E0,7.867457896E-1,-1.569579792E-1
1.399403208E0,-1.338289669E0,1.144167371E0,2.423246965E-1
1.409373208E0,-4.937464911E-1,1.011675897E0,6.480328774E-1
1.419343208E0,2.835186231E-1,8.004487395E-1,7.802261442E-1
1.429313208E0,7.640246791E-1,4.496374351E-1,6.005765828E-1
1.439283208E0,1.275511622E0,-1.601499742E-1,2.949236172E-1
1.449254208E0,1.825039966E0,-9.265603173E-1,8.093277365E-2
1.459224208E0,2.121676233E0,-1.523672132E0,-1.854175472E-1
1.469194209E0,2.008923789E0,-1.589044003E0,-7.754980856E-1
1.479164209E0,1.727037708E0,-9.149641192E-1,-1.547244305E0
1.489134209E0,1.562907534E0,4.952907407E-1,-1.975769491E0
1.499104208E0,1.439599112E0,1.718202565E0,-1.384293222E0
1.509074208E0,1.083321245E0,2.087042005E0,-8.968254715E-2
1.519044208E0,7.096636999E-1,1.451207004E0,1.029459618E0
1.529015208E0,6.968694073E-1,1.473129970E-1,1.734083895E0
1.538985208E0,1.232151595E0,-1.024515213E0,2.056478609E0
1.548955208E0,2.043531704E0,-1.608659658E0,2.034154524E0
1.558925208E0,2.752739906E0,-1.753512731E0,1.677950333E0
1.568895208E0,3.530369301E0,-1.790487015E0,1.160186696E0
1.578865208E0,3.912996476E0,-1.817428645E0,3.755985287E-1
1.588835208E0,3.515309213E0,-1.639613648E0,-6.574477717E-1
1.598805208E0,2.537504482E0,-1.127482342E0,-1.588907179E0
1.608776208E0,1.339041620E0,-3.078325152E-1,-2.216655480E0
1.618746208E0,7.501977682E-4,2.215638649E-1,-2.166377612E0
1.628716209E0,-1.420952926E0,1.145264894E-1,-1.741410749E0
1.638686209E0,-2.973542463E0,-5.577775955E-1,-1.935578362E0
1.648656209E0,-4.854487658E0,-1.482163333E0,-2.808784883E0
1.658626208E0,-7.123392688E0,-2.275435200E0,-3.832810684E0
1.668596208E0,-9.433648058E0,-2.938869644E0,-4.069377627E0
1.678566208E0,-1.019008071E1,-3.451001535E0,-2.236822235E0
1.688536208E0,-8.775503590E0,-3.733274701E0,7.162400633E-2
1.698507208E0,-5.975777798E0,-3.477428611E0,6.705054814E-1
1.708477208E0,-3.041668373E0,-2.881656978E0,-2.314453670E-1
1.718447208E0,-4.769094336E-1,-2.462736136E0,-1.373382318E0
1.728417208E0,1.403507758E0,-2.494271924E0,-1.674514509E0
1.738387208E0,2.244896947E0,-2.912799248E0,-1.053056642E0
1.748357208E0,2.178042222E0,-3.175728071E0,-2.173065072E-1
1.758327208E0,1.677324096E0,-2.927543002E0,3.751246119E-1
1.768297208E0,1.356244129E0,-1.918439296E0,5.866365284E-1
1.778268208E0,1.496800668E0,-8.131810516E-1,9.160859075E-1
1.788238209E0,1.202157133E0,-3.261442405E-1,1.107915804E0
1.798208209E0,3.015993834E-2,-5.304681748E-1,1.074191988E-2
1.808178209E0,-3.480976117E-1,-7.470659995E-1,-7.666760990E-1
1.818148208E0,8.082454169E-1,-7.440523446E-1,-4.441103545E-1
1.828118208E0,1.999629055E0,-5.635183918E-1,-4.410326725E-1
1.838088208E0,1.834651034E0,2.916591167E-2,-1.322544579E0
1.848059208E0,7.495633453E-1,5.524396724E-1,-1.838640297E0
1.858029208E0,-4.657207865E-1,5.282321995E-1,-1.651451044E0
1.867999208E0,-1.222901300E0,6.180746680E-1,-1.218593363E0
1.877970000E0,-1.716858290E0,1.086144281E0,-7.500358003E-1
1.887940000E0,-2.320949342E0,1.337422526E0,-6.506673405E-1
1.897910000E0,-2.681790960E0,1.138869209E0,-5.987987369E-1
1.907880000E0,-2.710852792E0,7.861259848E-1,-4.378333685E-1
1.917850000E0,-2.378170195E0,5.855138630E-1,-9.278771102E-2
1.927821000E0,-1.964952727E0,6.619626993E-1,5.352310243E-1
1.937791000E0,-1.611979122E0,9.940213984E-1,3.244441625E-1
1.947761000E0,-9.790484333E-1,1.257732579E0,-1.780696437E-1
1.957731000E0,-3.865769684E-1,1.044745994E0,-2.811902618E-1
1.967701000E0,-1.308484071E-1,4.312719154E-1,-3.361733848E-1
1.977671000E0,-5.195017219E-2,-3.111654282E-2,-3.379597092E-1
1.987641000E0,3.708011806E-2,6.399309754E-2,-3.243394974E-1
1.997611000E0,2.542842990E-1,2.359942085E-1,-1.481976807E-2
2.007582000E0,2.521021181E-1,2.709184581E-1,8.846252561E-3
2.017552000E0,-7.140853643E-2,2.701717687E-1,-3.328308240E-1
2.027522000E0,-4.616031772E-1,9.721171439E-2,-2.551663515E-1
2.037492000E0,-9.282747209E-1,-2.299873638E-1,-8.422095537E-2
2.047462000E0,-1.218423502E0,-4.724982941E-1,-1.370347613E-1
2.057432000E0,-1.192219205E0,-3.214740694E-1,-3.103444791E-1
2.067402000E0,-8.189838284E-1,-3.797532678E-2,9.720265120E-2
2.077372000E0,-5.988092619E-1,3.753643477E-1,7.181266674E-1
2.087343000E0,-7.257581609E-1,7.309042954E-1,5.300954148E-1
2.097313000E0,9.937401474E-2,7.550217211E-1,-1.122308725E-1
2.107283000E0,1.221486858E0,5.473561031E-1,-2.371127808E-1
2.117253000E0,1.497518706E0,1.100928381E-1,-3.258387235E-1
2.127223000E0,1.182960139E0,-9.486610383E-2,-6.842075542E-1
2.137193000E0,6.713714540E-1,2.243199500E-1,-8.529163903E-1
2.147163000E0,1.006311661E-1,7.210289329E-1,-6.163362908E-1
2.157133000E0,-6.935575444E-1,1.058646288E0,-4.149593532E-2
2.167104000E0,-1.509701965E0,9.419773784E-1,9.150372094E-1
2.177074000E0,-1.964477933E0,7.308168796E-1,1.177959892E0
2.187044000E0,-1.650077240E0,9.685319236E-1,3.357556012E-1
2.197014000E0,-6.280962110E-1,1.334372034E0,-3.158160111E-1
2.206984000E0,4.607635170E-1,1.217094137E0,-3.728284103E-1
2.216954000E0,7.693778050E-1,7.562280017E-1,-2.345055073E-1
2.226924000E0,3.044458079E-1,-5.825551718E-2,1.183955920E-1
2.236894000E0,-4.856147683E-1,-7.299892062E-1,1.189341205E-1
2.246865000E0,-8.604996443E-1,-7.119900146E-1,-1.243392867E-1
2.256835000E0,-7.802904636E-1,-3.375626832E-2,-1.018409550E-1
2.266805000E0,-8.169834960E-1,9.065941224E-1,-1.683772990E-1
2.276775000E0,-9.358866262E-1,1.517165936E0,-5.251650426E-1
2.286745000E0,-8.442549098E-1,1.532207021E0,-6.479697275E-1
