"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.638083469E-3,1.925134358E-1,6.357677579E-3,-4.612529290E-1
1.860808348E-2,1.901748419E-2,-8.568042040E-2,-3.967938083E-1
2.857808350E-2,-1.343064505E-1,1.482964987E-1,-3.367411494E-1
3.854808351E-2,-3.888047576E-1,3.352337372E-1,-2.403562313E-1
4.851808352E-2,-4.904466149E-1,6.808497906E-2,-1.048189420E-1
5.848808330E-2,-4.089481232E-1,-1.946163869E-1,3.320984602E-2
6.845808332E-2,-2.934621057E-1,-8.356255889E-3,1.738079005E-1
7.842808333E-2,-2.123466066E-1,8.393034875E-2,2.470290738E-1
8.839708334E-2,-1.254888493E-1,1.044377035E-1,2.695923096E-1
9.836708335E-2,2.420513391E-2,1.010153282E-1,2.680872363E-1
1.083370834E-1,3.084849183E-1,1.043611050E-2,2.510040110E-1
1.183070834E-1,4.748061901E-1,2.016312915E-1,2.975846851E-1
1.282770834E-1,4.631070811E-1,4.466202718E-1,3.396220726E-1
1.382470834E-1,3.908581536E-1,6.331236470E-1,3.644452572E-1
1.482170834E-1,4.077883279E-1,6.794183922E-1,3.176418042E-1
1.581870834E-1,3.557229656E-1,5.694094616E-1,2.667955863E-1
1.681570834E-1,2.925416078E-1,4.631901115E-1,2.284805363E-1
1.781270835E-1,2.395326510E-1,4.356163967E-1,2.077521569E-1
1.880970835E-1,1.088067430E-1,3.577858633E-1,1.560101455E-1
1.980670835E-1,-8.786727905E-2,2.730035752E-1,6.036431551E-2
2.080370835E-1,-2.695747679E-1,1.896480078E-1,-9.485236287E-2
2.180070835E-1,-4.527503465E-1,8.800819695E-2,-3.007977301E-1
2.279760835E-1,-5.641551536E-1,-6.420885980E-2,-4.729795200E-1
2.379460833E-1,-7.081964873E-1,-1.962319726E-1,-6.889294732E-1
2.479160833E-1,-8.950438249E-1,-3.021817660E-1,-9.349978495E-1
2.578860833E-1,-1.062916655E0,-3.069969481E-1,-1.185389072E0
2.678560833E-1,-1.210705470E0,-3.058432925E-1,-1.379869804E0
2.778260834E-1,-1.326931306E0,-3.500517511E-1,-1.574734697E0
2.877960834E-1,-1.480871976E0,-4.412794250E-1,-1.743535042E0
2.977660834E-1,-1.685202927E0,-4.862977231E-1,-1.808566021E0
3.077360834E-1,-1.804869265E0,-3.719063044E-1,-1.786788066E0
3.177060834E-1,-1.836232414E0,-5.426625431E-2,-1.731947030E0
3.276760834E-1,-1.793911144E0,3.256460577E-1,-1.713218983E0
3.376460834E-1,-1.752740460E0,5.929094213E-1,-1.715154997E0
3.476160835E-1,-1.755256809E0,7.262165827E-1,-1.704721225E0
3.575860835E-1,-1.843637182E0,7.384863800E-1,-1.583167552E0
3.675550835E-1,-2.028895246E0,6.358975661E-1,-1.471692724E0
3.775250835E-1,-2.199801466E0,4.942054975E-1,-1.335073700E0
3.874950835E-1,-2.308304300E0,3.682365918E-1,-1.137845947E0
3.974650835E-1,-2.369731054E0,1.329358631E-1,-8.748463726E-1
4.074350833E-1,-2.191988124E0,-9.705091596E-2,-5.333087522E-1
4.174050833E-1,-1.625820066E0,-2.507824016E-1,-1.674239105E-1
4.273750833E-1,-8.061132297E-1,-3.559726417E-1,1.166051745E-2
4.373450833E-1,-9.794013128E-3,-5.361417282E-1,5.794473767E-2
4.473150834E-1,5.403704345E-1,-6.946234918E-1,1.086664099E-1
4.572850834E-1,8.327129446E-1,-6.913940746E-1,9.105518103E-2
4.672550834E-1,8.928207135E-1,-4.637052512E-1,6.099289119E-2
4.772250834E-1,7.657170095E-1,-2.109581852E-1,1.403132951E-1
4.871950834E-1,5.843164263E-1,-1.047329879E-1,2.886355215E-1
4.971640834E-1,5.186017623E-1,-1.871933466E-1,3.139013404E-1
5.071340834E-1,6.319874599E-1,-3.716975588E-1,1.411435997E-1
5.171040834E-1,8.399776715E-1,-5.400394821E-1,-1.234347224E-1
5.270740835E-1,1.124498069E0,-6.618574494E-1,-2.887179673E-1
5.370440835E-1,1.405745487E0,-7.157734555E-1,-3.119074398E-1
5.470140835E-1,1.594002150E0,-6.926184815E-1,-2.079369289E-1
5.569840835E-1,1.612042272E0,-5.420596951E-1,1.034957170E-4
5.669540835E-1,1.405829979E0,-3.256016189E-1,3.449354374E-1
5.769240835E-1,1.043762785E0,-1.140014094E-1,7.556105357E-1
5.868940833E-1,6.861299725E-1,1.860934854E-2,9.845863312E-1
5.968640833E-1,3.581521913E-1,5.817394853E-2,1.027806026E0
6.068340833E-1,1.361108647E-1,2.367186785E-2,9.722913909E-1
6.168040833E-1,-9.094174504E-3,5.973164678E-2,7.659624463E-1
6.267730833E-1,-6.074913539E-2,5.918493211E-2,5.141228682E-1
6.367430834E-1,1.748938747E-2,4.817813337E-2,3.834586483E-1
6.467130834E-1,1.599347236E-1,-1.411342442E-2,4.301100737E-1
6.566830834E-1,2.710512630E-1,-1.132061881E-1,6.964829063E-1
6.666530834E-1,1.554250585E-1,-1.775319922E-1,9.875087696E-1
6.766230834E-1,-1.262171200E-1,-1.473901802E-1,9.390979171E-1
6.865930834E-1,-4.580881966E-1,1.199263930E-2,3.989999628E-1
6.965630834E-1,-5.456267890E-1,2.720013624E-1,-1.493583530E-1
7.065330835E-1,-2.316832025E-1,5.703292286E-1,-4.909906983E-1
7.165030835E-1,3.323216777E-1,7.052449590E-1,-6.293364054E-1
7.264730835E-1,9.794194391E-1,5.343928260E-1,-5.170213330E-1
7.364430835E-1,1.528182528E0,1.566837448E-1,-2.809727454E-1
7.464130835E-1,1.892744145E0,-2.394838268E-1,-5.086785257E-2
7.563830833E-1,2.127099379E0,-5.205284929E-1,1.380363894E-1
7.663520833E-1,2.260564415E0,-6.177823073E-1,2.050747168E-1
7.763220833E-1,2.328053125E0,-5.967761850E-1,2.044595897E-1
7.862920833E-1,2.388210887E0,-4.859258401E-1,7.102612853E-2
7.962620833E-1,2.364470315E0,-3.788908035E-1,-5.652386427E-2
8.062320834E-1,2.250652362E0,-4.311888850E-1,1.330668408E-1
8.162020834E-1,2.109465492E0,-5.934613985E-1,4.290312624E-1
8.261720834E-1,1.886063409E0,-6.816438425E-1,5.858272737E-1
8.361420834E-1,1.705029519E0,-6.702394331E-1,5.473935252E-1
8.461120834E-1,1.571051098E0,-6.853527313E-1,5.106244791E-1
8.560820834E-1,1.444429935E0,-7.532716495E-1,5.856846017E-1
8.660520834E-1,1.295886684E0,-8.440262836E-1,7.229684544E-1
8.760220835E-1,1.087766152E0,-8.573462409E-1,7.782638186E-1
8.859920835E-1,8.604231919E-1,-7.264773685E-1,6.809152794E-1
