"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.407083521E-3,-2.066153412E0,-5.561235352E0,7.181765442E0
1.237708330E-2,-2.380350037E0,-5.639073486E0,7.221432953E0
2.234708332E-2,-2.527943115E0,-5.623056793E0,7.301067352E0
3.231708333E-2,-2.747237091E0,-5.324876862E0,7.354356537E0
4.228708334E-2,-2.977308655E0,-5.278473358E0,7.482340393E0
5.225708336E-2,-2.987188110E0,-5.676645355E0,7.618407440E0
6.222708337E-2,-2.892135773E0,-5.685926056E0,7.763306122E0
7.219708338E-2,-2.765648804E0,-5.514083405E0,7.901019745E0
8.216708340E-2,-2.664159851E0,-5.443430328E0,7.962691498E0
9.213608340E-2,-2.556084595E0,-5.419330444E0,7.988587646E0
1.021060834E-1,-2.320474548E0,-5.451214142E0,7.992629242E0
1.120760834E-1,-2.040257263E0,-5.471272430E0,8.006699982E0
1.220460834E-1,-1.925446014E0,-5.196593628E0,8.059989166E0
1.320160835E-1,-1.987267456E0,-4.967869263E0,8.119864655E0
1.419860835E-1,-2.028581543E0,-4.820725250E0,8.113577728E0
1.519560835E-1,-2.027982788E0,-4.831053772E0,8.072563019E0
1.619260835E-1,-2.098336487E0,-4.961282959E0,8.001760254E0
1.718960835E-1,-2.173330536E0,-5.016218719E0,7.995473328E0
1.818660833E-1,-2.250270538E0,-5.064418488E0,7.950267334E0
1.918360833E-1,-2.418071594E0,-5.152734833E0,7.889194336E0
2.018060833E-1,-2.614313507E0,-5.237907715E0,7.779173126E0
2.117760833E-1,-2.800226898E0,-5.308710480E0,7.587272186E0
2.217460833E-1,-2.938838654E0,-5.430557098E0,7.405550079E0
2.317150834E-1,-3.045866089E0,-5.582640839E0,7.220235443E0
2.416850834E-1,-3.179687805E0,-5.712271271E0,7.007078705E0
2.516550834E-1,-3.339255981E0,-5.772595825E0,6.765331421E0
2.616250834E-1,-3.467688904E0,-5.772146759E0,6.536607056E0
2.715950834E-1,-3.570974121E0,-5.781726837E0,6.359824677E0
2.815650834E-1,-3.661236420E0,-5.866600342E0,6.177054749E0
2.915350834E-1,-3.808530121E0,-5.947432251E0,6.033353577E0
3.015050835E-1,-3.945944366E0,-5.964347076E0,6.008205872E0
3.114750835E-1,-3.986210632E0,-5.789660339E0,6.056854706E0
3.214450835E-1,-3.927682343E0,-5.435197449E0,6.107000427E0
3.314150835E-1,-3.836222534E0,-5.099445648E0,6.114933929E0
3.413850835E-1,-3.739373932E0,-4.897066498E0,6.109245758E0
3.513550835E-1,-3.707190857E0,-4.845872955E0,6.164480896E0
3.613240833E-1,-3.745511169E0,-4.903952179E0,6.291865997E0
3.712940833E-1,-3.855382690E0,-5.070106659E0,6.408024445E0
3.812640833E-1,-3.886517944E0,-5.212909698E0,6.564898224E0
3.912340833E-1,-3.851191406E0,-5.427713013E0,6.780449982E0
4.012040833E-1,-3.709735565E0,-5.697601776E0,7.079677734E0
4.111740834E-1,-3.244652710E0,-5.941893768E0,7.453600159E0
4.211440834E-1,-2.365231476E0,-6.101012878E0,7.761509857E0
4.311140834E-1,-1.350940704E0,-6.246061249E0,7.873477020E0
4.410840834E-1,-4.376898193E-1,-6.460565186E0,7.910450134E0
4.510540834E-1,2.010319519E-1,-6.605314178E0,7.949518890E0
4.610240834E-1,5.825885010E-1,-6.539002075E0,7.884553986E0
4.709940834E-1,7.228468323E-1,-6.304888916E0,7.882608032E0
4.809640835E-1,6.927593994E-1,-6.112389221E0,7.984096985E0
