"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.720677979E1,7.538070679E0,-3.854196548E1,-1.873434448E1
2.721674979E1,7.586257935E0,-3.867926407E1,-1.832153320E1
2.722671979E1,7.687454224E0,-3.886472321E1,-1.859051514E1
2.723668979E1,7.771286011E0,-3.851232910E1,-1.824658203E1
2.724665979E1,7.633300781E0,-3.858650208E1,-1.833666992E1
2.725662979E1,7.495742798E0,-3.859615326E1,-1.823028564E1
2.726659979E1,7.587646484E0,-3.836937714E1,-1.801635742E1
2.727656979E1,7.624084473E0,-3.867165756E1,-1.826983643E1
2.728653979E1,7.718490601E0,-3.893056488E1,-1.819485474E1
2.729650979E1,7.860290527E0,-3.890830231E1,-1.840847778E1
2.730648079E1,7.722915649E0,-3.874679565E1,-1.839572144E1
2.731645079E1,7.649002075E0,-3.863009262E1,-1.804052734E1
2.732642079E1,7.434539795E0,-3.881615829E1,-1.809020996E1
2.733639079E1,7.500823975E0,-3.884695435E1,-1.806777954E1
2.734636079E1,7.552230835E0,-3.887247467E1,-1.826644897E1
2.735633079E1,7.493652344E0,-3.879882812E1,-1.860263062E1
2.736630079E1,7.457092285E0,-3.883260345E1,-1.839068604E1
2.737627079E1,7.400344849E0,-3.878932571E1,-1.827334595E1
2.738624079E1,7.216842651E0,-3.866193390E1,-1.831756592E1
2.739621079E1,7.452209473E0,-3.875212860E1,-1.817254639E1
2.740618079E1,7.366714478E0,-3.859971237E1,-1.811651611E1
2.741615079E1,7.408874512E0,-3.869429016E1,-1.788214111E1
2.742612179E1,7.477066040E0,-3.862972260E1,-1.858956909E1
2.743609179E1,7.528869629E0,-3.855989838E1,-1.864965820E1
2.744606179E1,7.423233032E0,-3.860743332E1,-1.869744873E1
2.745603179E1,7.161499023E0,-3.871437073E1,-1.904022217E1
2.746600179E1,7.216415405E0,-3.861474228E1,-1.929162598E1
2.747597179E1,7.042694092E0,-3.885033417E1,-1.910311890E1
2.748594179E1,6.864761353E0,-3.881916428E1,-1.892129517E1
2.749591179E1,6.762313843E0,-3.871046448E1,-1.936273193E1
2.750588179E1,6.783248901E0,-3.850078964E1,-1.955554199E1
2.751585179E1,6.810653687E0,-3.851433945E1,-1.974157715E1
2.752582179E1,6.800628662E0,-3.864102173E1,-1.972436523E1
2.753579179E1,6.719406128E0,-3.846555710E1,-1.961495972E1
2.754576279E1,6.492675781E0,-3.838673401E1,-1.941052246E1
2.755573279E1,6.709091187E0,-3.849000931E1,-1.948251343E1
2.756570279E1,6.514190674E0,-3.858798981E1,-1.951696777E1
2.757567279E1,6.412353516E0,-3.854748535E1,-1.962225342E1
2.758564279E1,6.354583740E0,-3.851554489E1,-2.009643555E1
2.759561279E1,6.237884521E0,-3.843140793E1,-1.992510986E1
2.760558279E1,6.119262695E0,-3.841983032E1,-2.015933228E1
2.761555279E1,6.100601196E0,-3.834806824E1,-2.026333618E1
2.762552279E1,5.951126099E0,-3.849480057E1,-2.036862183E1
2.763549279E1,5.806747437E0,-3.849848557E1,-2.063998413E1
2.764546279E1,5.786239624E0,-3.850725555E1,-2.036700439E1
